Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,21.861355,0.102,0.35000002,0.59173685,0.43720517,443,305,138
1,13.83135,0.102,0.33999997,0.5586574,0.46622583,443,305,138
2,9.855207,0.10399997,0.33999997,0.53860164,0.48089147,443,305,138
3,7.776154,0.10399997,0.34600002,0.5259077,0.4906957,443,305,138
4,6.606156,0.10399997,0.34600002,0.51816463,0.49773064,443,305,138
5,5.969013,0.106000006,0.34600002,0.5155775,0.50009775,443,305,138
6,5.5887694,0.106000006,0.34399998,0.5158114,0.49980494,443,305,138
7,5.2993574,0.106000006,0.34399998,0.51638365,0.49908602,443,305,138
8,5.076961,0.10399997,0.34399998,0.5159523,0.4994768,443,305,138
9,4.849825,0.10399997,0.34399998,0.51543266,0.49991867,443,305,138
10,4.571632,0.10399997,0.34399998,0.51425385,0.5009724,443,305,138
11,4.227493,0.10399997,0.34600002,0.51314294,0.5017764,443,305,138
12,3.8851447,0.102,0.34600002,0.51430875,0.49975342,443,305,138
13,3.500986,0.102,0.34399998,0.5145197,0.49852908,443,305,138
14,3.0293963,0.102,0.34399998,0.5135289,0.49856922,443,305,138
15,2.485478,0.102,0.34399998,0.513189,0.49751812,443,305,138
16,1.9459802,0.102,0.342,0.5110323,0.49788147,443,305,138
17,1.6608741,0.106000006,0.34399998,0.50769717,0.49854743,443,305,138
18,1.6236248,0.106000006,0.34600002,0.50911695,0.49630782,443,305,138
19,1.5832555,0.106000006,0.34399998,0.50577724,0.4983214,443,305,138
20,1.9303498,0.106000006,0.348,0.5155724,0.49053547,443,305,138
21,2.867828,0.10799998,0.35000002,0.48940125,0.5089674,443,305,138
22,3.1494436,0.10799998,0.348,0.52214205,0.4866887,443,305,138
23,3.1982818,0.10799998,0.352,0.49824157,0.5062267,443,305,138
24,4.4893312,0.106000006,0.348,0.5111053,0.50025445,443,305,138
25,10.099808,0.110000014,0.35000002,0.505536,0.48605916,443,305,138
26,8.256815,0.10799998,0.34399998,0.5211657,0.49641663,443,305,138
27,10.610545,0.10799998,0.35000002,0.52335906,0.47004947,443,305,138
28,8.867174,0.11400002,0.34399998,0.48743647,0.5257345,443,305,138
29,11.928107,0.11199999,0.352,0.53844047,0.4495726,443,305,138
30,9.089594,0.11400002,0.34600002,0.46337044,0.5517162,443,305,138
31,15.6557255,0.11400002,0.35000002,0.5644106,0.4353996,443,305,138
32,10.408027,0.116,0.34600002,0.46312922,0.53747815,443,305,138
33,6.8976154,0.116,0.348,0.5051536,0.5011692,443,305,138
34,7.0075407,0.11400002,0.348,0.48059812,0.5155024,443,305,138
35,6.0804963,0.116,0.34600002,0.5231677,0.48902324,443,305,138
36,4.7984157,0.11799997,0.352,0.4743589,0.5156285,443,305,138
