Epoch,Loss,PhatBar_1,PhatBar_2,S,S_1,S_2,TestingError,TrainingError
27,0.17718863487243652,0.740469753742218,0.7090610265731812,272,143,129,0.1358974575996399,0.029999971389770508
28,0.17490406334400177,0.7401070594787598,0.7089133262634277,272,143,129,0.13478630781173706,0.029999971389770508
29,0.17251640558242798,0.7397037148475647,0.708736002445221,272,143,129,0.13435900211334229,0.029999971389770508
30,0.17036083340644836,0.739393413066864,0.7085573673248291,272,143,129,0.13256412744522095,0.029999971389770508
31,0.16822504997253418,0.7390564680099487,0.7083802819252014,272,143,129,0.13196581602096558,0.029999971389770508
32,0.16586780548095703,0.738638699054718,0.7081993222236633,272,143,129,0.1313675045967102,0.04666668176651001
33,0.1637696921825409,0.7383291721343994,0.7079922556877136,272,143,129,0.1306837797164917,0.04666668176651001
34,0.16149908304214478,0.7379528880119324,0.7078199982643127,272,143,129,0.1305983066558838,0.050000011920928955
35,0.1595558524131775,0.737701416015625,0.707563579082489,272,143,129,0.13145297765731812,0.0533333420753479
36,0.15742483735084534,0.7373629212379456,0.7073742747306824,272,143,129,0.1312820315361023,0.056666672229766846
37,0.15549074113368988,0.737068235874176,0.7071226239204407,272,143,129,0.13111108541488647,0.06333333253860474
38,0.153652623295784,0.7367621064186096,0.7069613337516785,272,143,129,0.13034188747406006,0.06666666269302368
39,0.15176251530647278,0.7364624738693237,0.7067233324050903,272,143,129,0.13008546829223633,0.06666666269302368
40,0.1498609185218811,0.7360888123512268,0.706569492816925,272,143,129,0.13102561235427856,0.06999999284744263
41,0.14812210202217102,0.7357839345932007,0.7063514590263367,272,143,129,0.13094019889831543,0.06999999284744263
42,0.14647388458251953,0.7355018854141235,0.7061747312545776,272,143,129,0.1305983066558838,0.07666665315628052
43,0.14447584748268127,0.7351651787757874,0.7059056758880615,272,143,129,0.13051283359527588,0.07666665315628052
44,0.14277446269989014,0.7348266839981079,0.7057311534881592,272,143,129,0.1305983066558838,0.07666665315628052
45,0.141166090965271,0.7344986200332642,0.7055373191833496,272,143,129,0.1307692527770996,0.07666665315628052
46,0.13951073586940765,0.7341708540916443,0.7053691148757935,272,143,129,0.1306837797164917,0.07666665315628052
47,0.13794879615306854,0.733843207359314,0.7051765322685242,272,143,129,0.13034188747406006,0.07999998331069946
48,0.13651780784130096,0.7335537075996399,0.7050092220306396,272,143,129,0.13034188747406006,0.07999998331069946
49,0.1349664032459259,0.7332297563552856,0.7047744989395142,272,143,129,0.13025641441345215,0.07999998331069946
50,0.13353465497493744,0.7329044342041016,0.7046250104904175,272,143,129,0.13025641441345215,0.07666665315628052
51,0.13214325904846191,0.7326164841651917,0.7044122815132141,272,143,129,0.13034188747406006,0.07999998331069946
52,0.13070163130760193,0.7323024868965149,0.7042005658149719,272,143,129,0.13094019889831543,0.07999998331069946
53,0.12939798831939697,0.7320137023925781,0.7040291428565979,272,143,129,0.1305983066558838,0.07999998331069946
54,0.12792176008224487,0.7317390441894531,0.7037870287895203,272,143,129,0.1306837797164917,0.07999998331069946
55,0.1266585737466812,0.7314034700393677,0.7036347985267639,272,143,129,0.1306837797164917,0.07999998331069946
56,0.12521180510520935,0.7311607599258423,0.7033434510231018,272,143,129,0.1306837797164917,0.07999998331069946
57,0.12393017113208771,0.7308453917503357,0.7032051086425781,272,143,129,0.1306837797164917,0.07999998331069946
58,0.12260878086090088,0.7305496335029602,0.7029485106468201,272,143,129,0.13094019889831543,0.07999998331069946
59,0.12143416702747345,0.7302683591842651,0.7028096318244934,272,143,129,0.1306837797164917,0.07999998331069946
60,0.12010282278060913,0.730011522769928,0.7025511860847473,272,143,129,0.1307692527770996,0.08333331346511841
61,0.11902442574501038,0.7297009825706482,0.7024102210998535,272,143,129,0.13094019889831543,0.08333331346511841
62,0.11782504618167877,0.7294661402702332,0.7021313905715942,272,143,129,0.1307692527770996,0.08333331346511841
63,0.11665508151054382,0.7291815876960754,0.7019550204277039,272,143,129,0.13102561235427856,0.08666664361953735
64,0.11556108295917511,0.7288837432861328,0.7017203569412231,272,143,129,0.1313675045967102,0.08666664361953735
65,0.11441890150308609,0.7286211848258972,0.701522707939148,272,143,129,0.13119655847549438,0.08666664361953735
66,0.11332732439041138,0.7283670902252197,0.7012866735458374,272,143,129,0.13119655847549438,0.08666664361953735
67,0.11225791275501251,0.7281286716461182,0.7010896801948547,272,143,129,0.13085472583770752,0.08666664361953735
68,0.11112125217914581,0.7278174757957458,0.7008563876152039,272,143,129,0.13145297765731812,0.08666664361953735
69,0.1101449504494667,0.7275983095169067,0.700663149356842,272,143,129,0.1307692527770996,0.08666664361953735
70,0.10901173204183578,0.727293848991394,0.7004126906394958,272,143,129,0.1307692527770996,0.08666664361953735
71,0.1080297902226448,0.7270851135253906,0.7002108097076416,272,143,129,0.1305983066558838,0.08666664361953735
72,0.10694895684719086,0.7268177270889282,0.6999675035476685,272,143,129,0.13085472583770752,0.08666664361953735
73,0.10601752996444702,0.7265821695327759,0.699771523475647,272,143,129,0.13094019889831543,0.08666664361953735
74,0.10491970926523209,0.7262849807739258,0.699485182762146,272,143,129,0.13085472583770752,0.08666664361953735
75,0.10403516888618469,0.7260853052139282,0.69927579164505,272,143,129,0.1307692527770996,0.08666664361953735
76,0.10301868617534637,0.72581547498703,0.6989923119544983,272,143,129,0.1305983066558838,0.08666664361953735
77,0.10212990641593933,0.7255718111991882,0.6987881660461426,272,143,129,0.1306837797164917,0.08666664361953735
78,0.10112558305263519,0.7253460884094238,0.6985387802124023,272,143,129,0.13085472583770752,0.08666664361953735
79,0.10021105408668518,0.725103497505188,0.6983103156089783,272,143,129,0.1307692527770996,0.08666664361953735
80,0.09928256273269653,0.7248560786247253,0.6980104446411133,272,143,129,0.13085472583770752,0.08666664361953735
81,0.0983366072177887,0.7246466875076294,0.6977660655975342,272,143,129,0.1307692527770996,0.08666664361953735
82,0.09740244597196579,0.7244043946266174,0.6974475383758545,272,143,129,0.13034188747406006,0.08666664361953735
83,0.09653636068105698,0.7241361737251282,0.6972492933273315,272,143,129,0.13017094135284424,0.08666664361953735
84,0.09562621265649796,0.7239311933517456,0.6969919204711914,272,143,129,0.13051283359527588,0.08666664361953735
85,0.09476920962333679,0.7236682176589966,0.6967564225196838,272,143,129,0.13051283359527588,0.08666664361953735
86,0.09389236569404602,0.7234753370285034,0.6964038014411926,272,143,129,0.13042736053466797,0.08666664361953735
87,0.0930052250623703,0.7232292294502258,0.696183443069458,272,143,129,0.13017094135284424,0.08666664361953735
88,0.09215138107538223,0.7230336666107178,0.6959053874015808,272,143,129,0.1297435760498047,0.08666664361953735
89,0.09140758961439133,0.7227972745895386,0.6957500576972961,272,143,129,0.1298290491104126,0.08666664361953735
90,0.09061606228351593,0.7225651144981384,0.6954375505447388,272,143,129,0.1298290491104126,0.08666664361953735
91,0.08977430313825607,0.7223671674728394,0.6952193975448608,272,143,129,0.1299145221710205,0.08666664361953735
92,0.08903194963932037,0.7220847606658936,0.6950388550758362,272,143,129,0.13008546829223633,0.08666664361953735
93,0.08824575692415237,0.7218986749649048,0.6947502493858337,272,143,129,0.12965810298919678,0.08333331346511841
94,0.0875631719827652,0.7216921448707581,0.6945341229438782,272,143,129,0.1299145221710205,0.08666664361953735
95,0.08686811476945877,0.7214680910110474,0.6943663358688354,272,143,129,0.1298290491104126,0.08666664361953735
96,0.08610355108976364,0.7212548851966858,0.6940896511077881,272,143,129,0.1298290491104126,0.08666664361953735
97,0.08544707298278809,0.7209979295730591,0.6939185857772827,272,143,129,0.12999999523162842,0.08666664361953735
98,0.08480937778949738,0.7208442091941833,0.6936575770378113,272,143,129,0.1298290491104126,0.08666664361953735
99,0.08414328098297119,0.7206456065177917,0.693475067615509,272,143,129,0.1298290491104126,0.08666664361953735
100,0.08352319896221161,0.7204318046569824,0.6933122873306274,272,143,129,0.13017094135284424,0.08666664361953735
101,0.08285992592573166,0.7201824188232422,0.6930621266365051,272,143,129,0.1299145221710205,0.08666664361953735
102,0.08226684480905533,0.7200015187263489,0.6928758025169373,272,143,129,0.12965810298919678,0.08666664361953735
103,0.0816487967967987,0.7198413610458374,0.6927016973495483,272,143,129,0.12999999523162842,0.08666664361953735
104,0.08089032769203186,0.7195121645927429,0.6924521923065186,272,143,129,0.12965810298919678,0.08666664361953735
105,0.08034778386354446,0.7193566560745239,0.6923077702522278,272,143,129,0.12948715686798096,0.08666664361953735
106,0.07964548468589783,0.7191139459609985,0.6920111775398254,272,143,129,0.12965810298919678,0.08666664361953735
107,0.07909633219242096,0.7189218997955322,0.6918325424194336,272,143,129,0.12948715686798096,0.08666664361953735
108,0.07854971289634705,0.7187981605529785,0.6916478872299194,272,143,129,0.12965810298919678,0.08666664361953735
109,0.07788890600204468,0.7185604572296143,0.6913751363754272,272,143,129,0.12965810298919678,0.08666664361953735
110,0.07733015716075897,0.7184380292892456,0.6911115050315857,272,143,129,0.12999999523162842,0.08666664361953735
111,0.07672715932130814,0.7180740833282471,0.6910704374313354,272,143,129,0.1297435760498047,0.08666664361953735
112,0.07617475092411041,0.7180671691894531,0.6906871199607849,272,143,129,0.12957262992858887,0.08666664361953735
113,0.07566577941179276,0.717812716960907,0.6905397772789001,272,143,129,0.1298290491104126,0.08666664361953735
114,0.07512162625789642,0.7176187038421631,0.6903657913208008,272,143,129,0.1298290491104126,0.08666664361953735
115,0.07460429519414902,0.7174702882766724,0.6900860667228699,272,143,129,0.1299145221710205,0.08666664361953735
116,0.07404376566410065,0.7173317670822144,0.6898971796035767,272,143,129,0.1298290491104126,0.08666664361953735
117,0.07357665151357651,0.7171303033828735,0.6897482872009277,272,143,129,0.12948715686798096,0.08666664361953735
118,0.07297627627849579,0.7169626951217651,0.6895321607589722,272,143,129,0.12957262992858887,0.08666664361953735
119,0.07245059311389923,0.7166872024536133,0.6893094182014465,272,143,129,0.12940168380737305,0.08666664361953735
120,0.07194427400827408,0.7164633274078369,0.6891469359397888,272,143,129,0.12957262992858887,0.08666664361953735
121,0.07142668962478638,0.7163420915603638,0.6889054775238037,272,143,129,0.12931621074676514,0.08666664361953735
122,0.07100370526313782,0.7162122130393982,0.6886578798294067,272,143,129,0.12940168380737305,0.08666664361953735
123,0.07051917910575867,0.7159848809242249,0.6884920597076416,272,143,129,0.1291453242301941,0.08666664361953735
124,0.07001735270023346,0.7159294486045837,0.688328206539154,272,143,129,0.12965810298919678,0.08666664361953735
125,0.06949570775032043,0.7156293988227844,0.6880987882614136,272,143,129,0.12957262992858887,0.08666664361953735
126,0.06902925670146942,0.7155550718307495,0.6878355145454407,272,143,129,0.12965810298919678,0.08666664361953735
127,0.06850917637348175,0.71522057056427,0.6876764893531799,272,143,129,0.12940168380737305,0.08666664361953735
128,0.06802744418382645,0.7150310277938843,0.6874090433120728,272,143,129,0.12948715686798096,0.08666664361953735
129,0.06755366921424866,0.7148646712303162,0.6872230768203735,272,143,129,0.12940168380737305,0.08666664361953735
130,0.06710652261972427,0.7147195339202881,0.6870306730270386,272,143,129,0.12905985116958618,0.08666664361953735
131,0.06665617227554321,0.7146212458610535,0.6868256330490112,272,143,129,0.12948715686798096,0.08666664361953735
132,0.06618639826774597,0.7144004702568054,0.6865854263305664,272,143,129,0.12948715686798096,0.08666664361953735
133,0.06574919074773788,0.7141280770301819,0.6865392923355103,272,143,129,0.129230797290802,0.08666664361953735
134,0.06531862914562225,0.713981032371521,0.6862689852714539,272,143,129,0.12931621074676514,0.08666664361953735
135,0.06485401093959808,0.7137284874916077,0.6860552430152893,272,143,129,0.12931621074676514,0.08333331346511841
136,0.06446094810962677,0.7135319113731384,0.6858990788459778,272,143,129,0.12905985116958618,0.08666664361953735
137,0.06403201818466187,0.7133551836013794,0.6856958866119385,272,143,129,0.129230797290802,0.08333331346511841
138,0.06362655758857727,0.7132859230041504,0.6854265928268433,272,143,129,0.129230797290802,0.08666664361953735
139,0.06320779025554657,0.7130382061004639,0.6853505373001099,272,143,129,0.12931621074676514,0.08333331346511841
140,0.06284830719232559,0.7129166126251221,0.6851516962051392,272,143,129,0.12905985116958618,0.08666664361953735
141,0.0624694898724556,0.7128294706344604,0.6849230527877808,272,143,129,0.12931621074676514,0.08666664361953735
142,0.06202752888202667,0.7124901413917542,0.6848013997077942,272,143,129,0.1291453242301941,0.08666664361953735
143,0.061644453555345535,0.7122716307640076,0.68464195728302,272,143,129,0.1291453242301941,0.08333331346511841
144,0.06125468760728836,0.7121498584747314,0.6843583583831787,272,143,129,0.12905985116958618,0.08333331346511841
145,0.06095016747713089,0.7120494842529297,0.6842699646949768,272,143,129,0.12897437810897827,0.08333331346511841
146,0.060536209493875504,0.7118314504623413,0.6840190887451172,272,143,129,0.12905985116958618,0.08333331346511841
147,0.06016545742750168,0.7117876410484314,0.68381667137146,272,143,129,0.129230797290802,0.08666664361953735
148,0.059825703501701355,0.7115356922149658,0.6837671399116516,272,143,129,0.1291453242301941,0.08666664361953735
149,0.05942168086767197,0.7112966775894165,0.6835560202598572,272,143,129,0.12905985116958618,0.08333331346511841
150,0.05906028300523758,0.7110573053359985,0.6833381056785583,272,143,129,0.12888890504837036,0.08666664361953735
151,0.05871221795678139,0.7109240293502808,0.6831711530685425,272,143,129,0.12888890504837036,0.08333331346511841
152,0.058392852544784546,0.7108045220375061,0.6829444169998169,272,143,129,0.12897437810897827,0.08333331346511841
153,0.05803903937339783,0.710655689239502,0.6828010082244873,272,143,129,0.12888890504837036,0.08333331346511841
154,0.057658448815345764,0.7106000185012817,0.682614266872406,272,143,129,0.12880343198776245,0.08666664361953735
155,0.057330116629600525,0.710374116897583,0.6824474930763245,272,143,129,0.12905985116958618,0.08666664361953735
156,0.05692792683839798,0.710051417350769,0.6822592616081238,272,143,129,0.12905985116958618,0.08666664361953735
157,0.05659545585513115,0.7098772525787354,0.6821092963218689,272,143,129,0.12931621074676514,0.08333331346511841
158,0.056272316724061966,0.7097100615501404,0.6818887591362,272,143,129,0.1291453242301941,0.08666664361953735
159,0.05592770501971245,0.7095868587493896,0.6816540956497192,272,143,129,0.1291453242301941,0.08333331346511841
160,0.055635131895542145,0.7094488739967346,0.6815111041069031,272,143,129,0.12931621074676514,0.08333331346511841
161,0.05529128015041351,0.7093427777290344,0.6813360452651978,272,143,129,0.129230797290802,0.08666664361953735
162,0.054981619119644165,0.709241509437561,0.6810819506645203,272,143,129,0.1291453242301941,0.08666664361953735
163,0.054651372134685516,0.7090446352958679,0.6809622645378113,272,143,129,0.1291453242301941,0.08333331346511841
164,0.054270919412374496,0.7086893916130066,0.6808030605316162,272,143,129,0.12905985116958618,0.08333331346511841
165,0.053959921002388,0.708585798740387,0.6805543303489685,272,143,129,0.12905985116958618,0.08333331346511841
166,0.05368352681398392,0.7084903120994568,0.6804206371307373,272,143,129,0.12888890504837036,0.08666664361953735
167,0.05333701893687248,0.7082881331443787,0.6802515983581543,272,143,129,0.12880343198776245,0.08333331346511841
168,0.053063005208969116,0.7082182168960571,0.6800894737243652,272,143,129,0.12897437810897827,0.08666664361953735
169,0.05279315263032913,0.7080106139183044,0.6800158619880676,272,143,129,0.12888890504837036,0.08666664361953735
170,0.05243586748838425,0.7077282667160034,0.6797779202461243,272,143,129,0.12897437810897827,0.08666664361953735
171,0.052140891551971436,0.7075950503349304,0.6795851588249207,272,143,129,0.12888890504837036,0.08666664361953735
172,0.05188985913991928,0.7074211239814758,0.6794193387031555,272,143,129,0.12888890504837036,0.08666664361953735
173,0.05157797783613205,0.7073347568511963,0.6792915463447571,272,143,129,0.12905985116958618,0.08666664361953735
174,0.051331013441085815,0.707145631313324,0.6790908575057983,272,143,129,0.1291453242301941,0.08666664361953735
175,0.05107680708169937,0.7070570588111877,0.6789734363555908,272,143,129,0.12880343198776245,0.08666664361953735
176,0.05082525685429573,0.7069585919380188,0.678769588470459,272,143,129,0.12880343198776245,0.08666664361953735
177,0.05051968991756439,0.7066991925239563,0.6786389946937561,272,143,129,0.12880343198776245,0.08666664361953735
178,0.05025983601808548,0.7065186500549316,0.6784648895263672,272,143,129,0.12880343198776245,0.08666664361953735
179,0.04999478906393051,0.7063108086585999,0.6783545613288879,272,143,129,0.12880343198776245,0.08666664361953735
180,0.04974580556154251,0.7061810493469238,0.6781546473503113,272,143,129,0.12880343198776245,0.08666664361953735
181,0.0494978167116642,0.706072211265564,0.6780270338058472,272,143,129,0.12880343198776245,0.08666664361953735
182,0.04927222430706024,0.7059527635574341,0.6778977513313293,272,143,129,0.12854701280593872,0.08666664361953735
183,0.04904431849718094,0.705868124961853,0.6777225732803345,272,143,129,0.12871795892715454,0.08666664361953735
184,0.04879419505596161,0.7057260870933533,0.6775268316268921,272,143,129,0.12871795892715454,0.08666664361953735
185,0.04848507046699524,0.7054200172424316,0.6774206161499023,272,143,129,0.12880343198776245,0.08666664361953735
186,0.04830092564225197,0.7053219676017761,0.6772684454917908,272,143,129,0.12888890504837036,0.08666664361953735
187,0.04805155098438263,0.7052178978919983,0.6770753860473633,272,143,129,0.12897437810897827,0.08666664361953735
188,0.04782295972108841,0.7050431370735168,0.6769638657569885,272,143,129,0.1291453242301941,0.08666664361953735
189,0.047578662633895874,0.7049598693847656,0.6768061518669128,272,143,129,0.12905985116958618,0.08666664361953735
190,0.04739074781537056,0.704832911491394,0.676690936088562,272,143,129,0.12905985116958618,0.08666664361953735
191,0.047181516885757446,0.7046200633049011,0.6766356229782104,272,143,129,0.1291453242301941,0.08666664361953735
192,0.04693513363599777,0.7044264674186707,0.6764496564865112,272,143,129,0.1291453242301941,0.08666664361953735
193,0.04670703038573265,0.7042431235313416,0.6763172149658203,272,143,129,0.129230797290802,0.08666664361953735
194,0.04653898626565933,0.7041102647781372,0.6762771010398865,272,143,129,0.1291453242301941,0.08666664361953735
195,0.04633595794439316,0.704069972038269,0.6760967373847961,272,143,129,0.12897437810897827,0.08666664361953735
196,0.04613969475030899,0.7038306593894958,0.6760658621788025,272,143,129,0.1291453242301941,0.08666664361953735
197,0.045942723751068115,0.703666090965271,0.6759332418441772,272,143,129,0.12897437810897827,0.08666664361953735
198,0.045705124735832214,0.7034987211227417,0.6757776737213135,272,143,129,0.129230797290802,0.08666664361953735
199,0.0455143004655838,0.7033072710037231,0.6756998896598816,272,143,129,0.129230797290802,0.08666664361953735
200,0.045358579605817795,0.7032052874565125,0.6755905747413635,272,143,129,0.12931621074676514,0.08666664361953735
201,0.045167841017246246,0.7030815482139587,0.6754289269447327,272,143,129,0.1291453242301941,0.08666664361953735
202,0.04497217759490013,0.7030207514762878,0.6753316521644592,272,143,129,0.12931621074676514,0.08666664361953735
203,0.04480959102511406,0.702925980091095,0.6751802563667297,272,143,129,0.129230797290802,0.08666664361953735
204,0.044603414833545685,0.7027348875999451,0.6750755310058594,272,143,129,0.129230797290802,0.08666664361953735
205,0.04438835382461548,0.7025474309921265,0.6749393939971924,272,143,129,0.129230797290802,0.08666664361953735
206,0.044200994074344635,0.7023699283599854,0.6748430132865906,272,143,129,0.129230797290802,0.08666664361953735
207,0.04401678591966629,0.7022557854652405,0.6747017502784729,272,143,129,0.129230797290802,0.08666664361953735
208,0.04384186118841171,0.7020636200904846,0.6746452450752258,272,143,129,0.12931621074676514,0.08666664361953735
209,0.04363790526986122,0.7019320130348206,0.6744862198829651,272,143,129,0.129230797290802,0.08666664361953735
210,0.043494563549757004,0.701880156993866,0.6743478775024414,272,143,129,0.129230797290802,0.08666664361953735
211,0.04330514371395111,0.7017821073532104,0.6742246150970459,272,143,129,0.12905985116958618,0.08666664361953735
212,0.04314333200454712,0.7015994191169739,0.6741231679916382,272,143,129,0.1291453242301941,0.08666664361953735
213,0.04296392574906349,0.7014696598052979,0.6739557385444641,272,143,129,0.1291453242301941,0.08666664361953735
214,0.042785823345184326,0.7013606429100037,0.6738426685333252,272,143,129,0.12905985116958618,0.08666664361953735
215,0.04259810224175453,0.7011708617210388,0.6737810373306274,272,143,129,0.1291453242301941,0.08666664361953735
216,0.04241521656513214,0.701086699962616,0.6735764741897583,272,143,129,0.12905985116958618,0.08666664361953735
217,0.04226035997271538,0.7009739279747009,0.6734702587127686,272,143,129,0.1291453242301941,0.08666664361953735
218,0.04210007190704346,0.7008854746818542,0.6733633875846863,272,143,129,0.12905985116958618,0.08666664361953735
219,0.041911281645298004,0.7006867527961731,0.6732660531997681,272,143,129,0.1291453242301941,0.08666664361953735
220,0.04175478592514992,0.7005447745323181,0.6731563806533813,272,143,129,0.1291453242301941,0.08666664361953735
221,0.041593339294195175,0.7004644274711609,0.6730406880378723,272,143,129,0.1291453242301941,0.08666664361953735
222,0.04140947014093399,0.700281023979187,0.6728911995887756,272,143,129,0.129230797290802,0.08666664361953735
223,0.04129040986299515,0.7001808285713196,0.6728264093399048,272,143,129,0.1291453242301941,0.08666664361953735
224,0.04109932482242584,0.7000836133956909,0.6726430058479309,272,143,129,0.1291453242301941,0.08666664361953735
225,0.04092928022146225,0.7000674605369568,0.6724595427513123,272,143,129,0.1291453242301941,0.08666664361953735
226,0.04075871407985687,0.699853777885437,0.6724004149436951,272,143,129,0.12905985116958618,0.08666664361953735
227,0.04061829298734665,0.6996950507164001,0.67232346534729,272,143,129,0.1291453242301941,0.08666664361953735
228,0.04043697565793991,0.699545681476593,0.6721781492233276,272,143,129,0.1291453242301941,0.08666664361953735
229,0.04029960557818413,0.6994467973709106,0.6720626950263977,272,143,129,0.129230797290802,0.08666664361953735
230,0.040161602199077606,0.6992675065994263,0.6720274686813354,272,143,129,0.12888890504837036,0.08666664361953735
231,0.03998847305774689,0.6992221474647522,0.6718193888664246,272,143,129,0.12880343198776245,0.08666664361953735
232,0.039876386523246765,0.6991345882415771,0.6717965602874756,272,143,129,0.12905985116958618,0.08666664361953735
233,0.03969944268465042,0.6990772485733032,0.6715538501739502,272,143,129,0.12888890504837036,0.08666664361953735
234,0.039550550282001495,0.698922336101532,0.6715390682220459,272,143,129,0.12880343198776245,0.08666664361953735
235,0.03938029706478119,0.6988158226013184,0.671351969242096,272,143,129,0.12880343198776245,0.08666664361953735
236,0.039217859506607056,0.6986299753189087,0.671260416507721,272,143,129,0.1291453242301941,0.08666664361953735
237,0.03909517079591751,0.6985265016555786,0.6711819171905518,272,143,129,0.12897437810897827,0.08666664361953735
238,0.03893984109163284,0.6984742879867554,0.6710015535354614,272,143,129,0.12897437810897827,0.08666664361953735
239,0.03882405906915665,0.6983774900436401,0.6709465980529785,272,143,129,0.12897437810897827,0.08666664361953735
240,0.0386417955160141,0.6982583999633789,0.6707276105880737,272,143,129,0.12888890504837036,0.08666664361953735
241,0.03850501775741577,0.6981432437896729,0.6706117391586304,272,143,129,0.12888890504837036,0.08666664361953735
242,0.038341544568538666,0.6980313062667847,0.6705079674720764,272,143,129,0.12888890504837036,0.08666664361953735
243,0.03820203244686127,0.6978986263275146,0.670372724533081,272,143,129,0.12888890504837036,0.08666664361953735
244,0.03806084021925926,0.6978670954704285,0.6701728701591492,272,143,129,0.12888890504837036,0.08666664361953735
245,0.037941254675388336,0.6977437734603882,0.6701545715332031,272,143,129,0.12871795892715454,0.08666664361953735
246,0.03780075162649155,0.6976393461227417,0.670000433921814,272,143,129,0.12880343198776245,0.08666664361953735
247,0.03765276074409485,0.6975546479225159,0.6698707342147827,272,143,129,0.12880343198776245,0.08666664361953735
248,0.03753838688135147,0.6973671913146973,0.6698310375213623,272,143,129,0.12888890504837036,0.08666664361953735
249,0.03737020492553711,0.6973881125450134,0.669585108757019,272,143,129,0.12880343198776245,0.08666664361953735
250,0.03726161643862724,0.6972622275352478,0.6694876551628113,272,143,129,0.12880343198776245,0.08666664361953735
251,0.03711416944861412,0.6972703337669373,0.6693039536476135,272,143,129,0.12880343198776245,0.08666664361953735
252,0.03698131442070007,0.6971036791801453,0.6692339181900024,272,143,129,0.12880343198776245,0.08666664361953735
253,0.03685484826564789,0.6970536112785339,0.6690464615821838,272,143,129,0.12888890504837036,0.08666664361953735
254,0.03672344982624054,0.6969876885414124,0.6689256429672241,272,143,129,0.12880343198776245,0.08666664361953735
255,0.036586225032806396,0.6968206763267517,0.6688427925109863,272,143,129,0.12880343198776245,0.08666664361953735
256,0.03646358102560043,0.6967442631721497,0.6687256693840027,272,143,129,0.12880343198776245,0.08666664361953735
257,0.03630778193473816,0.6966609358787537,0.668544352054596,272,143,129,0.12880343198776245,0.08666664361953735
258,0.03619569540023804,0.696562647819519,0.6684615015983582,272,143,129,0.12880343198776245,0.08666664361953735
259,0.03603797033429146,0.6964648962020874,0.6682838797569275,272,143,129,0.12880343198776245,0.08666664361953735
260,0.03594103455543518,0.696398138999939,0.6682170629501343,272,143,129,0.12871795892715454,0.08666664361953735
261,0.03582651913166046,0.6962413787841797,0.6681366562843323,272,143,129,0.12871795892715454,0.08666664361953735
262,0.03568098694086075,0.6961521506309509,0.6679118275642395,272,143,129,0.12880343198776245,0.08666664361953735
263,0.03559444099664688,0.6961143016815186,0.6678504347801208,272,143,129,0.12871795892715454,0.08666664361953735
