Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5
130,103.171326,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
131,103.171326,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
132,103.171326,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
133,103.17132,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
134,103.17131,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
135,103.17131,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
136,103.1713,0.0,0.25599998,0.6949349,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
137,103.1713,0.0,0.25599998,0.69493484,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
138,103.171295,0.0,0.25599998,0.69493484,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
139,103.171295,0.0,0.25599998,0.69493484,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
140,103.171295,0.0,0.25599998,0.69493484,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
141,103.171295,0.0,0.25599998,0.69493484,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
142,103.17129,0.0,0.25599998,0.69493484,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
143,103.17128,0.0,0.25599998,0.6949348,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
144,103.17128,0.0,0.25599998,0.6949348,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
145,103.17127,0.0,0.25599998,0.6949348,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
146,103.17127,0.0,0.25599998,0.6949348,0.5620249,0.80540514,0.6678818,0.62112594,482,91,99,96,97,99
147,103.171265,0.0,0.25599998,0.6949348,0.5620249,0.8054051,0.6678818,0.62112594,482,91,99,96,97,99
148,103.17126,0.0,0.25599998,0.6949348,0.5620249,0.8054051,0.6678818,0.62112594,482,91,99,96,97,99
149,103.17126,0.0,0.25599998,0.6949348,0.5620249,0.8054051,0.66788167,0.62112594,482,91,99,96,97,99
150,103.17126,0.0,0.25599998,0.6949348,0.5620249,0.8054051,0.66788167,0.62112594,482,91,99,96,97,99
151,103.17125,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.66788167,0.62112594,482,91,99,96,97,99
152,103.17125,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.6678818,0.62112594,482,91,99,96,97,99
153,103.17124,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.66788167,0.62112594,482,91,99,96,97,99
154,103.17124,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.66788167,0.62112594,482,91,99,96,97,99
155,103.17124,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
156,103.171234,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
157,103.171234,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
158,103.171234,0.0,0.25599998,0.6949347,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
159,103.17123,0.0,0.25599998,0.6949348,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
160,103.17123,0.0,0.25599998,0.6949347,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
161,103.17122,0.0,0.25599998,0.6949347,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
162,103.17122,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
163,103.17121,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
164,103.1712,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
165,103.17121,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
166,103.17121,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
167,103.1712,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
168,103.1712,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
169,103.1712,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
170,103.171196,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
171,103.171196,0.0,0.25599998,0.69493467,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
172,103.171196,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
173,103.17117,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
174,103.17117,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
175,103.17117,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
176,103.171165,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
177,103.171165,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
178,103.17116,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
179,103.17115,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
180,103.17114,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
181,103.17114,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
182,103.171135,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
183,103.171135,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
184,103.17113,0.0,0.25599998,0.6949346,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
185,103.17113,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
186,103.17113,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
187,103.17113,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
188,103.17112,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
189,103.17111,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
190,103.17111,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
191,103.171104,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
192,103.17111,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
193,103.1711,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
194,103.1711,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
195,103.1711,0.0,0.25599998,0.6949345,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
196,103.1711,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
197,103.17108,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
198,103.17108,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
199,103.17108,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
200,103.171074,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
201,103.17107,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
202,103.17107,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
203,103.17106,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
204,103.17106,0.0,0.25599998,0.6949344,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
205,103.17106,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
206,103.17105,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.6678816,0.62112594,482,91,99,96,97,99
207,103.17105,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
208,103.17105,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
209,103.17104,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
210,103.17104,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.6678816,0.6211259,482,91,99,96,97,99
211,103.171036,0.0,0.25599998,0.69493437,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
212,103.171036,0.0,0.25599998,0.6949343,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
213,103.17103,0.0,0.25599998,0.6949343,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
214,103.17102,0.0,0.25599998,0.6949343,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
215,103.17102,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
216,103.17102,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
217,103.17101,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
218,103.171005,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
219,103.171005,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
220,103.171005,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
221,103.171005,0.0,0.25599998,0.69493425,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
222,103.171005,0.0,0.25599998,0.6949342,0.5620249,0.80540496,0.66788155,0.6211259,482,91,99,96,97,99
223,103.17099,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
224,103.17099,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
225,103.17099,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
226,103.17099,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
227,103.17099,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
228,103.17098,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
229,103.17098,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
230,103.170975,0.0,0.25599998,0.6949342,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
231,103.170975,0.0,0.25599998,0.6949341,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
232,103.17097,0.0,0.25599998,0.6949341,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
233,103.17096,0.0,0.25599998,0.6949341,0.5620249,0.80540484,0.66788155,0.6211259,482,91,99,96,97,99
234,103.17096,0.0,0.25599998,0.6949341,0.5620249,0.80540484,0.6678814,0.6211259,482,91,99,96,97,99
