Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5
59,108.6989,0.074,0.29000002,0.6863531,0.5885681,0.8061613,0.66348326,0.6458134,484,91,100,95,99,99
60,108.69876,0.074,0.29000002,0.68635285,0.5885681,0.8061611,0.66348314,0.64581335,484,91,100,95,99,99
61,108.69862,0.074,0.29000002,0.6863525,0.5885681,0.80616105,0.663483,0.6458133,484,91,100,95,99,99
62,108.698494,0.074,0.29000002,0.68635225,0.5885681,0.8061609,0.663483,0.6458133,484,91,100,95,99,99
63,108.69837,0.074,0.29000002,0.68635195,0.58856815,0.8061609,0.6634829,0.6458132,484,91,100,95,99,99
64,108.69824,0.074,0.29000002,0.68635166,0.58856815,0.80616087,0.66348284,0.64581317,484,91,100,95,99,99
65,108.698105,0.074,0.29000002,0.6863513,0.5885682,0.80616075,0.6634827,0.64581317,484,91,100,95,99,99
66,108.69797,0.074,0.29000002,0.68635106,0.5885682,0.8061607,0.66348267,0.64581305,484,91,100,95,99,99
67,108.69785,0.074,0.29000002,0.6863507,0.5885682,0.8061606,0.66348267,0.64581305,484,91,100,95,99,99
68,108.69772,0.074,0.29000002,0.6863504,0.5885682,0.8061605,0.6634825,0.645813,484,91,100,95,99,99
69,108.69758,0.074,0.29000002,0.6863501,0.5885682,0.80616045,0.6634824,0.645813,484,91,100,95,99,99
70,108.69744,0.074,0.29000002,0.68634975,0.5885682,0.8061604,0.6634824,0.6458129,484,91,100,95,99,99
71,108.69733,0.074,0.29000002,0.68634945,0.5885682,0.8061604,0.66348237,0.6458129,484,91,100,95,99,99
72,108.69719,0.074,0.29000002,0.6863492,0.5885682,0.8061602,0.6634823,0.64581287,484,91,100,95,99,99
73,108.69706,0.074,0.29000002,0.6863489,0.5885682,0.8061602,0.6634822,0.6458128,484,91,100,95,99,99
74,108.69693,0.074,0.29000002,0.6863487,0.5885682,0.80616003,0.6634821,0.64581275,484,91,100,95,99,99
75,108.6968,0.074,0.29000002,0.6863483,0.5885682,0.80616003,0.66348207,0.64581275,484,91,100,95,99,99
76,108.696686,0.074,0.29000002,0.686348,0.5885683,0.80616003,0.66348207,0.6458127,484,91,100,95,99,99
77,108.69655,0.074,0.29000002,0.6863477,0.5885683,0.8061599,0.6634819,0.6458127,484,91,100,95,99,99
78,108.69643,0.074,0.29000002,0.6863474,0.5885683,0.8061599,0.66348183,0.64581263,484,91,100,95,99,99
79,108.69629,0.074,0.29000002,0.6863472,0.5885683,0.8061598,0.6634817,0.64581263,484,91,100,95,99,99
80,108.69615,0.074,0.29000002,0.6863469,0.5885683,0.80615973,0.66348165,0.6458125,484,91,100,95,99,99
81,108.69603,0.074,0.29000002,0.6863466,0.58856833,0.8061597,0.6634816,0.6458125,484,91,100,95,99,99
82,108.695885,0.074,0.29000002,0.68634635,0.58856833,0.8061597,0.66348153,0.6458125,484,91,100,95,99,99
83,108.695755,0.074,0.29000002,0.68634605,0.58856833,0.80615956,0.66348153,0.6458125,484,91,100,95,99,99
84,108.695625,0.074,0.29000002,0.68634576,0.58856833,0.80615944,0.66348135,0.6458124,484,91,100,95,99,99
85,108.695496,0.074,0.29000002,0.6863454,0.58856833,0.80615944,0.66348135,0.6458124,484,91,100,95,99,99
86,108.695366,0.074,0.29000002,0.68634516,0.58856833,0.80615944,0.6634811,0.64581233,484,91,100,95,99,99
87,108.695244,0.074,0.29000002,0.6863448,0.58856833,0.8061593,0.6634811,0.6458123,484,91,100,95,99,99
88,108.695114,0.074,0.29000002,0.6863445,0.58856833,0.80615926,0.66348106,0.6458122,484,91,100,95,99,99
89,108.69498,0.074,0.288,0.6863442,0.5885684,0.8061591,0.663481,0.64581215,484,91,100,95,99,99
90,108.69485,0.074,0.288,0.6863439,0.5885684,0.8061591,0.6634809,0.64581215,484,91,100,95,99,99
91,108.69472,0.074,0.288,0.6863436,0.58856845,0.806159,0.6634808,0.64581215,484,91,100,95,99,99
92,108.69458,0.074,0.288,0.6863434,0.58856845,0.8061589,0.66348076,0.64581203,484,91,100,95,99,99
93,108.694435,0.074,0.288,0.686343,0.58856845,0.8061588,0.66348064,0.64581203,484,91,100,95,99,99
94,108.694305,0.074,0.288,0.6863428,0.58856845,0.8061588,0.6634806,0.64581203,484,91,100,95,99,99
95,108.69418,0.074,0.288,0.6863424,0.58856845,0.8061588,0.6634805,0.645812,484,91,100,95,99,99
96,108.694046,0.07200003,0.288,0.6863421,0.5885685,0.80615866,0.66348046,0.6458119,484,91,100,95,99,99
97,108.69392,0.07200003,0.288,0.6863419,0.5885685,0.8061586,0.66348046,0.6458119,484,91,100,95,99,99
98,108.69376,0.07200003,0.288,0.6863415,0.5885685,0.8061584,0.6634803,0.64581186,484,91,100,95,99,99
99,108.693634,0.07200003,0.288,0.6863412,0.58856845,0.80615836,0.6634803,0.64581186,484,91,100,95,99,99
100,108.6935,0.07200003,0.288,0.6863409,0.58856845,0.8061583,0.6634801,0.64581174,484,91,100,95,99,99
101,108.69336,0.07200003,0.288,0.6863406,0.58856845,0.8061582,0.6634801,0.64581174,484,91,100,95,99,99
102,108.69324,0.07200003,0.288,0.6863403,0.5885685,0.8061582,0.66348004,0.6458117,484,91,100,95,99,99
103,108.69309,0.07200003,0.288,0.68634,0.5885685,0.80615807,0.66347986,0.6458117,484,91,100,95,99,99
104,108.69296,0.07200003,0.288,0.6863397,0.5885685,0.80615807,0.66347986,0.6458116,484,91,100,95,99,99
105,108.692825,0.07200003,0.288,0.6863393,0.5885685,0.8061579,0.6634798,0.6458115,484,91,100,95,99,99
106,108.6927,0.07200003,0.288,0.6863391,0.5885685,0.8061579,0.66347975,0.6458115,484,91,100,95,99,99
107,108.69257,0.07200003,0.288,0.6863388,0.58856857,0.8061579,0.6634797,0.6458114,484,91,100,95,99,99
108,108.69244,0.07200003,0.288,0.6863385,0.58856857,0.8061578,0.66347957,0.6458114,484,91,100,95,99,99
109,108.692314,0.07200003,0.288,0.6863381,0.5885686,0.80615765,0.6634795,0.6458114,484,91,100,95,99,99
110,108.69217,0.07200003,0.288,0.6863379,0.5885686,0.80615765,0.66347945,0.6458113,484,91,100,95,99,99
111,108.69202,0.07200003,0.288,0.6863376,0.5885686,0.80615747,0.6634793,0.64581126,484,91,100,95,99,99
112,108.69188,0.07200003,0.288,0.68633723,0.5885686,0.80615735,0.66347927,0.64581126,484,91,100,95,99,99
113,108.69176,0.07200003,0.288,0.6863369,0.5885686,0.80615723,0.66347915,0.6458112,484,91,100,95,99,99
114,108.69162,0.07200003,0.288,0.6863366,0.5885687,0.80615723,0.66347903,0.6458112,484,91,100,95,99,99
115,108.691505,0.07200003,0.288,0.68633634,0.5885687,0.80615723,0.66347903,0.6458111,484,91,100,95,99,99
116,108.69136,0.07200003,0.288,0.686336,0.5885687,0.806157,0.6634789,0.6458111,484,91,100,95,99,99
117,108.69122,0.07200003,0.288,0.6863357,0.5885687,0.806157,0.6634788,0.645811,484,91,100,95,99,99
118,108.69107,0.07200003,0.288,0.6863353,0.58856875,0.8061568,0.66347873,0.64581096,484,91,100,95,99,99
119,108.69094,0.07200003,0.288,0.686335,0.58856875,0.8061568,0.6634787,0.64581096,484,91,100,95,99,99
120,108.6908,0.07200003,0.288,0.6863347,0.58856875,0.8061567,0.66347855,0.64581096,484,91,100,95,99,99
121,108.69067,0.07200003,0.288,0.68633443,0.58856875,0.8061567,0.66347855,0.6458109,484,91,100,95,99,99
122,108.69054,0.07200003,0.288,0.6863341,0.58856875,0.8061566,0.6634785,0.6458109,484,91,100,95,99,99
123,108.69039,0.07200003,0.288,0.6863338,0.5885688,0.8061565,0.66347843,0.6458108,484,91,100,95,99,99
124,108.69026,0.07200003,0.288,0.6863335,0.5885688,0.8061565,0.6634784,0.6458108,484,91,100,95,99,99
125,108.69012,0.07200003,0.288,0.6863332,0.58856887,0.80615634,0.66347826,0.6458107,484,91,100,95,99,99
126,108.68997,0.07200003,0.288,0.6863328,0.58856887,0.8061563,0.6634782,0.64581066,484,91,100,95,99,99
127,108.689835,0.07200003,0.288,0.6863325,0.58856887,0.8061562,0.66347814,0.64581066,484,91,100,95,99,99
128,108.6897,0.07200003,0.288,0.6863322,0.58856887,0.8061562,0.663478,0.64581066,484,91,100,95,99,99
129,108.689575,0.07200003,0.288,0.6863319,0.58856887,0.8061561,0.66347796,0.64581066,484,91,100,95,99,99
130,108.68942,0.07200003,0.288,0.68633157,0.58856887,0.80615604,0.6634779,0.64581054,484,91,100,95,99,99
131,108.6893,0.07200003,0.288,0.68633133,0.58856887,0.80615604,0.66347784,0.64581054,484,91,100,95,99,99
132,108.68916,0.07200003,0.288,0.6863309,0.58856887,0.80615586,0.6634777,0.6458105,484,91,100,95,99,99
133,108.689026,0.07200003,0.288,0.6863306,0.58856887,0.80615586,0.66347766,0.6458104,484,91,100,95,99,99
134,108.68889,0.07200003,0.288,0.68633026,0.58856887,0.80615574,0.6634776,0.6458104,484,91,100,95,99,99
135,108.68875,0.07200003,0.288,0.68632996,0.5885689,0.80615574,0.6634775,0.64581037,484,91,100,95,99,99
136,108.6886,0.07200003,0.288,0.68632966,0.5885689,0.80615556,0.6634775,0.6458103,484,91,100,95,99,99
137,108.688446,0.07200003,0.288,0.68632925,0.5885689,0.80615556,0.66347736,0.6458103,484,91,100,95,99,99
138,108.688324,0.07200003,0.288,0.68632895,0.588569,0.80615556,0.66347736,0.6458103,484,91,100,95,99,99
139,108.68817,0.07200003,0.288,0.68632865,0.588569,0.8061554,0.6634771,0.6458102,484,91,100,95,99,99
140,108.688034,0.07200003,0.288,0.68632835,0.58856905,0.8061553,0.6634771,0.6458102,484,91,100,95,99,99
141,108.6879,0.07200003,0.288,0.686328,0.58856905,0.8061553,0.66347694,0.6458101,484,91,100,95,99,99
142,108.68776,0.07200003,0.288,0.6863277,0.58856905,0.80615526,0.6634769,0.64581007,484,91,100,95,99,99
143,108.68762,0.07200003,0.288,0.68632734,0.58856905,0.80615515,0.6634769,0.64581007,484,91,100,95,99,99
144,108.68748,0.07200003,0.288,0.68632704,0.58856905,0.8061551,0.6634767,0.64581,484,91,100,95,99,99
145,108.68734,0.07200003,0.288,0.68632674,0.5885691,0.8061551,0.6634767,0.64581,484,91,100,95,99,99
146,108.6872,0.07200003,0.288,0.68632644,0.5885691,0.8061549,0.6634766,0.6458099,484,91,100,95,99,99
147,108.68706,0.07200003,0.288,0.686326,0.5885691,0.8061549,0.6634766,0.64580977,484,91,100,95,99,99
148,108.68692,0.07200003,0.288,0.6863257,0.58856916,0.8061549,0.6634764,0.64580977,484,91,100,95,99,99
149,108.68678,0.07200003,0.288,0.6863254,0.58856916,0.8061547,0.66347635,0.6458097,484,91,100,95,99,99
150,108.68663,0.07200003,0.288,0.686325,0.58856916,0.8061547,0.66347617,0.6458097,484,91,100,95,99,99
151,108.686485,0.07200003,0.288,0.6863247,0.58856916,0.8061546,0.66347617,0.6458097,484,91,100,95,99,99
152,108.68633,0.07200003,0.288,0.68632436,0.58856916,0.8061545,0.6634761,0.64580965,484,91,100,95,99,99
153,108.6862,0.07200003,0.288,0.686324,0.5885693,0.80615443,0.66347605,0.64580953,484,91,100,95,99,99
154,108.68605,0.07200003,0.288,0.6863237,0.5885693,0.80615443,0.663476,0.64580953,484,91,100,95,99,99
155,108.68591,0.07200003,0.288,0.68632346,0.5885693,0.8061544,0.6634759,0.6458095,484,91,100,95,99,99
156,108.68577,0.07200003,0.288,0.6863231,0.5885693,0.80615425,0.6634758,0.6458095,484,91,100,95,99,99
157,108.68562,0.07200003,0.288,0.68632275,0.5885693,0.80615413,0.66347575,0.6458094,484,91,100,95,99,99
158,108.68547,0.07200003,0.288,0.6863224,0.58856934,0.806154,0.66347563,0.6458094,484,91,100,95,99,99
159,108.68533,0.07200003,0.288,0.68632203,0.5885693,0.8061539,0.6634756,0.64580935,484,91,100,95,99,99
160,108.685196,0.07200003,0.288,0.68632174,0.5885693,0.8061539,0.6634755,0.64580923,484,91,100,95,99,99
161,108.68506,0.07200003,0.288,0.6863213,0.58856934,0.8061539,0.6634754,0.64580923,484,91,100,95,99,99
162,108.68492,0.07200003,0.288,0.686321,0.58856934,0.8061538,0.66347533,0.64580923,484,91,100,95,99,99
163,108.68477,0.07200003,0.288,0.68632066,0.58856934,0.8061537,0.66347533,0.6458092,484,91,100,95,99,99
164,108.68462,0.07200003,0.288,0.68632036,0.5885694,0.8061537,0.6634751,0.6458091,484,91,100,95,99,99
165,108.68448,0.07200003,0.288,0.68632,0.5885694,0.80615366,0.6634751,0.64580905,484,91,100,95,99,99
166,108.68435,0.07200003,0.288,0.68631965,0.5885694,0.80615366,0.663475,0.64580905,484,91,100,95,99,99
167,108.68419,0.07200003,0.288,0.68631935,0.5885694,0.8061535,0.66347486,0.645809,484,91,100,95,99,99
168,108.68404,0.07200003,0.288,0.68631893,0.58856946,0.8061535,0.6634748,0.64580894,484,91,100,95,99,99
169,108.683914,0.07200003,0.288,0.68631864,0.58856946,0.8061534,0.6634748,0.64580894,484,91,100,95,99,99
170,108.68376,0.07200003,0.288,0.6863183,0.58856946,0.8061533,0.6634747,0.6458089,484,91,100,95,99,99
171,108.683624,0.07200003,0.288,0.6863179,0.58856946,0.8061533,0.66347456,0.6458088,484,91,100,95,99,99
172,108.68347,0.07200003,0.288,0.6863176,0.5885695,0.8061531,0.6634745,0.6458088,484,91,100,95,99,99
173,108.68333,0.07200003,0.288,0.68631727,0.5885695,0.8061531,0.66347444,0.64580876,484,91,100,95,99,99
174,108.68318,0.07200003,0.288,0.6863169,0.5885695,0.806153,0.6634743,0.6458087,484,91,100,95,99,99
175,108.683044,0.07200003,0.288,0.68631655,0.5885696,0.806153,0.66347426,0.6458087,484,91,100,95,99,99
176,108.6829,0.07200003,0.288,0.68631625,0.5885696,0.806153,0.66347426,0.6458086,484,91,100,95,99,99
177,108.68274,0.07200003,0.288,0.6863159,0.5885696,0.8061528,0.6634741,0.6458086,484,91,100,95,99,99
178,108.6826,0.07200003,0.288,0.68631554,0.5885696,0.8061528,0.6634741,0.6458086,484,91,100,95,99,99
179,108.68245,0.07200003,0.288,0.68631524,0.58856964,0.80615264,0.66347396,0.64580846,484,91,100,95,99,99
180,108.68231,0.07200003,0.288,0.6863148,0.58856964,0.80615264,0.6634739,0.64580846,484,91,100,95,99,99
181,108.682144,0.07200003,0.288,0.68631446,0.5885697,0.8061525,0.6634738,0.64580846,484,91,100,95,99,99
182,108.68201,0.07200003,0.288,0.6863141,0.5885697,0.8061524,0.6634737,0.6458084,484,91,100,95,99,99
183,108.681854,0.07200003,0.29000002,0.6863138,0.58856976,0.80615234,0.6634737,0.6458083,484,91,100,95,99,99
184,108.68171,0.07200003,0.29000002,0.68631345,0.58856976,0.80615234,0.66347355,0.6458082,484,91,100,95,99,99
185,108.68155,0.07200003,0.29000002,0.68631315,0.58856976,0.80615216,0.6634735,0.6458082,484,91,100,95,99,99
186,108.6814,0.07200003,0.29000002,0.68631274,0.5885698,0.8061521,0.6634734,0.64580816,484,91,100,95,99,99
187,108.68125,0.07200003,0.29000002,0.68631244,0.5885698,0.8061521,0.6634734,0.64580816,484,91,100,95,99,99
188,108.68111,0.07200003,0.29000002,0.686312,0.5885698,0.80615187,0.66347325,0.64580804,484,91,100,95,99,99
189,108.68097,0.07200003,0.29000002,0.68631166,0.5885698,0.80615187,0.6634732,0.64580804,484,91,100,95,99,99
190,108.68082,0.07200003,0.29000002,0.6863113,0.5885698,0.8061517,0.663473,0.645808,484,91,100,95,99,99
191,108.68064,0.07200003,0.29000002,0.68631095,0.5885698,0.8061516,0.66347295,0.6458079,484,91,100,95,99,99
192,108.6805,0.07200003,0.29000002,0.6863106,0.5885698,0.80615157,0.6634729,0.6458079,484,91,100,95,99,99
193,108.68036,0.07200003,0.29000002,0.68631023,0.5885699,0.80615157,0.66347283,0.6458078,484,91,100,95,99,99
194,108.68021,0.07200003,0.29000002,0.6863099,0.5885699,0.8061514,0.6634727,0.6458078,484,91,100,95,99,99
195,108.68006,0.07200003,0.29000002,0.6863095,0.5885699,0.8061514,0.66347265,0.64580774,484,91,100,95,99,99
196,108.67992,0.07200003,0.29000002,0.6863092,0.58856994,0.8061512,0.66347265,0.64580774,484,91,100,95,99,99
197,108.67976,0.07200003,0.29000002,0.6863088,0.58856994,0.8061512,0.6634725,0.6458077,484,91,100,95,99,99
198,108.67961,0.07200003,0.29000002,0.68630844,0.58857,0.8061512,0.6634724,0.64580756,484,91,100,95,99,99
199,108.67946,0.07200003,0.29000002,0.6863081,0.58857,0.80615115,0.66347235,0.64580756,484,91,100,95,99,99
200,108.6793,0.07200003,0.29000002,0.6863077,0.58857,0.806151,0.66347224,0.6458075,484,91,100,95,99,99
201,108.67915,0.07200003,0.29000002,0.6863074,0.58857,0.806151,0.6634722,0.6458075,484,91,100,95,99,99
202,108.679,0.07200003,0.29000002,0.68630695,0.58857,0.8061509,0.6634721,0.64580745,484,91,100,95,99,99
203,108.67885,0.07200003,0.29000002,0.6863066,0.5885701,0.8061509,0.66347206,0.6458074,484,91,100,95,99,99
204,108.6787,0.07200003,0.29000002,0.68630624,0.5885701,0.8061507,0.66347194,0.6458074,484,91,100,95,99,99
205,108.67856,0.07200003,0.29000002,0.6863058,0.5885701,0.8061507,0.6634719,0.6458074,484,91,100,95,99,99
206,108.678406,0.07200003,0.29000002,0.6863055,0.5885701,0.80615056,0.6634718,0.64580727,484,91,100,95,99,99
207,108.67825,0.07200003,0.29000002,0.68630517,0.5885701,0.8061505,0.6634717,0.6458072,484,91,100,95,99,99
208,108.6781,0.07200003,0.29000002,0.68630475,0.5885702,0.8061505,0.66347164,0.6458072,484,91,100,95,99,99
209,108.677956,0.07200003,0.29000002,0.6863044,0.5885702,0.8061503,0.6634716,0.64580715,484,91,100,95,99,99
210,108.6778,0.07200003,0.29000002,0.686304,0.58857024,0.8061503,0.6634715,0.64580715,484,91,100,95,99,99
211,108.67766,0.07200003,0.29000002,0.6863037,0.5885703,0.8061502,0.6634714,0.6458071,484,91,100,95,99,99
212,108.67749,0.07200003,0.29000002,0.68630326,0.5885703,0.8061502,0.66347134,0.645807,484,91,100,95,99,99
213,108.67734,0.07200003,0.29000002,0.6863029,0.58857036,0.8061502,0.66347116,0.64580697,484,91,100,95,99,99
214,108.677185,0.07200003,0.29000002,0.68630254,0.58857036,0.80615,0.6634711,0.64580697,484,91,100,95,99,99
215,108.67702,0.07200003,0.29000002,0.6863021,0.58857036,0.80614984,0.66347104,0.6458069,484,91,100,95,99,99
216,108.67686,0.07200003,0.29000002,0.68630177,0.58857036,0.80614984,0.6634709,0.6458069,484,91,100,95,99,99
217,108.6767,0.07200003,0.29000002,0.6863014,0.5885704,0.8061498,0.66347086,0.64580685,484,91,100,95,99,99
218,108.676544,0.07200003,0.29000002,0.686301,0.5885704,0.8061497,0.66347075,0.6458068,484,91,100,95,99,99
219,108.67639,0.07200003,0.29000002,0.6863007,0.58857036,0.8061496,0.66347075,0.6458067,484,91,100,95,99,99
220,108.67622,0.07200003,0.29000002,0.6863003,0.5885704,0.80614954,0.66347057,0.6458067,484,91,100,95,99,99
221,108.67607,0.07200003,0.29000002,0.6862999,0.5885704,0.8061494,0.6634705,0.64580667,484,91,100,95,99,99
222,108.6759,0.07200003,0.29000002,0.6862995,0.5885704,0.80614936,0.6634705,0.6458066,484,91,100,95,99,99
223,108.67575,0.07200003,0.29000002,0.68629915,0.58857054,0.8061493,0.6634704,0.64580655,484,91,100,95,99,99
224,108.675606,0.07200003,0.29000002,0.68629885,0.58857054,0.8061492,0.66347027,0.6458065,484,91,100,95,99,99
225,108.67544,0.07200003,0.29000002,0.68629843,0.58857054,0.8061491,0.66347027,0.6458065,484,91,100,95,99,99
226,108.67529,0.07200003,0.29000002,0.68629795,0.58857054,0.8061491,0.6634701,0.6458064,484,91,100,95,99,99
227,108.67513,0.07200003,0.29000002,0.68629766,0.58857054,0.80614895,0.66347003,0.6458063,484,91,100,95,99,99
228,108.67499,0.07200003,0.29000002,0.68629724,0.5885706,0.80614895,0.66347,0.6458063,484,91,100,95,99,99
229,108.674835,0.07200003,0.29000002,0.6862969,0.5885706,0.8061489,0.66346985,0.6458063,484,91,100,95,99,99
230,108.67467,0.07200003,0.29000002,0.68629646,0.5885706,0.8061488,0.66346973,0.6458062,484,91,100,95,99,99
231,108.674515,0.07200003,0.29000002,0.68629605,0.58857065,0.8061487,0.66346973,0.6458062,484,91,100,95,99,99
232,108.67436,0.07200003,0.29000002,0.68629575,0.58857065,0.8061487,0.6634696,0.64580613,484,91,100,95,99,99
233,108.67421,0.07200003,0.29000002,0.68629533,0.5885707,0.8061486,0.66346955,0.6458061,484,91,100,95,99,99
