Epoch,Loss,PhatBar_1,PhatBar_2,S,S_1,S_2,TestingError,TrainingError
24,0.009261506609618664,0.606350839138031,0.6095909476280212,2054,1203,851,0.09739130735397339,0.07565218210220337
25,0.00889440905302763,0.6057926416397095,0.6094152927398682,2054,1203,851,0.09695655107498169,0.07608693838119507
26,0.008632108569145203,0.6051388382911682,0.6093071699142456,2054,1203,851,0.09608697891235352,0.07608693838119507
27,0.008421695791184902,0.6044049263000488,0.6092559695243835,2054,1203,851,0.09608697891235352,0.07608693838119507
28,0.00824966561049223,0.6037024259567261,0.6092458963394165,2054,1203,851,0.09608697891235352,0.07608693838119507
29,0.00809226743876934,0.6030338406562805,0.609207034111023,2054,1203,851,0.09652173519134521,0.07608693838119507
30,0.007955941371619701,0.6023362874984741,0.6092395782470703,2054,1203,851,0.09521740674972534,0.07608693838119507
31,0.007826878689229488,0.6017237901687622,0.6092182397842407,2054,1203,851,0.09478259086608887,0.07608693838119507
32,0.007712872698903084,0.6011130809783936,0.6092526912689209,2054,1203,851,0.09478259086608887,0.07608693838119507
33,0.007604133803397417,0.6004793643951416,0.6093030571937561,2054,1203,851,0.09478259086608887,0.07608693838119507
34,0.00750111136585474,0.5999597311019897,0.6093164086341858,2054,1203,851,0.09478259086608887,0.07608693838119507
35,0.007402616553008556,0.5994014739990234,0.6094076037406921,2054,1203,851,0.09521740674972534,0.07652175426483154
36,0.007306581363081932,0.5988811254501343,0.6094719171524048,2054,1203,851,0.09478259086608887,0.07652175426483154
37,0.007215416058897972,0.5983994007110596,0.609537661075592,2054,1203,851,0.09478259086608887,0.07652175426483154
38,0.007123748771846294,0.5978754162788391,0.6096737384796143,2054,1203,851,0.09478259086608887,0.07652175426483154
39,0.007039338815957308,0.5974019765853882,0.6097661852836609,2054,1203,851,0.09478259086608887,0.07739132642745972
40,0.006958530750125647,0.5968813896179199,0.6099172830581665,2054,1203,851,0.09478259086608887,0.07739132642745972
41,0.006883392110466957,0.5963770747184753,0.6100524067878723,2054,1203,851,0.09478259086608887,0.07695651054382324
42,0.0068128956481814384,0.595908522605896,0.6101632118225098,2054,1203,851,0.09478259086608887,0.07695651054382324
43,0.006743157282471657,0.5953997373580933,0.6103240251541138,2054,1203,851,0.09478259086608887,0.07695651054382324
44,0.006679054349660873,0.5949087738990784,0.6104544401168823,2054,1203,851,0.09565216302871704,0.07695651054382324
45,0.006615899968892336,0.5943893790245056,0.61060631275177,2054,1203,851,0.09565216302871704,0.07695651054382324
46,0.00654743704944849,0.5939551591873169,0.6107074618339539,2054,1203,851,0.09565216302871704,0.07695651054382324
47,0.006481485441327095,0.5934558510780334,0.6108498573303223,2054,1203,851,0.09565216302871704,0.07695651054382324
48,0.006409202702343464,0.5930130481719971,0.6109538674354553,2054,1203,851,0.09565216302871704,0.07695651054382324
49,0.006335876416414976,0.5925289392471313,0.6110973954200745,2054,1203,851,0.09565216302871704,0.07739132642745972
50,0.006259732414036989,0.5920495390892029,0.611230731010437,2054,1203,851,0.09652173519134521,0.07739132642745972
51,0.006190564017742872,0.5915559530258179,0.6113705039024353,2054,1203,851,0.09652173519134521,0.07739132642745972
52,0.006119952537119389,0.5910412073135376,0.6115496158599854,2054,1203,851,0.09652173519134521,0.07739132642745972
53,0.006055434234440327,0.5905200839042664,0.61170893907547,2054,1203,851,0.09652173519134521,0.07739132642745972
54,0.005989924538880587,0.5899569988250732,0.6119216680526733,2054,1203,851,0.09652173519134521,0.07739132642745972
55,0.005930650047957897,0.5894407033920288,0.6120734810829163,2054,1203,851,0.09652173519134521,0.07782608270645142
56,0.005867708940058947,0.588862419128418,0.6122906804084778,2054,1203,851,0.09652173519134521,0.07782608270645142
57,0.0058148093521595,0.5882930159568787,0.6124817132949829,2054,1203,851,0.09652173519134521,0.07826089859008789
58,0.00575276231393218,0.587662398815155,0.6126956939697266,2054,1203,851,0.09652173519134521,0.07869565486907959
59,0.005695223342627287,0.587096631526947,0.6128973960876465,2054,1203,851,0.09652173519134521,0.07913041114807129
60,0.0056350212544202805,0.5865475535392761,0.6130630970001221,2054,1203,851,0.09652173519134521,0.07913041114807129
61,0.005575668066740036,0.5859658122062683,0.6132603883743286,2054,1203,851,0.09652173519134521,0.07913041114807129
62,0.005514887161552906,0.5854169726371765,0.6134451627731323,2054,1203,851,0.09652173519134521,0.07913041114807129
63,0.005447248928248882,0.5848763585090637,0.6135907769203186,2054,1203,851,0.09652173519134521,0.07913041114807129
64,0.0053706541657447815,0.5843324065208435,0.6137430667877197,2054,1203,851,0.09565216302871704,0.07913041114807129
65,0.005291941110044718,0.5838426947593689,0.613856315612793,2054,1203,851,0.09565216302871704,0.07913041114807129
66,0.005204463377594948,0.5833500623703003,0.6139441728591919,2054,1203,851,0.09521740674972534,0.07913041114807129
67,0.005112743470817804,0.5828470587730408,0.6140416264533997,2054,1203,851,0.09565216302871704,0.07913041114807129
68,0.005024068523198366,0.5824160575866699,0.6141005754470825,2054,1203,851,0.09565216302871704,0.07913041114807129
69,0.004932202864438295,0.5819207429885864,0.6141493916511536,2054,1203,851,0.09565216302871704,0.07913041114807129
70,0.004844399634748697,0.5814313292503357,0.61420077085495,2054,1203,851,0.09608697891235352,0.07913041114807129
71,0.00476308586075902,0.5810224413871765,0.6142477989196777,2054,1203,851,0.09608697891235352,0.07913041114807129
72,0.004681089892983437,0.5805454254150391,0.6142728924751282,2054,1203,851,0.09608697891235352,0.07913041114807129
73,0.004605140071362257,0.5800732374191284,0.6142938137054443,2054,1203,851,0.09608697891235352,0.07956522703170776
74,0.004537998698651791,0.5796810388565063,0.6143136620521545,2054,1203,851,0.09608697891235352,0.07956522703170776
75,0.004470746032893658,0.579220175743103,0.6143227815628052,2054,1203,851,0.09608697891235352,0.07956522703170776
76,0.0044103660620749,0.5787645578384399,0.6143288016319275,2054,1203,851,0.09608697891235352,0.07956522703170776
77,0.004359329119324684,0.5784009099006653,0.6143031120300293,2054,1203,851,0.09608697891235352,0.07956522703170776
78,0.004305272363126278,0.5779921412467957,0.6142822504043579,2054,1203,851,0.09608697891235352,0.07956522703170776
79,0.004257280379533768,0.5775858759880066,0.6142277121543884,2054,1203,851,0.09608697891235352,0.07956522703170776
80,0.004216969944536686,0.5772445201873779,0.614162266254425,2054,1203,851,0.09608697891235352,0.07956522703170776
81,0.004178527742624283,0.5768424868583679,0.6141080856323242,2054,1203,851,0.09695655107498169,0.07956522703170776
82,0.004144477657973766,0.5764800310134888,0.6140652894973755,2054,1203,851,0.09695655107498169,0.07956522703170776
83,0.0041173542849719524,0.5760982036590576,0.6140069961547852,2054,1203,851,0.09695655107498169,0.07956522703170776
84,0.004091976210474968,0.5757445096969604,0.6139417886734009,2054,1203,851,0.09695655107498169,0.07956522703170776
85,0.004068974405527115,0.5753284692764282,0.6139038801193237,2054,1203,851,0.09652173519134521,0.07913041114807129
86,0.004048192407935858,0.5749456882476807,0.6138718128204346,2054,1203,851,0.09695655107498169,0.07913041114807129
87,0.00403307331725955,0.5745700597763062,0.6138295531272888,2054,1203,851,0.09695655107498169,0.07913041114807129
88,0.004015692044049501,0.5741415023803711,0.6137927770614624,2054,1203,851,0.09695655107498169,0.07913041114807129
89,0.004000741057097912,0.5737437605857849,0.6137553453445435,2054,1203,851,0.09695655107498169,0.07913041114807129
90,0.003987068310379982,0.5733572840690613,0.6137210726737976,2054,1203,851,0.09695655107498169,0.07913041114807129
91,0.003972863312810659,0.5729195475578308,0.6136876344680786,2054,1203,851,0.09695655107498169,0.07913041114807129
92,0.003961946815252304,0.5725361704826355,0.6136322617530823,2054,1203,851,0.09695655107498169,0.07913041114807129
93,0.003949470818042755,0.5721116662025452,0.6135687232017517,2054,1203,851,0.09695655107498169,0.07913041114807129
94,0.003937570843845606,0.5716893076896667,0.6134799122810364,2054,1203,851,0.09695655107498169,0.07913041114807129
95,0.003926876932382584,0.5712597966194153,0.6133909821510315,2054,1203,851,0.09739130735397339,0.07956522703170776
96,0.0039183031767606735,0.5708405375480652,0.6133034825325012,2054,1203,851,0.09739130735397339,0.07956522703170776
97,0.0039093452505767345,0.5704146027565002,0.6132168173789978,2054,1203,851,0.09739130735397339,0.07956522703170776
98,0.003902120515704155,0.5699935555458069,0.6131296157836914,2054,1203,851,0.09739130735397339,0.07999998331069946
99,0.0038964473642408848,0.5695802569389343,0.6130427122116089,2054,1203,851,0.09739130735397339,0.07999998331069946
100,0.003892845707014203,0.5691921710968018,0.612939715385437,2054,1203,851,0.09739130735397339,0.07999998331069946
101,0.0038908044807612896,0.5687946081161499,0.6128523349761963,2054,1203,851,0.09739130735397339,0.07999998331069946
102,0.0038904850371181965,0.5683847665786743,0.6127967834472656,2054,1203,851,0.09782606363296509,0.07999998331069946
103,0.003891068510711193,0.5679748058319092,0.612729549407959,2054,1203,851,0.09782606363296509,0.07999998331069946
104,0.0038942021783441305,0.5676066279411316,0.612652599811554,2054,1203,851,0.09826087951660156,0.07999998331069946
105,0.0038986762519925833,0.5672370791435242,0.6125883460044861,2054,1203,851,0.09826087951660156,0.07999998331069946
106,0.003905030433088541,0.5668778419494629,0.6125264763832092,2054,1203,851,0.09826087951660156,0.07999998331069946
107,0.003910565748810768,0.5665265321731567,0.6124587655067444,2054,1203,851,0.09826087951660156,0.07999998331069946
108,0.003919385839253664,0.5661830902099609,0.6124038100242615,2054,1203,851,0.09826087951660156,0.07999998331069946
109,0.003926590550690889,0.5658478736877441,0.6123473048210144,2054,1203,851,0.09826087951660156,0.07999998331069946
110,0.003934263717383146,0.5655267834663391,0.6122856140136719,2054,1203,851,0.09826087951660156,0.07999998331069946
111,0.003943482879549265,0.5652065873146057,0.6122371554374695,2054,1203,851,0.09826087951660156,0.07999998331069946
112,0.00394944055005908,0.5649125576019287,0.6121522188186646,2054,1203,851,0.09826087951660156,0.07999998331069946
113,0.003955105319619179,0.5645954012870789,0.6121054291725159,2054,1203,851,0.09826087951660156,0.07999998331069946
114,0.003959554713219404,0.5642846822738647,0.612045168876648,2054,1203,851,0.09782606363296509,0.07999998331069946
115,0.003961414564400911,0.5640047192573547,0.6119550466537476,2054,1203,851,0.09782606363296509,0.07999998331069946
116,0.0039612608961761,0.5636873245239258,0.6119115352630615,2054,1203,851,0.09782606363296509,0.07999998331069946
117,0.003958460874855518,0.5634135603904724,0.6118087768554688,2054,1203,851,0.09782606363296509,0.07999998331069946
118,0.00395183777436614,0.563103437423706,0.6117628812789917,2054,1203,851,0.09782606363296509,0.07999998331069946
119,0.003941098693758249,0.562859833240509,0.6116520166397095,2054,1203,851,0.09782606363296509,0.07999998331069946
120,0.00392421567812562,0.5626412630081177,0.6115174889564514,2054,1203,851,0.09739130735397339,0.07999998331069946
121,0.00388983148150146,0.5624299645423889,0.6113919615745544,2054,1203,851,0.09695655107498169,0.07999998331069946
122,0.0038545867428183556,0.5623059868812561,0.6111933588981628,2054,1203,851,0.09695655107498169,0.07999998331069946
123,0.003818594152107835,0.562219500541687,0.6109795570373535,2054,1203,851,0.09739130735397339,0.07999998331069946
124,0.0037812513764947653,0.5621285438537598,0.6108299493789673,2054,1203,851,0.09739130735397339,0.07999998331069946
125,0.003743845270946622,0.5621407628059387,0.6105970740318298,2054,1203,851,0.09739130735397339,0.07999998331069946
126,0.003706637304276228,0.5621382594108582,0.6104174852371216,2054,1203,851,0.09652173519134521,0.07999998331069946
127,0.003669070079922676,0.5622328519821167,0.6101638078689575,2054,1203,851,0.09652173519134521,0.08043479919433594
128,0.003632391570135951,0.5623003840446472,0.6099696159362793,2054,1203,851,0.09608697891235352,0.08043479919433594
129,0.003594533773139119,0.5624469518661499,0.6097080707550049,2054,1203,851,0.09652173519134521,0.08043479919433594
130,0.0035578340757638216,0.5625658631324768,0.6095129251480103,2054,1203,851,0.09695655107498169,0.08043479919433594
131,0.003521295264363289,0.5627036690711975,0.6093050837516785,2054,1203,851,0.09695655107498169,0.08043479919433594
132,0.0034843510948121548,0.5628618597984314,0.6091013550758362,2054,1203,851,0.09695655107498169,0.08043479919433594
133,0.0034473570995032787,0.5630297064781189,0.6088894009590149,2054,1203,851,0.09695655107498169,0.08043479919433594
134,0.0034099288750439882,0.5632067918777466,0.6086844801902771,2054,1203,851,0.09695655107498169,0.08043479919433594
135,0.003372341860085726,0.5633872747421265,0.6084810495376587,2054,1203,851,0.09739130735397339,0.08043479919433594
136,0.003334675682708621,0.5635694265365601,0.6082724928855896,2054,1203,851,0.09739130735397339,0.08043479919433594
137,0.00329696387052536,0.5637525916099548,0.608073890209198,2054,1203,851,0.09739130735397339,0.08043479919433594
138,0.003259550081565976,0.5639322400093079,0.6078793406486511,2054,1203,851,0.09739130735397339,0.08043479919433594
139,0.003222616156563163,0.5641050338745117,0.6076905727386475,2054,1203,851,0.09739130735397339,0.07999998331069946
140,0.0031862864270806313,0.5642731189727783,0.6074991822242737,2054,1203,851,0.09739130735397339,0.07999998331069946
141,0.0031505764927715063,0.5644344091415405,0.6073203086853027,2054,1203,851,0.09739130735397339,0.07999998331069946
142,0.003115251660346985,0.5645909309387207,0.6071538329124451,2054,1203,851,0.09739130735397339,0.07999998331069946
143,0.0030803028494119644,0.5647389888763428,0.6069925427436829,2054,1203,851,0.09782606363296509,0.07999998331069946
144,0.003046417376026511,0.5648759603500366,0.606831967830658,2054,1203,851,0.09782606363296509,0.07999998331069946
145,0.003013456705957651,0.5650050044059753,0.6066833138465881,2054,1203,851,0.09782606363296509,0.07999998331069946
146,0.00298135238699615,0.5651254653930664,0.6065398454666138,2054,1203,851,0.09782606363296509,0.07956522703170776
147,0.002950025489553809,0.5652382969856262,0.6064014434814453,2054,1203,851,0.09782606363296509,0.07956522703170776
148,0.002919392427429557,0.5653440952301025,0.606267511844635,2054,1203,851,0.09782606363296509,0.07956522703170776
149,0.0028893793933093548,0.5654433965682983,0.6061379909515381,2054,1203,851,0.09782606363296509,0.07956522703170776
150,0.002859958214685321,0.5655348896980286,0.6060135364532471,2054,1203,851,0.09782606363296509,0.07956522703170776
151,0.0028312692884355783,0.5656163096427917,0.6059006452560425,2054,1203,851,0.09782606363296509,0.07956522703170776
152,0.0028033466078341007,0.5656881928443909,0.605795681476593,2054,1203,851,0.09782606363296509,0.07956522703170776
153,0.002776305889710784,0.565761387348175,0.6057084202766418,2054,1203,851,0.09782606363296509,0.07956522703170776
154,0.002749770414084196,0.5658182501792908,0.6056279540061951,2054,1203,851,0.09782606363296509,0.07956522703170776
155,0.0027238158509135246,0.5658690929412842,0.6055509448051453,2054,1203,851,0.09782606363296509,0.07956522703170776
156,0.002698558149859309,0.5659229159355164,0.6054747700691223,2054,1203,851,0.09782606363296509,0.07956522703170776
157,0.002673850627616048,0.5659601092338562,0.6054065227508545,2054,1203,851,0.09782606363296509,0.07956522703170776
158,0.002649900736287236,0.5659915208816528,0.6053414940834045,2054,1203,851,0.09826087951660156,0.07956522703170776
159,0.002626687753945589,0.5660259127616882,0.605277419090271,2054,1203,851,0.09782606363296509,0.07956522703170776
160,0.0026041660457849503,0.5660443305969238,0.6052209734916687,2054,1203,851,0.09782606363296509,0.07956522703170776
161,0.0025824890471994877,0.5660573244094849,0.6051675081253052,2054,1203,851,0.09782606363296509,0.07956522703170776
162,0.0025612765457481146,0.5660800933837891,0.6051086783409119,2054,1203,851,0.09782606363296509,0.07956522703170776
163,0.0025408288929611444,0.5660895705223083,0.6050551533699036,2054,1203,851,0.09782606363296509,0.07956522703170776
164,0.0025211931206285954,0.5660954713821411,0.6050037145614624,2054,1203,851,0.09782606363296509,0.07956522703170776
165,0.0025023086927831173,0.5660997629165649,0.6049529910087585,2054,1203,851,0.09782606363296509,0.07956522703170776
166,0.002483951160684228,0.5661100745201111,0.6049020886421204,2054,1203,851,0.09782606363296509,0.07956522703170776
167,0.0024665999226272106,0.5661066770553589,0.6048575639724731,2054,1203,851,0.09782606363296509,0.07956522703170776
168,0.0024508831556886435,0.5660883784294128,0.6048261523246765,2054,1203,851,0.09782606363296509,0.07956522703170776
169,0.002435757778584957,0.5660752654075623,0.6047903895378113,2054,1203,851,0.09782606363296509,0.07956522703170776
170,0.002421091077849269,0.5660595297813416,0.6047567129135132,2054,1203,851,0.09782606363296509,0.07956522703170776
171,0.0024064069148153067,0.5660480856895447,0.6047060489654541,2054,1203,851,0.09782606363296509,0.07956522703170776
172,0.0023925532586872578,0.5660495162010193,0.6046586036682129,2054,1203,851,0.09739130735397339,0.07956522703170776
173,0.002379653975367546,0.5660399198532104,0.6046164035797119,2054,1203,851,0.09739130735397339,0.07956522703170776
174,0.0023671984672546387,0.5660353302955627,0.6045713424682617,2054,1203,851,0.09739130735397339,0.07956522703170776
175,0.002355279866605997,0.5660282969474792,0.6045292615890503,2054,1203,851,0.09739130735397339,0.07956522703170776
176,0.0023433775641024113,0.5660303831100464,0.6044794321060181,2054,1203,851,0.09739130735397339,0.07956522703170776
177,0.002332098316401243,0.5660289525985718,0.6044325232505798,2054,1203,851,0.09739130735397339,0.07956522703170776
178,0.002321142703294754,0.5660331845283508,0.6043848991394043,2054,1203,851,0.09739130735397339,0.07956522703170776
179,0.00231044739484787,0.566045343875885,0.6043291091918945,2054,1203,851,0.09739130735397339,0.07956522703170776
180,0.0023008573334664106,0.5660424828529358,0.604285478591919,2054,1203,851,0.09739130735397339,0.07956522703170776
181,0.0022925862576812506,0.5660333633422852,0.6042554974555969,2054,1203,851,0.09739130735397339,0.07956522703170776
182,0.0022859061136841774,0.5659906268119812,0.6042266488075256,2054,1203,851,0.09739130735397339,0.07956522703170776
183,0.002276931656524539,0.5660061836242676,0.6041944026947021,2054,1203,851,0.09739130735397339,0.07956522703170776
184,0.002268772339448333,0.5660150647163391,0.6041668653488159,2054,1203,851,0.09739130735397339,0.07956522703170776
185,0.0022633031476289034,0.5659686326980591,0.6041591167449951,2054,1203,851,0.09739130735397339,0.07956522703170776
186,0.002255775034427643,0.5659828186035156,0.6041280627250671,2054,1203,851,0.09739130735397339,0.07956522703170776
187,0.002249185461550951,0.5659955143928528,0.6040974855422974,2054,1203,851,0.09739130735397339,0.07956522703170776
188,0.0022446904331445694,0.5659484267234802,0.6040912866592407,2054,1203,851,0.09739130735397339,0.07956522703170776
189,0.0022384317126125097,0.5659626126289368,0.6040610671043396,2054,1203,851,0.09739130735397339,0.07956522703170776
190,0.00223300838842988,0.565984308719635,0.6040240526199341,2054,1203,851,0.09782606363296509,0.07956522703170776
191,0.002230267971754074,0.565921425819397,0.6040440797805786,2054,1203,851,0.09782606363296509,0.07956522703170776
192,0.0022247873712331057,0.5659457445144653,0.6040077805519104,2054,1203,851,0.09782606363296509,0.07956522703170776
193,0.002219795249402523,0.5659665465354919,0.6039718389511108,2054,1203,851,0.09782606363296509,0.07956522703170776
194,0.0022167933639138937,0.5659223198890686,0.6039668917655945,2054,1203,851,0.09782606363296509,0.07956522703170776
195,0.0022102990187704563,0.5659061074256897,0.6039470434188843,2054,1203,851,0.09782606363296509,0.07956522703170776
196,0.0022050179541110992,0.565874457359314,0.6039279699325562,2054,1203,851,0.09782606363296509,0.07956522703170776
197,0.0022011699620634317,0.5657967925071716,0.6039305925369263,2054,1203,851,0.09782606363296509,0.07956522703170776
198,0.0021960202138870955,0.5657694339752197,0.6039093732833862,2054,1203,851,0.09782606363296509,0.07956522703170776
199,0.002191914012655616,0.565735936164856,0.6038928627967834,2054,1203,851,0.09782606363296509,0.07956522703170776
200,0.002188564743846655,0.5656676292419434,0.6038945913314819,2054,1203,851,0.09782606363296509,0.07956522703170776
201,0.002184163546189666,0.5656467080116272,0.6038690805435181,2054,1203,851,0.09782606363296509,0.07956522703170776
202,0.002179906005039811,0.5656309127807617,0.6038477420806885,2054,1203,851,0.09782606363296509,0.07956522703170776
203,0.0021763057447969913,0.565578043460846,0.6038411855697632,2054,1203,851,0.09782606363296509,0.07956522703170776
204,0.0021717411000281572,0.565559446811676,0.6038201451301575,2054,1203,851,0.09782606363296509,0.07956522703170776
205,0.00216690800152719,0.5655555129051208,0.6037933826446533,2054,1203,851,0.09782606363296509,0.07956522703170776
206,0.0021626928355544806,0.5655049681663513,0.6037867069244385,2054,1203,851,0.09782606363296509,0.07956522703170776
207,0.0021553668193519115,0.5655049085617065,0.6037622094154358,2054,1203,851,0.09782606363296509,0.07956522703170776
208,0.002150297397747636,0.5654721856117249,0.6037495732307434,2054,1203,851,0.09869563579559326,0.07956522703170776
209,0.0021437157411128283,0.5654681921005249,0.6037236452102661,2054,1203,851,0.09869563579559326,0.07956522703170776
210,0.0021362202242016792,0.5654676556587219,0.603700578212738,2054,1203,851,0.09869563579559326,0.07956522703170776
211,0.002129026921465993,0.565434455871582,0.6036888360977173,2054,1203,851,0.09869563579559326,0.07956522703170776
212,0.0021148324012756348,0.5653965473175049,0.6037060618400574,2054,1203,851,0.09869563579559326,0.07956522703170776
213,0.0021038500126451254,0.565392017364502,0.6037033796310425,2054,1203,851,0.09913045167922974,0.07956522703170776
214,0.002092326059937477,0.5653218030929565,0.6037333011627197,2054,1203,851,0.09869563579559326,0.07956522703170776
215,0.002080762991681695,0.5653253793716431,0.6037276387214661,2054,1203,851,0.09869563579559326,0.07913041114807129
216,0.0020678311120718718,0.5652980208396912,0.6037348508834839,2054,1203,851,0.09869563579559326,0.07913041114807129
217,0.0020568757317960262,0.5652750134468079,0.6037435531616211,2054,1203,851,0.09869563579559326,0.07913041114807129
218,0.002043189713731408,0.5652630925178528,0.6037441492080688,2054,1203,851,0.09869563579559326,0.07913041114807129
219,0.002031459705904126,0.5652708411216736,0.6037347912788391,2054,1203,851,0.09869563579559326,0.07913041114807129
220,0.002018431667238474,0.5652278661727905,0.6037556529045105,2054,1203,851,0.09869563579559326,0.07913041114807129
221,0.002006524708122015,0.5652521848678589,0.603733241558075,2054,1203,851,0.09869563579559326,0.07913041114807129
222,0.0019923297222703695,0.5652434229850769,0.6037396788597107,2054,1203,851,0.09869563579559326,0.07913041114807129
223,0.0019809138029813766,0.5652561187744141,0.6037237048149109,2054,1203,851,0.09869563579559326,0.07913041114807129
224,0.001970884623005986,0.5652892589569092,0.6036859154701233,2054,1203,851,0.09869563579559326,0.07913041114807129
225,0.0019535638857632875,0.5652694702148438,0.6037153601646423,2054,1203,851,0.09869563579559326,0.07913041114807129
226,0.001948102144524455,0.5653094053268433,0.603685736656189,2054,1203,851,0.09869563579559326,0.07869565486907959
227,0.0019309796625748277,0.5652989149093628,0.6037164330482483,2054,1203,851,0.09869563579559326,0.07913041114807129
228,0.0019201543182134628,0.5653517842292786,0.6036615967750549,2054,1203,851,0.09869563579559326,0.07913041114807129
229,0.0019074203446507454,0.5653526782989502,0.6036593317985535,2054,1203,851,0.09869563579559326,0.07869565486907959
230,0.0018919730791822076,0.5653456449508667,0.6036718487739563,2054,1203,851,0.09869563579559326,0.07869565486907959
231,0.001881210831925273,0.5653768181800842,0.603646457195282,2054,1203,851,0.09869563579559326,0.07869565486907959
232,0.001865111174993217,0.5653762221336365,0.6036480665206909,2054,1203,851,0.09869563579559326,0.07869565486907959
233,0.0018536234274506569,0.5654186010360718,0.603614091873169,2054,1203,851,0.09869563579559326,0.07869565486907959
234,0.001843636971898377,0.565459132194519,0.6035794615745544,2054,1203,851,0.09869563579559326,0.07869565486907959
235,0.0018259248463436961,0.5654447078704834,0.6036013960838318,2054,1203,851,0.09869563579559326,0.07869565486907959
236,0.0018161177868023515,0.5655004382133484,0.6035483479499817,2054,1203,851,0.09869563579559326,0.07869565486907959
237,0.001802075537852943,0.5655333995819092,0.6035544276237488,2054,1203,851,0.09913045167922974,0.07913041114807129
238,0.0017839644569903612,0.5655305981636047,0.6035816073417664,2054,1203,851,0.09913045167922974,0.07913041114807129
239,0.001771275419741869,0.5655837059020996,0.6035706996917725,2054,1203,851,0.09913045167922974,0.07913041114807129
240,0.0017569196643307805,0.5656478404998779,0.6035326719284058,2054,1203,851,0.09869563579559326,0.07913041114807129
241,0.0017390500288456678,0.5656502842903137,0.6035668253898621,2054,1203,851,0.09826087951660156,0.07913041114807129
242,0.001727278926409781,0.5657055974006653,0.6035149693489075,2054,1203,851,0.09826087951660156,0.07913041114807129
243,0.0017136947717517614,0.5657466053962708,0.6034931540489197,2054,1203,851,0.09826087951660156,0.07913041114807129
244,0.0016966210678219795,0.5657567977905273,0.6034955382347107,2054,1203,851,0.09826087951660156,0.07913041114807129
245,0.001685132272541523,0.5658361911773682,0.6034256815910339,2054,1203,851,0.09826087951660156,0.07913041114807129
246,0.0016726142494007945,0.5658891201019287,0.6033773422241211,2054,1203,851,0.09826087951660156,0.07913041114807129
247,0.0016551322769373655,0.5658879280090332,0.603397011756897,2054,1203,851,0.09826087951660156,0.07913041114807129
248,0.0016439075116068125,0.565973162651062,0.603324294090271,2054,1203,851,0.09826087951660156,0.07913041114807129
249,0.0016309752827510238,0.5660150051116943,0.603288471698761,2054,1203,851,0.09826087951660156,0.07913041114807129
250,0.0016135481419041753,0.5660355687141418,0.6032915711402893,2054,1203,851,0.09826087951660156,0.07913041114807129
251,0.0016034319996833801,0.5660793781280518,0.6032395958900452,2054,1203,851,0.09826087951660156,0.07913041114807129
