Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5
17,124.07034,0.12400001,0.29400003,0.6745025,0.5927875,0.80953425,0.6957488,0.67983764,476,85,98,95,98,100
18,124.070175,0.12400001,0.29400003,0.67450213,0.5927876,0.8095341,0.6957486,0.67983764,476,85,98,95,98,100
19,124.07002,0.12400001,0.29400003,0.6745018,0.5927877,0.8095341,0.69574857,0.6798376,476,85,98,95,98,100
20,124.06987,0.12400001,0.29400003,0.6745013,0.59278774,0.80953395,0.69574845,0.67983747,476,85,98,95,98,100
21,124.0697,0.12400001,0.29400003,0.67450094,0.5927878,0.80953395,0.6957483,0.6798374,476,85,98,95,98,100
22,124.069565,0.12199998,0.29400003,0.67450047,0.59278786,0.8095338,0.6957481,0.6798374,476,85,98,95,98,100
23,124.0694,0.12199998,0.29400003,0.67450005,0.59278786,0.8095338,0.6957481,0.67983735,476,85,98,95,98,100
24,124.06924,0.12199998,0.29400003,0.67449963,0.5927879,0.8095336,0.6957479,0.6798373,476,85,98,95,98,100
25,124.0691,0.12199998,0.29400003,0.6744992,0.592788,0.8095336,0.6957478,0.67983717,476,85,98,95,98,100
26,124.068954,0.12199998,0.29400003,0.67449886,0.592788,0.8095335,0.6957478,0.6798371,476,85,98,95,98,100
27,124.06879,0.12199998,0.29400003,0.6744985,0.592788,0.80953336,0.6957476,0.67983705,476,85,98,95,98,100
28,124.06863,0.12199998,0.29400003,0.6744981,0.5927881,0.80953324,0.69574744,0.679837,476,85,98,95,98,100
29,124.06848,0.12199998,0.29400003,0.6744976,0.59278816,0.8095331,0.69574744,0.679837,476,85,98,95,98,100
30,124.06831,0.12199998,0.29400003,0.67449725,0.5927882,0.80953306,0.6957473,0.67983687,476,85,98,95,98,100
31,124.068184,0.12199998,0.29400003,0.6744968,0.5927882,0.8095329,0.69574714,0.6798368,476,85,98,95,98,100
32,124.06801,0.12199998,0.29400003,0.67449653,0.5927883,0.8095329,0.6957471,0.6798368,476,85,98,95,98,100
33,124.06786,0.12199998,0.29400003,0.67449605,0.5927883,0.8095329,0.69574696,0.67983663,476,85,98,95,98,100
34,124.06771,0.12199998,0.29400003,0.67449564,0.5927884,0.8095327,0.69574684,0.67983663,476,85,98,95,98,100
35,124.06755,0.12199998,0.29400003,0.6744952,0.59278846,0.80953264,0.6957468,0.6798366,476,85,98,95,98,100
36,124.06741,0.12199998,0.29400003,0.67449486,0.5927885,0.8095326,0.6957466,0.6798365,476,85,98,95,98,100
37,124.06726,0.12199998,0.29400003,0.6744945,0.5927885,0.8095326,0.6957464,0.67983645,476,85,98,95,98,100
38,124.06712,0.12199998,0.29400003,0.6744941,0.59278864,0.8095324,0.6957463,0.67983633,476,85,98,95,98,100
39,124.06695,0.12199998,0.29400003,0.67449373,0.5927887,0.8095322,0.6957462,0.6798363,476,85,98,95,98,100
40,124.066795,0.12199998,0.29400003,0.6744934,0.5927887,0.80953217,0.6957461,0.6798363,476,85,98,95,98,100
41,124.06665,0.12199998,0.29400003,0.6744929,0.5927888,0.80953217,0.69574594,0.6798362,476,85,98,95,98,100
42,124.06648,0.12199998,0.29400003,0.67449254,0.59278876,0.809532,0.6957459,0.6798361,476,85,98,95,98,100
43,124.06634,0.12199998,0.29400003,0.6744921,0.5927889,0.8095319,0.6957458,0.67983603,476,85,98,95,98,100
44,124.06618,0.12199998,0.29400003,0.67449164,0.59278893,0.8095319,0.69574565,0.679836,476,85,98,95,98,100
45,124.066025,0.12199998,0.29400003,0.6744912,0.59278893,0.80953175,0.6957455,0.679836,476,85,98,95,98,100
46,124.06586,0.12199998,0.29400003,0.67449087,0.592789,0.8095317,0.69574535,0.6798359,476,85,98,95,98,100
47,124.06571,0.12199998,0.29400003,0.6744905,0.592789,0.8095316,0.69574535,0.6798358,476,85,98,95,98,100
48,124.06555,0.12199998,0.29400003,0.67449003,0.5927891,0.80953145,0.69574517,0.67983574,476,85,98,95,98,100
49,124.065384,0.12199998,0.29400003,0.6744897,0.5927892,0.8095314,0.69574505,0.6798357,476,85,98,95,98,100
50,124.06523,0.12199998,0.29400003,0.6744892,0.5927892,0.8095313,0.6957449,0.67983556,476,85,98,95,98,100
51,124.06508,0.12199998,0.29400003,0.67448884,0.59278923,0.8095313,0.6957448,0.6798355,476,85,98,95,98,100
52,124.06491,0.12199998,0.29400003,0.6744885,0.59278935,0.8095311,0.69574463,0.6798355,476,85,98,95,98,100
53,124.06477,0.12199998,0.29400003,0.674488,0.5927894,0.809531,0.6957446,0.67983544,476,85,98,95,98,100
54,124.0646,0.12199998,0.29400003,0.6744876,0.5927895,0.80953085,0.6957445,0.6798354,476,85,98,95,98,100
55,124.064445,0.12199998,0.29400003,0.67448723,0.59278953,0.80953074,0.69574434,0.6798354,476,85,98,95,98,100
56,124.064285,0.12199998,0.29400003,0.6744868,0.5927896,0.8095306,0.6957443,0.67983526,476,85,98,95,98,100
57,124.06413,0.12199998,0.29400003,0.67448634,0.59278953,0.80953056,0.69574416,0.6798352,476,85,98,95,98,100
58,124.06397,0.12199998,0.29400003,0.674486,0.59278965,0.80953056,0.69574404,0.67983514,476,85,98,95,98,100
59,124.063805,0.12199998,0.29400003,0.6744855,0.5927897,0.8095305,0.69574386,0.6798351,476,85,98,95,98,100
60,124.063644,0.12199998,0.296,0.6744851,0.5927897,0.8095303,0.6957438,0.6798351,476,85,98,95,98,100
61,124.063484,0.12199998,0.296,0.6744847,0.59278977,0.8095303,0.69574374,0.67983496,476,85,98,95,98,100
62,124.06333,0.12199998,0.296,0.6744843,0.5927899,0.80953014,0.69574356,0.6798349,476,85,98,95,98,100
63,124.06317,0.12199998,0.296,0.6744839,0.5927899,0.80953014,0.6957434,0.67983484,476,85,98,95,98,100
64,124.063,0.12199998,0.296,0.6744834,0.59278995,0.80953,0.69574326,0.67983484,476,85,98,95,98,100
65,124.06286,0.12199998,0.296,0.67448306,0.59279,0.80953,0.6957431,0.67983466,476,85,98,95,98,100
66,124.0627,0.12199998,0.296,0.67448264,0.59279,0.80952984,0.695743,0.6798346,476,85,98,95,98,100
67,124.062546,0.12199998,0.296,0.67448217,0.5927901,0.8095298,0.695743,0.6798346,476,85,98,95,98,100
68,124.062386,0.12199998,0.296,0.6744818,0.5927902,0.8095298,0.6957428,0.67983454,476,85,98,95,98,100
69,124.06223,0.12199998,0.296,0.67448145,0.59279025,0.8095296,0.6957427,0.6798344,476,85,98,95,98,100
70,124.06207,0.12199998,0.296,0.674481,0.59279025,0.8095294,0.69574255,0.67983437,476,85,98,95,98,100
71,124.06193,0.12199998,0.296,0.67448056,0.5927903,0.8095294,0.69574237,0.6798343,476,85,98,95,98,100
72,124.06175,0.12199998,0.296,0.6744801,0.5927904,0.80952924,0.6957423,0.6798342,476,85,98,95,98,100
73,124.0616,0.12199998,0.296,0.67447966,0.5927905,0.80952924,0.69574225,0.6798342,476,85,98,95,98,100
74,124.061455,0.12199998,0.296,0.67447925,0.59279054,0.8095291,0.6957421,0.67983407,476,85,98,95,98,100
75,124.061295,0.12199998,0.296,0.6744787,0.59279054,0.8095291,0.695742,0.67983407,476,85,98,95,98,100
76,124.06113,0.12199998,0.296,0.67447835,0.59279054,0.8095289,0.69574195,0.679834,476,85,98,95,98,100
77,124.06096,0.12199998,0.296,0.67447793,0.59279066,0.8095287,0.6957417,0.6798339,476,85,98,95,98,100
78,124.06081,0.12199998,0.296,0.6744775,0.5927907,0.8095287,0.6957416,0.6798338,476,85,98,95,98,100
79,124.06064,0.12199998,0.296,0.6744771,0.5927908,0.8095285,0.69574136,0.6798338,476,85,98,95,98,100
80,124.060486,0.12199998,0.296,0.6744767,0.5927909,0.8095285,0.69574136,0.67983365,476,85,98,95,98,100
81,124.06033,0.12199998,0.296,0.6744762,0.59279096,0.8095284,0.69574124,0.67983365,476,85,98,95,98,100
82,124.060165,0.12199998,0.296,0.6744758,0.59279096,0.8095283,0.69574106,0.6798336,476,85,98,95,98,100
83,124.06,0.12199998,0.296,0.6744754,0.592791,0.80952823,0.695741,0.6798336,476,85,98,95,98,100
84,124.05983,0.12199998,0.296,0.6744749,0.592791,0.80952805,0.69574094,0.6798335,476,85,98,95,98,100
85,124.05965,0.12199998,0.296,0.6744745,0.5927911,0.809528,0.69574076,0.6798335,476,85,98,95,98,100
86,124.05948,0.12199998,0.296,0.6744741,0.5927912,0.8095278,0.6957407,0.67983335,476,85,98,95,98,100
87,124.05932,0.12199998,0.296,0.67447364,0.59279126,0.80952775,0.6957406,0.67983323,476,85,98,95,98,100
88,124.059166,0.12199998,0.296,0.6744732,0.5927913,0.8095277,0.69574046,0.6798332,476,85,98,95,98,100
89,124.059006,0.12199998,0.296,0.6744727,0.5927913,0.8095276,0.6957403,0.67983305,476,85,98,95,98,100
90,124.05884,0.120000005,0.296,0.67447233,0.59279144,0.8095275,0.69574016,0.67983305,476,85,98,95,98,100
91,124.05867,0.120000005,0.296,0.6744718,0.5927915,0.8095275,0.69574,0.67983294,476,85,98,95,98,100
92,124.0585,0.120000005,0.296,0.6744714,0.59279156,0.80952734,0.6957399,0.67983294,476,85,98,95,98,100
93,124.05835,0.120000005,0.296,0.67447096,0.59279156,0.80952716,0.69573975,0.6798328,476,85,98,95,98,100
94,124.05816,0.120000005,0.296,0.67447054,0.5927917,0.80952716,0.6957397,0.67983276,476,85,98,95,98,100
95,124.05799,0.120000005,0.296,0.6744701,0.59279174,0.80952704,0.69573957,0.6798327,476,85,98,95,98,100
96,124.057846,0.120000005,0.296,0.67446965,0.59279174,0.80952704,0.69573945,0.6798327,476,85,98,95,98,100
97,124.05768,0.120000005,0.296,0.67446923,0.5927919,0.8095269,0.69573927,0.67983264,476,85,98,95,98,100
98,124.05752,0.120000005,0.296,0.6744687,0.5927919,0.80952686,0.69573915,0.6798325,476,85,98,95,98,100
99,124.05736,0.120000005,0.296,0.67446834,0.592792,0.8095268,0.69573903,0.67983246,476,85,98,95,98,100
100,124.05719,0.120000005,0.296,0.6744678,0.592792,0.8095267,0.695739,0.6798323,476,85,98,95,98,100
101,124.05702,0.120000005,0.296,0.6744673,0.59279203,0.80952656,0.6957389,0.6798323,476,85,98,95,98,100
102,124.05688,0.120000005,0.296,0.67446697,0.5927921,0.8095264,0.6957387,0.6798323,476,85,98,95,98,100
103,124.0567,0.120000005,0.296,0.6744665,0.5927922,0.8095264,0.6957385,0.67983216,476,85,98,95,98,100
104,124.05652,0.120000005,0.296,0.674466,0.5927923,0.8095264,0.6957383,0.67983216,476,85,98,95,98,100
105,124.05637,0.120000005,0.296,0.6744656,0.59279233,0.8095262,0.6957382,0.679832,476,85,98,95,98,100
106,124.0562,0.120000005,0.296,0.67446506,0.59279233,0.80952615,0.695738,0.679832,476,85,98,95,98,100
107,124.05603,0.120000005,0.296,0.67446464,0.59279245,0.8095261,0.6957379,0.679832,476,85,98,95,98,100
108,124.05587,0.120000005,0.296,0.67446417,0.5927925,0.80952597,0.6957379,0.67983186,476,85,98,95,98,100
109,124.0557,0.120000005,0.296,0.67446375,0.5927926,0.8095259,0.6957377,0.67983174,476,85,98,95,98,100
110,124.05553,0.120000005,0.296,0.6744633,0.5927926,0.80952585,0.69573754,0.6798317,476,85,98,95,98,100
111,124.05534,0.120000005,0.296,0.67446285,0.5927927,0.80952567,0.6957375,0.6798317,476,85,98,95,98,100
112,124.05518,0.120000005,0.296,0.6744624,0.59279275,0.8095256,0.6957374,0.6798316,476,85,98,95,98,100
113,124.05501,0.120000005,0.296,0.6744619,0.5927928,0.8095255,0.69573724,0.67983145,476,85,98,95,98,100
114,124.05484,0.120000005,0.296,0.6744615,0.5927929,0.80952543,0.6957372,0.67983145,476,85,98,95,98,100
115,124.05467,0.120000005,0.296,0.674461,0.5927929,0.80952525,0.69573694,0.6798313,476,85,98,95,98,100
116,124.054504,0.120000005,0.296,0.67446053,0.592793,0.80952525,0.6957369,0.6798313,476,85,98,95,98,100
117,124.054344,0.120000005,0.296,0.6744601,0.59279305,0.809525,0.6957367,0.67983115,476,85,98,95,98,100
118,124.05418,0.120000005,0.296,0.67445964,0.5927931,0.809525,0.69573665,0.67983115,476,85,98,95,98,100
119,124.054016,0.120000005,0.296,0.6744591,0.5927932,0.80952483,0.69573647,0.6798311,476,85,98,95,98,100
120,124.05385,0.120000005,0.296,0.6744587,0.5927933,0.8095248,0.69573635,0.679831,476,85,98,95,98,100
121,124.05365,0.120000005,0.296,0.67445815,0.59279335,0.8095247,0.6957362,0.6798309,476,85,98,95,98,100
122,124.0535,0.120000005,0.296,0.67445767,0.59279335,0.8095247,0.6957361,0.67983085,476,85,98,95,98,100
123,124.05332,0.120000005,0.296,0.67445725,0.59279346,0.80952454,0.69573593,0.67983085,476,85,98,95,98,100
124,124.05316,0.120000005,0.296,0.6744568,0.5927935,0.8095245,0.6957359,0.6798308,476,85,98,95,98,100
125,124.05299,0.120000005,0.296,0.6744563,0.5927936,0.8095243,0.6957357,0.67983073,476,85,98,95,98,100
126,124.052826,0.120000005,0.296,0.6744558,0.5927937,0.8095243,0.69573563,0.67983055,476,85,98,95,98,100
127,124.052666,0.120000005,0.296,0.6744554,0.5927937,0.80952424,0.6957355,0.67983055,476,85,98,95,98,100
128,124.0525,0.120000005,0.296,0.67445487,0.59279376,0.8095241,0.6957354,0.6798305,476,85,98,95,98,100
129,124.05232,0.120000005,0.296,0.6744544,0.5927938,0.809524,0.69573516,0.6798304,476,85,98,95,98,100
130,124.052155,0.120000005,0.296,0.674454,0.59279394,0.8095238,0.6957351,0.6798304,476,85,98,95,98,100
131,124.05197,0.120000005,0.296,0.67445344,0.592794,0.80952376,0.6957349,0.6798303,476,85,98,95,98,100
132,124.0518,0.120000005,0.296,0.674453,0.59279406,0.80952364,0.69573486,0.67983025,476,85,98,95,98,100
133,124.05162,0.120000005,0.296,0.6744525,0.5927941,0.8095236,0.6957347,0.67983025,476,85,98,95,98,100
134,124.05145,0.120000005,0.296,0.674452,0.59279424,0.80952346,0.6957346,0.6798301,476,85,98,95,98,100
135,124.0513,0.120000005,0.296,0.67445153,0.5927943,0.80952334,0.69573444,0.6798301,476,85,98,95,98,100
136,124.05111,0.120000005,0.296,0.67445105,0.5927943,0.8095232,0.6957344,0.67983,476,85,98,95,98,100
137,124.05095,0.120000005,0.296,0.6744506,0.59279436,0.8095231,0.6957342,0.67982996,476,85,98,95,98,100
138,124.05076,0.120000005,0.296,0.6744501,0.59279454,0.809523,0.6957341,0.67982984,476,85,98,95,98,100
139,124.05058,0.120000005,0.296,0.6744496,0.59279454,0.8095229,0.69573396,0.6798297,476,85,98,95,98,100
140,124.05042,0.120000005,0.296,0.6744491,0.5927946,0.80952287,0.69573385,0.6798297,476,85,98,95,98,100
141,124.05025,0.120000005,0.296,0.67444855,0.5927947,0.80952275,0.69573367,0.67982966,476,85,98,95,98,100
142,124.05008,0.120000005,0.296,0.6744481,0.5927948,0.8095226,0.6957334,0.67982954,476,85,98,95,98,100
143,124.04991,0.120000005,0.296,0.67444766,0.59279484,0.8095226,0.69573337,0.6798295,476,85,98,95,98,100
144,124.049736,0.120000005,0.296,0.6744471,0.59279484,0.8095225,0.6957333,0.6798295,476,85,98,95,98,100
145,124.04956,0.120000005,0.296,0.67444664,0.5927949,0.8095225,0.6957332,0.6798294,476,85,98,95,98,100
146,124.04937,0.120000005,0.296,0.6744462,0.592795,0.8095224,0.6957331,0.67982936,476,85,98,95,98,100
147,124.04921,0.120000005,0.296,0.67444575,0.5927951,0.8095224,0.69573295,0.6798292,476,85,98,95,98,100
148,124.04904,0.120000005,0.296,0.67444515,0.59279513,0.80952215,0.69573283,0.6798292,476,85,98,95,98,100
149,124.04886,0.120000005,0.296,0.67444474,0.59279525,0.80952203,0.69573265,0.6798292,476,85,98,95,98,100
150,124.04868,0.120000005,0.296,0.6744442,0.5927953,0.809522,0.69573253,0.679829,476,85,98,95,98,100
151,124.04852,0.120000005,0.296,0.6744437,0.5927954,0.8095219,0.6957324,0.679829,476,85,98,95,98,100
152,124.04834,0.120000005,0.296,0.67444324,0.5927954,0.80952173,0.6957323,0.6798289,476,85,98,95,98,100
153,124.04818,0.120000005,0.296,0.6744427,0.5927955,0.8095216,0.6957321,0.6798289,476,85,98,95,98,100
154,124.048004,0.120000005,0.296,0.6744422,0.59279555,0.80952156,0.69573194,0.6798289,476,85,98,95,98,100
155,124.04782,0.120000005,0.296,0.67444164,0.5927956,0.8095215,0.6957319,0.67982864,476,85,98,95,98,100
156,124.04764,0.120000005,0.296,0.6744411,0.5927957,0.8095214,0.6957317,0.67982864,476,85,98,95,98,100
157,124.04746,0.120000005,0.296,0.6744406,0.5927958,0.80952126,0.6957316,0.67982846,476,85,98,95,98,100
158,124.04729,0.120000005,0.296,0.6744402,0.59279585,0.80952126,0.6957315,0.67982846,476,85,98,95,98,100
159,124.047104,0.120000005,0.296,0.67443967,0.5927959,0.8095211,0.6957313,0.67982835,476,85,98,95,98,100
160,124.04691,0.120000005,0.296,0.67443913,0.592796,0.8095209,0.6957313,0.67982835,476,85,98,95,98,100
161,124.04675,0.120000005,0.296,0.6744386,0.5927961,0.8095209,0.6957311,0.6798283,476,85,98,95,98,100
162,124.04657,0.120000005,0.296,0.67443806,0.59279615,0.8095208,0.6957309,0.67982817,476,85,98,95,98,100
163,124.04639,0.120000005,0.296,0.67443764,0.59279627,0.8095208,0.69573087,0.6798281,476,85,98,95,98,100
164,124.0462,0.120000005,0.296,0.67443705,0.5927963,0.8095206,0.6957307,0.67982805,476,85,98,95,98,100
165,124.046036,0.120000005,0.296,0.67443657,0.5927964,0.8095204,0.69573057,0.67982805,476,85,98,95,98,100
166,124.045845,0.120000005,0.296,0.6744361,0.5927965,0.8095204,0.6957304,0.6798279,476,85,98,95,98,100
167,124.04567,0.120000005,0.296,0.6744355,0.5927965,0.8095203,0.69573027,0.67982787,476,85,98,95,98,100
168,124.04549,0.120000005,0.296,0.674435,0.59279656,0.8095202,0.69573015,0.67982787,476,85,98,95,98,100
169,124.04531,0.120000005,0.296,0.67443454,0.5927966,0.8095201,0.69573003,0.6798278,476,85,98,95,98,100
170,124.04515,0.120000005,0.296,0.67443407,0.5927968,0.80952007,0.69572985,0.67982775,476,85,98,95,98,100
171,124.04495,0.120000005,0.296,0.6744335,0.5927968,0.80951995,0.69572973,0.67982763,476,85,98,95,98,100
172,124.044785,0.120000005,0.296,0.674433,0.5927969,0.80951995,0.6957296,0.67982763,476,85,98,95,98,100
173,124.0446,0.120000005,0.296,0.6744324,0.5927969,0.8095198,0.69572955,0.6798276,476,85,98,95,98,100
174,124.044426,0.120000005,0.296,0.6744319,0.59279704,0.8095198,0.6957294,0.6798275,476,85,98,95,98,100
175,124.04425,0.120000005,0.296,0.67443144,0.5927971,0.80951965,0.6957293,0.67982745,476,85,98,95,98,100
176,124.04405,0.120000005,0.296,0.6744309,0.5927973,0.80951947,0.69572914,0.67982733,476,85,98,95,98,100
177,124.04388,0.120000005,0.296,0.6744304,0.59279734,0.8095194,0.695729,0.67982733,476,85,98,95,98,100
178,124.0437,0.120000005,0.296,0.6744299,0.59279734,0.80951923,0.69572884,0.6798272,476,85,98,95,98,100
179,124.04352,0.120000005,0.296,0.6744293,0.5927974,0.8095192,0.6957287,0.6798271,476,85,98,95,98,100
180,124.04335,0.120000005,0.296,0.67442876,0.5927975,0.80951905,0.69572854,0.67982703,476,85,98,95,98,100
181,124.04317,0.120000005,0.296,0.6744283,0.5927976,0.809519,0.6957285,0.67982703,476,85,98,95,98,100
182,124.04298,0.120000005,0.29400003,0.6744277,0.59279764,0.809519,0.6957283,0.6798269,476,85,98,95,98,100
183,124.0428,0.120000005,0.29400003,0.67442715,0.59279776,0.80951893,0.6957281,0.6798269,476,85,98,95,98,100
184,124.04262,0.120000005,0.29400003,0.6744267,0.5927978,0.80951875,0.69572806,0.67982674,476,85,98,95,98,100
185,124.04243,0.120000005,0.29400003,0.67442614,0.5927979,0.8095188,0.6957279,0.67982674,476,85,98,95,98,100
186,124.04227,0.120000005,0.29400003,0.67442554,0.59279794,0.8095187,0.6957278,0.6798267,476,85,98,95,98,100
187,124.04207,0.120000005,0.29400003,0.67442507,0.59279805,0.8095185,0.6957277,0.67982656,476,85,98,95,98,100
188,124.04187,0.120000005,0.29400003,0.6744245,0.5927981,0.80951846,0.6957275,0.6798265,476,85,98,95,98,100
189,124.04169,0.120000005,0.29400003,0.6744239,0.5927982,0.80951834,0.69572747,0.67982644,476,85,98,95,98,100
190,124.041504,0.120000005,0.29400003,0.6744234,0.5927983,0.8095183,0.6957272,0.67982644,476,85,98,95,98,100
191,124.04132,0.120000005,0.29400003,0.67442286,0.59279835,0.8095182,0.69572705,0.67982626,476,85,98,95,98,100
192,124.041145,0.120000005,0.29400003,0.6744223,0.5927984,0.8095181,0.695727,0.67982626,476,85,98,95,98,100
193,124.040955,0.120000005,0.29400003,0.6744218,0.59279853,0.80951804,0.6957268,0.6798262,476,85,98,95,98,100
194,124.040764,0.120000005,0.29400003,0.67442125,0.5927986,0.80951786,0.6957267,0.67982614,476,85,98,95,98,100
195,124.04058,0.120000005,0.29400003,0.6744207,0.59279865,0.8095178,0.6957265,0.679826,476,85,98,95,98,100
196,124.04038,0.120000005,0.29400003,0.6744202,0.5927987,0.8095176,0.69572645,0.67982596,476,85,98,95,98,100
197,124.04021,0.120000005,0.29400003,0.6744196,0.5927988,0.80951756,0.6957263,0.67982596,476,85,98,95,98,100
198,124.040016,0.120000005,0.29400003,0.67441905,0.5927989,0.80951744,0.6957261,0.67982584,476,85,98,95,98,100
199,124.03983,0.120000005,0.29400003,0.6744185,0.59279907,0.8095172,0.69572604,0.67982584,476,85,98,95,98,100
200,124.03964,0.120000005,0.29400003,0.674418,0.59279907,0.8095172,0.695726,0.67982566,476,85,98,95,98,100
201,124.039474,0.120000005,0.29400003,0.6744173,0.5927991,0.8095171,0.69572574,0.67982566,476,85,98,95,98,100
202,124.039276,0.120000005,0.29400003,0.6744169,0.5927993,0.80951697,0.69572556,0.67982554,476,85,98,95,98,100
203,124.03909,0.120000005,0.29400003,0.6744163,0.5927993,0.8095169,0.69572544,0.67982554,476,85,98,95,98,100
204,124.03891,0.120000005,0.29400003,0.6744157,0.5927994,0.8095169,0.69572526,0.6798254,476,85,98,95,98,100
205,124.03871,0.120000005,0.29400003,0.6744151,0.59279954,0.8095167,0.6957252,0.67982537,476,85,98,95,98,100
206,124.03854,0.120000005,0.29400003,0.6744146,0.5927996,0.8095166,0.6957251,0.6798252,476,85,98,95,98,100
207,124.038345,0.120000005,0.29400003,0.67441404,0.59279966,0.8095166,0.6957249,0.6798252,476,85,98,95,98,100
208,124.038155,0.120000005,0.29400003,0.6744135,0.5927997,0.80951643,0.6957248,0.67982507,476,85,98,95,98,100
209,124.03798,0.120000005,0.29400003,0.6744129,0.59279984,0.8095164,0.69572467,0.67982507,476,85,98,95,98,100
210,124.03778,0.12199998,0.29400003,0.67441237,0.5927999,0.80951625,0.69572455,0.679825,476,85,98,95,98,100
211,124.0376,0.12199998,0.29400003,0.6744117,0.59279996,0.8095162,0.6957243,0.6798249,476,85,98,95,98,100
212,124.0374,0.12199998,0.29400003,0.67441124,0.5928001,0.80951613,0.69572425,0.6798248,476,85,98,95,98,100
213,124.03722,0.12199998,0.29400003,0.6744106,0.5928002,0.809516,0.69572407,0.67982477,476,85,98,95,98,100
214,124.03701,0.12199998,0.29400003,0.6744101,0.5928003,0.80951583,0.6957239,0.67982465,476,85,98,95,98,100
215,124.036835,0.12199998,0.29400003,0.6744095,0.5928004,0.8095158,0.6957237,0.6798246,476,85,98,95,98,100
216,124.03665,0.12199998,0.29400003,0.67440885,0.5928004,0.8095158,0.69572365,0.67982453,476,85,98,95,98,100
217,124.03646,0.12199998,0.29400003,0.6744083,0.59280056,0.8095156,0.6957235,0.67982453,476,85,98,95,98,100
218,124.03626,0.12199998,0.29400003,0.6744078,0.5928006,0.80951554,0.6957233,0.67982435,476,85,98,95,98,100
219,124.03606,0.12199998,0.29400003,0.67440724,0.5928007,0.8095155,0.69572324,0.67982435,476,85,98,95,98,100
220,124.03587,0.12199998,0.29400003,0.6744066,0.59280074,0.80951524,0.69572306,0.6798243,476,85,98,95,98,100
221,124.035675,0.12199998,0.29400003,0.67440605,0.59280086,0.80951524,0.695723,0.67982423,476,85,98,95,98,100
222,124.03547,0.12199998,0.29400003,0.6744055,0.5928009,0.80951506,0.69572276,0.67982405,476,85,98,95,98,100
223,124.03529,0.12199998,0.29400003,0.674405,0.592801,0.80951506,0.6957227,0.679824,476,85,98,95,98,100
224,124.035095,0.12199998,0.29400003,0.6744043,0.5928011,0.8095149,0.69572264,0.679824,476,85,98,95,98,100
225,124.03491,0.12199998,0.29400003,0.6744038,0.59280115,0.8095148,0.6957224,0.6798238,476,85,98,95,98,100
226,124.03472,0.12199998,0.29400003,0.67440313,0.59280133,0.80951476,0.6957222,0.6798238,476,85,98,95,98,100
227,124.03453,0.12400001,0.29400003,0.6744026,0.59280133,0.8095146,0.6957221,0.6798237,476,85,98,95,98,100
228,124.03433,0.12400001,0.29400003,0.67440206,0.59280145,0.8095146,0.695722,0.67982364,476,85,98,95,98,100
229,124.03414,0.12400001,0.29400003,0.6744014,0.5928016,0.8095144,0.69572186,0.6798235,476,85,98,95,98,100
230,124.03395,0.12400001,0.292,0.67440087,0.59280163,0.8095144,0.6957217,0.6798235,476,85,98,95,98,100
231,124.03375,0.12400001,0.292,0.6744002,0.5928017,0.8095143,0.6957215,0.67982346,476,85,98,95,98,100
