Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
38,110.015434,0.25275624,0.4299714,0.5501778,0.57724226,0.44453764,2410,796,1094,520
39,109.89595,0.25275624,0.4299714,0.55014503,0.57721853,0.4445578,2410,796,1094,520
40,109.77771,0.25275624,0.4299714,0.55011255,0.5771951,0.44457737,2410,796,1094,520
41,109.65968,0.25275624,0.4299714,0.5500801,0.57717156,0.44459707,2410,796,1094,520
42,109.5412,0.25275624,0.4299714,0.5500475,0.5771479,0.4446171,2410,796,1094,520
43,109.42362,0.25275624,0.4299714,0.55001503,0.57712454,0.44463676,2410,796,1094,520
44,109.3065,0.25275624,0.4299714,0.5499827,0.5771012,0.44465637,2410,796,1094,520
45,109.18855,0.25275624,0.4295631,0.54995024,0.5770774,0.44467655,2410,796,1094,520
46,109.07181,0.25275624,0.4295631,0.549918,0.57705396,0.44469622,2410,796,1094,520
47,108.95503,0.25275624,0.4295631,0.5498858,0.5770304,0.44471613,2410,796,1094,520
48,108.83917,0.25275624,0.42915475,0.5498536,0.5770073,0.4447355,2410,796,1094,520
49,108.72255,0.25275624,0.4295631,0.54982126,0.576984,0.44475505,2410,796,1094,520
50,108.60608,0.25275624,0.4295631,0.54978925,0.57696044,0.44477424,2410,796,1094,520
51,108.48896,0.25275624,0.4295631,0.54975736,0.5769362,0.44479406,2410,796,1094,520
52,108.37197,0.25153124,0.4295631,0.54972535,0.5769124,0.44481355,2410,796,1094,520
53,108.25536,0.25153124,0.4295631,0.54969335,0.5768883,0.44483346,2410,796,1094,520
54,108.1393,0.25153124,0.4295631,0.5496615,0.57686436,0.44485337,2410,796,1094,520
55,108.023094,0.25153124,0.4295631,0.54962957,0.5768405,0.44487306,2410,796,1094,520
56,107.907455,0.2519396,0.4295631,0.54959774,0.5768165,0.44489312,2410,796,1094,520
57,107.79222,0.2519396,0.4295631,0.549566,0.57679254,0.44491315,2410,796,1094,520
58,107.677185,0.2519396,0.4295631,0.5495339,0.57676893,0.4449331,2410,796,1094,520
59,107.562584,0.2519396,0.4295631,0.54950196,0.5767451,0.44495344,2410,796,1094,520
60,107.4482,0.2519396,0.4295631,0.54946995,0.57672125,0.44497404,2410,796,1094,520
61,107.334,0.2519396,0.4295631,0.54943794,0.5766975,0.44499427,2410,796,1094,520
62,107.22003,0.2519396,0.4295631,0.549406,0.57667357,0.4450156,2410,796,1094,520
63,107.1064,0.2519396,0.4295631,0.54937416,0.5766495,0.4450369,2410,796,1094,520
64,106.99334,0.2519396,0.4295631,0.5493424,0.57662565,0.4450578,2410,796,1094,520
65,106.87992,0.2519396,0.4295631,0.54931045,0.5766018,0.4450789,2410,796,1094,520
66,106.76718,0.2519396,0.4295631,0.5492787,0.5765779,0.44509995,2410,796,1094,520
67,106.654854,0.25153124,0.42915475,0.5492471,0.57655376,0.44512162,2410,796,1094,520
68,106.54229,0.25153124,0.42915475,0.54921526,0.5765299,0.44514313,2410,796,1094,520
69,106.43055,0.25153124,0.42915475,0.54918367,0.5765061,0.44516438,2410,796,1094,520
70,106.319145,0.25153124,0.42915475,0.549152,0.5764821,0.44518626,2410,796,1094,520
71,106.20792,0.25153124,0.42915475,0.54912025,0.57645845,0.4452079,2410,796,1094,520
72,106.09701,0.25153124,0.42915475,0.54908836,0.5764347,0.44522956,2410,796,1094,520
73,105.98669,0.25153124,0.42915475,0.54905653,0.57641083,0.44525176,2410,796,1094,520
74,105.87623,0.25153124,0.42915475,0.54902464,0.5763873,0.44527325,2410,796,1094,520
75,105.76628,0.25153124,0.42915475,0.5489928,0.57636344,0.44529566,2410,796,1094,520
76,105.65653,0.25153124,0.42915475,0.54896116,0.5763395,0.44531822,2410,796,1094,520
77,105.54718,0.25153124,0.42915475,0.54892933,0.57631606,0.44533992,2410,796,1094,520
78,105.43788,0.25153124,0.4287464,0.5488974,0.5762924,0.44536275,2410,796,1094,520
79,105.3292,0.25153124,0.4287464,0.5488658,0.5762686,0.44538498,2410,796,1094,520
80,105.22037,0.25153124,0.4287464,0.5488338,0.5762451,0.44540766,2410,796,1094,520
81,105.112015,0.25153124,0.4287464,0.54880214,0.5762212,0.44543082,2410,796,1094,520
82,105.00401,0.25153124,0.4287464,0.5487701,0.57619774,0.44545352,2410,796,1094,520
83,104.89633,0.25153124,0.4287464,0.54873824,0.5761741,0.4454769,2410,796,1094,520
84,104.78876,0.25153124,0.4287464,0.5487064,0.57615066,0.44549936,2410,796,1094,520
85,104.68146,0.25153124,0.42915475,0.54867446,0.57612705,0.44552302,2410,796,1094,520
86,104.574646,0.25153124,0.42915475,0.54864293,0.57610315,0.44554663,2410,796,1094,520
87,104.46765,0.2519396,0.42915475,0.548611,0.5760799,0.44556963,2410,796,1094,520
88,104.361244,0.2519396,0.42915475,0.5485794,0.57605594,0.44559354,2410,796,1094,520
89,104.25511,0.2519396,0.42915475,0.5485476,0.5760323,0.44561765,2410,796,1094,520
90,104.14917,0.2519396,0.42915475,0.54851604,0.57600874,0.4456409,2410,796,1094,520
91,104.04333,0.2519396,0.42915475,0.5484842,0.5759851,0.4456652,2410,796,1094,520
92,103.93826,0.2519396,0.4295631,0.54845285,0.5759613,0.445689,2410,796,1094,520
93,103.83284,0.2519396,0.4295631,0.5484209,0.57593775,0.44571328,2410,796,1094,520
94,103.72816,0.2519396,0.4295631,0.54838955,0.5759139,0.44573793,2410,796,1094,520
95,103.62358,0.2519396,0.4295631,0.54835796,0.57589,0.4457629,2410,796,1094,520
96,103.519295,0.25153124,0.4295631,0.54832643,0.57586616,0.44578812,2410,796,1094,520
97,103.41561,0.25153124,0.4295631,0.5482948,0.5758425,0.445813,2410,796,1094,520
98,103.31201,0.25153124,0.4295631,0.5482632,0.57581866,0.44583863,2410,796,1094,520
99,103.20877,0.25153124,0.4295631,0.5482319,0.57579464,0.44586447,2410,796,1094,520
100,103.105545,0.25153124,0.4295631,0.5482001,0.5757712,0.44588947,2410,796,1094,520
101,103.00265,0.25153124,0.4295631,0.5481688,0.57574695,0.44591552,2410,796,1094,520
102,102.900085,0.2519396,0.4295631,0.54813737,0.5757231,0.44594163,2410,796,1094,520
103,102.79764,0.2519396,0.4295631,0.5481059,0.5756994,0.44596702,2410,796,1094,520
104,102.695435,0.2519396,0.4299714,0.54807436,0.5756754,0.4459934,2410,796,1094,520
105,102.59377,0.2519396,0.4299714,0.5480433,0.57565147,0.44601923,2410,796,1094,520
106,102.491776,0.2519396,0.4299714,0.54801166,0.57562774,0.44604558,2410,796,1094,520
107,102.39055,0.2519396,0.4299714,0.5479804,0.57560366,0.44607216,2410,796,1094,520
108,102.28915,0.25153124,0.4299714,0.5479488,0.57557994,0.4460985,2410,796,1094,520
109,102.18802,0.25153124,0.4299714,0.54791707,0.57555616,0.44612497,2410,796,1094,520
110,102.08715,0.25153124,0.4299714,0.54788524,0.5755325,0.44615147,2410,796,1094,520
111,101.98663,0.25153124,0.4295631,0.54785365,0.57550865,0.44617847,2410,796,1094,520
112,101.886215,0.25153124,0.4295631,0.547822,0.5754847,0.4462057,2410,796,1094,520
113,101.78591,0.2511229,0.4295631,0.54779005,0.5754613,0.4462322,2410,796,1094,520
114,101.685844,0.2511229,0.4295631,0.5477586,0.5754372,0.4462596,2410,796,1094,520
115,101.58629,0.2511229,0.4295631,0.54772705,0.57541347,0.4462866,2410,796,1094,520
116,101.486725,0.2511229,0.4295631,0.5476956,0.57538956,0.4463138,2410,796,1094,520
117,101.38751,0.2511229,0.4295631,0.547664,0.5753658,0.44634145,2410,796,1094,520
118,101.28907,0.2511229,0.4295631,0.54763275,0.57534206,0.44636822,2410,796,1094,520
119,101.19007,0.2511229,0.4295631,0.54760104,0.5753184,0.4463958,2410,796,1094,520
120,101.0918,0.2511229,0.4295631,0.5475699,0.5752944,0.44642365,2410,796,1094,520
121,100.99388,0.2511229,0.4295631,0.54753876,0.5752707,0.44645098,2410,796,1094,520
122,100.89647,0.2511229,0.4295631,0.5475077,0.575247,0.44647884,2410,796,1094,520
123,100.798805,0.2511229,0.4295631,0.5474767,0.5752232,0.44650608,2410,796,1094,520
124,100.701614,0.2511229,0.4295631,0.54744554,0.5751995,0.44653416,2410,796,1094,520
125,100.60477,0.2511229,0.42915475,0.5474148,0.57517546,0.44656226,2410,796,1094,520
126,100.50789,0.2511229,0.42915475,0.5473836,0.57515204,0.4465897,2410,796,1094,520
127,100.411255,0.25153124,0.4295631,0.5473528,0.5751279,0.44661817,2410,796,1094,520
128,100.315056,0.2511229,0.42915475,0.54732186,0.57510424,0.44664612,2410,796,1094,520
129,100.21906,0.2511229,0.42915475,0.5472907,0.5750808,0.44667402,2410,796,1094,520
130,100.123,0.2511229,0.42915475,0.54726,0.5750566,0.44670275,2410,796,1094,520
131,100.02742,0.2511229,0.42915475,0.54722905,0.57503295,0.446731,2410,796,1094,520
132,99.93193,0.2511229,0.42915475,0.5471985,0.57500875,0.44675988,2410,796,1094,520
133,99.83639,0.2507146,0.42915475,0.5471674,0.5749851,0.4467885,2410,796,1094,520
134,99.741264,0.2507146,0.42915475,0.5471368,0.5749611,0.4468171,2410,796,1094,520
135,99.646484,0.2507146,0.42915475,0.547106,0.5749371,0.44684613,2410,796,1094,520
136,99.55155,0.2507146,0.42915475,0.54707503,0.5749135,0.44687456,2410,796,1094,520
137,99.45743,0.25030625,0.42915475,0.5470444,0.5748896,0.44690353,2410,796,1094,520
138,99.3632,0.25030625,0.42915475,0.54701364,0.5748658,0.4469328,2410,796,1094,520
139,99.26904,0.25030625,0.42915475,0.54698294,0.5748419,0.44696143,2410,796,1094,520
140,99.175026,0.25030625,0.42915475,0.5469522,0.5748179,0.44699103,2410,796,1094,520
141,99.08144,0.25030625,0.42915475,0.5469218,0.57479376,0.44702062,2410,796,1094,520
142,98.988014,0.25030625,0.42915475,0.54689085,0.57476974,0.4470508,2410,796,1094,520
143,98.89443,0.25030625,0.42915475,0.5468601,0.57474583,0.44708082,2410,796,1094,520
144,98.80215,0.25030625,0.42915475,0.5468297,0.57472223,0.44710994,2410,796,1094,520
145,98.70949,0.25030625,0.42915475,0.546799,0.5746983,0.44714013,2410,796,1094,520
146,98.616974,0.25030625,0.42915475,0.5467685,0.5746744,0.44716993,2410,796,1094,520
147,98.524704,0.25030625,0.42915475,0.5467379,0.5746507,0.44719982,2410,796,1094,520
148,98.432846,0.25030625,0.42915475,0.54670763,0.5746266,0.4472301,2410,796,1094,520
149,98.34129,0.25030625,0.42915475,0.54667693,0.5746034,0.4472594,2410,796,1094,520
150,98.24971,0.25030625,0.42915475,0.54664636,0.5745795,0.44728982,2410,796,1094,520
151,98.15834,0.25030625,0.42915475,0.54661614,0.5745554,0.4473203,2410,796,1094,520
152,98.06745,0.25030625,0.42915475,0.5465855,0.57453185,0.44735035,2410,796,1094,520
153,97.97651,0.25030625,0.42915475,0.5465549,0.5745082,0.4473806,2410,796,1094,520
154,97.88672,0.25030625,0.42915475,0.5465242,0.5744851,0.44741052,2410,796,1094,520
155,97.79697,0.25030625,0.42915475,0.54649365,0.5744615,0.4474412,2410,796,1094,520
156,97.706566,0.2507146,0.4283381,0.5464628,0.57443804,0.4474719,2410,796,1094,520
157,97.61635,0.2507146,0.4283381,0.546432,0.5744144,0.44750285,2410,796,1094,520
158,97.52623,0.2507146,0.4283381,0.5464015,0.5743902,0.44753438,2410,796,1094,520
159,97.43703,0.25030625,0.4283381,0.546371,0.57436657,0.4475654,2410,796,1094,520
160,97.34721,0.25030625,0.4283381,0.5463407,0.5743426,0.44759634,2410,796,1094,520
161,97.25768,0.25030625,0.4287464,0.5463103,0.5743186,0.44762796,2410,796,1094,520
162,97.16862,0.25030625,0.4287464,0.5462804,0.5742943,0.44765913,2410,796,1094,520
163,97.07942,0.25030625,0.4287464,0.54624987,0.57427055,0.44769073,2410,796,1094,520
164,96.99092,0.25030625,0.4287464,0.5462198,0.57424647,0.44772214,2410,796,1094,520
165,96.90226,0.25030625,0.4287464,0.54618955,0.5742226,0.4477534,2410,796,1094,520
166,96.81382,0.2507146,0.4287464,0.54615927,0.5741986,0.4477853,2410,796,1094,520
167,96.72555,0.2507146,0.4287464,0.5461292,0.5741746,0.44781658,2410,796,1094,520
168,96.637825,0.2507146,0.42915475,0.5460991,0.5741507,0.44784817,2410,796,1094,520
169,96.55017,0.2507146,0.42915475,0.5460693,0.5741263,0.44788018,2410,796,1094,520
170,96.462395,0.2511229,0.42915475,0.5460393,0.5741024,0.44791156,2410,796,1094,520
171,96.37509,0.2511229,0.42915475,0.5460095,0.5740781,0.44794375,2410,796,1094,520
172,96.2881,0.25153124,0.4295631,0.5459795,0.5740542,0.44797558,2410,796,1094,520
173,96.2011,0.2519396,0.4295631,0.5459496,0.5740301,0.44800732,2410,796,1094,520
174,96.11393,0.2519396,0.4295631,0.5459197,0.57400584,0.44803935,2410,796,1094,520
175,96.02778,0.2519396,0.4295631,0.54589,0.57398194,0.4480714,2410,796,1094,520
176,95.942055,0.25153124,0.4295631,0.54586047,0.57395786,0.44810346,2410,796,1094,520
177,95.85586,0.25153124,0.4295631,0.5458306,0.573934,0.4481356,2410,796,1094,520
178,95.77016,0.25153124,0.4295631,0.5458012,0.57390976,0.4481677,2410,796,1094,520
179,95.68513,0.25153124,0.4295631,0.54577136,0.5738861,0.44819978,2410,796,1094,520
180,95.59973,0.25153124,0.4295631,0.54574186,0.57386214,0.4482319,2410,796,1094,520
181,95.514084,0.25153124,0.4295631,0.54571235,0.57383794,0.44826436,2410,796,1094,520
182,95.42881,0.25153124,0.4295631,0.5456827,0.57381374,0.4482972,2410,796,1094,520
183,95.34414,0.25153124,0.4295631,0.54565346,0.5737897,0.4483292,2410,796,1094,520
184,95.25956,0.25153124,0.4295631,0.5456238,0.57376575,0.4483619,2410,796,1094,520
185,95.1746,0.25153124,0.4295631,0.54559433,0.5737415,0.44839448,2410,796,1094,520
186,95.09052,0.25153124,0.4295631,0.54556483,0.57371783,0.44842657,2410,796,1094,520
187,95.00629,0.25153124,0.4295631,0.54553574,0.5736935,0.44845936,2410,796,1094,520
188,94.92276,0.25153124,0.4295631,0.54550606,0.5736702,0.44849122,2410,796,1094,520
189,94.838974,0.25153124,0.4295631,0.5454766,0.57364625,0.44852424,2410,796,1094,520
190,94.755844,0.25153124,0.4295631,0.54544747,0.5736224,0.4485567,2410,796,1094,520
191,94.67264,0.25153124,0.4295631,0.54541814,0.5735987,0.44858903,2410,796,1094,520
192,94.58956,0.2519396,0.4295631,0.5453888,0.5735749,0.44862157,2410,796,1094,520
193,94.50684,0.2519396,0.4295631,0.5453595,0.57355136,0.44865412,2410,796,1094,520
194,94.42396,0.2519396,0.4295631,0.5453304,0.57352734,0.44868663,2410,796,1094,520
195,94.341034,0.25153124,0.4295631,0.54530096,0.57350355,0.44871947,2410,796,1094,520
196,94.25912,0.25153124,0.4295631,0.54527193,0.57347995,0.4487516,2410,796,1094,520
197,94.17642,0.25153124,0.4295631,0.54524255,0.5734561,0.4487847,2410,796,1094,520
198,94.09411,0.2511229,0.4295631,0.54521364,0.5734318,0.44881788,2410,796,1094,520
199,94.01219,0.2507146,0.4295631,0.54518414,0.57340854,0.44884992,2410,796,1094,520
200,93.93021,0.2507146,0.4295631,0.54515487,0.57338476,0.44888297,2410,796,1094,520
201,93.84839,0.2507146,0.4295631,0.5451261,0.5733606,0.4489157,2410,796,1094,520
202,93.76708,0.2507146,0.42915475,0.54509676,0.57333714,0.44894856,2410,796,1094,520
203,93.68532,0.2507146,0.42915475,0.5450678,0.5733131,0.44898134,2410,796,1094,520
204,93.60408,0.2507146,0.42915475,0.54503864,0.5732894,0.4490141,2410,796,1094,520
205,93.52318,0.2507146,0.42915475,0.54500973,0.5732656,0.44904685,2410,796,1094,520
206,93.44202,0.2507146,0.42915475,0.5449807,0.5732417,0.44908008,2410,796,1094,520
207,93.360916,0.2507146,0.42915475,0.5449518,0.5732178,0.44911262,2410,796,1094,520
208,93.280396,0.2507146,0.42915475,0.5449226,0.5731942,0.44914556,2410,796,1094,520
209,93.19958,0.2507146,0.4287464,0.5448937,0.5731704,0.44917837,2410,796,1094,520
210,93.118744,0.2507146,0.4287464,0.5448647,0.57314634,0.44921163,2410,796,1094,520
211,93.03861,0.2507146,0.4287464,0.5448357,0.57312274,0.4492445,2410,796,1094,520
212,92.958374,0.2507146,0.4287464,0.54480696,0.5730987,0.44927737,2410,796,1094,520
213,92.878586,0.2507146,0.4287464,0.5447773,0.5730752,0.4493113,2410,796,1094,520
214,92.79907,0.2511229,0.4287464,0.5447479,0.5730517,0.44934443,2410,796,1094,520
215,92.7196,0.2511229,0.42915475,0.5447183,0.5730283,0.44937772,2410,796,1094,520
216,92.64026,0.2511229,0.42915475,0.54468906,0.5730045,0.44941166,2410,796,1094,520
217,92.56139,0.2511229,0.42915475,0.5446596,0.57298124,0.44944465,2410,796,1094,520
218,92.48214,0.2511229,0.42915475,0.5446303,0.57295763,0.44947812,2410,796,1094,520
219,92.4036,0.2511229,0.42915475,0.54460084,0.5729343,0.44951165,2410,796,1094,520
220,92.32481,0.25030625,0.4283381,0.54457146,0.5729109,0.44954497,2410,796,1094,520
221,92.2461,0.2507146,0.4283381,0.5445423,0.572887,0.4495789,2410,796,1094,520
222,92.16777,0.2507146,0.4283381,0.54451287,0.57286394,0.4496119,2410,796,1094,520
223,92.089294,0.2511229,0.4283381,0.5444837,0.5728401,0.4496457,2410,796,1094,520
224,92.01109,0.2511229,0.4283381,0.5444544,0.5728165,0.44967976,2410,796,1094,520
225,91.93333,0.2511229,0.4283381,0.5444255,0.57279295,0.44971287,2410,796,1094,520
226,91.855095,0.2511229,0.4283381,0.5443959,0.57276964,0.44974628,2410,796,1094,520
227,91.77772,0.2511229,0.4283381,0.54436696,0.5727461,0.44977978,2410,796,1094,520
228,91.69996,0.2507146,0.4283381,0.5443377,0.5727227,0.44981295,2410,796,1094,520
229,91.62217,0.2507146,0.4283381,0.5443086,0.572699,0.44984674,2410,796,1094,520
230,91.54504,0.2507146,0.4283381,0.54427946,0.5726758,0.44987962,2410,796,1094,520
231,91.46775,0.2507146,0.4283381,0.5442502,0.57265246,0.4499133,2410,796,1094,520
232,91.39095,0.2507146,0.42915475,0.5442212,0.57262886,0.4499468,2410,796,1094,520
233,91.31362,0.2507146,0.4287464,0.5441921,0.5726056,0.44997975,2410,796,1094,520
234,91.2362,0.2507146,0.4287464,0.54416305,0.5725815,0.4500141,2410,796,1094,520
235,91.159546,0.25030625,0.4283381,0.544134,0.57255816,0.45004758,2410,796,1094,520
236,91.08259,0.25030625,0.4283381,0.5441052,0.5725343,0.45008132,2410,796,1094,520
237,91.00599,0.25030625,0.4283381,0.5440759,0.57251096,0.45011503,2410,796,1094,520
238,90.92914,0.25030625,0.4283381,0.5440473,0.572487,0.45014876,2410,796,1094,520
239,90.8525,0.25030625,0.4287464,0.54401815,0.5724631,0.4501831,2410,796,1094,520
240,90.77642,0.25030625,0.4287464,0.5439893,0.57243955,0.4502169,2410,796,1094,520
241,90.69979,0.2498979,0.4287464,0.5439603,0.57241595,0.45025048,2410,796,1094,520
242,90.623886,0.2498979,0.42915475,0.5439312,0.57239246,0.45028412,2410,796,1094,520
243,90.54779,0.2498979,0.42915475,0.54390246,0.57236856,0.45031843,2410,796,1094,520
244,90.47148,0.2498979,0.42915475,0.54387355,0.5723447,0.45035255,2410,796,1094,520
245,90.395294,0.2498979,0.4295631,0.5438447,0.5723209,0.45038676,2410,796,1094,520
246,90.31939,0.2498979,0.4295631,0.5438159,0.5722969,0.45042098,2410,796,1094,520
247,90.24406,0.2498979,0.42915475,0.54378736,0.5722732,0.45045486,2410,796,1094,520
248,90.16801,0.2498979,0.4287464,0.54375863,0.5722491,0.45048955,2410,796,1094,520
249,90.09314,0.25030625,0.4287464,0.5437304,0.5722255,0.45052266,2410,796,1094,520
250,90.01729,0.25030625,0.4287464,0.5437014,0.5722018,0.45055693,2410,796,1094,520
251,89.94228,0.25030625,0.4287464,0.543673,0.57217795,0.4505909,2410,796,1094,520
252,89.86731,0.25030625,0.4287464,0.5436442,0.57215446,0.4506248,2410,796,1094,520
253,89.79227,0.25030625,0.4287464,0.5436158,0.5721304,0.4506592,2410,796,1094,520
254,89.71742,0.25030625,0.4287464,0.543587,0.5721071,0.45069262,2410,796,1094,520
255,89.64281,0.25030625,0.4287464,0.5435583,0.5720835,0.45072678,2410,796,1094,520
256,89.56842,0.25030625,0.4287464,0.54352975,0.57205987,0.45076075,2410,796,1094,520
257,89.49373,0.25030625,0.4287464,0.543501,0.5720362,0.45079452,2410,796,1094,520
258,89.419815,0.25030625,0.4287464,0.5434725,0.5720128,0.45082814,2410,796,1094,520
259,89.34514,0.25030625,0.4287464,0.54344374,0.57198906,0.4508623,2410,796,1094,520
260,89.270966,0.25030625,0.4287464,0.5434155,0.57196504,0.45089662,2410,796,1094,520
261,89.19694,0.25030625,0.4287464,0.5433865,0.5719417,0.45093077,2410,796,1094,520
262,89.12274,0.25030625,0.4287464,0.54335815,0.57191783,0.45096445,2410,796,1094,520
263,89.048996,0.25030625,0.4287464,0.5433293,0.5718945,0.45099857,2410,796,1094,520
264,88.97516,0.25030625,0.4287464,0.54330117,0.5718705,0.4510324,2410,796,1094,520
265,88.901764,0.25030625,0.4287464,0.54327255,0.57184714,0.45106617,2410,796,1094,520
266,88.82779,0.25030625,0.4287464,0.54324365,0.57182366,0.4511005,2410,796,1094,520
267,88.75462,0.25030625,0.4287464,0.5432156,0.57179976,0.45113435,2410,796,1094,520
268,88.680824,0.2507146,0.4287464,0.54318684,0.5717761,0.45116872,2410,796,1094,520
269,88.607475,0.2507146,0.4287464,0.54315865,0.571752,0.4512032,2410,796,1094,520
270,88.5347,0.2507146,0.42915475,0.54313034,0.5717288,0.4512365,2410,796,1094,520
271,88.461136,0.2507146,0.42915475,0.54310185,0.5717048,0.45127094,2410,796,1094,520
272,88.38839,0.2507146,0.42915475,0.5430735,0.5716814,0.45130453,2410,796,1094,520
273,88.315094,0.2507146,0.42915475,0.5430452,0.5716573,0.45133913,2410,796,1094,520
274,88.2429,0.2507146,0.42915475,0.5430173,0.57163376,0.45137277,2410,796,1094,520
275,88.17,0.25030625,0.42915475,0.5429896,0.57160985,0.4514063,2410,796,1094,520
276,88.097404,0.25030625,0.4287464,0.5429614,0.5715862,0.4514403,2410,796,1094,520
277,88.02497,0.25030625,0.4283381,0.5429338,0.5715623,0.45147395,2410,796,1094,520
278,87.952866,0.2498979,0.4283381,0.5429057,0.5715387,0.45150787,2410,796,1094,520
279,87.88029,0.25030625,0.4283381,0.5428777,0.5715151,0.45154148,2410,796,1094,520
280,87.80854,0.25030625,0.4283381,0.54284996,0.57149136,0.45157528,2410,796,1094,520
281,87.7365,0.25030625,0.4283381,0.542822,0.5714677,0.45160875,2410,796,1094,520
282,87.66405,0.2507146,0.4283381,0.54279464,0.5714432,0.4516435,2410,796,1094,520
283,87.592415,0.2507146,0.4283381,0.5427667,0.5714197,0.4516769,2410,796,1094,520
284,87.52024,0.2511229,0.42792976,0.5427388,0.5713959,0.45171085,2410,796,1094,520
285,87.44879,0.2511229,0.42792976,0.5427109,0.5713724,0.45174432,2410,796,1094,520
286,87.37732,0.25153124,0.42792976,0.5426833,0.57134837,0.45177817,2410,796,1094,520
287,87.30547,0.25153124,0.42792976,0.5426555,0.5713245,0.45181227,2410,796,1094,520
288,87.233986,0.25153124,0.42792976,0.54262775,0.5713007,0.4518459,2410,796,1094,520
289,87.16251,0.25153124,0.42792976,0.5425998,0.5712769,0.45188043,2410,796,1094,520
290,87.09101,0.25153124,0.42792976,0.5425724,0.5712527,0.45191452,2410,796,1094,520
291,87.01989,0.2519396,0.42792976,0.5425444,0.57122904,0.45194846,2410,796,1094,520
292,86.94843,0.2519396,0.42792976,0.5425167,0.5712049,0.451983,2410,796,1094,520
293,86.87783,0.2519396,0.42792976,0.54248893,0.5711816,0.45201588,2410,796,1094,520
294,86.806435,0.2519396,0.42792976,0.5424611,0.57115763,0.45205063,2410,796,1094,520
295,86.73597,0.2519396,0.4275214,0.54243344,0.5711338,0.45208463,2410,796,1094,520
