Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,426.21625,0.08130437,0.1156522,0.73201096,0.5690687,2054,1203,851
1,425.94922,0.08130437,0.1156522,0.7319056,0.5690781,2054,1203,851
2,425.68204,0.08130437,0.1156522,0.73179996,0.56908786,2054,1203,851
3,425.41473,0.080869555,0.11608696,0.7316939,0.5690981,2054,1203,851
4,425.1473,0.080869555,0.11608696,0.73158765,0.56910855,2054,1203,851
5,424.8798,0.080869555,0.11608696,0.73148096,0.56911945,2054,1203,851
6,424.61237,0.080869555,0.11608696,0.7313741,0.5691307,2054,1203,851
7,424.3447,0.080869555,0.11608696,0.73126674,0.5691425,2054,1203,851
8,424.077,0.080869555,0.11608696,0.73115903,0.56915456,2054,1203,851
9,423.8092,0.080869555,0.11608696,0.7310511,0.56916714,2054,1203,851
10,423.54132,0.080869555,0.11608696,0.73094285,0.56918013,2054,1203,851
11,423.27325,0.080869555,0.11608696,0.7308342,0.56919354,2054,1203,851
12,423.0052,0.080869555,0.11608696,0.73072517,0.56920743,2054,1203,851
13,422.7371,0.080869555,0.11608696,0.7306159,0.56922185,2054,1203,851
14,422.4687,0.080869555,0.1156522,0.73050624,0.5692367,2054,1203,851
15,422.20026,0.080869555,0.11521739,0.7303963,0.56925195,2054,1203,851
16,421.9317,0.08130437,0.11521739,0.73028606,0.56926775,2054,1203,851
17,421.6631,0.08130437,0.11521739,0.7301754,0.5692839,2054,1203,851
18,421.3943,0.08130437,0.11521739,0.7300645,0.5693007,2054,1203,851
19,421.1255,0.08130437,0.11521739,0.72995317,0.569318,2054,1203,851
20,420.8566,0.08130437,0.11521739,0.72984153,0.56933594,2054,1203,851
21,420.58743,0.08130437,0.11521739,0.72972965,0.56935436,2054,1203,851
22,420.3182,0.08130437,0.11521739,0.72961724,0.56937355,2054,1203,851
23,420.04877,0.08130437,0.11521739,0.72950464,0.56939316,2054,1203,851
24,419.77927,0.08130437,0.11521739,0.7293916,0.5694136,2054,1203,851
25,419.5095,0.08130437,0.11521739,0.7292782,0.56943464,2054,1203,851
26,419.23953,0.08130437,0.11521739,0.7291645,0.5694565,2054,1203,851
27,418.96954,0.08130437,0.11521739,0.72905034,0.56947905,2054,1203,851
28,418.69937,0.08130437,0.11521739,0.7289359,0.56950235,2054,1203,851
29,418.42896,0.08130437,0.11521739,0.728821,0.56952655,2054,1203,851
30,418.15845,0.08130437,0.11521739,0.72870576,0.56955147,2054,1203,851
31,417.88763,0.08130437,0.11521739,0.72859013,0.5695774,2054,1203,851
32,417.61664,0.08130437,0.11521739,0.7284742,0.56960404,2054,1203,851
33,417.34552,0.08130437,0.11521739,0.7283578,0.56963176,2054,1203,851
34,417.07413,0.08130437,0.11521739,0.728241,0.5696605,2054,1203,851
35,416.8025,0.08130437,0.11521739,0.7281238,0.56969017,2054,1203,851
36,416.53058,0.08130437,0.11521739,0.72800624,0.5697209,2054,1203,851
37,416.25845,0.08130437,0.11521739,0.7278881,0.5697528,2054,1203,851
38,415.98624,0.08130437,0.11521739,0.72776973,0.56978595,2054,1203,851
39,415.71362,0.08130437,0.11521739,0.7276508,0.56982017,2054,1203,851
40,415.44092,0.08130437,0.11521739,0.72753155,0.5698557,2054,1203,851
41,415.16788,0.08130437,0.11521739,0.72741175,0.56989264,2054,1203,851
42,414.89474,0.08130437,0.11521739,0.72729146,0.5699309,2054,1203,851
43,414.62134,0.08130437,0.11521739,0.7271708,0.5699707,2054,1203,851
44,414.34775,0.08130437,0.11521739,0.72704965,0.5700119,2054,1203,851
45,414.07404,0.08130437,0.11521739,0.7269281,0.5700547,2054,1203,851
46,413.80026,0.08130437,0.11521739,0.726806,0.57009894,2054,1203,851
47,413.52625,0.08130437,0.11521739,0.72668344,0.57014483,2054,1203,851
48,413.2525,0.080869555,0.11478263,0.72656035,0.57019246,2054,1203,851
49,412.9784,0.080869555,0.11478263,0.72643685,0.5702417,2054,1203,851
50,412.70447,0.080869555,0.11478263,0.7263128,0.57029253,2054,1203,851
51,412.4307,0.080869555,0.11478263,0.72618836,0.57034516,2054,1203,851
52,412.1571,0.080869555,0.11478263,0.72606343,0.5703994,2054,1203,851
53,411.8838,0.080869555,0.11478263,0.725938,0.57045525,2054,1203,851
54,411.6107,0.080869555,0.11478263,0.72581214,0.5705126,2054,1203,851
55,411.33817,0.080869555,0.11478263,0.7256859,0.5705715,2054,1203,851
56,411.06607,0.080869555,0.11478263,0.72555923,0.57063174,2054,1203,851
57,410.79465,0.080869555,0.11478263,0.7254323,0.57069314,2054,1203,851
58,410.52393,0.0804348,0.11391306,0.72530484,0.57075566,2054,1203,851
59,410.2539,0.0804348,0.11391306,0.7251772,0.57081914,2054,1203,851
60,409.98456,0.0804348,0.11347824,0.7250494,0.5708832,2054,1203,851
61,409.71628,0.0804348,0.11347824,0.7249212,0.5709479,2054,1203,851
62,409.44867,0.0804348,0.11347824,0.7247929,0.57101285,2054,1203,851
63,409.18195,0.0804348,0.11347824,0.72466445,0.5710777,2054,1203,851
64,408.91644,0.0804348,0.11304349,0.7245359,0.5711427,2054,1203,851
65,408.65164,0.0804348,0.11304349,0.7244074,0.5712071,2054,1203,851
66,408.3877,0.0804348,0.11304349,0.7242786,0.5712711,2054,1203,851
67,408.1245,0.0804348,0.11304349,0.7241499,0.5713343,2054,1203,851
68,407.8622,0.0804348,0.11304349,0.7240213,0.57139665,2054,1203,851
69,407.6005,0.0804348,0.11304349,0.7238927,0.571458,2054,1203,851
70,407.3394,0.0804348,0.11304349,0.72376424,0.57151806,2054,1203,851
71,407.07895,0.0804348,0.11304349,0.72363573,0.5715772,2054,1203,851
72,406.81906,0.0804348,0.11304349,0.7235074,0.57163495,2054,1203,851
73,406.55945,0.0804348,0.11260867,0.723379,0.5716915,2054,1203,851
74,406.30014,0.0804348,0.112173915,0.7232508,0.57174677,2054,1203,851
75,406.04123,0.0804348,0.112173915,0.7231227,0.57180077,2054,1203,851
76,405.7825,0.0804348,0.112173915,0.7229947,0.57185334,2054,1203,851
77,405.52402,0.07999998,0.112173915,0.7228666,0.5719048,2054,1203,851
78,405.26556,0.07956523,0.112173915,0.72273874,0.5719549,2054,1203,851
79,405.00735,0.07956523,0.112173915,0.72261095,0.57200396,2054,1203,851
80,404.7496,0.07956523,0.112173915,0.72248346,0.57205176,2054,1203,851
81,404.49173,0.07956523,0.112173915,0.722356,0.5720987,2054,1203,851
82,404.23398,0.07956523,0.112173915,0.7222285,0.5721444,2054,1203,851
83,403.97614,0.07956523,0.112173915,0.72210115,0.57218915,2054,1203,851
84,403.71817,0.07956523,0.112173915,0.7219738,0.572233,2054,1203,851
85,403.4603,0.07956523,0.112173915,0.7218463,0.5722761,2054,1203,851
86,403.2022,0.07956523,0.112173915,0.7217189,0.5723184,2054,1203,851
87,402.9439,0.07956523,0.112173915,0.7215914,0.57235986,2054,1203,851
88,402.6856,0.07956523,0.112173915,0.72146386,0.5724007,2054,1203,851
89,402.427,0.07956523,0.112173915,0.7213363,0.57244086,2054,1203,851
90,402.16846,0.07956523,0.112173915,0.72120863,0.57248044,2054,1203,851
91,401.90958,0.07956523,0.112173915,0.7210808,0.57251954,2054,1203,851
92,401.6506,0.07956523,0.112173915,0.72095305,0.572558,2054,1203,851
93,401.39142,0.07956523,0.112173915,0.7208251,0.5725961,2054,1203,851
94,401.13217,0.07956523,0.112173915,0.72069716,0.5726337,2054,1203,851
95,400.8727,0.07956523,0.112173915,0.72056895,0.57267094,2054,1203,851
96,400.61304,0.07956523,0.112173915,0.7204408,0.5727077,2054,1203,851
97,400.3532,0.07956523,0.112173915,0.7203125,0.5727443,2054,1203,851
98,400.09305,0.07956523,0.112173915,0.72018397,0.57278043,2054,1203,851
99,399.83295,0.07956523,0.112173915,0.72005534,0.57281643,2054,1203,851
100,399.5725,0.07956523,0.112173915,0.71992654,0.5728521,2054,1203,851
101,399.31195,0.07956523,0.112173915,0.7197977,0.5728876,2054,1203,851
102,399.05115,0.07956523,0.112173915,0.7196686,0.5729229,2054,1203,851
103,398.7901,0.07956523,0.112173915,0.71953946,0.57295793,2054,1203,851
104,398.52896,0.07956523,0.112173915,0.71941006,0.572993,2054,1203,851
105,398.26755,0.07956523,0.112173915,0.7192806,0.5730277,2054,1203,851
106,398.006,0.07956523,0.112173915,0.7191509,0.57306236,2054,1203,851
107,397.74417,0.07956523,0.112173915,0.719021,0.5730968,2054,1203,851
108,397.48212,0.07956523,0.112173915,0.71889096,0.5731314,2054,1203,851
109,397.21994,0.07956523,0.112173915,0.7187607,0.57316566,2054,1203,851
110,396.95764,0.07956523,0.112173915,0.7186303,0.5732,2054,1203,851
111,396.69498,0.07956523,0.112173915,0.7184997,0.5732343,2054,1203,851
112,396.4321,0.07956523,0.112173915,0.7183689,0.57326853,2054,1203,851
113,396.16913,0.07956523,0.112173915,0.718238,0.5733026,2054,1203,851
114,395.90585,0.07913041,0.112173915,0.7181067,0.57333684,2054,1203,851
115,395.64224,0.07913041,0.112173915,0.71797526,0.573371,2054,1203,851
116,395.37863,0.07913041,0.112173915,0.7178437,0.5734052,2054,1203,851
117,395.11472,0.07913041,0.112173915,0.71771187,0.5734394,2054,1203,851
118,394.8504,0.07956523,0.112173915,0.7175798,0.5734736,2054,1203,851
119,394.58606,0.07956523,0.11173916,0.7174476,0.5735078,2054,1203,851
120,394.3214,0.07956523,0.11130434,0.7173151,0.57354206,2054,1203,851
121,394.05658,0.07956523,0.11130434,0.71718234,0.57357633,2054,1203,851
122,393.79138,0.07956523,0.11086959,0.7170494,0.5736107,2054,1203,851
123,393.52606,0.07956523,0.11086959,0.7169163,0.5736451,2054,1203,851
124,393.26035,0.07956523,0.11086959,0.71678287,0.5736796,2054,1203,851
125,392.99448,0.07956523,0.11086959,0.71664923,0.5737141,2054,1203,851
126,392.72827,0.07956523,0.11086959,0.7165154,0.5737487,2054,1203,851
127,392.46194,0.07956523,0.11086959,0.71638125,0.57378346,2054,1203,851
128,392.1953,0.07956523,0.11086959,0.7162469,0.57381827,2054,1203,851
129,391.92834,0.07956523,0.11086959,0.7161123,0.57385314,2054,1203,851
130,391.66116,0.07956523,0.11043477,0.7159774,0.5738882,2054,1203,851
131,391.39362,0.07913041,0.11043477,0.71584225,0.57392323,2054,1203,851
132,391.12662,0.07913041,0.11043477,0.7157075,0.57395804,2054,1203,851
133,390.85953,0.07913041,0.11043477,0.71557254,0.5739929,2054,1203,851
134,390.59192,0.07913041,0.11043477,0.7154373,0.57402796,2054,1203,851
135,390.32428,0.07913041,0.110000014,0.7153018,0.5740632,2054,1203,851
136,390.05618,0.07913041,0.110000014,0.71516603,0.5740984,2054,1203,851
137,389.7878,0.07913041,0.1095652,0.7150301,0.57413375,2054,1203,851
138,389.5192,0.07913041,0.10913044,0.71489376,0.5741692,2054,1203,851
139,389.25018,0.07956523,0.10913044,0.7147572,0.5742049,2054,1203,851
140,388.9809,0.07956523,0.10913044,0.71462035,0.5742406,2054,1203,851
141,388.71133,0.07956523,0.10913044,0.7144832,0.5742766,2054,1203,851
142,388.44156,0.07956523,0.108695626,0.7143458,0.5743126,2054,1203,851
143,388.17148,0.07956523,0.108695626,0.7142081,0.57434887,2054,1203,851
144,387.9011,0.07956523,0.108695626,0.71407026,0.57438517,2054,1203,851
145,387.63013,0.07956523,0.108695626,0.71393204,0.5744215,2054,1203,851
146,387.35907,0.07956523,0.108695626,0.7137934,0.5744582,2054,1203,851
147,387.08768,0.07956523,0.108695626,0.7136546,0.5744949,2054,1203,851
148,386.81586,0.078695655,0.108695626,0.71351546,0.5745318,2054,1203,851
149,386.54367,0.078695655,0.108695626,0.71337605,0.57456887,2054,1203,851
150,386.27118,0.078695655,0.108695626,0.7132364,0.574606,2054,1203,851
151,385.99838,0.078695655,0.108695626,0.7130963,0.57464343,2054,1203,851
152,385.7252,0.078695655,0.108695626,0.71295595,0.57468086,2054,1203,851
