Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
35,75.49406,0.13266581,0.4505632,0.6365254,0.56950855,0.29559928,698,337,281,80
36,75.249245,0.13266581,0.4505632,0.63631046,0.5694888,0.29593447,698,337,281,80
37,75.005745,0.13266581,0.4505632,0.6360967,0.5694688,0.2962684,698,337,281,80
38,74.76336,0.13266581,0.4505632,0.63588077,0.56945133,0.2965997,698,337,281,80
39,74.52176,0.13266581,0.4505632,0.63566446,0.5694341,0.29693028,698,337,281,80
40,74.28093,0.13266581,0.4505632,0.63544786,0.56941736,0.29726028,698,337,281,80
41,74.04089,0.13266581,0.4505632,0.6352308,0.5694009,0.2975896,698,337,281,80
42,73.80173,0.13266581,0.4505632,0.63501334,0.5693848,0.29791826,698,337,281,80
43,73.56334,0.13266581,0.4505632,0.63479555,0.5693691,0.29824638,698,337,281,80
44,73.32581,0.13266581,0.4505632,0.6345774,0.5693538,0.2985738,698,337,281,80
45,73.089165,0.13266581,0.4493116,0.634359,0.5693387,0.29890057,698,337,281,80
46,72.85344,0.13266581,0.4493116,0.6341403,0.569324,0.29922658,698,337,281,80
47,72.61871,0.13266581,0.4493116,0.63392156,0.56930953,0.29955196,698,337,281,80
48,72.38495,0.13266581,0.4480601,0.6337027,0.56929535,0.29987672,698,337,281,80
49,72.15203,0.13266581,0.4480601,0.6334834,0.5692814,0.30020085,698,337,281,80
50,71.920135,0.13391739,0.4493116,0.63326406,0.56926787,0.3005243,698,337,281,80
51,71.689095,0.13391739,0.4493116,0.6330443,0.56925446,0.30084723,698,337,281,80
52,71.459045,0.13391739,0.4493116,0.6328245,0.5692416,0.30116946,698,337,281,80
53,71.22993,0.13391739,0.4493116,0.6326044,0.56922877,0.3014911,698,337,281,80
54,71.00181,0.13391739,0.4493116,0.63238424,0.5692162,0.30181214,698,337,281,80
55,70.77465,0.13391739,0.4493116,0.6321638,0.56920403,0.30213252,698,337,281,80
56,70.54855,0.13391739,0.45181477,0.6319433,0.56919205,0.3024523,698,337,281,80
57,70.32346,0.13391739,0.45181477,0.6317227,0.5691802,0.30277148,698,337,281,80
58,70.09934,0.13391739,0.4493116,0.63150203,0.56916857,0.30309004,698,337,281,80
59,69.87627,0.13391739,0.4493116,0.6312812,0.5691573,0.30340797,698,337,281,80
60,69.65461,0.13391739,0.4493116,0.6310623,0.56914467,0.30372542,698,337,281,80
61,69.434044,0.13391739,0.4493116,0.63084173,0.5691341,0.3040406,698,337,281,80
62,69.21449,0.13391739,0.4493116,0.630621,0.5691236,0.3043552,698,337,281,80
63,68.99601,0.13391739,0.4493116,0.6304001,0.56911373,0.304669,698,337,281,80
64,68.77842,0.13391739,0.4493116,0.6301789,0.5691046,0.30498224,698,337,281,80
65,68.561714,0.13391739,0.4493116,0.62995756,0.56909573,0.3052954,698,337,281,80
66,68.346115,0.13391739,0.4493116,0.62973624,0.56908685,0.3056079,698,337,281,80
67,68.13166,0.13391739,0.4493116,0.6295152,0.569078,0.30591995,698,337,281,80
68,67.918434,0.13391739,0.4493116,0.6292944,0.56906927,0.30623108,698,337,281,80
69,67.70631,0.13516897,0.4493116,0.6290736,0.5690606,0.3065416,698,337,281,80
70,67.49523,0.13516897,0.4493116,0.62885296,0.569052,0.30685163,698,337,281,80
71,67.28518,0.13516897,0.4493116,0.62863225,0.5690437,0.30716103,698,337,281,80
72,67.075935,0.13516897,0.4493116,0.62841034,0.56903654,0.30746984,698,337,281,80
73,66.86782,0.13516897,0.4493116,0.6281886,0.56902945,0.30777794,698,337,281,80
74,66.66075,0.13516897,0.4493116,0.627967,0.56902254,0.3080856,698,337,281,80
75,66.45483,0.13516897,0.4493116,0.62774557,0.5690156,0.30839255,698,337,281,80
76,66.24998,0.13516897,0.4493116,0.62752426,0.5690088,0.30869883,698,337,281,80
77,66.04623,0.13516897,0.4493116,0.62730324,0.5690021,0.3090047,698,337,281,80
78,65.843575,0.13516897,0.4493116,0.6270823,0.5689955,0.3093098,698,337,281,80
79,65.642006,0.13516897,0.4493116,0.6268616,0.56898886,0.30961442,698,337,281,80
80,65.44161,0.13516897,0.4493116,0.6266411,0.5689823,0.30991825,698,337,281,80
81,65.24223,0.13391739,0.4480601,0.6264208,0.5689759,0.3102216,698,337,281,80
82,65.044014,0.13391739,0.4480601,0.6262008,0.5689695,0.3105244,698,337,281,80
83,64.847336,0.13391739,0.4480601,0.62598324,0.5689615,0.31082672,698,337,281,80
84,64.65122,0.13391739,0.4480601,0.62576365,0.56895524,0.31112826,698,337,281,80
85,64.45629,0.13391739,0.4480601,0.6255445,0.5689489,0.31142914,698,337,281,80
86,64.26242,0.13391739,0.4480601,0.62532556,0.56894255,0.31172952,698,337,281,80
87,64.07006,0.13391739,0.4480601,0.6251069,0.56893694,0.31202802,698,337,281,80
88,63.87965,0.13391739,0.4480601,0.6248885,0.56893235,0.312323,698,337,281,80
89,63.690277,0.13266581,0.4480601,0.6246704,0.56892794,0.31261748,698,337,281,80
90,63.502014,0.13266581,0.4480601,0.6244526,0.5689235,0.31291145,698,337,281,80
91,63.314766,0.13266581,0.4480601,0.6242351,0.568919,0.31320477,698,337,281,80
92,63.12863,0.13266581,0.4480601,0.6240181,0.5689145,0.31349748,698,337,281,80
93,62.943558,0.13266581,0.4480601,0.6238013,0.5689099,0.3137896,698,337,281,80
94,62.75951,0.13266581,0.4480601,0.62358487,0.56890535,0.3140812,698,337,281,80
95,62.576473,0.13266581,0.4480601,0.62336874,0.5689009,0.3143721,698,337,281,80
96,62.394573,0.13266581,0.4493116,0.62315315,0.5688961,0.31466258,698,337,281,80
97,62.213627,0.13266581,0.4493116,0.6229377,0.5688915,0.31495237,698,337,281,80
98,62.03377,0.13266581,0.4493116,0.62272274,0.568887,0.3152416,698,337,281,80
99,61.854916,0.13266581,0.4493116,0.62250817,0.5688823,0.31553024,698,337,281,80
100,61.677067,0.13266581,0.4493116,0.62229395,0.5688775,0.31581837,698,337,281,80
101,61.500256,0.13266581,0.4493116,0.6220802,0.5688727,0.31610587,698,337,281,80
102,61.324455,0.13266581,0.4493116,0.62186676,0.56886786,0.3163928,698,337,281,80
103,61.149597,0.13266581,0.4493116,0.62165374,0.568863,0.31667933,698,337,281,80
104,60.974216,0.13266581,0.4493116,0.6214415,0.56885546,0.3169714,698,337,281,80
105,60.79993,0.13266581,0.4493116,0.62123007,0.56884784,0.31726208,698,337,281,80
106,60.62711,0.13266581,0.4493116,0.6210203,0.5688397,0.31755254,698,337,281,80
107,60.455246,0.13266581,0.4493116,0.62081087,0.56883156,0.31784257,698,337,281,80
108,60.284443,0.13266581,0.4493116,0.6206022,0.56882334,0.31813145,698,337,281,80
109,60.11447,0.13266581,0.4480601,0.6203934,0.56881505,0.31842047,698,337,281,80
110,59.945637,0.13266581,0.4480601,0.62018555,0.5688068,0.31870785,698,337,281,80
111,59.777634,0.13266581,0.4480601,0.6199779,0.5687984,0.31899562,698,337,281,80
112,59.610573,0.13266581,0.44680852,0.6197706,0.56878996,0.31928244,698,337,281,80
113,59.44461,0.13266581,0.44680852,0.619564,0.56878144,0.31956846,698,337,281,80
114,59.279408,0.13266581,0.44680852,0.61935747,0.5687729,0.31985456,698,337,281,80
115,59.115288,0.13266581,0.44680852,0.61915195,0.56876427,0.32013896,698,337,281,80
116,58.951946,0.13266581,0.44680852,0.6189463,0.56875557,0.32042393,698,337,281,80
117,58.790073,0.13266581,0.44680852,0.6187438,0.56874514,0.32070762,698,337,281,80
118,58.628624,0.13266581,0.44680852,0.61853933,0.56873626,0.3209911,698,337,281,80
119,58.468018,0.13266581,0.44680852,0.618335,0.5687273,0.32127398,698,337,281,80
120,58.308437,0.13266581,0.44680852,0.61813176,0.5687183,0.32155576,698,337,281,80
121,58.150795,0.13266581,0.44680852,0.61793053,0.5687093,0.32183248,698,337,281,80
122,57.99167,0.13266581,0.4480601,0.6177258,0.5687018,0.3221125,698,337,281,80
123,57.835857,0.13266581,0.4480601,0.6175259,0.56869245,0.32238778,698,337,281,80
124,57.67834,0.13266581,0.4480601,0.6173216,0.5686849,0.32266733,698,337,281,80
125,57.523006,0.13266581,0.4480601,0.61712044,0.5686771,0.32294068,698,337,281,80
126,57.368553,0.13266581,0.4480601,0.61691946,0.5686677,0.3232195,698,337,281,80
127,57.214874,0.13266581,0.4480601,0.6167193,0.56865966,0.32349166,698,337,281,80
128,57.0622,0.13266581,0.4480601,0.6165194,0.56865007,0.3237689,698,337,281,80
129,56.910038,0.13266581,0.4480601,0.6163196,0.56864214,0.32404032,698,337,281,80
130,56.75916,0.13266581,0.4480601,0.61612105,0.5686323,0.32431588,698,337,281,80
131,56.608654,0.13266581,0.4480601,0.6159224,0.5686239,0.32458687,698,337,281,80
132,56.460133,0.13266581,0.4480601,0.61572707,0.56861305,0.3248605,698,337,281,80
133,56.311687,0.13266581,0.4480601,0.6155306,0.56860393,0.32513085,698,337,281,80
134,56.164856,0.13266581,0.4480601,0.6153361,0.56859344,0.32540277,698,337,281,80
135,56.018116,0.13266581,0.4480601,0.6151407,0.56858426,0.32567155,698,337,281,80
136,55.87296,0.1314143,0.4480601,0.61494684,0.5685739,0.32594174,698,337,281,80
137,55.72782,0.1314143,0.4480601,0.6147521,0.5685651,0.32620892,698,337,281,80
138,55.584286,0.1314143,0.4480601,0.61455935,0.5685543,0.32647786,698,337,281,80
139,55.440548,0.1314143,0.4480601,0.61436546,0.56854534,0.32674384,698,337,281,80
140,55.29871,0.1314143,0.4480601,0.614174,0.56853426,0.32701135,698,337,281,80
141,55.156246,0.1314143,0.4480601,0.61398053,0.5685252,0.327277,698,337,281,80
142,55.01588,0.1314143,0.4480601,0.61379004,0.5685142,0.32754272,698,337,281,80
143,54.874916,0.1314143,0.4480601,0.6135974,0.56850475,0.3278079,698,337,281,80
144,54.73609,0.1314143,0.4480601,0.6134082,0.56849355,0.32807177,698,337,281,80
145,54.59643,0.1314143,0.4480601,0.6132161,0.5684842,0.32833642,698,337,281,80
146,54.45922,0.1314143,0.4480601,0.61302817,0.5684726,0.3285986,698,337,281,80
147,54.320858,0.1314143,0.4480601,0.61283636,0.56846344,0.32886228,698,337,281,80
148,54.185036,0.1314143,0.4480601,0.6126486,0.5684523,0.32912326,698,337,281,80
149,54.048008,0.1314143,0.4480601,0.61245793,0.56844276,0.3293859,698,337,281,80
150,53.913525,0.1314143,0.4480601,0.6122709,0.5684316,0.32964593,698,337,281,80
151,53.778034,0.1314143,0.4480601,0.61208177,0.5684215,0.32990733,698,337,281,80
152,53.64497,0.1314143,0.4480601,0.6118959,0.56841016,0.33016562,698,337,281,80
153,53.510666,0.1314143,0.4480601,0.61170655,0.56840056,0.3304263,698,337,281,80
154,53.379257,0.1314143,0.4480601,0.6115225,0.56838864,0.33068237,698,337,281,80
155,53.24602,0.1314143,0.44680852,0.61133355,0.5683788,0.3309431,698,337,281,80
156,53.11644,0.1314143,0.44680852,0.6111512,0.5683669,0.33119678,698,337,281,80
157,52.985172,0.1314143,0.44555694,0.61096436,0.56835663,0.33145666,698,337,281,80
158,52.855778,0.1314143,0.44555694,0.61078,0.5683468,0.3317092,698,337,281,80
159,52.7272,0.1314143,0.44555694,0.61059654,0.5683347,0.33196715,698,337,281,80
160,52.599247,0.1314143,0.44555694,0.6104153,0.56832296,0.3322199,698,337,281,80
161,52.472164,0.1314143,0.44555694,0.6102332,0.5683108,0.3324756,698,337,281,80
162,52.344883,0.13016272,0.44555694,0.61004984,0.56830055,0.33272797,698,337,281,80
163,52.218933,0.13016272,0.44555694,0.60986847,0.56828856,0.33298224,698,337,281,80
164,52.092922,0.13016272,0.44555694,0.60968614,0.5682779,0.33323365,698,337,281,80
165,51.968163,0.13016272,0.44555694,0.60950565,0.56826574,0.33348688,698,337,281,80
166,51.843204,0.13016272,0.44555694,0.60932386,0.56825525,0.33373737,698,337,281,80
167,51.719822,0.13016272,0.44555694,0.60914445,0.5682426,0.33398938,698,337,281,80
168,51.59586,0.13016272,0.44555694,0.60896343,0.56823206,0.33423895,698,337,281,80
169,51.473797,0.13016272,0.44555694,0.6087852,0.5682193,0.33448926,698,337,281,80
170,51.350796,0.13016272,0.44555694,0.60860443,0.5682085,0.33473894,698,337,281,80
171,51.2299,0.13016272,0.44555694,0.60842735,0.56819576,0.3349874,698,337,281,80
172,51.108,0.13016272,0.44555694,0.6082472,0.5681845,0.33523682,698,337,281,80
173,50.988293,0.13016272,0.44555694,0.6080713,0.5681717,0.33548337,698,337,281,80
174,50.86736,0.13016272,0.44555694,0.6078915,0.56816065,0.33573237,698,337,281,80
175,50.74939,0.13016272,0.44555694,0.6077196,0.56814545,0.33597755,698,337,281,80
176,50.629375,0.13016272,0.44555694,0.60754055,0.5681342,0.33622605,698,337,281,80
177,50.51211,0.13016272,0.44555694,0.6073666,0.56812084,0.33646974,698,337,281,80
178,50.39311,0.13016272,0.44555694,0.60718846,0.5681094,0.33671734,698,337,281,80
179,50.276894,0.1314143,0.44555694,0.6070152,0.5680962,0.3369599,698,337,281,80
180,50.158924,0.1314143,0.44305384,0.60683775,0.5680844,0.33720678,698,337,281,80
181,50.042427,0.1314143,0.44430536,0.6066626,0.5680728,0.33744815,698,337,281,80
182,49.92704,0.1314143,0.44430536,0.6064887,0.5680593,0.33769324,698,337,281,80
183,49.81164,0.1314143,0.44430536,0.6063143,0.5680479,0.33793324,698,337,281,80
184,49.697563,0.1314143,0.44430536,0.60614115,0.56803495,0.33817625,698,337,281,80
185,49.583355,0.1314143,0.44430536,0.60596734,0.5680238,0.3384145,698,337,281,80
186,49.47013,0.1314143,0.44180226,0.6057953,0.56801057,0.33865625,698,337,281,80
187,49.357037,0.1314143,0.44180226,0.6056214,0.5680002,0.33889288,698,337,281,80
188,49.24518,0.1314143,0.44180226,0.6054507,0.56798697,0.33913162,698,337,281,80
189,49.13253,0.1314143,0.44180226,0.60527724,0.5679758,0.3393701,698,337,281,80
190,49.022156,0.1314143,0.44180226,0.6051077,0.56796306,0.33960503,698,337,281,80
191,48.910233,0.1314143,0.44180226,0.6049349,0.5679515,0.33984375,698,337,281,80
192,48.80095,0.1314143,0.44180226,0.6047688,0.5679364,0.3400794,698,337,281,80
193,48.690304,0.1314143,0.44180226,0.60459685,0.5679251,0.34031525,698,337,281,80
194,48.581375,0.1314143,0.44180226,0.60442877,0.56791157,0.34055048,698,337,281,80
195,48.471584,0.1314143,0.44180226,0.6042576,0.56790006,0.34078556,698,337,281,80
196,48.363785,0.1314143,0.44180226,0.60409033,0.56788665,0.34101847,698,337,281,80
197,48.254417,0.1314143,0.44180226,0.6039191,0.567875,0.34125513,698,337,281,80
198,48.147842,0.1314143,0.44180226,0.6037535,0.5678614,0.3414852,698,337,281,80
199,48.039173,0.1314143,0.44180226,0.6035824,0.5678496,0.3417219,698,337,281,80
200,47.932415,0.1314143,0.44180226,0.60341454,0.5678382,0.34195036,698,337,281,80
201,47.826027,0.1314143,0.44180226,0.60324764,0.5678242,0.3421851,698,337,281,80
202,47.719902,0.1314143,0.44305384,0.60308003,0.56781256,0.3424139,698,337,281,80
203,47.615086,0.1314143,0.44305384,0.6029155,0.5677983,0.3426456,698,337,281,80
204,47.509567,0.1314143,0.44305384,0.60274917,0.5677856,0.34287614,698,337,281,80
205,47.405926,0.1314143,0.44305384,0.6025857,0.5677718,0.34310475,698,337,281,80
206,47.301212,0.1314143,0.44305384,0.60241985,0.5677588,0.34333512,698,337,281,80
207,47.198147,0.1314143,0.44180226,0.6022573,0.5677443,0.34356385,698,337,281,80
208,47.09423,0.1314143,0.44180226,0.60209095,0.5677322,0.3437934,698,337,281,80
209,46.992115,0.1314143,0.44180226,0.6019313,0.56771576,0.34402245,698,337,281,80
210,46.888653,0.1314143,0.44430536,0.60176516,0.5677037,0.34425172,698,337,281,80
211,46.787266,0.1314143,0.44430536,0.6016048,0.5676881,0.34447938,698,337,281,80
212,46.684696,0.1314143,0.44430536,0.6014392,0.5676761,0.34470767,698,337,281,80
213,46.58323,0.1314143,0.44430536,0.6012758,0.56766117,0.3449344,698,337,281,80
214,46.48173,0.1314143,0.44430536,0.6011101,0.5676497,0.34516096,698,337,281,80
215,46.381794,0.1314143,0.44430536,0.6009478,0.56763816,0.34538183,698,337,281,80
216,46.281055,0.13016272,0.44305384,0.6007812,0.5676252,0.34560844,698,337,281,80
217,46.181904,0.13016272,0.44305384,0.6006213,0.56761175,0.3458302,698,337,281,80
218,46.083035,0.13016272,0.44305384,0.6004595,0.5675985,0.34605378,698,337,281,80
219,45.983677,0.13016272,0.44305384,0.6002962,0.56758666,0.34627694,698,337,281,80
220,45.886974,0.13016272,0.44305384,0.6001415,0.5675705,0.34649646,698,337,281,80
221,45.787704,0.13016272,0.44305384,0.599976,0.5675595,0.34672055,698,337,281,80
222,45.690147,0.13016272,0.44305384,0.5998163,0.56754667,0.3469395,698,337,281,80
223,45.59188,0.13016272,0.44305384,0.59965134,0.56753427,0.34716278,698,337,281,80
224,45.4953,0.13016272,0.44305384,0.5994936,0.5675201,0.34738174,698,337,281,80
225,45.398895,0.13016272,0.44305384,0.5993346,0.5675062,0.34760222,698,337,281,80
226,45.301926,0.13016272,0.44305384,0.599173,0.5674943,0.34782323,698,337,281,80
227,45.208157,0.13016272,0.44305384,0.5990222,0.567477,0.3480381,698,337,281,80
228,45.111073,0.13016272,0.44305384,0.59885883,0.56746525,0.34826067,698,337,281,80
229,45.016056,0.13016272,0.44305384,0.5987007,0.56745267,0.34847617,698,337,281,80
230,44.920303,0.13016272,0.44055068,0.5985385,0.5674395,0.3486957,698,337,281,80
231,44.82564,0.13016272,0.44055068,0.5983798,0.56742734,0.34891254,698,337,281,80
232,44.732384,0.13016272,0.44180226,0.59822774,0.56740975,0.34912902,698,337,281,80
233,44.637672,0.13016272,0.44180226,0.59806836,0.5673972,0.3493479,698,337,281,80
234,44.545784,0.13016272,0.44180226,0.59791595,0.5673824,0.34955904,698,337,281,80
235,44.45038,0.13016272,0.44180226,0.597755,0.5673696,0.34978124,698,337,281,80
236,44.357227,0.13016272,0.44180226,0.5976031,0.5673526,0.34999803,698,337,281,80
237,44.262016,0.13016272,0.44180226,0.59744245,0.5673372,0.35022074,698,337,281,80
238,44.16761,0.13016272,0.44180226,0.5972855,0.56732225,0.350442,698,337,281,80
239,44.074673,0.13016272,0.44180226,0.59713435,0.5673029,0.35066354,698,337,281,80
240,43.980793,0.13016272,0.44180226,0.5969776,0.56728774,0.35088438,698,337,281,80
241,43.888973,0.13016272,0.44180226,0.5968262,0.56727046,0.35110158,698,337,281,80
242,43.795067,0.13016272,0.44180226,0.59666926,0.5672544,0.3513242,698,337,281,80
243,43.702873,0.13016272,0.44180226,0.5965155,0.5672389,0.35154137,698,337,281,80
244,43.610203,0.13016272,0.44055068,0.59635985,0.567221,0.3517618,698,337,281,80
245,43.51817,0.13016272,0.44055068,0.5962063,0.5672049,0.35197985,698,337,281,80
246,43.42709,0.13016272,0.44055068,0.59605414,0.56718767,0.35219824,698,337,281,80
247,43.3356,0.13016272,0.44055068,0.59590137,0.5671709,0.35241652,698,337,281,80
248,43.246243,0.13016272,0.44055068,0.59575444,0.5671519,0.35263076,698,337,281,80
249,43.15325,0.13016272,0.44055068,0.59559315,0.56713825,0.35285205,698,337,281,80
250,43.063652,0.13016272,0.44055068,0.59544194,0.56712323,0.35306308,698,337,281,80
251,42.973423,0.13016272,0.44055068,0.59529287,0.56710273,0.35328475,698,337,281,80
252,42.883823,0.13016272,0.44055068,0.5951409,0.5670882,0.3534965,698,337,281,80
253,42.794514,0.13016272,0.44055068,0.5949892,0.5670709,0.353714,698,337,281,80
254,42.70522,0.13016272,0.44055068,0.5948374,0.5670558,0.35392815,698,337,281,80
255,42.617752,0.13016272,0.44055068,0.59468794,0.5670403,0.35414034,698,337,281,80
256,42.527706,0.13016272,0.44055068,0.5945318,0.56702477,0.3543573,698,337,281,80
257,42.441113,0.13016272,0.44055068,0.5943842,0.56700903,0.3545664,698,337,281,80
258,42.3519,0.12891114,0.4392991,0.5942285,0.5669954,0.35478354,698,337,281,80
259,42.265034,0.12891114,0.4392991,0.5940807,0.5669794,0.35499334,698,337,281,80
260,42.178177,0.12891114,0.4392991,0.59393233,0.56696194,0.35520694,698,337,281,80
261,42.091022,0.12891114,0.4392991,0.593781,0.56694764,0.35541862,698,337,281,80
262,42.004135,0.12891114,0.4392991,0.5936302,0.56693083,0.35563007,698,337,281,80
263,41.917545,0.12891114,0.4392991,0.5934786,0.5669169,0.3558413,698,337,281,80
264,41.83288,0.12891114,0.4392991,0.5933358,0.56689835,0.35604915,698,337,281,80
265,41.745956,0.12891114,0.4392991,0.59318477,0.56688243,0.35626355,698,337,281,80
266,41.660793,0.12891114,0.4392991,0.59303653,0.566868,0.35646993,698,337,281,80
267,41.57453,0.12891114,0.4392991,0.59288204,0.5668537,0.3566814,698,337,281,80
268,41.490147,0.12891114,0.4392991,0.59273964,0.5668346,0.35688978,698,337,281,80
269,41.405315,0.12891114,0.4392991,0.5925908,0.5668187,0.35709947,698,337,281,80
270,41.320473,0.12891114,0.4392991,0.59244215,0.56680405,0.357308,698,337,281,80
271,41.237194,0.12891114,0.4392991,0.59229827,0.566786,0.35751492,698,337,281,80
272,41.15231,0.12891114,0.4392991,0.59214926,0.5667709,0.35772532,698,337,281,80
273,41.069534,0.12891114,0.4380476,0.5920055,0.5667549,0.35792732,698,337,281,80
274,40.985012,0.12891114,0.4380476,0.591856,0.56673694,0.3581388,698,337,281,80
275,40.902077,0.12891114,0.4380476,0.59170973,0.56672263,0.35834232,698,337,281,80
276,40.81879,0.12891114,0.4380476,0.59156257,0.56670624,0.358551,698,337,281,80
277,40.735962,0.12891114,0.4380476,0.59141636,0.5666911,0.35875604,698,337,281,80
278,40.654266,0.12891114,0.4380476,0.5912766,0.5666705,0.35896164,698,337,281,80
279,40.571667,0.12891114,0.4392991,0.5911291,0.5666558,0.35916796,698,337,281,80
280,40.48992,0.12891114,0.4392991,0.5909841,0.56663823,0.35936952,698,337,281,80
281,40.407707,0.12891114,0.4392991,0.59083676,0.56662387,0.35957554,698,337,281,80
282,40.32588,0.12891114,0.4392991,0.5906921,0.5666072,0.35977942,698,337,281,80
283,40.24554,0.12891114,0.4380476,0.5905502,0.5665902,0.35998258,698,337,281,80
284,40.164673,0.12891114,0.43554443,0.59040856,0.5665724,0.36018687,698,337,281,80
285,40.08338,0.12891114,0.43554443,0.5902598,0.5665572,0.36038917,698,337,281,80
286,40.001606,0.13016272,0.43554443,0.5901117,0.56654245,0.36059675,698,337,281,80
287,39.922245,0.13016272,0.43304127,0.5899755,0.5665218,0.36079663,698,337,281,80
288,39.8426,0.13016272,0.43304127,0.58983386,0.56650466,0.36100003,698,337,281,80
289,39.762024,0.13016272,0.43304127,0.5896875,0.56648993,0.36120307,698,337,281,80
290,39.683987,0.13016272,0.43304127,0.5895523,0.5664694,0.36140284,698,337,281,80
291,39.603004,0.13016272,0.43304127,0.5894005,0.5664564,0.36160687,698,337,281,80
292,39.52511,0.13016272,0.43304127,0.5892629,0.5664384,0.3618048,698,337,281,80
293,39.44529,0.13016272,0.43304127,0.58911747,0.56642294,0.36200866,698,337,281,80
294,39.367363,0.13016272,0.43304127,0.58898216,0.56640244,0.36220688,698,337,281,80
295,39.28968,0.13016272,0.43304127,0.5888438,0.5663843,0.36240754,698,337,281,80
296,39.210728,0.13016272,0.43304127,0.5886998,0.56636876,0.36260805,698,337,281,80
297,39.132454,0.13016272,0.43304127,0.5885581,0.56634986,0.36280814,698,337,281,80
298,39.054165,0.13016272,0.43304127,0.58841616,0.56633383,0.3630085,698,337,281,80
299,38.977962,0.13016272,0.43304127,0.58828074,0.56631523,0.36320382,698,337,281,80
300,38.89954,0.13016272,0.43304127,0.5881388,0.56629753,0.36340612,698,337,281,80
301,38.82338,0.13016272,0.43304127,0.5880036,0.5662791,0.363601,698,337,281,80
302,38.745296,0.13016272,0.43304127,0.58785754,0.5662628,0.36380118,698,337,281,80
303,38.668545,0.13016272,0.43304127,0.5877191,0.5662459,0.36399812,698,337,281,80
304,38.59249,0.13016272,0.43304127,0.58758307,0.56622595,0.36419573,698,337,281,80
305,38.51599,0.13016272,0.43304127,0.5874466,0.5662067,0.3643938,698,337,281,80
306,38.44015,0.13016272,0.43304127,0.587309,0.56618863,0.3645894,698,337,281,80
307,38.36429,0.13016272,0.43304127,0.58717316,0.5661695,0.36478734,698,337,281,80
308,38.286938,0.13016272,0.43304127,0.58702654,0.5661551,0.36498293,698,337,281,80
