Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
53,128.33307,0.10888612,0.46433043,0.6558777,0.614029,0.23864816,699,330,281,88
54,128.32133,0.10888612,0.46433043,0.65587294,0.6140249,0.23866075,699,330,281,88
55,128.30966,0.10888612,0.46433043,0.65586805,0.61402094,0.23867327,699,330,281,88
56,128.2979,0.10888612,0.46433043,0.6558633,0.6140169,0.238686,699,330,281,88
57,128.28618,0.10888612,0.46433043,0.65585846,0.6140129,0.23869857,699,330,281,88
58,128.27449,0.10888612,0.46433043,0.65585375,0.6140089,0.23871121,699,330,281,88
59,128.26273,0.10888612,0.46433043,0.65584886,0.61400485,0.23872381,699,330,281,88
60,128.25095,0.10888612,0.46433043,0.65584403,0.61400086,0.23873644,699,330,281,88
61,128.23924,0.10888612,0.46433043,0.6558392,0.61399686,0.23874898,699,330,281,88
62,128.22743,0.10888612,0.46433043,0.6558344,0.6139928,0.23876168,699,330,281,88
63,128.21574,0.10888612,0.46433043,0.6558296,0.6139888,0.23877428,699,330,281,88
64,128.20396,0.10888612,0.46433043,0.6558248,0.6139848,0.23878692,699,330,281,88
65,128.1922,0.10888612,0.46433043,0.6558199,0.6139809,0.23879948,699,330,281,88
66,128.18048,0.10888612,0.46433043,0.65581506,0.61397684,0.23881215,699,330,281,88
67,128.16866,0.10888612,0.46433043,0.6558103,0.61397284,0.23882471,699,330,281,88
68,128.15689,0.10888612,0.46433043,0.6558054,0.6139688,0.23883735,699,330,281,88
69,128.14511,0.10888612,0.46433043,0.6558006,0.6139649,0.23884994,699,330,281,88
70,128.13333,0.10888612,0.46433043,0.6557957,0.6139608,0.2388626,699,330,281,88
71,128.12154,0.10888612,0.46433043,0.6557909,0.61395687,0.23887521,699,330,281,88
72,128.10974,0.10888612,0.46433043,0.65578604,0.6139529,0.2388878,699,330,281,88
73,128.09799,0.10888612,0.46433043,0.6557812,0.6139489,0.23890036,699,330,281,88
74,128.08615,0.10888612,0.46433043,0.6557763,0.6139448,0.23891301,699,330,281,88
75,128.07431,0.10888612,0.46433043,0.65577143,0.6139409,0.23892564,699,330,281,88
76,128.06253,0.10888612,0.46433043,0.6557666,0.6139369,0.23893829,699,330,281,88
77,128.05066,0.10888612,0.46433043,0.65576166,0.6139329,0.23895086,699,330,281,88
78,128.0389,0.10888612,0.46433043,0.6557569,0.6139289,0.2389635,699,330,281,88
79,128.02702,0.10888612,0.46433043,0.65575194,0.6139249,0.23897609,699,330,281,88
80,128.01524,0.10888612,0.46433043,0.6557471,0.6139209,0.23898865,699,330,281,88
81,128.00346,0.10888612,0.46433043,0.6557422,0.613917,0.23900123,699,330,281,88
82,127.99152,0.10888612,0.46433043,0.65573734,0.613913,0.23901393,699,330,281,88
83,127.97969,0.10888612,0.46433043,0.6557325,0.613909,0.23902653,699,330,281,88
84,127.96794,0.10888612,0.46433043,0.65572757,0.6139051,0.23903912,699,330,281,88
85,127.95601,0.10888612,0.46433043,0.6557227,0.6139011,0.23905173,699,330,281,88
86,127.944145,0.10888612,0.46433043,0.6557178,0.61389714,0.23906435,699,330,281,88
87,127.93232,0.10888612,0.46433043,0.65571296,0.61389315,0.23907699,699,330,281,88
88,127.92045,0.10888612,0.46433043,0.655708,0.6138892,0.2390896,699,330,281,88
89,127.90861,0.10888612,0.46433043,0.6557032,0.61388516,0.23910214,699,330,281,88
90,127.89673,0.10888612,0.46433043,0.6556982,0.6138813,0.23911475,699,330,281,88
91,127.88486,0.10888612,0.46433043,0.65569335,0.61387724,0.2391274,699,330,281,88
92,127.872955,0.10888612,0.46433043,0.6556884,0.61387336,0.23913999,699,330,281,88
93,127.861084,0.10888612,0.46433043,0.65568346,0.6138693,0.23915261,699,330,281,88
94,127.84923,0.10888612,0.46433043,0.6556787,0.6138654,0.23916522,699,330,281,88
95,127.83732,0.10888612,0.46433043,0.6556737,0.61386144,0.2391778,699,330,281,88
96,127.8254,0.10888612,0.46433043,0.6556688,0.6138575,0.2391904,699,330,281,88
97,127.81349,0.10888612,0.46433043,0.65566385,0.6138535,0.23920298,699,330,281,88
98,127.801605,0.10888612,0.46433043,0.6556589,0.6138496,0.23921561,699,330,281,88
99,127.789734,0.10888612,0.46433043,0.6556541,0.6138456,0.23922825,699,330,281,88
100,127.7778,0.10888612,0.46433043,0.6556491,0.61384165,0.23924083,699,330,281,88
101,127.76586,0.10888612,0.46433043,0.6556442,0.6138377,0.23925343,699,330,281,88
102,127.75393,0.10888612,0.46433043,0.6556393,0.6138337,0.23926605,699,330,281,88
103,127.74207,0.10888612,0.46433043,0.6556344,0.6138298,0.23927869,699,330,281,88
104,127.730064,0.10888612,0.46433043,0.6556294,0.61382586,0.23929124,699,330,281,88
105,127.71815,0.10888612,0.46433043,0.6556245,0.6138219,0.23930383,699,330,281,88
106,127.70625,0.10888612,0.46433043,0.65561956,0.61381793,0.23931646,699,330,281,88
107,127.694305,0.10888612,0.46433043,0.6556146,0.613814,0.23932904,699,330,281,88
108,127.68235,0.10888612,0.46433043,0.65560967,0.6138101,0.23934165,699,330,281,88
109,127.67045,0.10888612,0.46433043,0.6556048,0.61380607,0.23935424,699,330,281,88
110,127.658455,0.10888612,0.46433043,0.6555998,0.6138022,0.23936687,699,330,281,88
111,127.64654,0.10888612,0.46433043,0.6555949,0.6137982,0.23937945,699,330,281,88
112,127.634544,0.10888612,0.46433043,0.65559,0.61379427,0.23939204,699,330,281,88
113,127.62254,0.10888612,0.46433043,0.655585,0.6137904,0.23940463,699,330,281,88
114,127.610596,0.10888612,0.46433043,0.65558004,0.6137864,0.23941725,699,330,281,88
115,127.598625,0.10888612,0.46433043,0.6555751,0.6137825,0.23942986,699,330,281,88
116,127.5866,0.10888612,0.46433043,0.6555701,0.61377853,0.23944248,699,330,281,88
117,127.57467,0.10888612,0.46433043,0.65556514,0.61377466,0.23945504,699,330,281,88
118,127.56263,0.10888612,0.46433043,0.65556014,0.6137707,0.23946767,699,330,281,88
119,127.55058,0.10888612,0.46433043,0.6555552,0.6137668,0.23948024,699,330,281,88
120,127.538635,0.10888612,0.46433043,0.65555024,0.6137629,0.23949285,699,330,281,88
121,127.52661,0.10888612,0.46433043,0.65554523,0.613759,0.2395054,699,330,281,88
122,127.51464,0.10888612,0.46433043,0.65554035,0.61375505,0.23951802,699,330,281,88
123,127.50262,0.10888612,0.46433043,0.65553534,0.6137511,0.23953058,699,330,281,88
124,127.49064,0.10888612,0.46433043,0.65553033,0.6137472,0.23954318,699,330,281,88
125,127.47859,0.10888612,0.46433043,0.6555254,0.6137433,0.23955575,699,330,281,88
126,127.46656,0.10888612,0.46433043,0.6555204,0.6137394,0.23956834,699,330,281,88
127,127.45447,0.10888612,0.46433043,0.6555154,0.61373544,0.23958097,699,330,281,88
128,127.4424,0.10888612,0.46433043,0.65551037,0.6137315,0.2395936,699,330,281,88
129,127.43041,0.10888612,0.46433043,0.65550536,0.6137276,0.2396061,699,330,281,88
130,127.41839,0.10888612,0.46433043,0.6555004,0.6137237,0.23961873,699,330,281,88
131,127.4063,0.10888612,0.46433043,0.6554954,0.6137198,0.23963135,699,330,281,88
132,127.39419,0.10888612,0.46433043,0.65549034,0.61371595,0.23964392,699,330,281,88
133,127.3822,0.10888612,0.46433043,0.6554854,0.613712,0.2396565,699,330,281,88
134,127.37013,0.10888612,0.46433043,0.6554803,0.6137082,0.23966907,699,330,281,88
135,127.358,0.10888612,0.46433043,0.6554753,0.61370426,0.23968163,699,330,281,88
136,127.3459,0.10888612,0.46433043,0.6554703,0.61370033,0.23969427,699,330,281,88
137,127.33386,0.10888612,0.46433043,0.65546525,0.6136965,0.23970677,699,330,281,88
138,127.3218,0.10888612,0.46433043,0.65546024,0.6136926,0.23971944,699,330,281,88
139,127.3097,0.10888612,0.46433043,0.65545523,0.6136887,0.23973197,699,330,281,88
140,127.29763,0.10888612,0.46433043,0.6554502,0.61368483,0.23974453,699,330,281,88
141,127.28551,0.10888612,0.46433043,0.65544516,0.6136809,0.23975712,699,330,281,88
142,127.27344,0.10888612,0.46433043,0.65544015,0.6136771,0.23976971,699,330,281,88
143,127.26131,0.10888612,0.46433043,0.6554351,0.61367315,0.23978229,699,330,281,88
144,127.2492,0.10888612,0.46433043,0.65543,0.6136693,0.23979491,699,330,281,88
145,127.237076,0.10888612,0.46433043,0.655425,0.6136654,0.23980747,699,330,281,88
146,127.22494,0.10888612,0.46433043,0.65541995,0.6136615,0.23982,699,330,281,88
147,127.212814,0.10888612,0.46433043,0.6554149,0.61365765,0.23983264,699,330,281,88
148,127.20069,0.10888612,0.46433043,0.6554098,0.6136538,0.23984519,699,330,281,88
149,127.188515,0.10888612,0.46433043,0.65540475,0.61364996,0.23985772,699,330,281,88
150,127.176414,0.10888612,0.46433043,0.6553997,0.61364603,0.23987037,699,330,281,88
151,127.16419,0.10888612,0.46433043,0.65539455,0.61364216,0.23988295,699,330,281,88
152,127.15208,0.10888612,0.46433043,0.6553896,0.6136382,0.2398955,699,330,281,88
153,127.139915,0.10888612,0.46433043,0.6553845,0.6136344,0.23990811,699,330,281,88
154,127.12781,0.10888612,0.46433043,0.6553794,0.61363053,0.23992066,699,330,281,88
155,127.115616,0.10888612,0.46433043,0.65537435,0.6136267,0.23993324,699,330,281,88
156,127.10335,0.10888612,0.46433043,0.6553692,0.6136228,0.23994584,699,330,281,88
157,127.09118,0.10888612,0.46433043,0.65536416,0.613619,0.23995838,699,330,281,88
158,127.07905,0.10888612,0.46433043,0.6553591,0.6136151,0.23997094,699,330,281,88
159,127.06684,0.10888612,0.46433043,0.65535396,0.6136112,0.23998351,699,330,281,88
160,127.054665,0.10888612,0.46433043,0.65534884,0.61360747,0.23999609,699,330,281,88
161,127.04245,0.10888612,0.46433043,0.65534383,0.6136036,0.24000865,699,330,281,88
162,127.03023,0.10888612,0.46433043,0.6553387,0.6135997,0.24002123,699,330,281,88
163,127.0181,0.10888612,0.46433043,0.65533364,0.6135959,0.2400338,699,330,281,88
164,127.00581,0.10888612,0.46433043,0.65532845,0.6135921,0.24004632,699,330,281,88
165,126.99359,0.10888612,0.46433043,0.6553234,0.61358815,0.24005894,699,330,281,88
166,126.98138,0.10888612,0.46433043,0.65531826,0.61358434,0.24007149,699,330,281,88
167,126.969154,0.10888612,0.46433043,0.65531313,0.6135805,0.24008408,699,330,281,88
168,126.95688,0.10888612,0.46433043,0.655308,0.61357665,0.24009666,699,330,281,88
169,126.94464,0.10888612,0.46433043,0.6553029,0.61357284,0.24010925,699,330,281,88
170,126.932434,0.10888612,0.46433043,0.65529776,0.613569,0.24012175,699,330,281,88
171,126.92014,0.10888612,0.46433043,0.65529263,0.61356515,0.24013434,699,330,281,88
172,126.9079,0.10888612,0.46433043,0.6552875,0.61356133,0.24014688,699,330,281,88
173,126.89564,0.10888612,0.46433043,0.6552824,0.6135575,0.24015947,699,330,281,88
174,126.88338,0.10888612,0.46433043,0.65527725,0.61355364,0.24017201,699,330,281,88
175,126.871155,0.10888612,0.46433043,0.6552721,0.6135499,0.24018456,699,330,281,88
176,126.85884,0.10888612,0.46433043,0.65526694,0.613546,0.24019712,699,330,281,88
177,126.84654,0.10888612,0.46433043,0.6552618,0.6135422,0.24020967,699,330,281,88
178,126.83422,0.10888612,0.46433043,0.65525657,0.61353844,0.24022228,699,330,281,88
179,126.82192,0.10888612,0.46433043,0.65525144,0.6135346,0.24023484,699,330,281,88
180,126.80964,0.10888612,0.46558195,0.6552463,0.6135308,0.24024735,699,330,281,88
181,126.79737,0.10888612,0.46558195,0.6552412,0.61352694,0.24025993,699,330,281,88
182,126.78503,0.10888612,0.46558195,0.655236,0.6135231,0.24027252,699,330,281,88
183,126.77267,0.10888612,0.46558195,0.6552308,0.6135193,0.24028505,699,330,281,88
184,126.7604,0.10888612,0.46558195,0.65522563,0.6135155,0.24029762,699,330,281,88
185,126.7481,0.10888612,0.46558195,0.65522045,0.6135117,0.24031018,699,330,281,88
186,126.7357,0.10888612,0.46558195,0.6552152,0.6135079,0.24032277,699,330,281,88
187,126.72333,0.10888612,0.46558195,0.65521,0.6135041,0.24033533,699,330,281,88
188,126.711136,0.10888612,0.46558195,0.6552049,0.6135003,0.24034786,699,330,281,88
189,126.69874,0.10888612,0.46558195,0.6551997,0.6134965,0.24036045,699,330,281,88
190,126.68637,0.10888612,0.46558195,0.6551945,0.6134927,0.240373,699,330,281,88
191,126.673935,0.10888612,0.46558195,0.6551893,0.6134889,0.24038558,699,330,281,88
192,126.66168,0.10888612,0.46558195,0.65518415,0.61348516,0.24039811,699,330,281,88
193,126.649254,0.10888612,0.46558195,0.6551789,0.6134813,0.24041066,699,330,281,88
194,126.63691,0.10888612,0.46558195,0.6551737,0.6134775,0.2404232,699,330,281,88
195,126.62446,0.10888612,0.46558195,0.6551685,0.6134738,0.24043578,699,330,281,88
196,126.61213,0.10888612,0.46558195,0.6551633,0.61346996,0.24044834,699,330,281,88
197,126.599754,0.10888612,0.46558195,0.6551581,0.6134661,0.24046089,699,330,281,88
198,126.58743,0.10888612,0.46558195,0.6551529,0.6134623,0.2404734,699,330,281,88
199,126.575005,0.10888612,0.46558195,0.65514773,0.6134586,0.24048597,699,330,281,88
200,126.56263,0.10888612,0.46558195,0.6551425,0.6134548,0.24049845,699,330,281,88
201,126.550186,0.10888612,0.46558195,0.65513724,0.613451,0.24051109,699,330,281,88
202,126.53775,0.10888612,0.46558195,0.65513206,0.6134472,0.24052364,699,330,281,88
203,126.52533,0.10888612,0.46558195,0.65512675,0.61344343,0.24053621,699,330,281,88
204,126.51287,0.10888612,0.46558195,0.65512156,0.6134397,0.24054874,699,330,281,88
205,126.50057,0.10888612,0.46558195,0.65511644,0.6134359,0.24056126,699,330,281,88
206,126.488045,0.10888612,0.46558195,0.6551111,0.6134321,0.24057384,699,330,281,88
207,126.47567,0.10888612,0.46558195,0.6551059,0.61342835,0.24058637,699,330,281,88
208,126.46316,0.10888612,0.46558195,0.6551006,0.6134246,0.24059893,699,330,281,88
209,126.450714,0.10888612,0.46558195,0.6550954,0.6134208,0.24061151,699,330,281,88
210,126.43821,0.10888612,0.46558195,0.6550901,0.6134171,0.24062409,699,330,281,88
211,126.42581,0.10888612,0.46558195,0.65508485,0.61341333,0.2406366,699,330,281,88
212,126.41335,0.10888612,0.46558195,0.6550796,0.6134095,0.24064913,699,330,281,88
213,126.40091,0.10888612,0.46558195,0.65507436,0.6134058,0.24066171,699,330,281,88
214,126.388405,0.10888612,0.46558195,0.65506905,0.613402,0.24067424,699,330,281,88
215,126.3759,0.10888612,0.46558195,0.6550638,0.6133982,0.24068679,699,330,281,88
216,126.36339,0.10888612,0.46558195,0.6550585,0.6133945,0.2406993,699,330,281,88
217,126.35089,0.10888612,0.46558195,0.65505326,0.6133908,0.24071187,699,330,281,88
218,126.338425,0.10888612,0.46558195,0.65504795,0.61338705,0.24072441,699,330,281,88
219,126.32589,0.10888612,0.46558195,0.65504265,0.61338323,0.24073698,699,330,281,88
220,126.31336,0.10888612,0.46558195,0.65503734,0.61337954,0.2407495,699,330,281,88
221,126.300865,0.10888612,0.46558195,0.6550321,0.6133758,0.24076205,699,330,281,88
222,126.28833,0.10888612,0.46558195,0.6550268,0.613372,0.24077463,699,330,281,88
223,126.27583,0.10888612,0.46558195,0.65502155,0.6133683,0.24078712,699,330,281,88
224,126.26327,0.10888612,0.46558195,0.6550162,0.6133646,0.24079968,699,330,281,88
225,126.250725,0.10888612,0.46558195,0.6550109,0.6133609,0.2408122,699,330,281,88
226,126.238205,0.10888612,0.46558195,0.6550056,0.6133571,0.24082474,699,330,281,88
227,126.225685,0.10888612,0.46558195,0.65500027,0.6133534,0.24083728,699,330,281,88
228,126.21304,0.10888612,0.46558195,0.6549949,0.6133497,0.2408498,699,330,281,88
229,126.20051,0.10888612,0.46558195,0.6549896,0.6133459,0.24086235,699,330,281,88
230,126.18793,0.10888612,0.46558195,0.6549843,0.61334217,0.24087492,699,330,281,88
231,126.17537,0.10888612,0.46558195,0.65497893,0.6133385,0.2408874,699,330,281,88
232,126.162704,0.10888612,0.46558195,0.6549736,0.6133348,0.24089998,699,330,281,88
233,126.15024,0.10888612,0.46558195,0.6549683,0.613331,0.2409125,699,330,281,88
234,126.13761,0.10888612,0.46558195,0.654963,0.6133273,0.24092507,699,330,281,88
235,126.12501,0.10888612,0.46558195,0.65495765,0.6133236,0.24093758,699,330,281,88
236,126.11244,0.10888612,0.46558195,0.6549523,0.6133199,0.24095011,699,330,281,88
237,126.09976,0.10888612,0.46558195,0.6549469,0.61331624,0.24096268,699,330,281,88
238,126.08714,0.10888612,0.46558195,0.65494156,0.6133125,0.24097516,699,330,281,88
239,126.074486,0.10888612,0.46558195,0.6549362,0.61330885,0.24098769,699,330,281,88
240,126.061775,0.10888612,0.46558195,0.65493083,0.61330515,0.24100026,699,330,281,88
241,126.0492,0.10888612,0.46558195,0.65492547,0.6133014,0.24101277,699,330,281,88
242,126.03656,0.10888612,0.46558195,0.6549201,0.6132977,0.24102536,699,330,281,88
243,126.023926,0.10888612,0.46558195,0.6549147,0.613294,0.24103786,699,330,281,88
244,126.01129,0.10888612,0.46558195,0.6549094,0.61329025,0.24105033,699,330,281,88
245,125.99857,0.10888612,0.46558195,0.65490395,0.6132866,0.24106286,699,330,281,88
246,125.98594,0.10888612,0.46558195,0.65489864,0.61328286,0.24107547,699,330,281,88
247,125.973305,0.10888612,0.46558195,0.6548932,0.6132792,0.24108796,699,330,281,88
248,125.96066,0.10888612,0.46558195,0.6548878,0.61327547,0.24110049,699,330,281,88
249,125.94789,0.10888612,0.46558195,0.6548824,0.61327183,0.241113,699,330,281,88
250,125.93527,0.10888612,0.46558195,0.654877,0.61326814,0.24112558,699,330,281,88
251,125.922554,0.10888612,0.46558195,0.6548716,0.6132645,0.24113807,699,330,281,88
252,125.909805,0.10888612,0.46558195,0.65486616,0.6132608,0.2411506,699,330,281,88
253,125.89713,0.10888612,0.46558195,0.65486073,0.61325717,0.24116312,699,330,281,88
254,125.884415,0.10888612,0.46558195,0.6548554,0.6132535,0.24117565,699,330,281,88
255,125.87171,0.10888612,0.46558195,0.6548499,0.61324984,0.24118814,699,330,281,88
256,125.85901,0.10888612,0.46558195,0.6548445,0.61324614,0.24120067,699,330,281,88
257,125.84622,0.10888612,0.46558195,0.65483904,0.6132425,0.24121317,699,330,281,88
258,125.833496,0.10888612,0.46558195,0.6548336,0.6132388,0.24122567,699,330,281,88
259,125.82073,0.10888612,0.46558195,0.65482813,0.6132352,0.24123825,699,330,281,88
260,125.80801,0.10888612,0.46558195,0.6548227,0.6132315,0.24125074,699,330,281,88
261,125.79519,0.10888612,0.46558195,0.6548173,0.61322784,0.24126329,699,330,281,88
262,125.782486,0.10888612,0.46558195,0.65481186,0.6132242,0.24127573,699,330,281,88
263,125.7697,0.10888612,0.46558195,0.65480644,0.6132205,0.24128832,699,330,281,88
264,125.7569,0.10888612,0.46558195,0.65480095,0.6132169,0.2413008,699,330,281,88
265,125.74417,0.10888612,0.46558195,0.6547955,0.61321324,0.24131328,699,330,281,88
266,125.73138,0.10888612,0.46558195,0.65479004,0.61320955,0.24132584,699,330,281,88
267,125.7186,0.10888612,0.46558195,0.6547845,0.61320597,0.24133831,699,330,281,88
268,125.70579,0.10888612,0.46558195,0.65477914,0.6132023,0.24135087,699,330,281,88
269,125.692986,0.10888612,0.46558195,0.6547736,0.6131987,0.24136333,699,330,281,88
270,125.680145,0.10888612,0.46558195,0.65476817,0.613195,0.24137588,699,330,281,88
271,125.66727,0.10888612,0.46558195,0.65476257,0.61319137,0.24138843,699,330,281,88
272,125.65451,0.10888612,0.46558195,0.65475714,0.61318773,0.24140091,699,330,281,88
273,125.6417,0.10888612,0.46558195,0.65475166,0.61318415,0.24141341,699,330,281,88
274,125.6289,0.10888612,0.46558195,0.6547462,0.6131805,0.2414259,699,330,281,88
275,125.61596,0.10888612,0.46558195,0.6547407,0.6131769,0.2414384,699,330,281,88
276,125.60316,0.10888612,0.46558195,0.65473515,0.6131733,0.24145097,699,330,281,88
277,125.59032,0.10888612,0.46558195,0.6547296,0.61316967,0.24146342,699,330,281,88
278,125.5774,0.10888612,0.46558195,0.6547241,0.61316603,0.24147597,699,330,281,88
279,125.56461,0.10888612,0.46558195,0.6547186,0.61316234,0.2414885,699,330,281,88
280,125.55166,0.10888612,0.46558195,0.6547131,0.61315876,0.241501,699,330,281,88
281,125.53886,0.10888612,0.46558195,0.65470755,0.6131552,0.24151349,699,330,281,88
282,125.52596,0.10888612,0.46558195,0.654702,0.61315155,0.24152598,699,330,281,88
283,125.51302,0.10888612,0.46558195,0.65469646,0.613148,0.24153852,699,330,281,88
284,125.50006,0.10888612,0.46558195,0.6546909,0.61314434,0.24155101,699,330,281,88
285,125.48729,0.10888612,0.46558195,0.65468544,0.6131407,0.24156354,699,330,281,88
286,125.47431,0.10888612,0.46558195,0.65467983,0.6131372,0.241576,699,330,281,88
287,125.46136,0.10888612,0.46558195,0.65467435,0.61313355,0.24158859,699,330,281,88
288,125.44845,0.10888612,0.46558195,0.65466875,0.61313,0.24160105,699,330,281,88
289,125.43552,0.10888612,0.46558195,0.6546632,0.6131264,0.24161354,699,330,281,88
290,125.42258,0.10888612,0.46558195,0.6546576,0.6131228,0.2416264,699,330,281,88
291,125.409744,0.10888612,0.46558195,0.65465206,0.61311924,0.24163933,699,330,281,88
292,125.396835,0.10888612,0.46558195,0.6546464,0.6131157,0.24165231,699,330,281,88
293,125.384056,0.10888612,0.46558195,0.6546408,0.61311215,0.24166532,699,330,281,88
294,125.37117,0.10888612,0.46558195,0.6546352,0.6131087,0.24167824,699,330,281,88
295,125.358315,0.10888612,0.46558195,0.6546296,0.6131052,0.24169126,699,330,281,88
296,125.34544,0.10888612,0.46558195,0.654624,0.6131016,0.24170423,699,330,281,88
297,125.33243,0.10888612,0.46558195,0.65461826,0.61309814,0.24171725,699,330,281,88
298,125.3196,0.10888612,0.46558195,0.65461266,0.61309457,0.24173017,699,330,281,88
299,125.30673,0.10888612,0.46558195,0.65460706,0.6130911,0.24174319,699,330,281,88
300,125.29379,0.10888612,0.46558195,0.65460134,0.6130876,0.24175614,699,330,281,88
301,125.28091,0.10888612,0.46558195,0.65459573,0.6130841,0.24176909,699,330,281,88
302,125.26799,0.10888612,0.46558195,0.6545901,0.61308056,0.24178205,699,330,281,88
303,125.255066,0.10888612,0.46558195,0.6545844,0.6130771,0.24179502,699,330,281,88
304,125.24208,0.10888612,0.46558195,0.65457875,0.6130736,0.241808,699,330,281,88
305,125.22924,0.10888612,0.46558195,0.6545731,0.6130701,0.24182099,699,330,281,88
306,125.21623,0.10888612,0.46558195,0.6545674,0.6130666,0.24183391,699,330,281,88
307,125.203285,0.10888612,0.46558195,0.65456176,0.61306304,0.24184695,699,330,281,88
308,125.19039,0.10888612,0.46558195,0.65455616,0.6130595,0.2418599,699,330,281,88
