SVM_C(2**),SVM_gamma(2**),Etr,Eval
-10.0,-2.0,0.17088888888888887,0.17
-10.0,-1.0,0.17033333333333336,0.168
-10.0,0.0,0.16766666666666666,0.16699999999999998
-10.0,1.0,0.16244444444444445,0.16499999999999998
-10.0,2.0,0.16088888888888891,0.168
-10.0,3.0,0.16100000000000003,0.18299999999999997
-10.0,4.0,0.15900000000000003,0.195
-10.0,5.0,0.1502222222222222,0.22199999999999998
-10.0,6.0,0.1241111111111111,0.26099999999999995
-10.0,7.0,0.08588888888888892,0.32999999999999996
-10.0,8.0,0.04177777777777779,0.40800000000000003
-10.0,9.0,0.02055555555555555,0.523
-10.0,10.0,0.006444444444444452,0.603
-10.0,11.0,0.0009999999999999564,0.659
-10.0,12.0,0.0009999999999999564,0.722
-10.0,13.0,0.0008888888888888502,0.776
-10.0,14.0,0.0007777777777777439,0.785
-10.0,15.0,0.0007777777777777439,0.796
-9.0,-15.0,0.19011111111111112,0.192
-9.0,-14.0,0.19,0.192
-9.0,-13.0,0.18988888888888886,0.192
-9.0,-12.0,0.18977777777777774,0.192
-9.0,-11.0,0.18955555555555553,0.192
-9.0,-10.0,0.18955555555555553,0.191
-9.0,-9.0,0.1891111111111111,0.19
-9.0,-8.0,0.18844444444444444,0.191
-9.0,-7.0,0.18677777777777776,0.18700000000000003
-9.0,-6.0,0.18355555555555558,0.183
-9.0,-5.0,0.17911111111111105,0.181
-9.0,-4.0,0.176,0.17300000000000004
-9.0,-3.0,0.1742222222222222,0.17100000000000004
-9.0,-2.0,0.17088888888888887,0.17
-9.0,-1.0,0.17033333333333336,0.168
-9.0,0.0,0.16766666666666666,0.16699999999999998
-9.0,1.0,0.16244444444444445,0.16499999999999998
-9.0,2.0,0.16088888888888891,0.168
-9.0,3.0,0.16100000000000003,0.18299999999999997
-9.0,4.0,0.15900000000000003,0.195
-9.0,5.0,0.1502222222222222,0.22199999999999998
-9.0,6.0,0.1241111111111111,0.26099999999999995
-9.0,7.0,0.08588888888888892,0.32999999999999996
-9.0,8.0,0.04177777777777779,0.40800000000000003
-9.0,9.0,0.02055555555555555,0.523
-9.0,10.0,0.006444444444444452,0.603
-9.0,11.0,0.0009999999999999564,0.659
-9.0,12.0,0.0009999999999999564,0.722
-9.0,13.0,0.0008888888888888502,0.776
-9.0,14.0,0.0007777777777777439,0.785
-9.0,15.0,0.0007777777777777439,0.796
-8.0,-15.0,0.19011111111111112,0.192
-8.0,-14.0,0.19,0.192
-8.0,-13.0,0.18988888888888886,0.192
-8.0,-12.0,0.18977777777777774,0.192
-8.0,-11.0,0.18955555555555553,0.192
-8.0,-10.0,0.18955555555555553,0.191
-8.0,-9.0,0.1891111111111111,0.19
-8.0,-8.0,0.18844444444444444,0.191
-8.0,-7.0,0.18677777777777776,0.18700000000000003
-8.0,-6.0,0.18355555555555558,0.183
-8.0,-5.0,0.17911111111111105,0.181
-8.0,-4.0,0.176,0.17300000000000004
-8.0,-3.0,0.1742222222222222,0.17100000000000004
-8.0,-2.0,0.17088888888888887,0.17
-8.0,-1.0,0.17033333333333336,0.168
-8.0,0.0,0.16766666666666666,0.16699999999999998
-8.0,1.0,0.16244444444444445,0.16499999999999998
-8.0,2.0,0.16088888888888891,0.168
-8.0,3.0,0.16100000000000003,0.18299999999999997
-8.0,4.0,0.15900000000000003,0.195
-8.0,5.0,0.1502222222222222,0.22199999999999998
-8.0,6.0,0.1241111111111111,0.26099999999999995
-8.0,7.0,0.08588888888888892,0.32999999999999996
-8.0,8.0,0.04177777777777779,0.40800000000000003
-8.0,9.0,0.02055555555555555,0.523
-8.0,10.0,0.006444444444444452,0.603
-8.0,11.0,0.0009999999999999564,0.659
-8.0,12.0,0.0009999999999999564,0.722
-8.0,13.0,0.0008888888888888502,0.776
-8.0,14.0,0.0007777777777777439,0.785
-8.0,15.0,0.0007777777777777439,0.796
-7.0,-15.0,0.19011111111111112,0.192
-7.0,-14.0,0.19,0.192
-7.0,-13.0,0.18988888888888886,0.192
-7.0,-12.0,0.18977777777777774,0.192
-7.0,-11.0,0.18955555555555553,0.192
-7.0,-10.0,0.18955555555555553,0.191
-7.0,-9.0,0.1891111111111111,0.19
-7.0,-8.0,0.18844444444444444,0.191
-7.0,-7.0,0.18677777777777776,0.18700000000000003
-7.0,-6.0,0.18355555555555558,0.183
-7.0,-5.0,0.17911111111111105,0.181
-7.0,-4.0,0.176,0.17300000000000004
-7.0,-3.0,0.1742222222222222,0.17100000000000004
-7.0,-2.0,0.17088888888888887,0.17
-7.0,-1.0,0.17033333333333336,0.168
-7.0,0.0,0.16766666666666666,0.16699999999999998
-7.0,1.0,0.16244444444444445,0.16499999999999998
-7.0,2.0,0.16088888888888891,0.168
-7.0,3.0,0.16100000000000003,0.18299999999999997
-7.0,4.0,0.15900000000000003,0.195
-7.0,5.0,0.1502222222222222,0.22199999999999998
-7.0,6.0,0.1241111111111111,0.26099999999999995
-7.0,7.0,0.08588888888888892,0.32999999999999996
-7.0,8.0,0.04177777777777779,0.40800000000000003
-7.0,9.0,0.02055555555555555,0.523
-7.0,10.0,0.006444444444444452,0.603
-7.0,11.0,0.0009999999999999564,0.659
-7.0,12.0,0.0009999999999999564,0.722
-7.0,13.0,0.0008888888888888502,0.776
-7.0,14.0,0.0007777777777777439,0.785
-7.0,15.0,0.0007777777777777439,0.796
-6.0,-15.0,0.19011111111111112,0.192
-6.0,-14.0,0.19,0.192
-6.0,-13.0,0.18988888888888886,0.192
-6.0,-12.0,0.18977777777777774,0.192
-6.0,-11.0,0.18955555555555553,0.192
-6.0,-10.0,0.18955555555555553,0.191
-6.0,-9.0,0.1891111111111111,0.19
-6.0,-8.0,0.18844444444444444,0.191
-6.0,-7.0,0.18677777777777776,0.18700000000000003
-6.0,-6.0,0.18355555555555558,0.183
-6.0,-5.0,0.17911111111111105,0.181
-6.0,-4.0,0.176,0.17300000000000004
-6.0,-3.0,0.17444444444444446,0.17300000000000004
-6.0,-2.0,0.17122222222222222,0.168
-6.0,-1.0,0.1696666666666667,0.16900000000000004
-6.0,0.0,0.16877777777777778,0.16500000000000004
-6.0,1.0,0.16277777777777777,0.16499999999999998
-6.0,2.0,0.16088888888888891,0.168
-6.0,3.0,0.16100000000000003,0.18299999999999997
-6.0,4.0,0.15900000000000003,0.195
-6.0,5.0,0.1502222222222222,0.22199999999999998
-6.0,6.0,0.1241111111111111,0.26099999999999995
-6.0,7.0,0.08588888888888892,0.32999999999999996
-6.0,8.0,0.04177777777777779,0.40800000000000003
-6.0,9.0,0.02055555555555555,0.523
-6.0,10.0,0.006444444444444452,0.603
-6.0,11.0,0.0009999999999999564,0.659
-6.0,12.0,0.0009999999999999564,0.722
-6.0,13.0,0.0008888888888888502,0.776
-6.0,14.0,0.0007777777777777439,0.785
-6.0,15.0,0.0007777777777777439,0.796
-5.0,-15.0,0.19011111111111112,0.192
-5.0,-14.0,0.19,0.192
-5.0,-13.0,0.18988888888888886,0.192
-5.0,-12.0,0.18977777777777774,0.192
-5.0,-11.0,0.18955555555555553,0.192
-5.0,-10.0,0.18955555555555553,0.191
-5.0,-9.0,0.1891111111111111,0.19
-5.0,-8.0,0.18844444444444444,0.191
-5.0,-7.0,0.18677777777777776,0.18700000000000003
-5.0,-6.0,0.18355555555555558,0.183
-5.0,-5.0,0.177,0.17900000000000005
-5.0,-4.0,0.17655555555555555,0.175
-5.0,-3.0,0.17055555555555557,0.17
-5.0,-2.0,0.17033333333333336,0.16699999999999998
-5.0,-1.0,0.16855555555555554,0.166
-5.0,0.0,0.1623333333333333,0.164
-5.0,1.0,0.158,0.16499999999999998
-5.0,2.0,0.158,0.16799999999999998
-5.0,3.0,0.1602222222222222,0.181
-5.0,4.0,0.15900000000000003,0.195
-5.0,5.0,0.1502222222222222,0.22199999999999998
-5.0,6.0,0.1241111111111111,0.26099999999999995
-5.0,7.0,0.08588888888888892,0.32999999999999996
-5.0,8.0,0.04177777777777779,0.40800000000000003
-5.0,9.0,0.02055555555555555,0.523
-5.0,10.0,0.006444444444444452,0.603
-5.0,11.0,0.0009999999999999564,0.659
-5.0,12.0,0.0009999999999999564,0.722
-5.0,13.0,0.0008888888888888502,0.776
-5.0,14.0,0.0007777777777777439,0.785
-5.0,15.0,0.0007777777777777439,0.796
-4.0,-15.0,0.19011111111111112,0.192
-4.0,-14.0,0.19,0.192
-4.0,-13.0,0.18988888888888886,0.192
-4.0,-12.0,0.18977777777777774,0.192
-4.0,-11.0,0.18955555555555553,0.192
-4.0,-10.0,0.18955555555555553,0.191
-4.0,-9.0,0.1891111111111111,0.19
-4.0,-8.0,0.18844444444444444,0.191
-4.0,-7.0,0.18677777777777776,0.18700000000000003
-4.0,-6.0,0.18211111111111114,0.18100000000000005
-4.0,-5.0,0.17222222222222225,0.17
-4.0,-4.0,0.17,0.17
-4.0,-3.0,0.16866666666666666,0.16500000000000004
-4.0,-2.0,0.16777777777777778,0.16699999999999998
-4.0,-1.0,0.1653333333333333,0.16799999999999998
-4.0,0.0,0.16055555555555553,0.168
-4.0,1.0,0.15822222222222224,0.16900000000000004
-4.0,2.0,0.15833333333333335,0.168
-4.0,3.0,0.15511111111111112,0.1690000000000001
-4.0,4.0,0.14977777777777776,0.185
-4.0,5.0,0.1502222222222222,0.22199999999999998
-4.0,6.0,0.1241111111111111,0.26099999999999995
-4.0,7.0,0.08588888888888892,0.32999999999999996
-4.0,8.0,0.04177777777777779,0.40800000000000003
-4.0,9.0,0.02055555555555555,0.523
-4.0,10.0,0.006444444444444452,0.603
-4.0,11.0,0.0009999999999999564,0.659
-4.0,12.0,0.0009999999999999564,0.722
-4.0,13.0,0.0008888888888888502,0.776
-4.0,14.0,0.0007777777777777439,0.785
-4.0,15.0,0.0007777777777777439,0.796
-3.0,-15.0,0.19011111111111112,0.192
-3.0,-14.0,0.19,0.192
-3.0,-13.0,0.18988888888888886,0.192
-3.0,-12.0,0.18977777777777774,0.192
-3.0,-11.0,0.18955555555555553,0.192
-3.0,-10.0,0.18955555555555553,0.191
-3.0,-9.0,0.1891111111111111,0.19
-3.0,-8.0,0.18844444444444444,0.191
-3.0,-7.0,0.18544444444444444,0.18400000000000002
-3.0,-6.0,0.17188888888888887,0.173
-3.0,-5.0,0.16933333333333334,0.168
-3.0,-4.0,0.16799999999999998,0.164
-3.0,-3.0,0.16911111111111113,0.16599999999999998
-3.0,-2.0,0.1661111111111111,0.168
-3.0,-1.0,0.1621111111111111,0.16500000000000004
-3.0,0.0,0.1592222222222222,0.16699999999999998
-3.0,1.0,0.15844444444444447,0.16699999999999998
-3.0,2.0,0.1575555555555556,0.16899999999999998
-3.0,3.0,0.15577777777777777,0.17100000000000004
-3.0,4.0,0.1501111111111111,0.17800000000000002
-3.0,5.0,0.13755555555555557,0.19699999999999998
-3.0,6.0,0.12355555555555556,0.261
-3.0,7.0,0.08588888888888892,0.32999999999999996
-3.0,8.0,0.04177777777777779,0.40800000000000003
-3.0,9.0,0.02055555555555555,0.523
-3.0,10.0,0.006444444444444452,0.603
-3.0,11.0,0.0009999999999999564,0.659
-3.0,12.0,0.0009999999999999564,0.722
-3.0,13.0,0.0008888888888888502,0.776
-3.0,14.0,0.0007777777777777439,0.785
-3.0,15.0,0.0007777777777777439,0.796
-2.0,-15.0,0.19011111111111112,0.192
-2.0,-14.0,0.19,0.192
-2.0,-13.0,0.18988888888888886,0.192
-2.0,-12.0,0.18977777777777774,0.192
-2.0,-11.0,0.18955555555555553,0.192
-2.0,-10.0,0.18955555555555553,0.191
-2.0,-9.0,0.1891111111111111,0.19
-2.0,-8.0,0.1867777777777778,0.188
-2.0,-7.0,0.17244444444444446,0.17100000000000004
-2.0,-6.0,0.16944444444444445,0.16899999999999998
-2.0,-5.0,0.1677777777777778,0.166
-2.0,-4.0,0.16844444444444445,0.16599999999999998
-2.0,-3.0,0.16344444444444445,0.16499999999999998
-2.0,-2.0,0.16255555555555554,0.16300000000000003
-2.0,-1.0,0.15900000000000003,0.16499999999999998
-2.0,0.0,0.1598888888888889,0.166
-2.0,1.0,0.15866666666666665,0.17
-2.0,2.0,0.1567777777777778,0.17
-2.0,3.0,0.15366666666666667,0.17100000000000004
-2.0,4.0,0.14933333333333335,0.17800000000000002
-2.0,5.0,0.1358888888888889,0.19699999999999995
-2.0,6.0,0.11300000000000003,0.215
-2.0,7.0,0.08133333333333333,0.279
-2.0,8.0,0.041555555555555554,0.40700000000000003
-2.0,9.0,0.02055555555555555,0.523
-2.0,10.0,0.006444444444444452,0.603
-2.0,11.0,0.0009999999999999564,0.659
-2.0,12.0,0.0009999999999999564,0.722
-2.0,13.0,0.0008888888888888502,0.776
-2.0,14.0,0.0007777777777777439,0.785
-2.0,15.0,0.0007777777777777439,0.796
-1.0,-15.0,0.19011111111111112,0.192
-1.0,-14.0,0.19,0.192
-1.0,-13.0,0.18988888888888886,0.192
-1.0,-12.0,0.18977777777777774,0.192
-1.0,-11.0,0.18955555555555553,0.192
-1.0,-10.0,0.18955555555555553,0.191
-1.0,-9.0,0.18711111111111112,0.188
-1.0,-8.0,0.172,0.17100000000000004
-1.0,-7.0,0.16877777777777778,0.16700000000000004
-1.0,-6.0,0.16799999999999998,0.16600000000000006
-1.0,-5.0,0.16744444444444445,0.16399999999999998
-1.0,-4.0,0.16388888888888886,0.16599999999999998
-1.0,-3.0,0.1618888888888889,0.16299999999999998
-1.0,-2.0,0.16077777777777777,0.16699999999999998
-1.0,-1.0,0.1605555555555555,0.16399999999999998
-1.0,0.0,0.15911111111111112,0.16900000000000004
-1.0,1.0,0.1592222222222222,0.17200000000000001
-1.0,2.0,0.1562222222222222,0.17
-1.0,3.0,0.15255555555555556,0.17200000000000001
-1.0,4.0,0.1462222222222222,0.179
-1.0,5.0,0.1338888888888889,0.19300000000000003
-1.0,6.0,0.10800000000000001,0.21499999999999994
-1.0,7.0,0.07766666666666668,0.25600000000000006
-1.0,8.0,0.03322222222222223,0.32700000000000007
-1.0,9.0,0.014555555555555554,0.43999999999999995
-1.0,10.0,0.005444444444444463,0.591
-1.0,11.0,0.0009999999999999564,0.659
-1.0,12.0,0.0009999999999999564,0.722
-1.0,13.0,0.0008888888888888502,0.776
-1.0,14.0,0.0007777777777777439,0.785
-1.0,15.0,0.0007777777777777439,0.796
0.0,-15.0,0.19011111111111112,0.192
0.0,-14.0,0.19,0.192
0.0,-13.0,0.18988888888888886,0.192
0.0,-12.0,0.18977777777777774,0.192
0.0,-11.0,0.18955555555555553,0.192
0.0,-10.0,0.1875555555555556,0.18800000000000003
0.0,-9.0,0.17144444444444443,0.17100000000000004
0.0,-8.0,0.16877777777777775,0.16700000000000004
0.0,-7.0,0.16811111111111113,0.16500000000000004
0.0,-6.0,0.1681111111111111,0.16499999999999998
0.0,-5.0,0.16311111111111112,0.16500000000000004
0.0,-4.0,0.16066666666666668,0.16499999999999998
0.0,-3.0,0.15899999999999997,0.16800000000000007
0.0,-2.0,0.16111111111111107,0.16700000000000004
0.0,-1.0,0.16166666666666668,0.16900000000000004
0.0,0.0,0.16033333333333336,0.17
0.0,1.0,0.15833333333333333,0.17
0.0,2.0,0.15366666666666667,0.17
0.0,3.0,0.14844444444444446,0.17000000000000007
0.0,4.0,0.14455555555555555,0.184
0.0,5.0,0.12288888888888887,0.19899999999999998
0.0,6.0,0.09644444444444446,0.213
0.0,7.0,0.06266666666666666,0.253
0.0,8.0,0.030000000000000006,0.31000000000000005
0.0,9.0,0.013222222222222201,0.378
0.0,10.0,0.0033333333333333327,0.483
0.0,11.0,0.0009999999999999564,0.5810000000000001
0.0,12.0,0.0009999999999999564,0.678
0.0,13.0,0.0007777777777777439,0.7180000000000001
0.0,14.0,0.0007777777777777439,0.767
0.0,15.0,0.0007777777777777439,0.7809999999999999
1.0,-15.0,0.19011111111111112,0.192
1.0,-14.0,0.19,0.192
1.0,-13.0,0.18988888888888886,0.192
1.0,-12.0,0.18977777777777774,0.192
1.0,-11.0,0.18733333333333332,0.18900000000000006
1.0,-10.0,0.17144444444444445,0.17100000000000004
1.0,-9.0,0.169,0.16699999999999998
1.0,-8.0,0.16855555555555551,0.16500000000000004
1.0,-7.0,0.16722222222222222,0.16499999999999998
1.0,-6.0,0.16299999999999998,0.16300000000000003
1.0,-5.0,0.16122222222222224,0.16300000000000003
1.0,-4.0,0.15977777777777777,0.16499999999999998
1.0,-3.0,0.16033333333333336,0.16699999999999998
1.0,-2.0,0.16133333333333333,0.168
1.0,-1.0,0.16144444444444445,0.16800000000000007
1.0,0.0,0.16011111111111115,0.17200000000000001
1.0,1.0,0.15655555555555561,0.16700000000000004
1.0,2.0,0.15166666666666667,0.16899999999999998
1.0,3.0,0.14911111111111114,0.17400000000000004
1.0,4.0,0.1342222222222222,0.18500000000000003
1.0,5.0,0.1112222222222222,0.20299999999999999
1.0,6.0,0.08133333333333333,0.22999999999999998
1.0,7.0,0.044666666666666674,0.26399999999999996
1.0,8.0,0.02255555555555556,0.31199999999999994
1.0,9.0,0.006222222222222229,0.376
1.0,10.0,0.0018888888888888844,0.47400000000000003
1.0,11.0,0.0009999999999999564,0.5720000000000001
1.0,12.0,0.0009999999999999564,0.6699999999999999
1.0,13.0,0.0007777777777777439,0.712
1.0,14.0,0.0007777777777777439,0.7609999999999999
1.0,15.0,0.0007777777777777439,0.78
2.0,-15.0,0.19011111111111112,0.192
2.0,-14.0,0.19,0.192
2.0,-13.0,0.18988888888888886,0.192
2.0,-12.0,0.18755555555555553,0.18900000000000006
2.0,-11.0,0.1716666666666667,0.17100000000000004
2.0,-10.0,0.169,0.16699999999999998
2.0,-9.0,0.16855555555555551,0.16600000000000006
2.0,-8.0,0.16722222222222222,0.16599999999999998
2.0,-7.0,0.16277777777777777,0.162
2.0,-6.0,0.16044444444444447,0.16500000000000004
2.0,-5.0,0.1602222222222222,0.162
2.0,-4.0,0.16099999999999998,0.166
2.0,-3.0,0.16099999999999998,0.16900000000000004
2.0,-2.0,0.1621111111111111,0.16500000000000004
2.0,-1.0,0.16122222222222224,0.17200000000000001
2.0,0.0,0.15788888888888888,0.17
2.0,1.0,0.15477777777777776,0.16899999999999998
2.0,2.0,0.14944444444444444,0.168
2.0,3.0,0.14655555555555555,0.17700000000000005
2.0,4.0,0.12288888888888887,0.187
2.0,5.0,0.09688888888888889,0.21200000000000002
2.0,6.0,0.06366666666666666,0.24099999999999996
2.0,7.0,0.031222222222222217,0.27599999999999997
2.0,8.0,0.013000000000000012,0.32099999999999995
2.0,9.0,0.0038888888888888975,0.38300000000000006
2.0,10.0,0.0009999999999999564,0.475
2.0,11.0,0.0009999999999999564,0.5730000000000001
2.0,12.0,0.0007777777777777439,0.6699999999999999
2.0,13.0,0.0007777777777777439,0.712
2.0,14.0,0.0007777777777777439,0.7619999999999999
2.0,15.0,0.0,0.78
3.0,-15.0,0.19011111111111112,0.192
3.0,-14.0,0.19,0.192
3.0,-13.0,0.18766666666666668,0.18900000000000006
3.0,-12.0,0.1716666666666667,0.17100000000000004
3.0,-11.0,0.1688888888888889,0.16699999999999998
3.0,-10.0,0.16855555555555557,0.16600000000000006
3.0,-9.0,0.16733333333333333,0.16599999999999998
3.0,-8.0,0.1628888888888889,0.162
3.0,-7.0,0.16011111111111115,0.164
3.0,-6.0,0.16066666666666668,0.16300000000000003
3.0,-5.0,0.16111111111111112,0.16499999999999998
3.0,-4.0,0.16244444444444445,0.16900000000000004
3.0,-3.0,0.16266666666666668,0.16900000000000004
3.0,-2.0,0.16233333333333336,0.168
3.0,-1.0,0.16055555555555553,0.17200000000000001
3.0,0.0,0.15788888888888888,0.16899999999999998
3.0,1.0,0.1534444444444444,0.16999999999999998
3.0,2.0,0.14933333333333332,0.17200000000000001
