SVM_C(2**),SVM_gamma(2**),Etr,Eval
-15.0,-15.0,0.653549587875565,0.653846153846154
-15.0,-14.0,0.653549587875565,0.653846153846154
-15.0,-13.0,0.653549587875565,0.653846153846154
-15.0,-12.0,0.653549587875565,0.653846153846154
-15.0,-11.0,0.653549587875565,0.653846153846154
-15.0,-10.0,0.653549587875565,0.653846153846154
-15.0,-9.0,0.653549587875565,0.653846153846154
-15.0,-8.0,0.653549587875565,0.653846153846154
-15.0,-7.0,0.653549587875565,0.653846153846154
-15.0,-6.0,0.653549587875565,0.653846153846154
-15.0,-5.0,0.653549587875565,0.653846153846154
-15.0,-4.0,0.653549587875565,0.653846153846154
-15.0,-3.0,0.653549587875565,0.653846153846154
-15.0,-2.0,0.653549587875565,0.653846153846154
-15.0,-1.0,0.653549587875565,0.653846153846154
-15.0,0.0,0.653549587875565,0.653846153846154
-15.0,1.0,0.653549587875565,0.653846153846154
-15.0,2.0,0.653549587875565,0.653846153846154
-15.0,3.0,0.653549587875565,0.653846153846154
-15.0,4.0,0.653549587875565,0.653846153846154
-15.0,5.0,0.653549587875565,0.653846153846154
-15.0,6.0,0.653549587875565,0.653846153846154
-15.0,7.0,0.653549587875565,0.653846153846154
-15.0,8.0,0.653549587875565,0.653846153846154
-15.0,9.0,0.653549587875565,0.653846153846154
-15.0,10.0,0.653549587875565,0.653846153846154
-15.0,11.0,0.653549587875565,0.653846153846154
-15.0,12.0,0.653549587875565,0.653846153846154
-15.0,13.0,0.653549587875565,0.653846153846154
-15.0,14.0,0.653549587875565,0.653846153846154
-15.0,15.0,0.653549587875565,0.653846153846154
-14.0,-15.0,0.653549587875565,0.653846153846154
-14.0,-14.0,0.653549587875565,0.653846153846154
-14.0,-13.0,0.653549587875565,0.653846153846154
-14.0,-12.0,0.653549587875565,0.653846153846154
-14.0,-11.0,0.653549587875565,0.653846153846154
-14.0,-10.0,0.653549587875565,0.653846153846154
-14.0,-9.0,0.653549587875565,0.653846153846154
-14.0,-8.0,0.653549587875565,0.653846153846154
-14.0,-7.0,0.653549587875565,0.653846153846154
-14.0,-6.0,0.653549587875565,0.653846153846154
-14.0,-5.0,0.653549587875565,0.653846153846154
-14.0,-4.0,0.653549587875565,0.653846153846154
-14.0,-3.0,0.653549587875565,0.653846153846154
-14.0,-2.0,0.653549587875565,0.653846153846154
-14.0,-1.0,0.653549587875565,0.653846153846154
-14.0,0.0,0.653549587875565,0.653846153846154
-14.0,1.0,0.653549587875565,0.653846153846154
-14.0,2.0,0.653549587875565,0.653846153846154
-14.0,3.0,0.653549587875565,0.653846153846154
-14.0,4.0,0.653549587875565,0.653846153846154
-14.0,5.0,0.653549587875565,0.653846153846154
-14.0,6.0,0.653549587875565,0.653846153846154
-14.0,7.0,0.653549587875565,0.653846153846154
-14.0,8.0,0.653549587875565,0.653846153846154
-14.0,9.0,0.653549587875565,0.653846153846154
-14.0,10.0,0.653549587875565,0.653846153846154
-14.0,11.0,0.653549587875565,0.653846153846154
-14.0,12.0,0.653549587875565,0.653846153846154
-14.0,13.0,0.653549587875565,0.653846153846154
-14.0,14.0,0.653549587875565,0.653846153846154
-14.0,15.0,0.653549587875565,0.653846153846154
-13.0,-15.0,0.653549587875565,0.653846153846154
-13.0,-14.0,0.653549587875565,0.653846153846154
-13.0,-13.0,0.653549587875565,0.653846153846154
-13.0,-12.0,0.653549587875565,0.653846153846154
-13.0,-11.0,0.653549587875565,0.653846153846154
-13.0,-10.0,0.653549587875565,0.653846153846154
-13.0,-9.0,0.653549587875565,0.653846153846154
-13.0,-8.0,0.653549587875565,0.653846153846154
-13.0,-7.0,0.653549587875565,0.653846153846154
-13.0,-6.0,0.653549587875565,0.653846153846154
-13.0,-5.0,0.653549587875565,0.653846153846154
-13.0,-4.0,0.653549587875565,0.653846153846154
-13.0,-3.0,0.653549587875565,0.653846153846154
-13.0,-2.0,0.653549587875565,0.653846153846154
-13.0,-1.0,0.653549587875565,0.653846153846154
-13.0,0.0,0.653549587875565,0.653846153846154
-13.0,1.0,0.653549587875565,0.653846153846154
-13.0,2.0,0.653549587875565,0.653846153846154
-13.0,3.0,0.653549587875565,0.653846153846154
-13.0,4.0,0.653549587875565,0.653846153846154
-13.0,5.0,0.653549587875565,0.653846153846154
-13.0,6.0,0.653549587875565,0.653846153846154
-13.0,7.0,0.653549587875565,0.653846153846154
-13.0,8.0,0.653549587875565,0.653846153846154
-13.0,9.0,0.653549587875565,0.653846153846154
-13.0,10.0,0.653549587875565,0.653846153846154
-13.0,11.0,0.653549587875565,0.653846153846154
-13.0,12.0,0.653549587875565,0.653846153846154
-13.0,13.0,0.653549587875565,0.653846153846154
-13.0,14.0,0.653549587875565,0.653846153846154
-13.0,15.0,0.653549587875565,0.653846153846154
-12.0,-15.0,0.653549587875565,0.653846153846154
-12.0,-14.0,0.653549587875565,0.653846153846154
-12.0,-13.0,0.653549587875565,0.653846153846154
-12.0,-12.0,0.653549587875565,0.653846153846154
-12.0,-11.0,0.653549587875565,0.653846153846154
-12.0,-10.0,0.653549587875565,0.653846153846154
-12.0,-9.0,0.653549587875565,0.653846153846154
-12.0,-8.0,0.653549587875565,0.653846153846154
-12.0,-7.0,0.653549587875565,0.653846153846154
-12.0,-6.0,0.653549587875565,0.653846153846154
-12.0,-5.0,0.653549587875565,0.653846153846154
-12.0,-4.0,0.653549587875565,0.653846153846154
-12.0,-3.0,0.653549587875565,0.653846153846154
-12.0,-2.0,0.653549587875565,0.653846153846154
-12.0,-1.0,0.653549587875565,0.653846153846154
-12.0,0.0,0.653549587875565,0.653846153846154
-12.0,1.0,0.653549587875565,0.653846153846154
-12.0,2.0,0.653549587875565,0.653846153846154
-12.0,3.0,0.653549587875565,0.653846153846154
-12.0,4.0,0.653549587875565,0.653846153846154
-12.0,5.0,0.653549587875565,0.653846153846154
-12.0,6.0,0.653549587875565,0.653846153846154
-12.0,7.0,0.653549587875565,0.653846153846154
-12.0,8.0,0.653549587875565,0.653846153846154
-12.0,9.0,0.653549587875565,0.653846153846154
-12.0,10.0,0.653549587875565,0.653846153846154
-12.0,11.0,0.653549587875565,0.653846153846154
-12.0,12.0,0.653549587875565,0.653846153846154
-12.0,13.0,0.653549587875565,0.653846153846154
-12.0,14.0,0.653549587875565,0.653846153846154
-12.0,15.0,0.653549587875565,0.653846153846154
-11.0,-15.0,0.653549587875565,0.653846153846154
-11.0,-14.0,0.653549587875565,0.653846153846154
-11.0,-13.0,0.653549587875565,0.653846153846154
-11.0,-12.0,0.653549587875565,0.653846153846154
-11.0,-11.0,0.653549587875565,0.653846153846154
-11.0,-10.0,0.653549587875565,0.653846153846154
-11.0,-9.0,0.653549587875565,0.653846153846154
-11.0,-8.0,0.653549587875565,0.653846153846154
-11.0,-7.0,0.653549587875565,0.653846153846154
-11.0,-6.0,0.653549587875565,0.653846153846154
-11.0,-5.0,0.653549587875565,0.653846153846154
-11.0,-4.0,0.653549587875565,0.653846153846154
-11.0,-3.0,0.653549587875565,0.653846153846154
-11.0,-2.0,0.653549587875565,0.653846153846154
-11.0,-1.0,0.653549587875565,0.653846153846154
-11.0,0.0,0.653549587875565,0.653846153846154
-11.0,1.0,0.653549587875565,0.653846153846154
-11.0,2.0,0.653549587875565,0.653846153846154
-11.0,3.0,0.653549587875565,0.653846153846154
-11.0,4.0,0.653549587875565,0.653846153846154
-11.0,5.0,0.653549587875565,0.653846153846154
-11.0,6.0,0.653549587875565,0.653846153846154
-11.0,7.0,0.653549587875565,0.653846153846154
-11.0,8.0,0.653549587875565,0.653846153846154
-11.0,9.0,0.653549587875565,0.653846153846154
-11.0,10.0,0.653549587875565,0.653846153846154
-11.0,11.0,0.653549587875565,0.653846153846154
-11.0,12.0,0.653549587875565,0.653846153846154
-11.0,13.0,0.653549587875565,0.653846153846154
-11.0,14.0,0.653549587875565,0.653846153846154
-11.0,15.0,0.653549587875565,0.653846153846154
-10.0,-15.0,0.653549587875565,0.653846153846154
-10.0,-14.0,0.653549587875565,0.653846153846154
-10.0,-13.0,0.653549587875565,0.653846153846154
-10.0,-12.0,0.653549587875565,0.653846153846154
-10.0,-11.0,0.653549587875565,0.653846153846154
-10.0,-10.0,0.653549587875565,0.653846153846154
-10.0,-9.0,0.653549587875565,0.653846153846154
-10.0,-8.0,0.653549587875565,0.653846153846154
-10.0,-7.0,0.653549587875565,0.653846153846154
-10.0,-6.0,0.653549587875565,0.653846153846154
-10.0,-5.0,0.6307365062483383,0.6350961538461539
-10.0,-4.0,0.504892315873438,0.5040865384615385
-10.0,-3.0,0.516245679340601,0.5165865384615385
-10.0,-2.0,0.653549587875565,0.653846153846154
-10.0,-1.0,0.653549587875565,0.653846153846154
-10.0,0.0,0.653549587875565,0.653846153846154
-10.0,1.0,0.653549587875565,0.653846153846154
-10.0,2.0,0.653549587875565,0.653846153846154
-10.0,3.0,0.653549587875565,0.653846153846154
-10.0,4.0,0.653549587875565,0.653846153846154
-10.0,5.0,0.653549587875565,0.653846153846154
-10.0,6.0,0.653549587875565,0.653846153846154
-10.0,7.0,0.653549587875565,0.653846153846154
-10.0,8.0,0.653549587875565,0.653846153846154
-10.0,9.0,0.653549587875565,0.653846153846154
-10.0,10.0,0.653549587875565,0.653846153846154
-10.0,11.0,0.653549587875565,0.653846153846154
-10.0,12.0,0.653549587875565,0.653846153846154
-10.0,13.0,0.653549587875565,0.653846153846154
-10.0,14.0,0.653549587875565,0.653846153846154
-10.0,15.0,0.653549587875565,0.653846153846154
-9.0,-15.0,0.653549587875565,0.653846153846154
-9.0,-14.0,0.653549587875565,0.653846153846154
-9.0,-13.0,0.653549587875565,0.653846153846154
-9.0,-12.0,0.653549587875565,0.653846153846154
-9.0,-11.0,0.653549587875565,0.653846153846154
-9.0,-10.0,0.653549587875565,0.653846153846154
-9.0,-9.0,0.653549587875565,0.653846153846154
-9.0,-8.0,0.653549587875565,0.653846153846154
-9.0,-7.0,0.613294336612603,0.615625
-9.0,-6.0,0.44889657006115397,0.44879807692307694
-9.0,-5.0,0.4425684658335549,0.4427884615384615
-9.0,-4.0,0.4429407072587078,0.44326923076923075
-9.0,-3.0,0.43913852698750333,0.43918269230769225
-9.0,-2.0,0.43586812018080295,0.43677884615384616
-9.0,-1.0,0.4693698484445627,0.4697115384615384
-9.0,0.0,0.6529646370646105,0.6531250000000001
-9.0,1.0,0.653549587875565,0.653846153846154
-9.0,2.0,0.653549587875565,0.653846153846154
-9.0,3.0,0.653549587875565,0.653846153846154
-9.0,4.0,0.653549587875565,0.653846153846154
-9.0,5.0,0.653549587875565,0.653846153846154
-9.0,6.0,0.653549587875565,0.653846153846154
-9.0,7.0,0.653549587875565,0.653846153846154
-9.0,8.0,0.653549587875565,0.653846153846154
-9.0,9.0,0.653549587875565,0.653846153846154
-9.0,10.0,0.653549587875565,0.653846153846154
-9.0,11.0,0.653549587875565,0.653846153846154
-9.0,12.0,0.653549587875565,0.653846153846154
-9.0,13.0,0.653549587875565,0.653846153846154
-9.0,14.0,0.653549587875565,0.653846153846154
-9.0,15.0,0.653549587875565,0.653846153846154
-8.0,-15.0,0.653549587875565,0.653846153846154
-8.0,-14.0,0.653549587875565,0.653846153846154
-8.0,-13.0,0.653549587875565,0.653846153846154
-8.0,-12.0,0.653549587875565,0.653846153846154
-8.0,-11.0,0.653549587875565,0.653846153846154
-8.0,-10.0,0.653549587875565,0.653846153846154
-8.0,-9.0,0.653549587875565,0.653846153846154
-8.0,-8.0,0.5256048923158735,0.5247596153846154
-8.0,-7.0,0.44270140919968093,0.44326923076923086
-8.0,-6.0,0.44240893379420354,0.4425480769230769
-8.0,-5.0,0.44158468492422226,0.44134615384615383
-8.0,-4.0,0.44091996809359213,0.4415865384615385
-8.0,-3.0,0.43741026322786497,0.43822115384615384
-8.0,-2.0,0.436001063546929,0.43725961538461533
-8.0,-1.0,0.4345386865195426,0.4353365384615385
-8.0,0.0,0.44118585482584416,0.4439903846153846
-8.0,1.0,0.5546131348045732,0.5545673076923076
-8.0,2.0,0.653549587875565,0.653846153846154
-8.0,3.0,0.653549587875565,0.653846153846154
-8.0,4.0,0.653549587875565,0.653846153846154
-8.0,5.0,0.653549587875565,0.653846153846154
-8.0,6.0,0.653549587875565,0.653846153846154
-8.0,7.0,0.653549587875565,0.653846153846154
-8.0,8.0,0.653549587875565,0.653846153846154
-8.0,9.0,0.653549587875565,0.653846153846154
-8.0,10.0,0.653549587875565,0.653846153846154
-8.0,11.0,0.653549587875565,0.653846153846154
-8.0,12.0,0.653549587875565,0.653846153846154
-8.0,13.0,0.653549587875565,0.653846153846154
-8.0,14.0,0.653549587875565,0.653846153846154
-8.0,15.0,0.653549587875565,0.653846153846154
-7.0,-15.0,0.653549587875565,0.653846153846154
-7.0,-14.0,0.653549587875565,0.653846153846154
-7.0,-13.0,0.653549587875565,0.653846153846154
-7.0,-12.0,0.653549587875565,0.653846153846154
-7.0,-11.0,0.653549587875565,0.653846153846154
-7.0,-10.0,0.653549587875565,0.653846153846154
-7.0,-9.0,0.4900558362137729,0.4908653846153846
-7.0,-8.0,0.44278117521935656,0.4427884615384616
-7.0,-7.0,0.44232916777452813,0.4425480769230769
-7.0,-6.0,0.4413187981919703,0.4411057692307693
-7.0,-5.0,0.43964371177878225,0.4399038461538461
-7.0,-4.0,0.42034033501728263,0.4209134615384615
-7.0,-3.0,0.4110342993884605,0.4122596153846154
-7.0,-2.0,0.4066471683063016,0.4093750000000001
-7.0,-1.0,0.4229194363201276,0.42427884615384615
-7.0,0.0,0.4321722946024994,0.434375
-7.0,1.0,0.4437383674554639,0.44519230769230766
-7.0,2.0,0.5364264823185322,0.5375
-7.0,3.0,0.653549587875565,0.653846153846154
-7.0,4.0,0.653549587875565,0.653846153846154
-7.0,5.0,0.653549587875565,0.653846153846154
-7.0,6.0,0.653549587875565,0.653846153846154
-7.0,7.0,0.653549587875565,0.653846153846154
-7.0,8.0,0.653549587875565,0.653846153846154
-7.0,9.0,0.653549587875565,0.653846153846154
-7.0,10.0,0.653549587875565,0.653846153846154
-7.0,11.0,0.653549587875565,0.653846153846154
-7.0,12.0,0.653549587875565,0.653846153846154
-7.0,13.0,0.653549587875565,0.653846153846154
-7.0,14.0,0.653549587875565,0.653846153846154
-7.0,15.0,0.653549587875565,0.653846153846154
-6.0,-15.0,0.653549587875565,0.653846153846154
-6.0,-14.0,0.653549587875565,0.653846153846154
-6.0,-13.0,0.653549587875565,0.653846153846154
-6.0,-12.0,0.653549587875565,0.653846153846154
-6.0,-11.0,0.653549587875565,0.653846153846154
-6.0,-10.0,0.47447487370380215,0.4747596153846153
-6.0,-9.0,0.44272799787290606,0.4427884615384616
-6.0,-8.0,0.44238234512097846,0.4425480769230769
-6.0,-7.0,0.4413719755384206,0.4408653846153846
-6.0,-6.0,0.42483382079234244,0.4228365384615384
-6.0,-5.0,0.41597979260834883,0.4153846153846154
