Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
114,34.167595,0.13516897,0.43178976,0.5793629,0.5649904,0.376076,698,337,281,80
115,33.96282,0.13516897,0.43178976,0.578973,0.5649232,0.37664184,698,337,281,80
116,33.760468,0.13516897,0.43178976,0.5786007,0.5648464,0.37721366,698,337,281,80
117,33.55499,0.13516897,0.43178976,0.57820815,0.5647708,0.37778217,698,337,281,80
118,33.35673,0.13391739,0.4292866,0.5778358,0.5646989,0.37833992,698,337,281,80
119,33.15462,0.13391739,0.4292866,0.57744354,0.56463385,0.3789055,698,337,281,80
120,32.961052,0.13391739,0.4292866,0.577081,0.5645614,0.37945238,698,337,281,80
121,32.758625,0.13516897,0.4292866,0.57668906,0.5644858,0.38002244,698,337,281,80
122,32.56398,0.13516897,0.4292866,0.57631457,0.5644218,0.38056594,698,337,281,80
123,32.369087,0.13516897,0.4292866,0.5759386,0.5643493,0.38112226,698,337,281,80
124,32.176422,0.13516897,0.4292866,0.5755684,0.56428146,0.3816704,698,337,281,80
125,31.9842,0.13516897,0.4292866,0.5751991,0.5642029,0.38221273,698,337,281,80
126,31.790928,0.13516897,0.4292866,0.5748098,0.5641444,0.38276815,698,337,281,80
127,31.604965,0.13516897,0.4292866,0.57445014,0.5640752,0.38330203,698,337,281,80
128,31.42,0.13516897,0.4292866,0.57408834,0.56399906,0.3838377,698,337,281,80
129,31.235027,0.13642055,0.43053818,0.57372415,0.5639329,0.3843773,698,337,281,80
130,31.05195,0.13642055,0.43053818,0.57336825,0.56386137,0.38490763,698,337,281,80
131,30.871983,0.13516897,0.43053818,0.5730187,0.5637916,0.3854343,698,337,281,80
132,30.690008,0.13516897,0.43053818,0.5726529,0.5637186,0.38596684,698,337,281,80
133,30.514786,0.13516897,0.43053818,0.57231265,0.5636504,0.38647285,698,337,281,80
134,30.335516,0.13516897,0.43053818,0.5719567,0.5635793,0.38700327,698,337,281,80
135,30.160482,0.13516897,0.43053818,0.57160825,0.56351566,0.38751227,698,337,281,80
136,29.984636,0.13516897,0.4292866,0.5712556,0.56344086,0.38802606,698,337,281,80
137,29.811363,0.13516897,0.4292866,0.5709095,0.56337494,0.38853937,698,337,281,80
138,29.647387,0.13516897,0.4292866,0.5705773,0.5633084,0.38902396,698,337,281,80
139,29.48265,0.13516897,0.4292866,0.57023525,0.56325454,0.38951248,698,337,281,80
140,29.315256,0.13516897,0.4292866,0.5698799,0.56319326,0.3900098,698,337,281,80
141,29.152115,0.13516897,0.4292866,0.5695405,0.56313354,0.39049178,698,337,281,80
142,28.991129,0.13516897,0.4292866,0.56921804,0.5630659,0.39097446,698,337,281,80
143,28.826002,0.13516897,0.4292866,0.56885535,0.5630125,0.39146388,698,337,281,80
144,28.669052,0.13516897,0.4292866,0.5685469,0.56294054,0.39193752,698,337,281,80
145,28.51076,0.13642055,0.4292866,0.5681961,0.5628942,0.3924161,698,337,281,80
146,28.359694,0.13642055,0.4292866,0.5678893,0.56282777,0.39287853,698,337,281,80
147,28.204334,0.13642055,0.42803502,0.56754124,0.56277466,0.39335084,698,337,281,80
148,28.051226,0.13642055,0.42803502,0.5671996,0.5627283,0.39381796,698,337,281,80
149,27.901512,0.13642055,0.42803502,0.56689155,0.56266266,0.39427596,698,337,281,80
150,27.750425,0.13767207,0.42803502,0.5665525,0.5626077,0.39473873,698,337,281,80
151,27.603962,0.13767207,0.42803502,0.5662524,0.56253976,0.39519066,698,337,281,80
152,27.45514,0.13767207,0.42803502,0.5659194,0.5624916,0.39564252,698,337,281,80
153,27.310709,0.13767207,0.42803502,0.56562304,0.562424,0.3960905,698,337,281,80
154,27.16258,0.13767207,0.42803502,0.5652792,0.56237537,0.39654517,698,337,281,80
155,27.01994,0.13767207,0.4292866,0.56498706,0.5623078,0.3969824,698,337,281,80
156,26.874376,0.13767207,0.4292866,0.56466305,0.5622536,0.3974324,698,337,281,80
157,26.735273,0.13767207,0.4292866,0.56437165,0.56218755,0.39787298,698,337,281,80
158,26.595713,0.13767207,0.4292866,0.5640457,0.56213737,0.39830884,698,337,281,80
159,26.458265,0.13767207,0.4292866,0.5637374,0.56208223,0.39875013,698,337,281,80
160,26.324095,0.13892365,0.4292866,0.56343067,0.56203496,0.39918348,698,337,281,80
161,26.191063,0.13892365,0.4292866,0.56311756,0.5619849,0.39961153,698,337,281,80
162,26.063295,0.13892365,0.4292866,0.56282556,0.56193733,0.40002736,698,337,281,80
163,25.931196,0.13892365,0.43053818,0.5625074,0.5618967,0.40045986,698,337,281,80
164,25.805828,0.13892365,0.43053818,0.56223404,0.5618367,0.4008724,698,337,281,80
165,25.676968,0.13892365,0.43053818,0.5619168,0.56179255,0.4012931,698,337,281,80
166,25.55367,0.14017522,0.43053818,0.5616395,0.56173795,0.4017066,698,337,281,80
167,25.426035,0.14017522,0.43053818,0.56132853,0.5616981,0.40212345,698,337,281,80
168,25.301716,0.14017522,0.43053818,0.5610385,0.56163955,0.40253648,698,337,281,80
169,25.177874,0.14017522,0.43053818,0.560747,0.5615936,0.40294704,698,337,281,80
170,25.05543,0.1414268,0.43178976,0.5604579,0.56154376,0.40335712,698,337,281,80
171,24.934668,0.1414268,0.43178976,0.56018066,0.5614929,0.40376014,698,337,281,80
172,24.812155,0.13892365,0.43178976,0.5598689,0.56145114,0.40417266,698,337,281,80
173,24.694275,0.14017522,0.43304127,0.55960554,0.5613912,0.40457338,698,337,281,80
174,24.57466,0.14017522,0.43304127,0.55931646,0.5613451,0.40497637,698,337,281,80
175,24.455088,0.14017522,0.43304127,0.55902535,0.56129164,0.405384,698,337,281,80
176,24.337996,0.14017522,0.43304127,0.5587472,0.5612432,0.4057834,698,337,281,80
177,24.21995,0.14017522,0.43304127,0.5584682,0.5611903,0.40618676,698,337,281,80
178,24.105812,0.14017522,0.43304127,0.55820334,0.5611377,0.40657586,698,337,281,80
179,23.986347,0.14017522,0.43304127,0.55789214,0.5610987,0.40698057,698,337,281,80
180,23.873224,0.14017522,0.43304127,0.55764174,0.5610344,0.40737,698,337,281,80
181,23.756746,0.1414268,0.43304127,0.557349,0.56099516,0.40776443,698,337,281,80
182,23.642105,0.1414268,0.43429285,0.55707157,0.5609359,0.40816182,698,337,281,80
183,23.529387,0.1414268,0.43429285,0.5567891,0.56089747,0.40854684,698,337,281,80
184,23.420984,0.1414268,0.43178976,0.55652654,0.56085175,0.4089232,698,337,281,80
185,23.309109,0.1414268,0.43178976,0.5562481,0.5608073,0.40930885,698,337,281,80
186,23.197874,0.1414268,0.4292866,0.5559595,0.5607634,0.40968895,698,337,281,80
187,23.08889,0.1414268,0.42803502,0.55569947,0.56071013,0.41007417,698,337,281,80
188,22.981686,0.1414268,0.42803502,0.555418,0.56066805,0.41044712,698,337,281,80
189,22.872322,0.1414268,0.4292866,0.5551501,0.56061846,0.41082516,698,337,281,80
190,22.766363,0.1414268,0.4292866,0.55489725,0.56056416,0.4111964,698,337,281,80
191,22.660137,0.1414268,0.4292866,0.55462843,0.560523,0.41156912,698,337,281,80
192,22.553242,0.1414268,0.4292866,0.5543692,0.5604619,0.41194344,698,337,281,80
193,22.44679,0.1414268,0.43053818,0.5540878,0.56042504,0.41231498,698,337,281,80
194,22.343307,0.1414268,0.43053818,0.5538511,0.5603647,0.41267723,698,337,281,80
195,22.236319,0.1414268,0.43053818,0.5535657,0.56032,0.41305333,698,337,281,80
196,22.133106,0.1414268,0.43053818,0.5533079,0.5602746,0.41341963,698,337,281,80
197,22.028137,0.1414268,0.43053818,0.5530598,0.5602126,0.41378537,698,337,281,80
198,21.926434,0.1414268,0.43053818,0.5528079,0.56016487,0.4141468,698,337,281,80
199,21.826315,0.1414268,0.43053818,0.55255246,0.5601096,0.41450644,698,337,281,80
200,21.722467,0.1414268,0.43053818,0.5522857,0.560065,0.41487044,698,337,281,80
201,21.622023,0.1414268,0.43053818,0.55203193,0.56001586,0.41522557,698,337,281,80
202,21.51877,0.1414268,0.43053818,0.55176115,0.55996597,0.4155903,698,337,281,80
203,21.424717,0.1414268,0.43053818,0.55154765,0.5599008,0.4159367,698,337,281,80
204,21.32298,0.1414268,0.43053818,0.5512782,0.5598594,0.41629824,698,337,281,80
205,21.224592,0.1414268,0.43053818,0.5510367,0.55980635,0.41664132,698,337,281,80
206,21.12689,0.1414268,0.43053818,0.5507634,0.5597656,0.41700047,698,337,281,80
207,21.02833,0.1414268,0.43053818,0.5505391,0.559699,0.4173542,698,337,281,80
208,20.933693,0.1414268,0.43053818,0.55028987,0.5596537,0.41769916,698,337,281,80
209,20.832294,0.1414268,0.43053818,0.5500118,0.5596086,0.41805667,698,337,281,80
210,20.742455,0.1414268,0.43053818,0.54979706,0.5595502,0.4183876,698,337,281,80
211,20.64504,0.1414268,0.43053818,0.5495597,0.5594907,0.4187418,698,337,281,80
212,20.554258,0.1414268,0.43053818,0.5493464,0.559429,0.41907495,698,337,281,80
213,20.457642,0.1414268,0.43053818,0.54907954,0.55938226,0.41942325,698,337,281,80
214,20.366364,0.1414268,0.43053818,0.5488578,0.5593266,0.41975737,698,337,281,80
215,20.272978,0.1414268,0.4292866,0.5486208,0.5592669,0.42009798,698,337,281,80
216,20.18346,0.1414268,0.4292866,0.5483843,0.55921775,0.42043763,698,337,281,80
217,20.092806,0.1414268,0.4292866,0.5481592,0.5591605,0.4207635,698,337,281,80
218,20.00312,0.1414268,0.42803502,0.5479228,0.55910397,0.42110115,698,337,281,80
219,19.9188,0.1414268,0.42803502,0.5477399,0.55902493,0.4214281,698,337,281,80
220,19.83037,0.1414268,0.42803502,0.54752505,0.55895734,0.4217596,698,337,281,80
221,19.743793,0.14017522,0.42803502,0.5473224,0.55888826,0.42207995,698,337,281,80
222,19.655777,0.14017522,0.42803502,0.54708374,0.55883414,0.42241627,698,337,281,80
223,19.571585,0.14017522,0.42803502,0.5469116,0.5587482,0.42273492,698,337,281,80
224,19.485115,0.1414268,0.4292866,0.5466903,0.5586878,0.42306328,698,337,281,80
225,19.398518,0.1414268,0.4292866,0.54646343,0.55862373,0.42339316,698,337,281,80
226,19.314543,0.1414268,0.4292866,0.54628235,0.5585446,0.42370883,698,337,281,80
227,19.229273,0.1414268,0.4292866,0.5460697,0.5584802,0.42403427,698,337,281,80
228,19.148537,0.14267832,0.4292866,0.5458819,0.55841017,0.42434806,698,337,281,80
229,19.063307,0.14643306,0.4292866,0.54567266,0.5583381,0.42467308,698,337,281,80
230,18.981428,0.14643306,0.4292866,0.5454977,0.5582559,0.42498723,698,337,281,80
231,18.896235,0.14643306,0.4292866,0.5452675,0.55820346,0.4253046,698,337,281,80
232,18.812881,0.14643306,0.4292866,0.5450495,0.5581412,0.42562667,698,337,281,80
233,18.731583,0.14643306,0.4292866,0.54488367,0.5580528,0.42593893,698,337,281,80
234,18.65308,0.14643306,0.4292866,0.54469615,0.5579851,0.42624885,698,337,281,80
235,18.5687,0.14643306,0.4292866,0.54449475,0.5579063,0.42656136,698,337,281,80
236,18.486103,0.14643306,0.4292866,0.54429877,0.5578321,0.42687926,698,337,281,80
237,18.408514,0.14643306,0.4292866,0.5441116,0.5577642,0.427188,698,337,281,80
238,18.327137,0.14643306,0.4292866,0.5439147,0.55769175,0.427497,698,337,281,80
239,18.244698,0.14768463,0.43053818,0.5437171,0.5576213,0.42780703,698,337,281,80
240,18.165827,0.14768463,0.43053818,0.543548,0.55753344,0.4281165,698,337,281,80
241,18.088675,0.14768463,0.43053818,0.54336363,0.5574658,0.42841858,698,337,281,80
242,18.010164,0.14768463,0.43053818,0.5431708,0.5573943,0.42872638,698,337,281,80
243,17.931866,0.14768463,0.43053818,0.54300874,0.5573041,0.4290351,698,337,281,80
244,17.85123,0.14768463,0.43053818,0.5428018,0.5572403,0.42933708,698,337,281,80
245,17.773468,0.14768463,0.4292866,0.5426192,0.55716,0.42964157,698,337,281,80
246,17.696423,0.14768463,0.4292866,0.54242533,0.5570989,0.429947,698,337,281,80
247,17.620384,0.14768463,0.4292866,0.54226696,0.55700845,0.43024325,698,337,281,80
248,17.543648,0.14768463,0.4292866,0.5420945,0.5569293,0.43054304,698,337,281,80
249,17.465324,0.14768463,0.4292866,0.54188496,0.5568651,0.430849,698,337,281,80
250,17.389803,0.14768463,0.4292866,0.5417195,0.5567848,0.43114147,698,337,281,80
251,17.312359,0.14768463,0.4292866,0.54154634,0.5566961,0.43144482,698,337,281,80
252,17.240309,0.14768463,0.43053818,0.54137987,0.5566196,0.43173918,698,337,281,80
253,17.161606,0.14768463,0.43053818,0.5411945,0.5565429,0.43203253,698,337,281,80
254,17.086308,0.14768463,0.43053818,0.5410218,0.55646914,0.4323216,698,337,281,80
255,17.011208,0.14768463,0.43053818,0.54084146,0.55639094,0.43261552,698,337,281,80
256,16.930193,0.14768463,0.43053818,0.54062504,0.556332,0.43290776,698,337,281,80
257,16.8547,0.14768463,0.43053818,0.5404669,0.5562443,0.4331976,698,337,281,80
258,16.776985,0.14768463,0.43053818,0.54028213,0.55616254,0.43349743,698,337,281,80
259,16.699211,0.14768463,0.43053818,0.5400861,0.5560971,0.43378168,698,337,281,80
260,16.623552,0.14768463,0.4292866,0.53990334,0.55602235,0.43407878,698,337,281,80
261,16.548748,0.14768463,0.4292866,0.5397491,0.55593103,0.4343604,698,337,281,80
262,16.475124,0.14768463,0.4292866,0.5395706,0.55585355,0.43464893,698,337,281,80
263,16.397255,0.14768463,0.4292866,0.53937477,0.55578536,0.43493947,698,337,281,80
264,16.320354,0.14768463,0.4292866,0.53919655,0.5557011,0.4352294,698,337,281,80
265,16.249134,0.14768463,0.4292866,0.5390186,0.55563366,0.43550664,698,337,281,80
266,16.173832,0.14768463,0.4292866,0.5388616,0.5555409,0.43579236,698,337,281,80
267,16.098192,0.14768463,0.42803502,0.5386768,0.55546206,0.4360767,698,337,281,80
268,16.026041,0.14768463,0.42803502,0.5385026,0.555388,0.43636313,698,337,281,80
269,15.950683,0.14768463,0.42803502,0.53833264,0.5553035,0.43664852,698,337,281,80
270,15.877799,0.14768463,0.42803502,0.53817177,0.555217,0.43692285,698,337,281,80
271,15.805777,0.14768463,0.42803502,0.53799164,0.55514145,0.4372043,698,337,281,80
272,15.735966,0.14768463,0.42803502,0.53785247,0.55504894,0.43747455,698,337,281,80
273,15.664729,0.14893615,0.42803502,0.5376757,0.554978,0.43775338,698,337,281,80
274,15.590892,0.14893615,0.4292866,0.5374977,0.55490315,0.43802652,698,337,281,80
275,15.521483,0.14893615,0.4292866,0.5373462,0.55481356,0.4382926,698,337,281,80
276,15.454503,0.14893615,0.4292866,0.5371824,0.5547447,0.43855363,698,337,281,80
277,15.383408,0.14768463,0.4292866,0.5370009,0.5546731,0.43882474,698,337,281,80
278,15.314577,0.14768463,0.4292866,0.5368463,0.55459034,0.4390892,698,337,281,80
279,15.247018,0.14768463,0.4292866,0.53670233,0.5545033,0.43935126,698,337,281,80
280,15.179521,0.14768463,0.43178976,0.53654325,0.5544238,0.43960452,698,337,281,80
281,15.1162,0.14768463,0.43178976,0.5363921,0.5543524,0.43985432,698,337,281,80
282,15.048874,0.14643306,0.43178976,0.53624064,0.5542709,0.4401152,698,337,281,80
283,14.98407,0.14643306,0.43178976,0.53609705,0.5541914,0.4403618,698,337,281,80
284,14.920401,0.14643306,0.43178976,0.53593206,0.5541238,0.4406143,698,337,281,80
285,14.853879,0.14643306,0.43178976,0.53576326,0.5540568,0.4408698,698,337,281,80
286,14.792455,0.14643306,0.43178976,0.53562444,0.55398095,0.4411106,698,337,281,80
287,14.728209,0.14643306,0.43178976,0.53548306,0.5539005,0.441357,698,337,281,80
288,14.664919,0.14643306,0.43178976,0.53530806,0.5538406,0.44160217,698,337,281,80
289,14.601268,0.14643306,0.43178976,0.5351684,0.55376166,0.4418482,698,337,281,80
290,14.538657,0.14643306,0.43053818,0.5350341,0.5536764,0.44209257,698,337,281,80
291,14.478046,0.14893615,0.43053818,0.53486794,0.55361474,0.44233102,698,337,281,80
292,14.415056,0.14893615,0.43053818,0.5347276,0.55353194,0.44257322,698,337,281,80
293,14.352558,0.14893615,0.4292866,0.53456485,0.55347407,0.44281793,698,337,281,80
294,14.290806,0.14893615,0.4292866,0.5344468,0.5533748,0.4430584,698,337,281,80
295,14.228715,0.14893615,0.4292866,0.53427863,0.55331457,0.44329697,698,337,281,80
296,14.166372,0.14893615,0.4292866,0.5341268,0.5532467,0.44354105,698,337,281,80
297,14.107559,0.14893615,0.4292866,0.5340077,0.55315393,0.4437725,698,337,281,80
298,14.047071,0.14893615,0.4292866,0.5338717,0.55307573,0.44401675,698,337,281,80
299,13.986168,0.14893615,0.4292866,0.5337198,0.5530039,0.44424558,698,337,281,80
300,13.926999,0.14893615,0.4292866,0.533587,0.5529306,0.444479,698,337,281,80
301,13.8650875,0.14893615,0.4292866,0.53342605,0.5528579,0.44471923,698,337,281,80
302,13.805631,0.14893615,0.4292866,0.533292,0.552779,0.4449575,698,337,281,80
303,13.74711,0.15018773,0.42803502,0.5331792,0.55268097,0.44518852,698,337,281,80
304,13.685722,0.15018773,0.42803502,0.5329981,0.55263317,0.44542485,698,337,281,80
305,13.624507,0.15018773,0.42803502,0.53285587,0.55255175,0.4456659,698,337,281,80
306,13.568666,0.15018773,0.42803502,0.53274906,0.55246496,0.44588405,698,337,281,80
307,13.510284,0.15269089,0.4292866,0.53260684,0.55238867,0.44611803,698,337,281,80
308,13.453251,0.1539424,0.4292866,0.53247607,0.5523121,0.44634438,698,337,281,80
