Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
87,23.236868,0.041999996,0.384,0.5633387,0.45652902,407,284,123
88,22.26155,0.041999996,0.384,0.54656875,0.4738277,407,284,123
89,25.328249,0.041999996,0.384,0.5829934,0.4363943,407,284,123
90,23.415314,0.041999996,0.384,0.50950867,0.51124984,407,284,123
91,41.56585,0.041999996,0.388,0.64961386,0.371148,407,284,123
92,40.866394,0.041999996,0.38200003,0.43519533,0.585839,407,284,123
93,37.01917,0.041999996,0.38599998,0.6279551,0.38310575,407,284,123
94,23.485962,0.041999996,0.38200003,0.52609515,0.49263275,407,284,123
95,23.318232,0.041999996,0.38200003,0.55966574,0.46039104,407,284,123
96,22.868465,0.041999996,0.38200003,0.5526336,0.4679501,407,284,123
97,22.47176,0.041999996,0.384,0.5524947,0.46965867,407,284,123
98,23.174488,0.041999996,0.384,0.55996436,0.46125123,407,284,123
99,22.169935,0.041999996,0.384,0.5491452,0.47334927,407,284,123
100,24.438673,0.041999996,0.38200003,0.5706601,0.45025548,407,284,123
101,22.700865,0.041999996,0.38200003,0.5199816,0.5035128,407,284,123
102,37.907516,0.041999996,0.38200003,0.63654524,0.3841281,407,284,123
103,43.432438,0.041999996,0.38200003,0.41948357,0.60740477,407,284,123
104,59.395256,0.04400003,0.38599998,0.69283694,0.3257781,407,284,123
105,28.252842,0.04400003,0.384,0.5054668,0.5144746,407,284,123
106,25.042654,0.04400003,0.388,0.57139844,0.44632423,407,284,123
107,22.867752,0.04400003,0.38599998,0.5463319,0.47438192,407,284,123
108,22.645517,0.04400003,0.388,0.55451053,0.46551055,407,284,123
109,23.845428,0.04400003,0.388,0.5580355,0.4618544,407,284,123
110,23.103533,0.04400003,0.388,0.53446186,0.48838514,407,284,123
111,24.997545,0.04400003,0.38599998,0.57366407,0.44979823,407,284,123
112,22.648804,0.04400003,0.384,0.51981276,0.50536627,407,284,123
113,32.879482,0.04400003,0.38200003,0.6202488,0.4014667,407,284,123
114,32.69069,0.04400003,0.37800002,0.44940513,0.57798743,407,284,123
115,63.51844,0.041999996,0.38,0.7080196,0.31531408,407,284,123
116,37.530346,0.041999996,0.37800002,0.43830675,0.5943571,407,284,123
117,26.224463,0.04400003,0.376,0.5715727,0.45167232,407,284,123
118,22.511494,0.041999996,0.37800002,0.5449101,0.4803555,407,284,123
119,22.041521,0.041999996,0.38,0.5478132,0.4764386,407,284,123
120,21.755995,0.041999996,0.38,0.54373026,0.480511,407,284,123
121,21.74924,0.041999996,0.38,0.54589856,0.4780979,407,284,123
122,21.664988,0.041999996,0.38,0.5438328,0.4806036,407,284,123
123,21.750662,0.041999996,0.38,0.5469466,0.4777803,407,284,123
124,21.597525,0.041999996,0.38,0.5429098,0.48250762,407,284,123
125,21.775644,0.041999996,0.38,0.5476909,0.47819504,407,284,123
126,21.94991,0.041999996,0.37800002,0.5575039,0.46602595,407,284,123
127,25.588625,0.041999996,0.374,0.49081302,0.5399184,407,284,123
128,135.94328,0.041999996,0.374,0.7942379,0.21843667,407,284,123
129,60.41903,0.041999996,0.38200003,0.5960722,0.41805995,407,284,123
130,35.44496,0.04400003,0.376,0.5653488,0.44702792,407,284,123
131,35.027294,0.04400003,0.38,0.6092548,0.40215805,407,284,123
132,24.805223,0.04400003,0.38200003,0.494168,0.52481055,407,284,123
133,37.186428,0.041999996,0.37800002,0.6384977,0.3774289,407,284,123
134,45.451927,0.041999996,0.38,0.40677497,0.6259759,407,284,123
135,88.02084,0.041999996,0.37800002,0.7366292,0.27798158,407,284,123
136,41.3459,0.041999996,0.384,0.5736167,0.444944,407,284,123
137,50.87748,0.041999996,0.38200003,0.63082314,0.38003218,407,284,123
138,32.89925,0.041999996,0.38200003,0.5815768,0.43067765,407,284,123
139,49.130028,0.041999996,0.38,0.6369054,0.36233675,407,284,123
140,69.70736,0.04400003,0.37800002,0.3617919,0.6679069,407,284,123
141,36.812546,0.04400003,0.37199998,0.48665962,0.53754115,407,284,123
142,27.93507,0.04400003,0.374,0.5320232,0.49067864,407,284,123
143,25.46883,0.04400003,0.376,0.5494137,0.47341403,407,284,123
144,24.390156,0.04400003,0.376,0.547842,0.4763916,407,284,123
145,23.777048,0.04400003,0.376,0.54886764,0.47626072,407,284,123
146,23.390266,0.04400003,0.376,0.5506028,0.4749025,407,284,123
147,23.036861,0.04400003,0.376,0.5511897,0.47439334,407,284,123
148,22.68532,0.04400003,0.374,0.55107474,0.47439674,407,284,123
149,22.329885,0.04400003,0.374,0.5504363,0.47480252,407,284,123
150,22.151052,0.04400003,0.376,0.5501202,0.47493887,407,284,123
151,21.7971,0.04400003,0.374,0.5486259,0.47601488,407,284,123
152,21.48524,0.04400003,0.374,0.547523,0.4767127,407,284,123
153,21.189219,0.04400003,0.374,0.5459856,0.47789317,407,284,123
154,21.068323,0.04400003,0.374,0.5453072,0.47844926,407,284,123
155,20.806574,0.04400003,0.376,0.5434608,0.4800055,407,284,123
156,20.623138,0.04400003,0.376,0.54269624,0.4805522,407,284,123
157,20.46057,0.04400003,0.376,0.5410574,0.48205006,407,284,123
158,20.367275,0.04400003,0.376,0.54130214,0.48168692,407,284,123
159,20.256931,0.04400003,0.376,0.53923815,0.48370567,407,284,123
160,20.2479,0.04400003,0.376,0.54252374,0.4802856,407,284,123
161,20.10267,0.04400003,0.37800002,0.53465897,0.48824692,407,284,123
162,20.857437,0.04400003,0.37800002,0.55799973,0.46431443,407,284,123
163,24.781572,0.04400003,0.38200003,0.48277706,0.5413217,407,284,123
164,70.10052,0.046000004,0.38,0.71002173,0.3120514,407,284,123
165,31.024948,0.04400003,0.37800002,0.47449005,0.55561507,407,284,123
166,22.64033,0.041999996,0.37800002,0.5391259,0.48591134,407,284,123
167,21.047407,0.041999996,0.37800002,0.53940624,0.4846892,407,284,123
168,20.052174,0.041999996,0.37800002,0.5348977,0.48843104,407,284,123
169,19.586956,0.041999996,0.37800002,0.53401744,0.488757,407,284,123
170,19.381887,0.041999996,0.38,0.53347945,0.48901892,407,284,123
171,19.282326,0.041999996,0.37800002,0.5331903,0.48926574,407,284,123
172,19.222303,0.041999996,0.37800002,0.53289795,0.48962608,407,284,123
173,19.182997,0.041999996,0.376,0.53295815,0.4896781,407,284,123
174,19.154408,0.041999996,0.376,0.5329392,0.48982546,407,284,123
175,19.129599,0.041999996,0.37800002,0.5334362,0.4894324,407,284,123
176,19.106276,0.041999996,0.37800002,0.5333276,0.48962796,407,284,123
177,19.078697,0.041999996,0.37800002,0.535039,0.48789564,407,284,123
178,19.050217,0.041999996,0.37800002,0.5331421,0.4897987,407,284,123
179,19.151806,0.041999996,0.37800002,0.5433499,0.47902277,407,284,123
180,19.733738,0.041999996,0.38,0.5125429,0.51075214,407,284,123
181,43.312527,0.041999996,0.37800002,0.65701056,0.35952246,407,284,123
182,99.42847,0.041999996,0.38,0.3036353,0.7261747,407,284,123
183,39.029625,0.04400003,0.37800002,0.64695275,0.37069565,407,284,123
184,23.484203,0.04400003,0.38,0.50714856,0.5117187,407,284,123
185,25.677935,0.04400003,0.37800002,0.59401995,0.42356586,407,284,123
186,22.953016,0.04400003,0.38200003,0.49475044,0.5250841,407,284,123
187,26.122318,0.04400003,0.37800002,0.5987925,0.4193066,407,284,123
188,23.584642,0.04400003,0.384,0.48565578,0.53442913,407,284,123
189,25.687422,0.04400003,0.37800002,0.5977125,0.4207294,407,284,123
190,23.011448,0.04400003,0.384,0.4873106,0.53287375,407,284,123
191,24.475588,0.04400003,0.38,0.5915123,0.4271295,407,284,123
192,22.296356,0.04400003,0.384,0.49135822,0.52881426,407,284,123
193,24.15343,0.04400003,0.38,0.58970994,0.42884618,407,284,123
194,22.414492,0.04400003,0.384,0.4896929,0.5303928,407,284,123
195,24.818874,0.04400003,0.38,0.59409183,0.42452624,407,284,123
196,22.928747,0.04400003,0.384,0.48442706,0.5359162,407,284,123
197,25.809849,0.04400003,0.37800002,0.60000587,0.4187056,407,284,123
198,23.217976,0.04400003,0.384,0.48096755,0.53960246,407,284,123
199,25.597,0.04400003,0.37800002,0.59923285,0.41954195,407,284,123
200,22.619228,0.04400003,0.38200003,0.4843535,0.53613514,407,284,123
201,24.393953,0.04400003,0.37800002,0.5927606,0.4261292,407,284,123
202,21.776915,0.04400003,0.38200003,0.49024716,0.5302346,407,284,123
203,23.886059,0.04400003,0.37800002,0.5897741,0.4291332,407,284,123
204,21.677383,0.04400003,0.38200003,0.49064797,0.52985114,407,284,123
205,24.486933,0.04400003,0.376,0.59337735,0.42545158,407,284,123
206,22.214285,0.04400003,0.38200003,0.48572078,0.53485227,407,284,123
207,25.522133,0.04400003,0.376,0.59935063,0.41953406,407,284,123
208,22.52863,0.04400003,0.38200003,0.4824064,0.5383025,407,284,123
209,25.471966,0.04400003,0.37800002,0.5994297,0.41959697,407,284,123
210,21.889616,0.04400003,0.38200003,0.4860757,0.53476965,407,284,123
211,24.285862,0.04400003,0.37800002,0.5931165,0.426095,407,284,123
212,21.206245,0.04400003,0.38200003,0.49169287,0.529044,407,284,123
213,23.689459,0.04400003,0.37800002,0.58955365,0.42968765,407,284,123
214,20.972454,0.04400003,0.384,0.4934457,0.5273473,407,284,123
215,23.904282,0.04400003,0.37800002,0.5910047,0.42826438,407,284,123
216,21.206757,0.04400003,0.38200003,0.49062282,0.5302846,407,284,123
217,24.660362,0.04400003,0.37800002,0.59570503,0.4236625,407,284,123
218,21.507647,0.04400003,0.38200003,0.48712933,0.53399867,407,284,123
219,25.092077,0.04400003,0.37800002,0.5985291,0.4210781,407,284,123
220,21.421175,0.04400003,0.38200003,0.48703647,0.5342469,407,284,123
221,24.596981,0.04400003,0.37800002,0.5961421,0.4237113,407,284,123
222,20.849133,0.04400003,0.38200003,0.49159127,0.5297491,407,284,123
223,23.771622,0.04400003,0.37800002,0.5915076,0.42851603,407,284,123
224,20.43828,0.04400003,0.38200003,0.49544927,0.52587736,407,284,123
225,23.486933,0.04400003,0.38,0.5897907,0.43032256,407,284,123
226,20.376448,0.04400003,0.38200003,0.49598286,0.5253641,407,284,123
227,23.837107,0.04400003,0.38,0.5919697,0.4282515,407,284,123
228,20.607244,0.04400003,0.384,0.4932898,0.52810663,407,284,123
229,24.552803,0.04400003,0.38,0.596163,0.42420432,407,284,123
230,20.784063,0.04400003,0.384,0.49100453,0.5305396,407,284,123
231,24.861057,0.046000004,0.38,0.5979886,0.42258608,407,284,123
232,20.668322,0.04400003,0.384,0.49156845,0.5301115,407,284,123
233,24.5019,0.046000004,0.38,0.5960314,0.42467648,407,284,123
234,20.366488,0.04400003,0.384,0.49433953,0.52729833,407,284,123
235,23.993935,0.046000004,0.38,0.5930509,0.42768684,407,284,123
236,20.131771,0.04400003,0.384,0.49671882,0.52482206,407,284,123
237,23.765556,0.046000004,0.38,0.59160495,0.42911547,407,284,123
238,20.061062,0.04400003,0.384,0.4972587,0.5242433,407,284,123
239,23.868338,0.046000004,0.38,0.59217435,0.4285444,407,284,123
240,20.137331,0.04400003,0.384,0.49605882,0.52538747,407,284,123
241,24.170095,0.046000004,0.38,0.5939654,0.42677796,407,284,123
242,20.244188,0.04400003,0.384,0.4944719,0.52696407,407,284,123
243,24.39593,0.046000004,0.38,0.59532064,0.4254607,407,284,123
244,20.24634,0.04400003,0.384,0.4939658,0.5275022,407,284,123
245,24.302187,0.046000004,0.38,0.59489065,0.42591435,407,284,123
246,20.120277,0.04400003,0.384,0.49489906,0.526503,407,284,123
247,23.998056,0.046000004,0.38,0.5932121,0.42756245,407,284,123
248,19.939009,0.04400003,0.384,0.49654508,0.5247983,407,284,123
249,23.694073,0.046000004,0.37800002,0.5914485,0.42926925,407,284,123
250,19.809729,0.04400003,0.384,0.49769726,0.5235137,407,284,123
251,23.55443,0.046000004,0.37800002,0.59062505,0.43002895,407,284,123
252,19.754034,0.04400003,0.384,0.49797922,0.523148,407,284,123
253,23.557455,0.046000004,0.37800002,0.590674,0.42992955,407,284,123
254,19.760351,0.04400003,0.384,0.49749207,0.5235235,407,284,123
255,23.647207,0.046000004,0.37800002,0.59127444,0.42929098,407,284,123
256,19.772871,0.04400003,0.38599998,0.49689692,0.5240708,407,284,123
257,23.698507,0.046000004,0.37800002,0.5916648,0.4288682,407,284,123
258,19.753239,0.04400003,0.38599998,0.49662915,0.52423865,407,284,123
259,23.661102,0.046000004,0.37800002,0.59155184,0.4289401,407,284,123
260,19.674326,0.04400003,0.38599998,0.4970283,0.5237743,407,284,123
261,23.502224,0.046000004,0.37800002,0.59073627,0.4296963,407,284,123
262,19.560211,0.04400003,0.38599998,0.49782294,0.5228525,407,284,123
263,23.31333,0.046000004,0.37800002,0.58974373,0.4306171,407,284,123
264,19.438095,0.04400003,0.38599998,0.49871945,0.5218703,407,284,123
265,23.138985,0.046000004,0.37800002,0.58883846,0.43145636,407,284,123
266,19.332792,0.04400003,0.38599998,0.49934128,0.5211145,407,284,123
267,23.030918,0.046000004,0.37800002,0.5883626,0.4318693,407,284,123
268,19.243855,0.04400003,0.38599998,0.49967247,0.5207078,407,284,123
269,22.938847,0.046000004,0.37800002,0.5880631,0.4321323,407,284,123
270,19.1613,0.04400003,0.38599998,0.4997657,0.5205045,407,284,123
271,22.871775,0.046000004,0.38,0.58799464,0.4321608,407,284,123
272,19.069107,0.04400003,0.38599998,0.49978322,0.52044326,407,284,123
273,22.776564,0.046000004,0.38,0.5878847,0.43226397,407,284,123
274,18.946665,0.04400003,0.38599998,0.49985626,0.5203178,407,284,123
275,22.651709,0.046000004,0.38,0.5877559,0.43238515,407,284,123
276,18.789942,0.046000004,0.384,0.49983984,0.5202489,407,284,123
277,22.497711,0.046000004,0.38,0.58773154,0.43240392,407,284,123
278,18.588568,0.046000004,0.384,0.499624,0.5204667,407,284,123
279,22.318386,0.046000004,0.37800002,0.5879943,0.4321839,407,284,123
280,18.318592,0.046000004,0.384,0.49877697,0.52134156,407,284,123
281,22.148026,0.046000004,0.37800002,0.58910996,0.43115157,407,284,123
282,17.934761,0.046000004,0.384,0.4962142,0.5239761,407,284,123
283,22.056469,0.046000004,0.37800002,0.5923216,0.42810643,407,284,123
284,17.188473,0.046000004,0.384,0.48987913,0.53061646,407,284,123
285,21.719412,0.046000004,0.37800002,0.59868145,0.42207623,407,284,123
286,14.486925,0.046000004,0.384,0.4743271,0.54668444,407,284,123
287,18.805267,0.046000004,0.37800002,0.60529965,0.41570714,407,284,123
288,14.743567,0.046000004,0.384,0.43661505,0.5838808,407,284,123
289,17.380772,0.046000004,0.37800002,0.60005635,0.420425,407,284,123
290,15.234938,0.046000004,0.384,0.4367457,0.58330435,407,284,123
291,15.563812,0.046000004,0.38,0.5817195,0.4389491,407,284,123
292,12.492555,0.046000004,0.384,0.45569986,0.5647245,407,284,123
293,13.523161,0.046000004,0.38,0.56663734,0.45341128,407,284,123
294,12.214805,0.046000004,0.384,0.45837113,0.5619704,407,284,123
295,14.633848,0.046000004,0.38,0.5718863,0.44780985,407,284,123
296,13.89105,0.046000004,0.384,0.44691437,0.57345694,407,284,123
