Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3,TestingError,TrainingError
43,0.07774675637483597,0.6467296481132507,0.6119399666786194,0.25283223390579224,699,330,281,88,0.474342942237854,0.11138921976089478
44,0.07685384899377823,0.6464852094650269,0.6119552850723267,0.2530961334705353,699,330,281,88,0.474342942237854,0.11138921976089478
45,0.07595034688711166,0.6462458372116089,0.6119656562805176,0.2533468008041382,699,330,281,88,0.47559452056884766,0.11264079809188843
46,0.07513398677110672,0.6460279822349548,0.6119807958602905,0.2535608112812042,699,330,281,88,0.47559452056884766,0.11264079809188843
47,0.07429073005914688,0.6457908153533936,0.6119902729988098,0.253799170255661,699,330,281,88,0.47559452056884766,0.11264079809188843
48,0.07346656173467636,0.6455560326576233,0.6120104789733887,0.2540135681629181,699,330,281,88,0.47559452056884766,0.11264079809188843
49,0.07266323268413544,0.6453303694725037,0.6120088696479797,0.25426027178764343,699,330,281,88,0.474342942237854,0.11264079809188843
50,0.07188979536294937,0.6451072692871094,0.6120140552520752,0.2544856369495392,699,330,281,88,0.474342942237854,0.11138921976089478
51,0.07114745676517487,0.6448872089385986,0.6120198369026184,0.25470349192619324,699,330,281,88,0.474342942237854,0.11138921976089478
52,0.0704147219657898,0.644684910774231,0.6120275259017944,0.25489604473114014,699,330,281,88,0.47058820724487305,0.11138921976089478
53,0.06968395411968231,0.6444593667984009,0.6120436191558838,0.2551013231277466,699,330,281,88,0.47058820724487305,0.11138921976089478
54,0.06898146122694016,0.6442580223083496,0.6120426058769226,0.2553148567676544,699,330,281,88,0.4718397855758667,0.11264079809188843
55,0.0682944729924202,0.6440290212631226,0.6120641231536865,0.25551941990852356,699,330,281,88,0.4718397855758667,0.11264079809188843
56,0.06760961562395096,0.6438204050064087,0.6120687127113342,0.2557031810283661,699,330,281,88,0.47309136390686035,0.11264079809188843
57,0.06696254760026932,0.6436105370521545,0.6120831370353699,0.2558978199958801,699,330,281,88,0.47309136390686035,0.11264079809188843
58,0.0663229450583458,0.6433925628662109,0.6121200323104858,0.2560631036758423,699,330,281,88,0.4718397855758667,0.11389237642288208
59,0.06568759679794312,0.6431768536567688,0.6121384501457214,0.2562413215637207,699,330,281,88,0.47058820724487305,0.11389237642288208
60,0.06508349627256393,0.6429632902145386,0.6121679544448853,0.25641068816185,699,330,281,88,0.47058820724487305,0.11389237642288208
61,0.06447631865739822,0.6427600383758545,0.6121841669082642,0.25657325983047485,699,330,281,88,0.4718397855758667,0.11514395475387573
62,0.063880056142807,0.6425645351409912,0.6121872663497925,0.2567422389984131,699,330,281,88,0.4718397855758667,0.11389237642288208
63,0.06334570050239563,0.6423791646957397,0.6122370362281799,0.25686824321746826,699,330,281,88,0.47309136390686035,0.11514395475387573
64,0.0627729669213295,0.6421722173690796,0.6122551560401917,0.25702229142189026,699,330,281,88,0.474342942237854,0.11514395475387573
65,0.06222910434007645,0.6419783234596252,0.6122816801071167,0.25713351368904114,699,330,281,88,0.474342942237854,0.11514395475387573
66,0.061707738786935806,0.6417825222015381,0.6123305559158325,0.2572508752346039,699,330,281,88,0.474342942237854,0.11889863014221191
67,0.06117834150791168,0.6415930390357971,0.6123535633087158,0.2573585510253906,699,330,281,88,0.47309136390686035,0.11889863014221191
68,0.060662511736154556,0.6413871049880981,0.6123812198638916,0.2574961483478546,699,330,281,88,0.47309136390686035,0.11889863014221191
69,0.06017556041479111,0.641193687915802,0.6124539375305176,0.25754567980766296,699,330,281,88,0.47309136390686035,0.11889863014221191
70,0.059686630964279175,0.6410087943077087,0.6124786734580994,0.25767096877098083,699,330,281,88,0.47309136390686035,0.11889863014221191
71,0.059230826795101166,0.6408220529556274,0.6125310063362122,0.2577284276485443,699,330,281,88,0.47309136390686035,0.11889863014221191
72,0.05875750631093979,0.6406238079071045,0.6125892400741577,0.2578219175338745,699,330,281,88,0.47309136390686035,0.11889863014221191
73,0.058314889669418335,0.6404591202735901,0.6126217246055603,0.25788775086402893,699,330,281,88,0.47309136390686035,0.11889863014221191
74,0.05785340070724487,0.6402662992477417,0.6126610040664673,0.2579857409000397,699,330,281,88,0.47309136390686035,0.12015020847320557
75,0.057416632771492004,0.6400753855705261,0.612726092338562,0.2580505609512329,699,330,281,88,0.47309136390686035,0.12015020847320557
76,0.0569787435233593,0.6399019956588745,0.612758994102478,0.25813665986061096,699,330,281,88,0.47309136390686035,0.12015020847320557
77,0.056554604321718216,0.6397241353988647,0.6128043532371521,0.25818899273872375,699,330,281,88,0.47309136390686035,0.12015020847320557
78,0.056113436818122864,0.6395331025123596,0.6128376722335815,0.25828418135643005,699,330,281,88,0.47309136390686035,0.12140172719955444
79,0.055702582001686096,0.6393488645553589,0.6129103899002075,0.25833985209465027,699,330,281,88,0.47309136390686035,0.12015020847320557
80,0.05528886616230011,0.6391812562942505,0.6129435896873474,0.25839436054229736,699,330,281,88,0.47309136390686035,0.11764705181121826
81,0.05488266423344612,0.638999342918396,0.6129938960075378,0.2584606111049652,699,330,281,88,0.474342942237854,0.11889863014221191
82,0.054503802210092545,0.6388148069381714,0.613067626953125,0.2584986388683319,699,330,281,88,0.474342942237854,0.11764705181121826
83,0.05409004166722298,0.6386361718177795,0.613095760345459,0.258587121963501,699,330,281,88,0.474342942237854,0.11889863014221191
84,0.05371052771806717,0.6384557485580444,0.61317378282547,0.25860464572906494,699,330,281,88,0.474342942237854,0.11764705181121826
85,0.05331563577055931,0.6382811665534973,0.613214373588562,0.25867363810539246,699,330,281,88,0.474342942237854,0.11764705181121826
86,0.05294547230005264,0.6381067633628845,0.6132582426071167,0.25871917605400085,699,330,281,88,0.474342942237854,0.11889863014221191
87,0.05255819484591484,0.637939989566803,0.6132830381393433,0.2587980031967163,699,330,281,88,0.474342942237854,0.11889863014221191
88,0.05219195783138275,0.6377688050270081,0.6133529543876648,0.25882792472839355,699,330,281,88,0.474342942237854,0.11764705181121826
89,0.05182676017284393,0.6375921964645386,0.6133924722671509,0.2588976323604584,699,330,281,88,0.474342942237854,0.11889863014221191
90,0.05147208273410797,0.6374183297157288,0.6134450435638428,0.2589377164840698,699,330,281,88,0.474342942237854,0.11889863014221191
91,0.0510992705821991,0.6372371912002563,0.6134927272796631,0.25899621844291687,699,330,281,88,0.474342942237854,0.11764705181121826
92,0.0507601797580719,0.6370916962623596,0.6135236024856567,0.2590443789958954,699,330,281,88,0.474342942237854,0.11889863014221191
93,0.050407011061906815,0.6369079351425171,0.6135731935501099,0.25908613204956055,699,330,281,88,0.474342942237854,0.11889863014221191
94,0.05006249248981476,0.6367447376251221,0.6136230230331421,0.25913485884666443,699,330,281,88,0.474342942237854,0.11764705181121826
95,0.049726419150829315,0.6365801095962524,0.6136823296546936,0.2591531276702881,699,330,281,88,0.474342942237854,0.11889863014221191
96,0.049377672374248505,0.6363895535469055,0.6137264370918274,0.25922420620918274,699,330,281,88,0.47309136390686035,0.11764705181121826
97,0.04904378578066826,0.6362490653991699,0.6137657761573792,0.2592519521713257,699,330,281,88,0.47309136390686035,0.11764705181121826
98,0.0487297847867012,0.6360788941383362,0.6138185262680054,0.25929251313209534,699,330,281,88,0.47309136390686035,0.11764705181121826
99,0.04838462173938751,0.6359173655509949,0.6138583421707153,0.25933027267456055,699,330,281,88,0.47309136390686035,0.11764705181121826
100,0.048059359192848206,0.6357541084289551,0.6139036417007446,0.259383887052536,699,330,281,88,0.474342942237854,0.11764705181121826
101,0.04774415120482445,0.6355875730514526,0.6139487028121948,0.25941264629364014,699,330,281,88,0.474342942237854,0.11764705181121826
102,0.047417137771844864,0.6354178786277771,0.6139945387840271,0.25946760177612305,699,330,281,88,0.474342942237854,0.11764705181121826
103,0.04709731414914131,0.6352562308311462,0.6140435338020325,0.25948068499565125,699,330,281,88,0.474342942237854,0.11764705181121826
104,0.04678099602460861,0.6350946426391602,0.6140604615211487,0.25955039262771606,699,330,281,88,0.474342942237854,0.11764705181121826
105,0.0464787594974041,0.6349377036094666,0.6141080260276794,0.25958141684532166,699,330,281,88,0.474342942237854,0.11764705181121826
106,0.04615060240030289,0.6347354054450989,0.6141589283943176,0.25964614748954773,699,330,281,88,0.474342942237854,0.11764705181121826
107,0.04584582522511482,0.63456791639328,0.6141894459724426,0.2596991956233978,699,330,281,88,0.474342942237854,0.11764705181121826
108,0.04553412273526192,0.6344001293182373,0.6142422556877136,0.2597540616989136,699,330,281,88,0.474342942237854,0.11764705181121826
109,0.0452432781457901,0.6342216730117798,0.6142810583114624,0.2597968578338623,699,330,281,88,0.47309136390686035,0.11764705181121826
110,0.04493103548884392,0.6340368390083313,0.6143184900283813,0.259880930185318,699,330,281,88,0.47309136390686035,0.11764705181121826
111,0.0446607768535614,0.6338689923286438,0.6143713593482971,0.25990214943885803,699,330,281,88,0.4718397855758667,0.11764705181121826
112,0.04436124861240387,0.6337064504623413,0.6144089698791504,0.2599571943283081,699,330,281,88,0.4718397855758667,0.11764705181121826
113,0.044095247983932495,0.6335281729698181,0.6144600510597229,0.26001808047294617,699,330,281,88,0.4718397855758667,0.11764705181121826
114,0.043790508061647415,0.6333423256874084,0.6145073771476746,0.260050892829895,699,330,281,88,0.4718397855758667,0.11764705181121826
115,0.04352763295173645,0.6331862807273865,0.6145484447479248,0.2601034939289093,699,330,281,88,0.4718397855758667,0.11764705181121826
116,0.04322204738855362,0.6329936385154724,0.6145764589309692,0.2601780891418457,699,330,281,88,0.4718397855758667,0.11764705181121826
117,0.04297974333167076,0.6328526139259338,0.6146212220191956,0.2601858079433441,699,330,281,88,0.4718397855758667,0.11764705181121826
118,0.042686041444540024,0.6326684355735779,0.6146623492240906,0.2602460980415344,699,330,281,88,0.4718397855758667,0.11764705181121826
119,0.042440906167030334,0.6325076818466187,0.6147069334983826,0.26028701663017273,699,330,281,88,0.47058820724487305,0.11764705181121826
120,0.04214567318558693,0.6323259472846985,0.6147375702857971,0.2603335678577423,699,330,281,88,0.47058820724487305,0.11764705181121826
121,0.041895244270563126,0.6321799755096436,0.6147712469100952,0.26038143038749695,699,330,281,88,0.47058820724487305,0.11764705181121826
122,0.041618529707193375,0.6320189237594604,0.6147903203964233,0.2604282796382904,699,330,281,88,0.47058820724487305,0.11764705181121826
123,0.041367605328559875,0.6318550109863281,0.6148337721824646,0.2604715824127197,699,330,281,88,0.47058820724487305,0.11889863014221191
124,0.04110066592693329,0.6316860318183899,0.6148460507392883,0.2605365812778473,699,330,281,88,0.46933668851852417,0.11889863014221191
125,0.040868181735277176,0.631558895111084,0.6148862838745117,0.26056239008903503,699,330,281,88,0.46933668851852417,0.11889863014221191
126,0.040596745908260345,0.6313722729682922,0.6149075627326965,0.2606135308742523,699,330,281,88,0.4680851101875305,0.11889863014221191
127,0.04035384580492973,0.6312052607536316,0.6149628758430481,0.2606339156627655,699,330,281,88,0.4680851101875305,0.11889863014221191
128,0.04009803757071495,0.6310584545135498,0.6149759888648987,0.260679692029953,699,330,281,88,0.4680851101875305,0.11889863014221191
129,0.03986748680472374,0.6309226155281067,0.6150166392326355,0.2607000172138214,699,330,281,88,0.4680851101875305,0.11764705181121826
130,0.03963659331202507,0.6307660937309265,0.6150327920913696,0.2607468366622925,699,330,281,88,0.4680851101875305,0.11764705181121826
131,0.03940065950155258,0.6306089162826538,0.615074872970581,0.260780930519104,699,330,281,88,0.46683353185653687,0.11764705181121826
132,0.0391550175845623,0.6304431557655334,0.6150954365730286,0.260823518037796,699,330,281,88,0.4655819535255432,0.11764705181121826
133,0.03892771899700165,0.6302900314331055,0.6151420474052429,0.2608458399772644,699,330,281,88,0.4655819535255432,0.11764705181121826
134,0.03869319334626198,0.6301658749580383,0.6151512861251831,0.2608761787414551,699,330,281,88,0.4655819535255432,0.11764705181121826
135,0.038467954844236374,0.6299720406532288,0.6151943206787109,0.2609309256076813,699,330,281,88,0.46433043479919434,0.11764705181121826
136,0.03826890513300896,0.6298690438270569,0.615203857421875,0.2609621286392212,699,330,281,88,0.46433043479919434,0.11889863014221191
137,0.0380309596657753,0.6297186017036438,0.6152166724205017,0.2610074281692505,699,330,281,88,0.46433043479919434,0.11889863014221191
138,0.03783267363905907,0.6295846700668335,0.6152559518814087,0.26103055477142334,699,330,281,88,0.46433043479919434,0.12015020847320557
139,0.037616778165102005,0.6294428706169128,0.6152657866477966,0.26107800006866455,699,330,281,88,0.46433043479919434,0.12015020847320557
140,0.03740187734365463,0.6292967796325684,0.6152698993682861,0.2611345946788788,699,330,281,88,0.4630788564682007,0.12015020847320557
141,0.037186797708272934,0.6291484236717224,0.6153045892715454,0.2611701190471649,699,330,281,88,0.4630788564682007,0.12015020847320557
142,0.03699183091521263,0.6290461421012878,0.6153061389923096,0.26121756434440613,699,330,281,88,0.4630788564682007,0.12015020847320557
143,0.036787908524274826,0.6289071440696716,0.6153414845466614,0.261221706867218,699,330,281,88,0.4630788564682007,0.12015020847320557
144,0.03658900037407875,0.6287572979927063,0.6153461337089539,0.2612791061401367,699,330,281,88,0.4630788564682007,0.12015020847320557
145,0.03638024255633354,0.6286150217056274,0.6153589487075806,0.26133862137794495,699,330,281,88,0.4630788564682007,0.12015020847320557
146,0.03619157522916794,0.6284970641136169,0.615368664264679,0.2613729238510132,699,330,281,88,0.4630788564682007,0.12015020847320557
147,0.03600742295384407,0.6283924579620361,0.6153675317764282,0.26141583919525146,699,330,281,88,0.4655819535255432,0.12015020847320557
148,0.03581102937459946,0.6282491683959961,0.6153860688209534,0.2614540159702301,699,330,281,88,0.4655819535255432,0.12015020847320557
149,0.03560405597090721,0.6281067132949829,0.6153960227966309,0.26149502396583557,699,330,281,88,0.4655819535255432,0.12015020847320557
150,0.03543105348944664,0.6279923319816589,0.6154020428657532,0.2615419328212738,699,330,281,88,0.46433043479919434,0.12015020847320557
151,0.03524693101644516,0.6278616189956665,0.6154080033302307,0.2615828216075897,699,330,281,88,0.46433043479919434,0.12015020847320557
152,0.03504684567451477,0.6277212500572205,0.6154136657714844,0.26164743304252625,699,330,281,88,0.4655819535255432,0.12015020847320557
153,0.03488295525312424,0.6276233792304993,0.615408182144165,0.26166751980781555,699,330,281,88,0.4655819535255432,0.12015020847320557
154,0.03469208627939224,0.6274802684783936,0.61542809009552,0.2617286443710327,699,330,281,88,0.4655819535255432,0.12015020847320557
155,0.034528180956840515,0.6273819208145142,0.6154153943061829,0.2617769241333008,699,330,281,88,0.4655819535255432,0.12015020847320557
156,0.03434712812304497,0.6272349953651428,0.6154345273971558,0.26181259751319885,699,330,281,88,0.4655819535255432,0.12015020847320557
157,0.034180112183094025,0.6271446347236633,0.6154190897941589,0.26185086369514465,699,330,281,88,0.46683353185653687,0.12015020847320557
158,0.034001849591732025,0.6270170211791992,0.6154237985610962,0.2619025409221649,699,330,281,88,0.46683353185653687,0.1226533055305481
159,0.03383830189704895,0.626897394657135,0.6154213547706604,0.2619406580924988,699,330,281,88,0.46683353185653687,0.1226533055305481
160,0.03367719054222107,0.6267614960670471,0.6154416799545288,0.26199501752853394,699,330,281,88,0.46683353185653687,0.12390488386154175
161,0.03351379185914993,0.6266732215881348,0.6154190301895142,0.26203620433807373,699,330,281,88,0.46683353185653687,0.12390488386154175
162,0.033334728330373764,0.6265159845352173,0.6154483556747437,0.2620960474014282,699,330,281,88,0.46683353185653687,0.12390488386154175
163,0.03318015858530998,0.626401960849762,0.6154431700706482,0.26212555170059204,699,330,281,88,0.46683353185653687,0.12390488386154175
164,0.03302063047885895,0.6262618899345398,0.6154552102088928,0.26218292117118835,699,330,281,88,0.46683353185653687,0.12390488386154175
165,0.03286610171198845,0.6261643171310425,0.6154483556747437,0.26223084330558777,699,330,281,88,0.46683353185653687,0.12390488386154175
166,0.03271345794200897,0.6260327696800232,0.6154410243034363,0.26229584217071533,699,330,281,88,0.46683353185653687,0.12390488386154175
167,0.032587070018053055,0.6259447932243347,0.6154586672782898,0.2623092532157898,699,330,281,88,0.46683353185653687,0.12390488386154175
168,0.032395876944065094,0.6257946491241455,0.6154443025588989,0.26239174604415894,699,330,281,88,0.46683353185653687,0.12390488386154175
169,0.03225383535027504,0.6256855726242065,0.615452229976654,0.2623971402645111,699,330,281,88,0.4680851101875305,0.12390488386154175
170,0.03209956735372543,0.625572144985199,0.6154572367668152,0.26246529817581177,699,330,281,88,0.4680851101875305,0.12390488386154175
171,0.031957391649484634,0.6254458427429199,0.6154625415802002,0.2625121772289276,699,330,281,88,0.4680851101875305,0.12390488386154175
172,0.03180871158838272,0.6253138780593872,0.6154710650444031,0.2625621557235718,699,330,281,88,0.4680851101875305,0.12390488386154175
173,0.031657297164201736,0.6252065896987915,0.6154670715332031,0.2625792324542999,699,330,281,88,0.4680851101875305,0.12390488386154175
174,0.03153090551495552,0.6251046061515808,0.615479052066803,0.2626228332519531,699,330,281,88,0.4680851101875305,0.12390488386154175
175,0.03137346729636192,0.624950647354126,0.6154642701148987,0.2627013921737671,699,330,281,88,0.4680851101875305,0.1251564621925354
176,0.03123653680086136,0.6248663663864136,0.615472674369812,0.26271697878837585,699,330,281,88,0.4680851101875305,0.1251564621925354
177,0.031095845624804497,0.6247460246086121,0.615452229976654,0.26278096437454224,699,330,281,88,0.4680851101875305,0.1251564621925354
178,0.0309534203261137,0.6246281266212463,0.6154782772064209,0.2628026306629181,699,330,281,88,0.4680851101875305,0.1251564621925354
179,0.030808988958597183,0.6245036721229553,0.6154634356498718,0.26287034153938293,699,330,281,88,0.4655819535255432,0.1251564621925354
180,0.030691983178257942,0.6244106888771057,0.6154627203941345,0.26292160153388977,699,330,281,88,0.4655819535255432,0.1251564621925354
181,0.030560344457626343,0.624320924282074,0.6154611706733704,0.26294437050819397,699,330,281,88,0.46433043479919434,0.1251564621925354
182,0.030430316925048828,0.6241950392723083,0.6154618859291077,0.26299282908439636,699,330,281,88,0.4655819535255432,0.1251564621925354
183,0.03032005950808525,0.6241267919540405,0.6154537796974182,0.26302143931388855,699,330,281,88,0.4655819535255432,0.1251564621925354
184,0.03016737289726734,0.6239909529685974,0.6154617071151733,0.26306620240211487,699,330,281,88,0.4655819535255432,0.1251564621925354
185,0.030040431767702103,0.6238555908203125,0.6154815554618835,0.2631188929080963,699,330,281,88,0.46683353185653687,0.1251564621925354
186,0.029907096177339554,0.6237542629241943,0.6154689788818359,0.2631591558456421,699,330,281,88,0.46683353185653687,0.1251564621925354
187,0.029780903831124306,0.6236554980278015,0.6154568195343018,0.2632025480270386,699,330,281,88,0.46683353185653687,0.1251564621925354
188,0.02967125177383423,0.6235647201538086,0.6154717803001404,0.2632262110710144,699,330,281,88,0.46683353185653687,0.1251564621925354
189,0.029547398909926414,0.6234363913536072,0.6154792308807373,0.26328110694885254,699,330,281,88,0.46683353185653687,0.1251564621925354
190,0.02941698580980301,0.6233307123184204,0.6154631972312927,0.263330340385437,699,330,281,88,0.46683353185653687,0.1251564621925354
191,0.029298748821020126,0.6232187151908875,0.6154745817184448,0.26337191462516785,699,330,281,88,0.46683353185653687,0.1251564621925354
192,0.02917446196079254,0.6231189370155334,0.6154611706733704,0.2634134292602539,699,330,281,88,0.46683353185653687,0.1251564621925354
193,0.02906835451722145,0.6230311393737793,0.6154535412788391,0.26345720887184143,699,330,281,88,0.46683353185653687,0.1251564621925354
194,0.028934422880411148,0.6229037046432495,0.615449070930481,0.26351574063301086,699,330,281,88,0.46683353185653687,0.1251564621925354
195,0.028844283893704414,0.6228328943252563,0.6154507994651794,0.2635536193847656,699,330,281,88,0.46683353185653687,0.1251564621925354
196,0.028724761679768562,0.6227285861968994,0.6154424548149109,0.26359036564826965,699,330,281,88,0.46683353185653687,0.1251564621925354
197,0.028616610914468765,0.6226271390914917,0.6154469847679138,0.2636313736438751,699,330,281,88,0.46683353185653687,0.1251564621925354
198,0.028501441702246666,0.6225261688232422,0.6154592037200928,0.26365038752555847,699,330,281,88,0.46683353185653687,0.1251564621925354
199,0.028402864933013916,0.6224174499511719,0.6154411435127258,0.26372942328453064,699,330,281,88,0.46683353185653687,0.1251564621925354
200,0.028288796544075012,0.6223535537719727,0.6154361367225647,0.263743132352829,699,330,281,88,0.46683353185653687,0.1251564621925354
201,0.02817114070057869,0.6222290992736816,0.6154342293739319,0.2637958228588104,699,330,281,88,0.46683353185653687,0.1251564621925354
202,0.028079457581043243,0.6221271753311157,0.615425705909729,0.2638470232486725,699,330,281,88,0.46683353185653687,0.1251564621925354
203,0.02797173149883747,0.6220415830612183,0.6154199838638306,0.26388975977897644,699,330,281,88,0.46683353185653687,0.12390488386154175
204,0.027867132797837257,0.6219663619995117,0.6154186725616455,0.2639085054397583,699,330,281,88,0.46683353185653687,0.12390488386154175
205,0.027765054255723953,0.6218681335449219,0.6153954863548279,0.2639671862125397,699,330,281,88,0.46683353185653687,0.12390488386154175
206,0.027664951980113983,0.6217904090881348,0.6153876185417175,0.26400941610336304,699,330,281,88,0.46683353185653687,0.12390488386154175
207,0.027564415708184242,0.6216912269592285,0.6153824925422668,0.264047235250473,699,330,281,88,0.46683353185653687,0.12390488386154175
208,0.02746751718223095,0.6216152906417847,0.6153698563575745,0.2640898525714874,699,330,281,88,0.46683353185653687,0.12390488386154175
209,0.027355631813406944,0.6215004324913025,0.6153667569160461,0.26413726806640625,699,330,281,88,0.46683353185653687,0.12765955924987793
210,0.02725621685385704,0.6214194297790527,0.6153490543365479,0.2641790509223938,699,330,281,88,0.46683353185653687,0.12765955924987793
211,0.027167128399014473,0.621337354183197,0.615329384803772,0.26424041390419006,699,330,281,88,0.4655819535255432,0.12765955924987793
212,0.027065638452768326,0.6212548613548279,0.6153331995010376,0.26425912976264954,699,330,281,88,0.46433043479919434,0.12765955924987793
213,0.026981493458151817,0.6211348176002502,0.6153297424316406,0.2643224895000458,699,330,281,88,0.46433043479919434,0.12765955924987793
214,0.02689492143690586,0.6210898160934448,0.615328848361969,0.26434141397476196,699,330,281,88,0.46433043479919434,0.12765955924987793
215,0.026783788576722145,0.6209773421287537,0.6153101921081543,0.2644026577472687,699,330,281,88,0.46433043479919434,0.12765955924987793
216,0.026689749211072922,0.620908796787262,0.6153021454811096,0.2644212543964386,699,330,281,88,0.46433043479919434,0.12765955924987793
217,0.02661263942718506,0.6208068132400513,0.615287721157074,0.26449692249298096,699,330,281,88,0.46433043479919434,0.12765955924987793
