Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,68.86684,0.09200001,0.374,0.67965865,0.3669893,442,309,133
1,44.830696,0.089999974,0.37199998,0.6328414,0.40715176,442,309,133
2,32.059242,0.09200001,0.37800002,0.599441,0.43548816,442,309,133
3,21.086239,0.088,0.37800002,0.56635165,0.46530953,442,309,133
4,17.332628,0.088,0.376,0.56130546,0.4680809,442,309,133
5,14.854333,0.088,0.374,0.55066264,0.47890663,442,309,133
6,13.753705,0.088,0.376,0.54570776,0.4801681,442,309,133
7,12.529772,0.088,0.374,0.5382997,0.4840727,442,309,133
8,11.893138,0.089999974,0.376,0.5396686,0.48046336,442,309,133
9,10.807293,0.089999974,0.376,0.53459525,0.4825225,442,309,133
10,10.287312,0.089999974,0.376,0.53836167,0.47675496,442,309,133
11,8.573035,0.089999974,0.374,0.5247132,0.48611152,442,309,133
12,6.7464743,0.09200001,0.374,0.5246457,0.47410312,442,309,133
13,4.500374,0.09200001,0.374,0.49684092,0.49788144,442,309,133
14,6.463791,0.09200001,0.37199998,0.5245671,0.47055152,442,309,133
15,4.3500557,0.09200001,0.37,0.4982335,0.4957786,442,309,133
16,7.5347605,0.09200001,0.37,0.5389273,0.460133,442,309,133
17,8.163351,0.09200001,0.37,0.47455704,0.5086859,442,309,133
18,9.469654,0.09200001,0.36799997,0.5573319,0.44867104,442,309,133
19,15.299343,0.09399998,0.366,0.43048945,0.552616,442,309,133
20,20.924574,0.096000016,0.36799997,0.5935211,0.40635392,442,309,133
21,13.905835,0.09799999,0.362,0.43295604,0.5576147,442,309,133
22,23.243307,0.09799999,0.376,0.60131073,0.3988006,442,309,133
23,12.0121,0.096000016,0.366,0.49614334,0.5054642,442,309,133
24,7.089817,0.096000016,0.37,0.54338396,0.45391083,442,309,133
25,16.680628,0.09200001,0.366,0.4464734,0.53243774,442,309,133
26,10.284213,0.09200001,0.37,0.5295978,0.46026865,442,309,133
27,11.6728945,0.09399998,0.36799997,0.4556393,0.5359997,442,309,133
28,20.048231,0.09200001,0.37199998,0.5657626,0.42353827,442,309,133
29,31.898905,0.096000016,0.36799997,0.3828039,0.59517574,442,309,133
30,15.284949,0.100000024,0.37199998,0.52680236,0.45955008,442,309,133
31,5.9726152,0.100000024,0.37,0.46288782,0.52235025,442,309,133
32,11.126308,0.100000024,0.37,0.5638734,0.43852627,442,309,133
33,8.485055,0.102,0.37,0.45148128,0.5373695,442,309,133
34,24.681883,0.100000024,0.37,0.61176217,0.39644492,442,309,133
35,12.534949,0.096000016,0.37,0.4509932,0.551978,442,309,133
36,40.238434,0.096000016,0.38200003,0.6534713,0.3689628,442,309,133
37,12.113268,0.09799999,0.36799997,0.5005086,0.5118912,442,309,133
38,12.073438,0.09799999,0.37199998,0.56137806,0.4490508,442,309,133
39,5.389411,0.09799999,0.36799997,0.50238556,0.5002432,442,309,133
40,5.575638,0.09799999,0.374,0.5454249,0.4539163,442,309,133
41,7.7297664,0.100000024,0.37,0.4676888,0.51969796,442,309,133
42,7.7583323,0.10399997,0.376,0.5625149,0.44546112,442,309,133
43,17.47269,0.09799999,0.376,0.42777023,0.55296165,442,309,133
44,14.322279,0.09799999,0.38,0.5671438,0.43552622,442,309,133
45,14.9136095,0.09799999,0.376,0.42561844,0.55736923,442,309,133
46,16.353182,0.100000024,0.38,0.57021147,0.43176103,442,309,133
