Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5
31,103.17068,0.0,0.25599998,0.6949335,0.5620249,0.8054047,0.66788137,0.62112576,482,91,99,96,97,99
32,103.17065,0.0,0.25599998,0.6949334,0.5620249,0.8054047,0.6678813,0.62112576,482,91,99,96,97,99
33,103.17061,0.0,0.25599998,0.69493335,0.5620249,0.8054047,0.6678813,0.62112576,482,91,99,96,97,99
34,103.17058,0.0,0.25599998,0.69493324,0.5620249,0.80540466,0.6678813,0.62112576,482,91,99,96,97,99
35,103.17054,0.0,0.25599998,0.6949332,0.5620249,0.80540466,0.6678813,0.62112576,482,91,99,96,97,99
36,103.17051,0.0,0.25599998,0.69493306,0.56202495,0.80540466,0.6678813,0.62112576,482,91,99,96,97,99
37,103.17047,0.0,0.25800002,0.69493294,0.56202495,0.80540466,0.6678813,0.62112576,482,91,99,96,97,99
38,103.17044,0.0,0.25800002,0.6949329,0.56202495,0.80540466,0.6678813,0.6211257,482,91,99,96,97,99
39,103.170395,0.0,0.25800002,0.6949328,0.56202495,0.80540466,0.6678812,0.6211257,482,91,99,96,97,99
40,103.17038,0.0,0.25800002,0.69493276,0.56202495,0.80540466,0.66788113,0.6211257,482,91,99,96,97,99
41,103.170334,0.0,0.25800002,0.69493264,0.5620249,0.8054046,0.66788113,0.6211257,482,91,99,96,97,99
42,103.17031,0.0,0.25800002,0.6949326,0.56202495,0.8054045,0.66788113,0.6211257,482,91,99,96,97,99
43,103.17028,0.0,0.25800002,0.6949325,0.56202495,0.8054045,0.66788113,0.6211257,482,91,99,96,97,99
44,103.17024,0.0,0.25800002,0.6949324,0.56202495,0.8054045,0.66788113,0.6211257,482,91,99,96,97,99
45,103.17021,0.0,0.25800002,0.69493234,0.56202495,0.8054045,0.66788113,0.62112564,482,91,99,96,97,99
46,103.17018,0.0,0.25800002,0.6949323,0.56202495,0.8054045,0.6678811,0.62112564,482,91,99,96,97,99
47,103.17015,0.0,0.25800002,0.69493216,0.56202495,0.8054044,0.6678811,0.62112564,482,91,99,96,97,99
48,103.17012,0.0,0.25800002,0.69493216,0.56202495,0.8054045,0.66788095,0.62112564,482,91,99,96,97,99
49,103.17009,0.0,0.25800002,0.69493204,0.56202495,0.8054044,0.66788095,0.62112564,482,91,99,96,97,99
50,103.170044,0.0,0.25800002,0.6949319,0.56202495,0.8054044,0.66788095,0.62112564,482,91,99,96,97,99
51,103.17001,0.0,0.25800002,0.6949319,0.56202495,0.80540437,0.66788095,0.62112564,482,91,99,96,97,99
52,103.169975,0.0,0.25800002,0.6949318,0.56202495,0.80540437,0.66788095,0.6211256,482,91,99,96,97,99
53,103.16994,0.0,0.25800002,0.6949317,0.562025,0.80540437,0.66788095,0.6211256,482,91,99,96,97,99
54,103.16989,0.0,0.25800002,0.6949316,0.562025,0.80540437,0.6678809,0.6211255,482,91,99,96,97,99
55,103.16986,0.0,0.25800002,0.69493157,0.56202495,0.80540425,0.6678809,0.6211255,482,91,99,96,97,99
56,103.16983,0.0,0.26,0.6949315,0.56202495,0.80540425,0.66788083,0.6211255,482,91,99,96,97,99
57,103.1698,0.0,0.26,0.69493145,0.56202495,0.8054042,0.66788083,0.6211255,482,91,99,96,97,99
58,103.16976,0.0,0.26,0.6949314,0.56202495,0.80540425,0.66788083,0.6211255,482,91,99,96,97,99
59,103.16973,0.0,0.26,0.6949313,0.56202495,0.8054042,0.66788083,0.6211255,482,91,99,96,97,99
60,103.16971,0.0,0.26,0.6949312,0.56202495,0.8054042,0.66788083,0.6211255,482,91,99,96,97,99
61,103.16966,0.0,0.26,0.69493115,0.56202495,0.8054042,0.66788083,0.6211255,482,91,99,96,97,99
62,103.169624,0.0,0.26,0.6949311,0.56202495,0.8054042,0.66788083,0.6211255,482,91,99,96,97,99
63,103.1696,0.0,0.26,0.694931,0.56202507,0.8054042,0.6678807,0.62112546,482,91,99,96,97,99
64,103.169556,0.0,0.26,0.6949309,0.56202507,0.8054041,0.6678807,0.62112546,482,91,99,96,97,99
65,103.169525,0.0,0.26,0.6949308,0.562025,0.8054041,0.6678807,0.6211254,482,91,99,96,97,99
66,103.169495,0.0,0.26,0.69493073,0.56202495,0.805404,0.6678807,0.6211254,482,91,99,96,97,99
67,103.16945,0.0,0.26,0.6949307,0.562025,0.805404,0.66788065,0.6211254,482,91,99,96,97,99
68,103.16941,0.0,0.26,0.69493055,0.56202495,0.805404,0.66788065,0.6211254,482,91,99,96,97,99
69,103.16939,0.0,0.26,0.6949305,0.56202507,0.805404,0.66788065,0.6211254,482,91,99,96,97,99
70,103.16935,0.0,0.26,0.6949304,0.56202507,0.805404,0.66788065,0.6211254,482,91,99,96,97,99
71,103.16933,0.0,0.26,0.6949304,0.562025,0.805404,0.6678805,0.6211254,482,91,99,96,97,99
72,103.1693,0.0,0.26,0.6949303,0.562025,0.80540395,0.6678805,0.6211254,482,91,99,96,97,99
73,103.16925,0.0,0.26,0.69493014,0.562025,0.80540395,0.6678805,0.6211254,482,91,99,96,97,99
74,103.16922,0.0,0.26,0.69493014,0.56202507,0.80540395,0.6678805,0.62112534,482,91,99,96,97,99
75,103.169174,0.0,0.26,0.69493,0.56202507,0.8054039,0.6678805,0.62112534,482,91,99,96,97,99
76,103.16915,0.0,0.26,0.69492996,0.56202507,0.8054039,0.6678805,0.62112534,482,91,99,96,97,99
77,103.169106,0.0,0.26,0.69492984,0.56202507,0.8054039,0.6678805,0.62112534,482,91,99,96,97,99
78,103.169075,0.0,0.26,0.6949298,0.56202507,0.8054039,0.6678804,0.6211253,482,91,99,96,97,99
79,103.16904,0.0,0.26,0.6949297,0.56202507,0.8054039,0.6678804,0.6211253,482,91,99,96,97,99
80,103.16901,0.0,0.26,0.69492966,0.56202507,0.8054039,0.6678804,0.6211253,482,91,99,96,97,99
81,103.168976,0.0,0.26,0.69492954,0.56202507,0.80540377,0.66788036,0.6211253,482,91,99,96,97,99
82,103.16893,0.0,0.26,0.6949295,0.56202507,0.8054037,0.66788036,0.6211253,482,91,99,96,97,99
83,103.1689,0.0,0.26,0.6949294,0.56202507,0.8054037,0.66788036,0.6211253,482,91,99,96,97,99
84,103.16887,0.0,0.26,0.6949293,0.56202507,0.8054037,0.66788036,0.6211253,482,91,99,96,97,99
85,103.16884,0.0,0.26,0.69492924,0.56202507,0.8054037,0.66788036,0.6211253,482,91,99,96,97,99
86,103.168816,0.0,0.26,0.69492924,0.5620251,0.8054037,0.66788024,0.6211253,482,91,99,96,97,99
87,103.16876,0.0,0.26,0.6949291,0.56202507,0.8054037,0.66788024,0.6211253,482,91,99,96,97,99
88,103.16875,0.0,0.26,0.69492906,0.56202507,0.8054037,0.66788024,0.6211253,482,91,99,96,97,99
89,103.1687,0.0,0.26,0.69492894,0.56202507,0.8054037,0.66788024,0.6211252,482,91,99,96,97,99
90,103.16867,0.0,0.26,0.6949288,0.5620251,0.8054037,0.6678802,0.6211252,482,91,99,96,97,99
91,103.16864,0.0,0.26,0.6949288,0.5620251,0.8054037,0.6678802,0.6211252,482,91,99,96,97,99
92,103.168594,0.0,0.26,0.6949287,0.56202507,0.80540353,0.6678802,0.6211252,482,91,99,96,97,99
93,103.168564,0.0,0.26,0.69492865,0.5620251,0.80540353,0.6678802,0.6211252,482,91,99,96,97,99
94,103.16852,0.0,0.26,0.6949285,0.5620251,0.80540353,0.6678802,0.6211252,482,91,99,96,97,99
95,103.16849,0.0,0.26,0.6949284,0.5620251,0.80540353,0.6678801,0.6211252,482,91,99,96,97,99
96,103.16846,0.0,0.26,0.6949284,0.5620251,0.80540353,0.6678801,0.6211252,482,91,99,96,97,99
97,103.16843,0.0,0.26,0.6949283,0.5620251,0.80540353,0.6678801,0.62112516,482,91,99,96,97,99
98,103.168396,0.0,0.26,0.69492817,0.5620251,0.80540353,0.6678801,0.6211251,482,91,99,96,97,99
99,103.16836,0.0,0.26,0.6949281,0.5620251,0.8054034,0.6678801,0.6211251,482,91,99,96,97,99
100,103.16832,0.0,0.26,0.694928,0.5620251,0.8054034,0.66788006,0.6211251,482,91,99,96,97,99
101,103.16829,0.0,0.26,0.69492793,0.5620251,0.8054034,0.66787994,0.6211251,482,91,99,96,97,99
102,103.16826,0.0,0.26,0.69492793,0.5620251,0.8054034,0.66787994,0.6211251,482,91,99,96,97,99
103,103.16821,0.0,0.26,0.6949278,0.56202507,0.8054034,0.66787994,0.6211251,482,91,99,96,97,99
104,103.16818,0.0,0.26,0.69492775,0.5620251,0.8054034,0.66787994,0.6211251,482,91,99,96,97,99
105,103.16814,0.0,0.26,0.6949277,0.5620251,0.8054034,0.66787994,0.6211251,482,91,99,96,97,99
106,103.16812,0.0,0.26,0.6949276,0.5620251,0.8054034,0.66787994,0.6211251,482,91,99,96,97,99
107,103.168076,0.0,0.26,0.6949275,0.5620251,0.8054033,0.66787994,0.6211251,482,91,99,96,97,99
108,103.168045,0.0,0.26,0.69492745,0.5620251,0.8054033,0.6678799,0.6211251,482,91,99,96,97,99
109,103.168015,0.0,0.26,0.69492733,0.5620251,0.80540323,0.6678798,0.6211251,482,91,99,96,97,99
110,103.16797,0.0,0.26,0.6949273,0.5620251,0.80540323,0.6678799,0.6211251,482,91,99,96,97,99
111,103.16794,0.0,0.26,0.69492716,0.5620251,0.80540323,0.6678798,0.6211251,482,91,99,96,97,99
112,103.16791,0.0,0.26,0.6949271,0.5620251,0.80540323,0.6678798,0.62112504,482,91,99,96,97,99
113,103.16788,0.0,0.26,0.6949271,0.5620251,0.80540323,0.6678798,0.62112504,482,91,99,96,97,99
114,103.16785,0.0,0.26,0.694927,0.5620251,0.80540323,0.6678797,0.62112504,482,91,99,96,97,99
115,103.167816,0.0,0.26,0.69492686,0.5620251,0.80540323,0.6678797,0.621125,482,91,99,96,97,99
116,103.167786,0.0,0.26,0.69492674,0.5620251,0.80540323,0.6678797,0.621125,482,91,99,96,97,99
117,103.16774,0.0,0.26,0.69492674,0.5620252,0.80540323,0.6678797,0.621125,482,91,99,96,97,99
118,103.1677,0.0,0.26,0.6949267,0.5620252,0.8054032,0.6678797,0.621125,482,91,99,96,97,99
119,103.16768,0.0,0.26,0.69492656,0.5620252,0.8054032,0.66787964,0.621125,482,91,99,96,97,99
120,103.16763,0.0,0.26,0.6949265,0.5620252,0.80540305,0.66787964,0.621125,482,91,99,96,97,99
121,103.1676,0.0,0.26,0.69492644,0.5620252,0.80540305,0.66787964,0.6211249,482,91,99,96,97,99
122,103.167564,0.0,0.26,0.6949263,0.5620252,0.80540305,0.66787964,0.6211249,482,91,99,96,97,99
123,103.167534,0.0,0.26,0.69492626,0.5620252,0.80540305,0.6678796,0.6211249,482,91,99,96,97,99
124,103.1675,0.0,0.26,0.69492614,0.5620252,0.805403,0.6678796,0.6211249,482,91,99,96,97,99
125,103.167465,0.0,0.26,0.6949261,0.5620252,0.805403,0.6678796,0.62112486,482,91,99,96,97,99
126,103.16744,0.0,0.26,0.694926,0.5620252,0.805403,0.6678796,0.62112486,482,91,99,96,97,99
127,103.16739,0.0,0.26,0.69492596,0.5620252,0.805403,0.66787946,0.62112486,482,91,99,96,97,99
128,103.167366,0.0,0.26,0.69492584,0.5620252,0.805403,0.66787946,0.62112486,482,91,99,96,97,99
129,103.167336,0.0,0.26,0.6949258,0.5620252,0.80540293,0.6678794,0.62112486,482,91,99,96,97,99
130,103.167305,0.0,0.26,0.6949257,0.5620252,0.80540293,0.6678794,0.62112486,482,91,99,96,97,99
131,103.167274,0.0,0.26,0.6949256,0.5620252,0.80540293,0.6678794,0.62112486,482,91,99,96,97,99
132,103.167244,0.0,0.26,0.6949256,0.5620252,0.80540293,0.6678794,0.6211248,482,91,99,96,97,99
133,103.167206,0.0,0.26,0.6949255,0.5620252,0.8054028,0.6678794,0.6211248,482,91,99,96,97,99
134,103.16717,0.0,0.26,0.6949253,0.5620252,0.80540293,0.6678794,0.6211248,482,91,99,96,97,99
135,103.167114,0.0,0.26,0.6949253,0.5620252,0.8054028,0.66787934,0.6211248,482,91,99,96,97,99
136,103.16709,0.0,0.26,0.6949252,0.5620252,0.8054028,0.66787934,0.6211248,482,91,99,96,97,99
137,103.16706,0.0,0.26,0.6949251,0.5620252,0.80540276,0.6678792,0.6211248,482,91,99,96,97,99
138,103.16703,0.0,0.26,0.69492507,0.5620252,0.80540276,0.6678792,0.6211248,482,91,99,96,97,99
139,103.16699,0.0,0.26,0.694925,0.5620252,0.80540276,0.6678792,0.6211248,482,91,99,96,97,99
140,103.16695,0.0,0.26,0.6949249,0.56202525,0.80540276,0.6678792,0.62112474,482,91,99,96,97,99
141,103.16692,0.0,0.26,0.69492483,0.56202525,0.80540276,0.6678792,0.62112474,482,91,99,96,97,99
142,103.166885,0.0,0.26,0.6949248,0.56202525,0.80540276,0.6678792,0.62112474,482,91,99,96,97,99
143,103.16686,0.0,0.26,0.69492465,0.5620253,0.8054027,0.6678792,0.62112474,482,91,99,96,97,99
144,103.166824,0.0,0.26,0.6949246,0.5620252,0.8054026,0.66787916,0.62112474,482,91,99,96,97,99
145,103.16678,0.0,0.26,0.6949245,0.5620252,0.8054026,0.66787916,0.6211246,482,91,99,96,97,99
146,103.16675,0.0,0.26,0.6949244,0.56202525,0.8054026,0.6678791,0.62112474,482,91,99,96,97,99
147,103.16672,0.0,0.26,0.6949243,0.5620253,0.8054026,0.6678791,0.6211247,482,91,99,96,97,99
148,103.16668,0.0,0.26,0.69492424,0.56202525,0.8054026,0.6678791,0.6211246,482,91,99,96,97,99
149,103.16666,0.0,0.26,0.6949242,0.56202525,0.8054026,0.6678791,0.6211246,482,91,99,96,97,99
150,103.16661,0.0,0.26,0.69492406,0.5620253,0.8054026,0.6678791,0.6211246,482,91,99,96,97,99
151,103.16657,0.0,0.26,0.694924,0.5620253,0.8054026,0.6678791,0.6211246,482,91,99,96,97,99
152,103.166534,0.0,0.26,0.6949239,0.5620253,0.8054026,0.6678791,0.6211246,482,91,99,96,97,99
153,103.166504,0.0,0.26,0.69492376,0.5620253,0.8054025,0.667879,0.6211246,482,91,99,96,97,99
154,103.166466,0.0,0.26,0.69492376,0.5620253,0.80540246,0.667879,0.6211246,482,91,99,96,97,99
155,103.16643,0.0,0.26,0.69492364,0.5620253,0.80540246,0.6678789,0.6211246,482,91,99,96,97,99
156,103.1664,0.0,0.26,0.6949236,0.5620253,0.80540246,0.6678789,0.6211246,482,91,99,96,97,99
157,103.16637,0.0,0.26,0.6949235,0.5620253,0.80540246,0.6678789,0.62112457,482,91,99,96,97,99
158,103.16633,0.0,0.26,0.69492346,0.5620253,0.80540246,0.6678789,0.62112457,482,91,99,96,97,99
159,103.1663,0.0,0.26,0.69492334,0.5620253,0.80540246,0.6678789,0.62112457,482,91,99,96,97,99
160,103.16627,0.0,0.26,0.6949233,0.5620253,0.80540234,0.66787887,0.62112457,482,91,99,96,97,99
161,103.16623,0.0,0.26,0.69492316,0.5620253,0.80540246,0.66787887,0.62112457,482,91,99,96,97,99
162,103.1662,0.0,0.26,0.6949231,0.5620253,0.80540234,0.66787887,0.62112457,482,91,99,96,97,99
163,103.16615,0.0,0.26,0.69492304,0.5620253,0.8054023,0.66787875,0.6211245,482,91,99,96,97,99
164,103.166115,0.0,0.26,0.6949229,0.5620253,0.8054023,0.66787875,0.62112457,482,91,99,96,97,99
165,103.16609,0.0,0.26,0.6949228,0.5620253,0.80540234,0.66787875,0.6211245,482,91,99,96,97,99
166,103.16606,0.0,0.26,0.69492275,0.5620253,0.8054023,0.66787875,0.6211245,482,91,99,96,97,99
167,103.166016,0.0,0.26,0.6949226,0.5620253,0.8054023,0.6678787,0.6211245,482,91,99,96,97,99
168,103.16598,0.0,0.26,0.6949226,0.5620253,0.8054022,0.6678787,0.6211245,482,91,99,96,97,99
169,103.16595,0.0,0.26,0.6949225,0.5620253,0.8054022,0.6678787,0.6211245,482,91,99,96,97,99
170,103.16591,0.0,0.26,0.69492245,0.5620253,0.8054023,0.6678787,0.62112445,482,91,99,96,97,99
171,103.165886,0.0,0.26,0.6949223,0.5620253,0.8054022,0.6678787,0.62112445,482,91,99,96,97,99
172,103.16584,0.0,0.26,0.69492227,0.5620253,0.8054022,0.6678786,0.62112445,482,91,99,96,97,99
173,103.16581,0.0,0.26,0.6949222,0.56202537,0.8054021,0.6678786,0.62112445,482,91,99,96,97,99
174,103.16578,0.0,0.26,0.69492215,0.56202537,0.8054021,0.6678785,0.62112445,482,91,99,96,97,99
175,103.16574,0.0,0.26,0.69492203,0.56202537,0.8054021,0.6678785,0.62112445,482,91,99,96,97,99
176,103.165695,0.0,0.26,0.6949219,0.56202537,0.8054021,0.6678785,0.62112445,482,91,99,96,97,99
177,103.16567,0.0,0.26,0.6949219,0.56202537,0.8054021,0.6678785,0.6211244,482,91,99,96,97,99
178,103.165634,0.0,0.26,0.6949218,0.56202537,0.80540204,0.6678785,0.62112445,482,91,99,96,97,99
179,103.16559,0.0,0.26,0.6949217,0.56202537,0.80540204,0.6678785,0.62112445,482,91,99,96,97,99
180,103.16556,0.0,0.26,0.6949216,0.56202537,0.805402,0.66787845,0.62112445,482,91,99,96,97,99
181,103.16552,0.0,0.26,0.69492155,0.56202537,0.805402,0.66787845,0.62112445,482,91,99,96,97,99
182,103.16548,0.0,0.26,0.6949215,0.56202537,0.805402,0.66787845,0.6211243,482,91,99,96,97,99
183,103.16544,0.0,0.26,0.69492143,0.56202537,0.805402,0.6678784,0.6211243,482,91,99,96,97,99
184,103.16541,0.0,0.26,0.69492126,0.56202537,0.805402,0.66787845,0.6211243,482,91,99,96,97,99
185,103.165375,0.0,0.26,0.69492126,0.56202537,0.805402,0.6678784,0.6211243,482,91,99,96,97,99
186,103.16534,0.0,0.26,0.69492114,0.56202537,0.80540186,0.6678784,0.6211243,482,91,99,96,97,99
187,103.165306,0.0,0.26,0.6949211,0.56202537,0.80540186,0.66787827,0.62112427,482,91,99,96,97,99
188,103.16526,0.0,0.26,0.69492096,0.56202537,0.8054018,0.66787827,0.62112427,482,91,99,96,97,99
189,103.16522,0.0,0.26,0.6949209,0.56202537,0.8054018,0.66787827,0.62112427,482,91,99,96,97,99
190,103.16519,0.0,0.26,0.69492084,0.56202537,0.8054018,0.66787827,0.62112427,482,91,99,96,97,99
191,103.16516,0.0,0.26,0.6949208,0.56202537,0.8054018,0.66787827,0.62112427,482,91,99,96,97,99
192,103.16513,0.0,0.26,0.69492066,0.5620254,0.8054018,0.6678782,0.62112427,482,91,99,96,97,99
193,103.1651,0.0,0.26,0.69492054,0.5620254,0.80540174,0.6678782,0.6211243,482,91,99,96,97,99
194,103.16506,0.0,0.26,0.6949205,0.5620254,0.80540174,0.6678782,0.62112427,482,91,99,96,97,99
195,103.16502,0.0,0.26,0.6949204,0.5620254,0.80540174,0.66787815,0.6211242,482,91,99,96,97,99
196,103.164986,0.0,0.26,0.69492036,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
197,103.16495,0.0,0.26,0.69492024,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
198,103.16492,0.0,0.26,0.69492024,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
199,103.16488,0.0,0.26,0.6949201,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
200,103.16484,0.0,0.26,0.69492006,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
201,103.16481,0.0,0.26,0.69491994,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
202,103.16478,0.0,0.26,0.6949199,0.5620254,0.80540156,0.667878,0.62112415,482,91,99,96,97,99
203,103.16474,0.0,0.26,0.6949198,0.5620254,0.80540156,0.667878,0.62112415,482,91,99,96,97,99
204,103.1647,0.0,0.26,0.69491965,0.5620254,0.8054015,0.667878,0.62112415,482,91,99,96,97,99
205,103.16467,0.0,0.26,0.69491965,0.5620254,0.8054015,0.667878,0.62112415,482,91,99,96,97,99
206,103.16463,0.0,0.26,0.6949195,0.5620254,0.8054015,0.667878,0.62112415,482,91,99,96,97,99
207,103.1646,0.0,0.26,0.6949194,0.5620254,0.8054015,0.667878,0.62112415,482,91,99,96,97,99
208,103.16456,0.0,0.26,0.69491935,0.5620255,0.8054015,0.66787785,0.6211241,482,91,99,96,97,99
209,103.16453,0.0,0.26,0.6949193,0.5620254,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
210,103.16449,0.0,0.26,0.6949192,0.5620254,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
211,103.16446,0.0,0.26,0.6949191,0.5620254,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
212,103.16441,0.0,0.26,0.69491905,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
213,103.1644,0.0,0.26,0.694919,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
214,103.16435,0.0,0.26,0.6949189,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
215,103.16432,0.0,0.26,0.6949188,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
216,103.164276,0.0,0.26,0.69491875,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
217,103.16426,0.0,0.26,0.6949187,0.5620255,0.8054013,0.66787773,0.621124,482,91,99,96,97,99
218,103.164215,0.0,0.26,0.69491863,0.5620255,0.80540127,0.6678777,0.621124,482,91,99,96,97,99
219,103.164185,0.0,0.26,0.6949185,0.5620255,0.80540115,0.6678777,0.621124,482,91,99,96,97,99
220,103.164154,0.0,0.26,0.69491845,0.5620255,0.80540115,0.6678777,0.621124,482,91,99,96,97,99
221,103.16412,0.0,0.26,0.6949184,0.5620255,0.80540115,0.6678777,0.62112397,482,91,99,96,97,99
222,103.16409,0.0,0.26,0.6949183,0.5620255,0.80540115,0.6678777,0.62112397,482,91,99,96,97,99
223,103.164055,0.0,0.26,0.6949182,0.5620255,0.80540115,0.6678777,0.62112397,482,91,99,96,97,99
224,103.16402,0.0,0.26,0.69491816,0.56202555,0.80540115,0.6678777,0.62112397,482,91,99,96,97,99
225,103.16399,0.0,0.26,0.6949181,0.5620255,0.8054011,0.6678776,0.62112397,482,91,99,96,97,99
226,103.163956,0.0,0.26,0.694918,0.56202555,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
227,103.16391,0.0,0.26,0.694918,0.5620255,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
228,103.16389,0.0,0.26,0.69491786,0.5620255,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
229,103.16386,0.0,0.26,0.6949178,0.56202555,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
230,103.16382,0.0,0.26,0.6949177,0.56202555,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
231,103.16379,0.0,0.26,0.6949176,0.5620255,0.805401,0.66787744,0.62112397,482,91,99,96,97,99
232,103.16375,0.0,0.26,0.69491756,0.5620256,0.805401,0.66787744,0.6211239,482,91,99,96,97,99
233,103.16373,0.0,0.26,0.69491744,0.56202555,0.805401,0.66787744,0.6211239,482,91,99,96,97,99
234,103.16368,0.0,0.26,0.6949174,0.56202555,0.805401,0.66787744,0.6211239,482,91,99,96,97,99
235,103.16364,0.0,0.26,0.6949174,0.56202555,0.8054009,0.66787744,0.6211239,482,91,99,96,97,99
236,103.163605,0.0,0.26,0.69491726,0.56202555,0.8054009,0.6678774,0.6211239,482,91,99,96,97,99
237,103.163574,0.0,0.26,0.69491714,0.5620256,0.80540085,0.6678774,0.6211239,482,91,99,96,97,99
238,103.16354,0.0,0.26,0.69491714,0.5620256,0.80540085,0.66787726,0.6211239,482,91,99,96,97,99
239,103.16351,0.0,0.26,0.694917,0.5620256,0.80540085,0.66787726,0.6211239,482,91,99,96,97,99
240,103.16348,0.0,0.26,0.69491696,0.5620255,0.80540085,0.66787726,0.62112385,482,91,99,96,97,99
