Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5
41,103.166016,0.0,0.26,0.6949227,0.5620253,0.8054023,0.6678787,0.6211245,482,91,99,96,97,99
42,103.16588,0.0,0.26,0.6949223,0.5620253,0.8054022,0.6678787,0.6211245,482,91,99,96,97,99
43,103.16574,0.0,0.26,0.69492203,0.56202537,0.8054021,0.6678785,0.62112445,482,91,99,96,97,99
44,103.16559,0.0,0.26,0.6949217,0.56202537,0.80540204,0.6678785,0.62112445,482,91,99,96,97,99
45,103.16544,0.0,0.26,0.69492143,0.56202537,0.805402,0.6678784,0.6211243,482,91,99,96,97,99
46,103.16531,0.0,0.26,0.6949211,0.56202537,0.8054018,0.66787827,0.6211243,482,91,99,96,97,99
47,103.16516,0.0,0.26,0.6949208,0.56202537,0.8054018,0.66787827,0.62112427,482,91,99,96,97,99
48,103.16502,0.0,0.26,0.6949204,0.5620254,0.8054016,0.66787815,0.62112427,482,91,99,96,97,99
49,103.16489,0.0,0.26,0.6949201,0.5620254,0.8054016,0.66787815,0.6211242,482,91,99,96,97,99
50,103.164734,0.0,0.26,0.69491976,0.5620254,0.8054015,0.667878,0.6211242,482,91,99,96,97,99
51,103.1646,0.0,0.26,0.6949194,0.5620254,0.8054015,0.6678779,0.62112415,482,91,99,96,97,99
52,103.16445,0.0,0.26,0.6949191,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
53,103.16432,0.0,0.26,0.6949189,0.5620255,0.8054013,0.66787785,0.6211241,482,91,99,96,97,99
54,103.164185,0.0,0.26,0.6949185,0.5620255,0.80540115,0.6678777,0.621124,482,91,99,96,97,99
55,103.16406,0.0,0.26,0.6949182,0.5620255,0.80540115,0.6678777,0.62112397,482,91,99,96,97,99
56,103.16392,0.0,0.26,0.694918,0.5620255,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
57,103.16379,0.0,0.26,0.6949176,0.5620255,0.805401,0.6678775,0.62112397,482,91,99,96,97,99
58,103.16365,0.0,0.26,0.6949173,0.56202555,0.8054009,0.66787744,0.6211239,482,91,99,96,97,99
59,103.16351,0.0,0.26,0.694917,0.5620256,0.80540085,0.6678774,0.6211239,482,91,99,96,97,99
60,103.163376,0.0,0.26,0.69491667,0.5620256,0.8054008,0.6678772,0.6211239,482,91,99,96,97,99
61,103.16324,0.0,0.26,0.6949164,0.5620256,0.80540067,0.66787714,0.62112373,482,91,99,96,97,99
62,103.1631,0.0,0.26,0.6949161,0.5620256,0.80540067,0.667877,0.62112373,482,91,99,96,97,99
63,103.162964,0.0,0.25800002,0.6949158,0.5620256,0.80540055,0.667877,0.62112373,482,91,99,96,97,99
64,103.16283,0.0,0.25800002,0.6949155,0.56202567,0.80540055,0.6678769,0.6211237,482,91,99,96,97,99
65,103.162704,0.0,0.25800002,0.69491524,0.56202567,0.8054004,0.6678769,0.6211236,482,91,99,96,97,99
66,103.16257,0.0,0.25800002,0.6949149,0.56202567,0.8054004,0.6678767,0.62112355,482,91,99,96,97,99
67,103.162415,0.0,0.25800002,0.69491446,0.5620257,0.8054002,0.66787666,0.62112355,482,91,99,96,97,99
68,103.16229,0.0,0.25800002,0.6949142,0.5620257,0.8054002,0.66787654,0.6211235,482,91,99,96,97,99
69,103.16215,0.0,0.25800002,0.69491386,0.5620257,0.8054001,0.6678765,0.6211235,482,91,99,96,97,99
70,103.16201,0.0,0.25800002,0.69491357,0.5620257,0.8054001,0.6678765,0.62112343,482,91,99,96,97,99
71,103.16188,0.0,0.25800002,0.6949133,0.5620257,0.80539995,0.6678764,0.62112343,482,91,99,96,97,99
72,103.16174,0.0,0.25800002,0.69491297,0.5620257,0.8053999,0.66787624,0.6211233,482,91,99,96,97,99
73,103.16161,0.0,0.25800002,0.6949127,0.5620257,0.80539984,0.6678762,0.6211233,482,91,99,96,97,99
74,103.16148,0.0,0.25800002,0.6949124,0.5620258,0.8053997,0.6678761,0.62112325,482,91,99,96,97,99
75,103.16136,0.0,0.25800002,0.694912,0.5620258,0.8053997,0.667876,0.62112325,482,91,99,96,97,99
76,103.16122,0.0,0.25599998,0.6949118,0.56202585,0.8053996,0.66787595,0.62112325,482,91,99,96,97,99
77,103.16107,0.0,0.25599998,0.6949115,0.56202585,0.8053996,0.6678759,0.62112314,482,91,99,96,97,99
78,103.16095,0.0,0.25599998,0.6949112,0.56202585,0.8053995,0.66787577,0.62112314,482,91,99,96,97,99
79,103.16081,0.0,0.25599998,0.6949109,0.56202585,0.8053994,0.6678757,0.6211231,482,91,99,96,97,99
80,103.160675,0.0,0.25599998,0.6949105,0.5620259,0.8053994,0.66787565,0.621123,482,91,99,96,97,99
81,103.16054,0.0,0.25599998,0.6949102,0.56202585,0.80539924,0.6678755,0.621123,482,91,99,96,97,99
82,103.1604,0.0,0.25599998,0.69490993,0.56202585,0.8053992,0.66787547,0.62112296,482,91,99,96,97,99
83,103.16026,0.0,0.25599998,0.69490963,0.5620259,0.8053991,0.6678754,0.62112296,482,91,99,96,97,99
84,103.16013,0.0,0.25599998,0.69490933,0.5620259,0.8053991,0.6678753,0.6211229,482,91,99,96,97,99
85,103.15999,0.0,0.25599998,0.69490904,0.5620259,0.80539894,0.66787523,0.6211229,482,91,99,96,97,99
86,103.15985,0.0,0.25599998,0.69490874,0.56202596,0.8053989,0.6678752,0.6211228,482,91,99,96,97,99
87,103.159706,0.0,0.25599998,0.6949084,0.56202596,0.80539876,0.66787505,0.6211228,482,91,99,96,97,99
88,103.15958,0.0,0.25599998,0.6949081,0.56202596,0.8053987,0.667875,0.6211228,482,91,99,96,97,99
89,103.15944,0.0,0.25599998,0.6949078,0.56202596,0.80539864,0.6678748,0.6211227,482,91,99,96,97,99
90,103.1593,0.0,0.25599998,0.6949075,0.56202596,0.8053985,0.6678748,0.62112266,482,91,99,96,97,99
91,103.159164,0.0,0.25599998,0.69490725,0.56202596,0.80539846,0.66787475,0.62112266,482,91,99,96,97,99
92,103.15903,0.0,0.25599998,0.6949069,0.562026,0.8053984,0.6678746,0.6211226,482,91,99,96,97,99
93,103.15888,0.0,0.25599998,0.69490653,0.562026,0.8053983,0.6678746,0.6211226,482,91,99,96,97,99
94,103.15874,0.0,0.25599998,0.69490623,0.562026,0.8053983,0.66787446,0.62112254,482,91,99,96,97,99
95,103.1586,0.0,0.25599998,0.69490594,0.562026,0.80539817,0.66787446,0.6211225,482,91,99,96,97,99
96,103.15846,0.0,0.25599998,0.6949056,0.562026,0.80539817,0.6678743,0.6211225,482,91,99,96,97,99
97,103.158325,0.0,0.25599998,0.6949052,0.5620261,0.805398,0.6678742,0.6211224,482,91,99,96,97,99
98,103.15819,0.0,0.25599998,0.694905,0.5620261,0.8053979,0.6678742,0.62112236,482,91,99,96,97,99
99,103.15805,0.0,0.25599998,0.6949046,0.56202614,0.8053978,0.66787404,0.62112236,482,91,99,96,97,99
100,103.15791,0.0,0.25599998,0.6949043,0.56202614,0.8053978,0.66787404,0.6211223,482,91,99,96,97,99
101,103.157776,0.0,0.25599998,0.694904,0.56202614,0.8053977,0.6678739,0.62112224,482,91,99,96,97,99
102,103.15764,0.0,0.25599998,0.69490373,0.56202614,0.80539757,0.66787374,0.62112224,482,91,99,96,97,99
103,103.1575,0.0,0.25599998,0.69490343,0.56202614,0.80539757,0.66787374,0.6211222,482,91,99,96,97,99
104,103.15735,0.0,0.25599998,0.6949031,0.5620262,0.8053975,0.6678737,0.6211221,482,91,99,96,97,99
105,103.15721,0.0,0.25599998,0.6949028,0.5620262,0.80539745,0.66787356,0.6211221,482,91,99,96,97,99
106,103.157074,0.0,0.25599998,0.6949024,0.5620262,0.8053973,0.6678735,0.62112206,482,91,99,96,97,99
107,103.156944,0.0,0.25599998,0.6949021,0.5620262,0.8053973,0.66787344,0.62112206,482,91,99,96,97,99
108,103.1568,0.0,0.25599998,0.6949018,0.5620262,0.8053972,0.6678733,0.621122,482,91,99,96,97,99
109,103.15666,0.0,0.25599998,0.69490147,0.56202626,0.8053972,0.66787326,0.62112194,482,91,99,96,97,99
110,103.15651,0.0,0.25599998,0.6949011,0.56202626,0.80539703,0.6678732,0.6211219,482,91,99,96,97,99
111,103.156364,0.0,0.25599998,0.6949008,0.56202626,0.80539703,0.6678731,0.6211218,482,91,99,96,97,99
112,103.15624,0.0,0.25599998,0.6949005,0.56202626,0.80539685,0.667873,0.6211218,482,91,99,96,97,99
113,103.1561,0.0,0.25599998,0.69490016,0.5620263,0.80539685,0.66787297,0.62112176,482,91,99,96,97,99
114,103.15596,0.0,0.25599998,0.69489986,0.5620263,0.8053968,0.6678728,0.62112176,482,91,99,96,97,99
115,103.15581,0.0,0.25599998,0.6948995,0.5620263,0.8053966,0.6678728,0.6211217,482,91,99,96,97,99
116,103.155655,0.0,0.25599998,0.69489914,0.5620264,0.80539656,0.6678726,0.6211216,482,91,99,96,97,99
117,103.155525,0.0,0.25599998,0.6948989,0.5620264,0.80539656,0.6678726,0.6211216,482,91,99,96,97,99
118,103.15539,0.0,0.25599998,0.6948986,0.5620264,0.8053964,0.6678725,0.6211216,482,91,99,96,97,99
119,103.15524,0.0,0.25599998,0.69489825,0.5620264,0.8053963,0.6678724,0.6211215,482,91,99,96,97,99
120,103.15511,0.0,0.25599998,0.69489795,0.56202644,0.8053963,0.6678723,0.62112147,482,91,99,96,97,99
121,103.15497,0.0,0.25599998,0.6948976,0.5620264,0.80539626,0.66787225,0.62112147,482,91,99,96,97,99
122,103.154816,0.0,0.25599998,0.69489723,0.56202644,0.80539614,0.6678722,0.62112147,482,91,99,96,97,99
123,103.15469,0.0,0.25599998,0.69489694,0.56202644,0.8053961,0.667872,0.6211214,482,91,99,96,97,99
124,103.154526,0.0,0.25599998,0.6948965,0.5620265,0.805396,0.667872,0.6211213,482,91,99,96,97,99
125,103.15437,0.0,0.25599998,0.6948963,0.5620265,0.8053959,0.66787183,0.6211213,482,91,99,96,97,99
126,103.154236,0.0,0.25599998,0.6948959,0.5620265,0.80539584,0.6678718,0.6211213,482,91,99,96,97,99
127,103.15409,0.0,0.25599998,0.6948956,0.5620265,0.8053958,0.6678717,0.6211212,482,91,99,96,97,99
128,103.153946,0.0,0.25599998,0.69489527,0.5620266,0.8053956,0.6678717,0.62112117,482,91,99,96,97,99
129,103.1538,0.0,0.25599998,0.6948949,0.5620266,0.8053956,0.66787153,0.62112117,482,91,99,96,97,99
130,103.15366,0.0,0.25599998,0.69489455,0.5620266,0.8053954,0.66787153,0.62112105,482,91,99,96,97,99
131,103.15351,0.0,0.25599998,0.69489425,0.5620266,0.8053954,0.6678715,0.62112105,482,91,99,96,97,99
132,103.15338,0.0,0.25599998,0.69489396,0.5620266,0.80539536,0.66787136,0.621121,482,91,99,96,97,99
133,103.15324,0.0,0.25599998,0.6948936,0.5620267,0.8053953,0.66787124,0.621121,482,91,99,96,97,99
134,103.15309,0.0,0.25599998,0.69489324,0.5620267,0.8053952,0.6678711,0.6211209,482,91,99,96,97,99
135,103.15294,0.0,0.25599998,0.69489294,0.5620267,0.8053951,0.66787106,0.6211209,482,91,99,96,97,99
136,103.1528,0.0,0.25599998,0.6948926,0.5620267,0.80539507,0.667871,0.6211209,482,91,99,96,97,99
137,103.152664,0.0,0.25599998,0.6948922,0.56202674,0.80539495,0.6678709,0.6211208,482,91,99,96,97,99
138,103.152504,0.0,0.25599998,0.69489187,0.56202674,0.80539495,0.66787076,0.6211208,482,91,99,96,97,99
139,103.15236,0.0,0.25599998,0.6948916,0.56202674,0.8053948,0.66787076,0.62112075,482,91,99,96,97,99
140,103.1522,0.0,0.25599998,0.6948912,0.5620268,0.8053947,0.6678706,0.62112075,482,91,99,96,97,99
141,103.15205,0.0,0.25599998,0.69489086,0.56202674,0.80539465,0.6678706,0.6211207,482,91,99,96,97,99
142,103.15191,0.0,0.25599998,0.69489056,0.5620268,0.80539465,0.66787046,0.6211207,482,91,99,96,97,99
143,103.151764,0.0,0.25599998,0.6948902,0.5620268,0.8053945,0.66787046,0.6211207,482,91,99,96,97,99
144,103.15162,0.0,0.25599998,0.69488984,0.5620268,0.80539435,0.6678703,0.62112063,482,91,99,96,97,99
145,103.151474,0.0,0.25599998,0.69488955,0.56202686,0.80539435,0.6678702,0.6211206,482,91,99,96,97,99
146,103.15132,0.0,0.25599998,0.6948892,0.56202686,0.80539423,0.6678701,0.6211205,482,91,99,96,97,99
147,103.151184,0.0,0.25599998,0.69488883,0.56202686,0.8053942,0.66787004,0.6211205,482,91,99,96,97,99
148,103.15104,0.0,0.25599998,0.69488853,0.5620269,0.8053941,0.66787,0.62112045,482,91,99,96,97,99
149,103.15089,0.0,0.25599998,0.6948882,0.5620269,0.805394,0.66786987,0.62112045,482,91,99,96,97,99
150,103.15074,0.0,0.25599998,0.69488776,0.562027,0.805394,0.6678698,0.6211204,482,91,99,96,97,99
151,103.15062,0.0,0.25599998,0.69488746,0.562027,0.8053939,0.6678696,0.62112033,482,91,99,96,97,99
152,103.15045,0.0,0.25599998,0.69488704,0.562027,0.8053939,0.6678696,0.6211203,482,91,99,96,97,99
153,103.15031,0.0,0.25599998,0.69488674,0.562027,0.80539376,0.6678695,0.6211202,482,91,99,96,97,99
154,103.150154,0.0,0.25599998,0.6948864,0.56202704,0.8053937,0.6678695,0.6211202,482,91,99,96,97,99
155,103.15,0.0,0.25599998,0.694886,0.56202704,0.80539364,0.6678694,0.62112015,482,91,99,96,97,99
156,103.14987,0.0,0.25599998,0.69488573,0.56202704,0.8053935,0.6678693,0.6211201,482,91,99,96,97,99
157,103.14972,0.0,0.25599998,0.6948854,0.56202704,0.80539346,0.66786915,0.6211201,482,91,99,96,97,99
158,103.14957,0.0,0.25599998,0.694885,0.5620271,0.8053934,0.6678691,0.62112004,482,91,99,96,97,99
159,103.14943,0.0,0.25599998,0.69488466,0.56202716,0.8053934,0.6678691,0.62112004,482,91,99,96,97,99
160,103.14928,0.0,0.25599998,0.69488436,0.56202716,0.8053932,0.6678689,0.62112,482,91,99,96,97,99
161,103.149124,0.0,0.25599998,0.69488394,0.56202716,0.80539316,0.66786885,0.6211199,482,91,99,96,97,99
162,103.14897,0.0,0.25599998,0.69488364,0.56202716,0.80539316,0.6678688,0.62111986,482,91,99,96,97,99
163,103.14881,0.0,0.25599998,0.6948832,0.56202716,0.80539304,0.6678687,0.62111986,482,91,99,96,97,99
164,103.14867,0.0,0.25599998,0.6948828,0.5620272,0.8053928,0.6678686,0.62111986,482,91,99,96,97,99
165,103.1485,0.0,0.25599998,0.6948826,0.5620272,0.8053928,0.66786855,0.6211198,482,91,99,96,97,99
166,103.14835,0.0,0.25599998,0.69488215,0.5620272,0.8053927,0.6678684,0.62111974,482,91,99,96,97,99
167,103.1482,0.0,0.25599998,0.6948818,0.5620273,0.80539256,0.6678683,0.62111974,482,91,99,96,97,99
168,103.148056,0.0,0.25599998,0.6948815,0.5620273,0.80539256,0.66786826,0.6211196,482,91,99,96,97,99
169,103.14791,0.0,0.25599998,0.6948811,0.5620273,0.80539244,0.6678681,0.6211196,482,91,99,96,97,99
170,103.14775,0.0,0.25599998,0.6948808,0.5620273,0.80539244,0.6678681,0.62111956,482,91,99,96,97,99
171,103.14759,0.0,0.25599998,0.69488037,0.5620273,0.80539227,0.667868,0.62111956,482,91,99,96,97,99
172,103.147446,0.0,0.25599998,0.69488007,0.56202734,0.80539227,0.6678679,0.6211195,482,91,99,96,97,99
173,103.14729,0.0,0.25599998,0.6948797,0.56202734,0.8053922,0.66786784,0.6211195,482,91,99,96,97,99
174,103.14715,0.0,0.25599998,0.69487935,0.5620274,0.8053921,0.6678678,0.62111944,482,91,99,96,97,99
175,103.147,0.0,0.25599998,0.69487894,0.56202734,0.805392,0.66786766,0.62111944,482,91,99,96,97,99
176,103.14685,0.0,0.25599998,0.6948786,0.56202734,0.80539197,0.66786754,0.6211194,482,91,99,96,97,99
177,103.1467,0.0,0.25599998,0.6948782,0.56202745,0.80539185,0.6678674,0.6211193,482,91,99,96,97,99
178,103.146545,0.0,0.25599998,0.69487786,0.56202745,0.8053918,0.6678674,0.6211193,482,91,99,96,97,99
179,103.14639,0.0,0.25599998,0.6948775,0.56202745,0.8053917,0.6678673,0.62111926,482,91,99,96,97,99
180,103.14624,0.0,0.25599998,0.69487715,0.56202745,0.8053916,0.6678671,0.62111926,482,91,99,96,97,99
181,103.146095,0.0,0.25599998,0.69487673,0.5620275,0.8053916,0.6678671,0.6211192,482,91,99,96,97,99
182,103.145935,0.0,0.25599998,0.69487643,0.5620275,0.8053915,0.66786695,0.6211192,482,91,99,96,97,99
183,103.14578,0.0,0.25599998,0.694876,0.5620276,0.8053915,0.66786695,0.62111914,482,91,99,96,97,99
184,103.14562,0.0,0.25599998,0.69487566,0.5620276,0.8053913,0.6678668,0.6211191,482,91,99,96,97,99
185,103.14547,0.0,0.25599998,0.6948753,0.5620276,0.8053913,0.6678667,0.621119,482,91,99,96,97,99
186,103.145325,0.0,0.25599998,0.694875,0.5620276,0.80539113,0.66786665,0.621119,482,91,99,96,97,99
187,103.145164,0.0,0.25599998,0.6948745,0.5620276,0.80539113,0.6678666,0.621119,482,91,99,96,97,99
188,103.145004,0.0,0.25599998,0.69487417,0.5620277,0.805391,0.6678665,0.62111896,482,91,99,96,97,99
189,103.14486,0.0,0.25599998,0.69487375,0.5620277,0.805391,0.6678664,0.62111884,482,91,99,96,97,99
190,103.14471,0.0,0.25599998,0.69487333,0.5620277,0.80539083,0.66786635,0.62111884,482,91,99,96,97,99
191,103.144554,0.0,0.25599998,0.69487303,0.5620277,0.8053908,0.6678662,0.6211188,482,91,99,96,97,99
192,103.144394,0.0,0.25599998,0.6948726,0.56202775,0.80539066,0.6678662,0.6211188,482,91,99,96,97,99
193,103.14424,0.0,0.25599998,0.69487226,0.5620278,0.8053906,0.66786605,0.6211187,482,91,99,96,97,99
194,103.14409,0.0,0.25599998,0.6948719,0.5620278,0.8053906,0.66786593,0.6211187,482,91,99,96,97,99
195,103.14392,0.0,0.25599998,0.69487154,0.5620278,0.8053904,0.6678659,0.62111866,482,91,99,96,97,99
196,103.14377,0.0,0.25599998,0.6948712,0.5620278,0.80539036,0.6678658,0.62111866,482,91,99,96,97,99
197,103.14361,0.0,0.25599998,0.69487077,0.5620278,0.8053903,0.6678657,0.62111855,482,91,99,96,97,99
198,103.14345,0.0,0.25599998,0.6948704,0.5620279,0.8053902,0.66786563,0.62111855,482,91,99,96,97,99
199,103.143295,0.0,0.25599998,0.69487,0.56202793,0.8053901,0.6678656,0.6211184,482,91,99,96,97,99
200,103.14313,0.0,0.25599998,0.69486964,0.56202793,0.80539006,0.6678654,0.6211184,482,91,99,96,97,99
201,103.14297,0.0,0.25599998,0.6948692,0.56202793,0.8053899,0.6678652,0.6211184,482,91,99,96,97,99
202,103.14282,0.0,0.25599998,0.6948689,0.562028,0.8053899,0.6678652,0.62111837,482,91,99,96,97,99
203,103.14267,0.0,0.25599998,0.6948685,0.562028,0.8053899,0.66786516,0.62111837,482,91,99,96,97,99
204,103.1425,0.0,0.25599998,0.6948681,0.562028,0.8053897,0.6678651,0.6211183,482,91,99,96,97,99
205,103.14234,0.0,0.25599998,0.69486773,0.562028,0.80538964,0.667865,0.62111825,482,91,99,96,97,99
206,103.14218,0.0,0.25599998,0.6948674,0.56202805,0.8053896,0.66786486,0.62111825,482,91,99,96,97,99
207,103.14202,0.0,0.25599998,0.69486696,0.56202805,0.80538946,0.6678648,0.6211182,482,91,99,96,97,99
208,103.14186,0.0,0.25599998,0.69486654,0.5620281,0.8053894,0.6678647,0.6211181,482,91,99,96,97,99
209,103.14172,0.0,0.25599998,0.69486624,0.5620281,0.80538934,0.6678646,0.6211181,482,91,99,96,97,99
210,103.141556,0.0,0.25599998,0.6948658,0.5620281,0.8053892,0.66786456,0.62111807,482,91,99,96,97,99
211,103.1414,0.0,0.25599998,0.6948654,0.56202817,0.8053892,0.66786444,0.62111807,482,91,99,96,97,99
212,103.14125,0.0,0.25599998,0.6948651,0.5620282,0.8053891,0.6678643,0.621118,482,91,99,96,97,99
213,103.14109,0.0,0.25599998,0.6948647,0.5620282,0.8053891,0.6678642,0.621118,482,91,99,96,97,99
214,103.140915,0.0,0.25599998,0.6948643,0.5620282,0.8053889,0.66786414,0.6211179,482,91,99,96,97,99
215,103.14076,0.0,0.25599998,0.69486386,0.5620283,0.8053889,0.6678641,0.6211179,482,91,99,96,97,99
216,103.140594,0.0,0.25599998,0.6948635,0.5620283,0.80538875,0.66786397,0.62111783,482,91,99,96,97,99
217,103.14044,0.0,0.25599998,0.6948631,0.56202835,0.80538875,0.66786385,0.62111783,482,91,99,96,97,99
218,103.14029,0.0,0.25599998,0.6948627,0.56202835,0.8053886,0.6678637,0.6211178,482,91,99,96,97,99
219,103.14013,0.0,0.25599998,0.6948623,0.56202835,0.8053886,0.66786367,0.6211178,482,91,99,96,97,99
220,103.13995,0.0,0.25599998,0.69486195,0.56202835,0.8053885,0.6678636,0.6211178,482,91,99,96,97,99
221,103.1398,0.0,0.25599998,0.69486153,0.56202835,0.80538845,0.6678635,0.62111765,482,91,99,96,97,99
222,103.13964,0.0,0.25599998,0.6948611,0.56202847,0.8053883,0.6678635,0.62111765,482,91,99,96,97,99
223,103.139465,0.0,0.25599998,0.69486076,0.56202847,0.8053883,0.66786337,0.6211176,482,91,99,96,97,99
224,103.13931,0.0,0.25599998,0.6948603,0.56202847,0.80538815,0.66786325,0.6211176,482,91,99,96,97,99
225,103.139145,0.0,0.25599998,0.6948599,0.5620285,0.80538815,0.6678632,0.62111753,482,91,99,96,97,99
226,103.13899,0.0,0.25599998,0.6948595,0.5620285,0.805388,0.667863,0.6211175,482,91,99,96,97,99
227,103.138824,0.0,0.25599998,0.69485915,0.5620286,0.805388,0.667863,0.6211175,482,91,99,96,97,99
228,103.13866,0.0,0.25599998,0.6948588,0.5620286,0.8053878,0.6678629,0.6211174,482,91,99,96,97,99
229,103.1385,0.0,0.25599998,0.6948583,0.56202865,0.80538774,0.6678627,0.62111735,482,91,99,96,97,99
230,103.13831,0.0,0.25599998,0.694858,0.56202865,0.8053877,0.6678627,0.6211173,482,91,99,96,97,99
231,103.13816,0.0,0.25599998,0.6948576,0.56202865,0.8053875,0.6678626,0.6211173,482,91,99,96,97,99
232,103.138,0.0,0.25599998,0.6948571,0.56202865,0.8053875,0.6678625,0.62111723,482,91,99,96,97,99
233,103.13784,0.0,0.25599998,0.69485676,0.56202877,0.80538744,0.6678624,0.62111723,482,91,99,96,97,99
234,103.13768,0.0,0.25599998,0.69485635,0.56202877,0.8053873,0.66786236,0.6211171,482,91,99,96,97,99
235,103.13751,0.0,0.25599998,0.6948559,0.56202877,0.8053873,0.6678622,0.6211171,482,91,99,96,97,99
236,103.137344,0.0,0.25599998,0.6948555,0.5620288,0.8053872,0.6678621,0.6211171,482,91,99,96,97,99
