Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,102.222305,0.04000002,0.38200003,0.7641354,0.2515071,407,284,123
1,100.35645,0.04000002,0.38200003,0.7608957,0.25480196,407,284,123
2,98.48161,0.04000002,0.38200003,0.757588,0.25817025,407,284,123
3,96.59809,0.04000002,0.38200003,0.7542105,0.26161388,407,284,123
4,94.70609,0.04000002,0.38200003,0.7507609,0.26513466,407,284,123
5,92.805916,0.04000002,0.38200003,0.7472374,0.26873454,407,284,123
6,90.89785,0.04000002,0.38200003,0.743638,0.2724153,407,284,123
7,88.981964,0.041999996,0.38200003,0.73996013,0.27617928,407,284,123
8,87.05813,0.041999996,0.38200003,0.736201,0.2800292,407,284,123
9,85.12593,0.041999996,0.38200003,0.73235685,0.28396872,407,284,123
10,83.184784,0.041999996,0.38200003,0.72842324,0.2880019,407,284,123
11,81.23389,0.041999996,0.38200003,0.72439486,0.29213387,407,284,123
12,79.27242,0.041999996,0.38200003,0.7202658,0.29637018,407,284,123
13,77.305336,0.041999996,0.38200003,0.71604085,0.30070296,407,284,123
14,75.3292,0.041999996,0.38200003,0.7117047,0.30514714,407,284,123
15,73.33985,0.041999996,0.38200003,0.7072495,0.30971447,407,284,123
16,71.340576,0.041999996,0.38200003,0.70266825,0.31440735,407,284,123
17,69.334564,0.041999996,0.38200003,0.6979682,0.31921953,407,284,123
18,67.3199,0.041999996,0.38200003,0.69313073,0.32416824,407,284,123
19,65.338104,0.041999996,0.38200003,0.68823737,0.32916674,407,284,123
20,63.393623,0.041999996,0.38200003,0.68332696,0.33419502,407,284,123
21,61.485886,0.041999996,0.38200003,0.6784064,0.33921987,407,284,123
22,59.58286,0.041999996,0.38200003,0.67338234,0.34435612,407,284,123
23,57.70974,0.041999996,0.384,0.6683211,0.34951925,407,284,123
24,55.82153,0.041999996,0.384,0.6630962,0.3548139,407,284,123
25,54.0104,0.041999996,0.384,0.6579909,0.3599967,407,284,123
26,52.243122,0.041999996,0.384,0.65290874,0.36514166,407,284,123
27,50.529263,0.04000002,0.384,0.6478848,0.37021127,407,284,123
28,48.875797,0.04000002,0.384,0.6429411,0.37518483,407,284,123
29,47.24081,0.04000002,0.38599998,0.6379279,0.38019642,407,284,123
30,45.718307,0.04000002,0.38599998,0.63318783,0.38493872,407,284,123
31,44.279594,0.041999996,0.38599998,0.628612,0.38950476,407,284,123
32,42.919037,0.041999996,0.38599998,0.6241874,0.393913,407,284,123
33,41.64705,0.041999996,0.38599998,0.6199584,0.39812025,407,284,123
34,40.46831,0.041999996,0.38599998,0.6159543,0.40210068,407,284,123
35,39.372314,0.041999996,0.38599998,0.6121528,0.40588006,407,284,123
36,38.336903,0.041999996,0.384,0.608456,0.4095407,407,284,123
37,37.40625,0.041999996,0.38599998,0.60511434,0.41286975,407,284,123
38,36.544716,0.041999996,0.38599998,0.6019784,0.41599825,407,284,123
39,35.752743,0.041999996,0.38599998,0.5990697,0.41890344,407,284,123
40,35.01974,0.041999996,0.38599998,0.5963539,0.42162633,407,284,123
41,34.34388,0.041999996,0.38599998,0.5938458,0.42414263,407,284,123
42,33.706276,0.041999996,0.38599998,0.5914372,0.42655227,407,284,123
43,33.13024,0.041999996,0.38599998,0.58931303,0.42869142,407,284,123
44,32.598816,0.041999996,0.38599998,0.58737004,0.43065286,407,284,123
45,32.106956,0.041999996,0.38599998,0.5855904,0.43244854,407,284,123
46,31.653803,0.041999996,0.38599998,0.5839701,0.4340859,407,284,123
47,31.234734,0.041999996,0.38599998,0.5824833,0.43558642,407,284,123
48,30.839535,0.041999996,0.38599998,0.58104724,0.43702534,407,284,123
49,30.483114,0.041999996,0.38599998,0.579787,0.43829745,407,284,123
50,30.154097,0.041999996,0.38599998,0.5786136,0.43948463,407,284,123
51,29.84907,0.041999996,0.38599998,0.5775087,0.44060135,407,284,123
52,29.559378,0.041999996,0.38599998,0.57640636,0.44170773,407,284,123
53,29.297869,0.041999996,0.38599998,0.5754287,0.44269773,407,284,123
54,29.054434,0.041999996,0.38599998,0.5745002,0.44364136,407,284,123
55,28.828432,0.041999996,0.38599998,0.5736254,0.44452864,407,284,123
56,28.611279,0.041999996,0.38599998,0.5727381,0.44542176,407,284,123
57,28.415781,0.041999996,0.38599998,0.571963,0.44620854,407,284,123
58,28.232124,0.041999996,0.38599998,0.5712216,0.44696447,407,284,123
59,28.061161,0.041999996,0.38599998,0.57052803,0.44767085,407,284,123
60,27.895746,0.041999996,0.38599998,0.56982076,0.4483803,407,284,123
61,27.7458,0.041999996,0.38599998,0.5692044,0.44900838,407,284,123
62,27.605362,0.041999996,0.38599998,0.56862533,0.44959608,407,284,123
63,27.46813,0.041999996,0.38599998,0.5680278,0.45019606,407,284,123
64,27.344276,0.041999996,0.38599998,0.5675174,0.45071316,407,284,123
65,27.22666,0.041999996,0.38599998,0.5670293,0.45120957,407,284,123
66,27.11164,0.041999996,0.388,0.56652766,0.4517108,407,284,123
67,27.00728,0.041999996,0.388,0.56610036,0.4521422,407,284,123
68,26.90815,0.041999996,0.388,0.5656954,0.45255214,407,284,123
69,26.814392,0.041999996,0.388,0.56531674,0.45293254,407,284,123
70,26.724499,0.041999996,0.388,0.5649525,0.45329985,407,284,123
71,26.639063,0.041999996,0.388,0.5646112,0.4536425,407,284,123
72,26.556152,0.041999996,0.388,0.5642365,0.4540244,407,284,123
73,26.479918,0.041999996,0.388,0.5638993,0.45438904,407,284,123
74,26.407598,0.041999996,0.388,0.563585,0.4547277,407,284,123
