Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3,TestingError,TrainingError
35,0.04669823497533798,0.5599579215049744,0.5830609202384949,0.431538850069046,2406,795,1095,516,0.4352797269821167,0.22090649604797363
36,0.04664992168545723,0.5599561929702759,0.583056628704071,0.4315432906150818,2406,795,1095,516,0.4352797269821167,0.22090649604797363
37,0.04660150781273842,0.5599542856216431,0.5830522179603577,0.4315478205680847,2406,795,1095,516,0.4352797269821167,0.22090649604797363
38,0.04655308648943901,0.559952437877655,0.5830479264259338,0.4315524399280548,2406,795,1095,516,0.4352797269821167,0.22090649604797363
39,0.04650506004691124,0.559950590133667,0.5830435752868652,0.4315568804740906,2406,795,1095,516,0.4352797269821167,0.22049814462661743
40,0.04645687714219093,0.5599485635757446,0.5830390453338623,0.4315617084503174,2406,795,1095,516,0.43405473232269287,0.22049814462661743
41,0.046408761292696,0.5599467158317566,0.5830347537994385,0.4315662086009979,2406,795,1095,516,0.43405473232269287,0.22049814462661743
42,0.046360451728105545,0.5599448084831238,0.5830303430557251,0.43157079815864563,2406,795,1095,516,0.43405473232269287,0.22049814462661743
43,0.046312153339385986,0.5599428415298462,0.5830259919166565,0.4315754473209381,2406,795,1095,516,0.43405473232269287,0.22049814462661743
44,0.04626401886343956,0.5599408745765686,0.5830216407775879,0.431580126285553,2406,795,1095,516,0.43405473232269287,0.22049814462661743
45,0.04621618986129761,0.5599390864372253,0.5830172896385193,0.4315846264362335,2406,795,1095,516,0.4344630241394043,0.22049814462661743
46,0.04616822674870491,0.5599370002746582,0.5830127000808716,0.4315895140171051,2406,795,1095,516,0.4344630241394043,0.22049814462661743
47,0.04612017050385475,0.5599352121353149,0.5830082893371582,0.43159401416778564,2406,795,1095,516,0.4344630241394043,0.22049814462661743
48,0.04607221856713295,0.5599333047866821,0.5830039381980896,0.43159863352775574,2406,795,1095,516,0.4344630241394043,0.22049814462661743
49,0.046024199575185776,0.5599314570426941,0.5829993486404419,0.4316033124923706,2406,795,1095,516,0.4344630241394043,0.22049814462661743
50,0.04597654566168785,0.5599297881126404,0.5829948782920837,0.43160784244537354,2406,795,1095,516,0.4344630241394043,0.22049814462661743
51,0.04592875763773918,0.5599279403686523,0.5829900503158569,0.4316127300262451,2406,795,1095,516,0.43405473232269287,0.22049814462661743
52,0.04588089510798454,0.5599263310432434,0.582985520362854,0.43161725997924805,2406,795,1095,516,0.4348713755607605,0.22049814462661743
53,0.045832935720682144,0.5599246025085449,0.5829809308052063,0.4316219389438629,2406,795,1095,516,0.4348713755607605,0.22049814462661743
54,0.04578500986099243,0.5599228739738464,0.5829764008522034,0.4316266179084778,2406,795,1095,516,0.4348713755607605,0.22049814462661743
55,0.04573759064078331,0.5599212646484375,0.5829718112945557,0.43163108825683594,2406,795,1095,516,0.4348713755607605,0.22049814462661743
56,0.04568988457322121,0.5599194169044495,0.5829670429229736,0.4316360056400299,2406,795,1095,516,0.4348713755607605,0.22049814462661743
57,0.0456421822309494,0.5599178671836853,0.5829625129699707,0.431640625,2406,795,1095,516,0.4348713755607605,0.22049814462661743
58,0.045594360679388046,0.559916079044342,0.5829578638076782,0.43164533376693726,2406,795,1095,516,0.4348713755607605,0.22049814462661743
59,0.045546576380729675,0.5599143505096436,0.5829532742500305,0.4316500425338745,2406,795,1095,516,0.4348713755607605,0.22049814462661743
60,0.04549913853406906,0.5599127411842346,0.582948625087738,0.43165475130081177,2406,795,1095,516,0.4348713755607605,0.22049814462661743
61,0.04545200616121292,0.5599110722541809,0.582943856716156,0.4316595196723938,2406,795,1095,516,0.4348713755607605,0.22049814462661743
62,0.045404624193906784,0.5599096417427063,0.5829392671585083,0.4316641688346863,2406,795,1095,516,0.4348713755607605,0.22049814462661743
63,0.04535704478621483,0.5599079132080078,0.5829346179962158,0.4316689074039459,2406,795,1095,516,0.4348713755607605,0.22049814462661743
64,0.04530949518084526,0.5599063038825989,0.5829300284385681,0.43167367577552795,2406,795,1095,516,0.4348713755607605,0.22049814462661743
65,0.04526260867714882,0.5599045753479004,0.5829254388809204,0.4316783547401428,2406,795,1095,516,0.4348713755607605,0.22049814462661743
66,0.045215170830488205,0.5599029064178467,0.5829205513000488,0.4316832721233368,2406,795,1095,516,0.4348713755607605,0.22049814462661743
67,0.0451679565012455,0.5599014163017273,0.5829159617424011,0.43168798089027405,2406,795,1095,516,0.4348713755607605,0.22049814462661743
68,0.04512050747871399,0.5598996877670288,0.5829112529754639,0.4316927194595337,2406,795,1095,516,0.4348713755607605,0.22049814462661743
69,0.045073553919792175,0.5598979592323303,0.5829066038131714,0.43169745802879333,2406,795,1095,516,0.4344630241394043,0.22049814462661743
70,0.04502665624022484,0.5598962306976318,0.5829017162322998,0.43170252442359924,2406,795,1095,516,0.4344630241394043,0.22049814462661743
71,0.044979069381952286,0.5598946213722229,0.5828970670700073,0.4317072331905365,2406,795,1095,516,0.4344630241394043,0.220089852809906
72,0.044931937009096146,0.559893012046814,0.5828923583030701,0.4317120611667633,2406,795,1095,516,0.4344630241394043,0.220089852809906
73,0.04488521069288254,0.5598914623260498,0.5828877687454224,0.4317167401313782,2406,795,1095,516,0.4344630241394043,0.220089852809906
74,0.044838227331638336,0.5598896145820618,0.5828827619552612,0.4317217767238617,2406,795,1095,516,0.4348713755607605,0.220089852809906
75,0.044790979474782944,0.5598881244659424,0.5828781723976135,0.43172648549079895,2406,795,1095,516,0.4344630241394043,0.220089852809906
76,0.044743817299604416,0.5598863363265991,0.5828733444213867,0.43173137307167053,2406,795,1095,516,0.4344630241394043,0.220089852809906
77,0.04469700902700424,0.5598847270011902,0.5828686952590942,0.43173620104789734,2406,795,1095,516,0.4348713755607605,0.220089852809906
78,0.0446503646671772,0.5598829984664917,0.5828638076782227,0.4317411780357361,2406,795,1095,516,0.4348713755607605,0.2196815013885498
79,0.04460346698760986,0.5598814487457275,0.5828590393066406,0.43174588680267334,2406,795,1095,516,0.4348713755607605,0.2196815013885498
80,0.04455644637346268,0.5598798394203186,0.5828543305397034,0.4317507743835449,2406,795,1095,516,0.4348713755607605,0.2196815013885498
81,0.044509850442409515,0.5598781108856201,0.5828496217727661,0.43175560235977173,2406,795,1095,516,0.4348713755607605,0.2196815013885498
82,0.04446360841393471,0.5598763823509216,0.582844614982605,0.4317607581615448,2406,795,1095,516,0.4348713755607605,0.2196815013885498
83,0.04441646486520767,0.5598747730255127,0.582839846611023,0.43176552653312683,2406,795,1095,516,0.4348713755607605,0.2196815013885498
84,0.04436982050538063,0.5598733425140381,0.5828350782394409,0.43177029490470886,2406,795,1095,516,0.4348713755607605,0.2196815013885498
85,0.04432378336787224,0.5598717927932739,0.5828303098678589,0.4317750334739685,2406,795,1095,516,0.4348713755607605,0.2196815013885498
86,0.044277455657720566,0.559870183467865,0.582825243473053,0.431780070066452,2406,795,1095,516,0.4348713755607605,0.2196815013885498
87,0.04423076659440994,0.5598688125610352,0.582820475101471,0.43178480863571167,2406,795,1095,516,0.4348713755607605,0.2196815013885498
88,0.044184282422065735,0.5598671436309814,0.5828156471252441,0.43178969621658325,2406,795,1095,516,0.4348713755607605,0.2196815013885498
89,0.044138818979263306,0.559865415096283,0.5828108191490173,0.4317944049835205,2406,795,1095,516,0.4348713755607605,0.2196815013885498
90,0.04409220814704895,0.5598637461662292,0.5828058123588562,0.4317995607852936,2406,795,1095,516,0.4348713755607605,0.2196815013885498
91,0.0440458282828331,0.5598621964454651,0.5828009247779846,0.43180444836616516,2406,795,1095,516,0.4348713755607605,0.2196815013885498
92,0.043999649584293365,0.559860348701477,0.582796037197113,0.43180936574935913,2406,795,1095,516,0.4348713755607605,0.2196815013885498
93,0.04395425319671631,0.5598587393760681,0.5827909708023071,0.43181443214416504,2406,795,1095,516,0.4348713755607605,0.220089852809906
94,0.043907780200242996,0.5598570108413696,0.5827860832214355,0.43181928992271423,2406,795,1095,516,0.4348713755607605,0.220089852809906
95,0.04386178031563759,0.5598554015159607,0.5827812552452087,0.4318242073059082,2406,795,1095,516,0.4356880187988281,0.220089852809906
96,0.043816275894641876,0.5598536133766174,0.5827763676643372,0.4318290650844574,2406,795,1095,516,0.4356880187988281,0.220089852809906
97,0.04377055913209915,0.5598520040512085,0.5827712416648865,0.4318341910839081,2406,795,1095,516,0.4356880187988281,0.220089852809906
98,0.04372444748878479,0.5598503351211548,0.5827664136886597,0.4318390488624573,2406,795,1095,516,0.4356880187988281,0.220089852809906
99,0.04367858171463013,0.5598485469818115,0.5827614665031433,0.4318440854549408,2406,795,1095,516,0.4356880187988281,0.220089852809906
100,0.04363395646214485,0.5598469376564026,0.5827566385269165,0.4318487346172333,2406,795,1095,516,0.4356880187988281,0.220089852809906
101,0.04358815774321556,0.5598453283309937,0.582751452922821,0.4318539798259735,2406,795,1095,516,0.4356880187988281,0.220089852809906
102,0.043542779982089996,0.5598435401916504,0.5827465653419495,0.43185892701148987,2406,795,1095,516,0.4352797269821167,0.220089852809906
103,0.04349794611334801,0.5598415732383728,0.5827417373657227,0.4318639934062958,2406,795,1095,516,0.4352797269821167,0.220089852809906
104,0.04345322400331497,0.5598397254943848,0.582736611366272,0.43186935782432556,2406,795,1095,516,0.4352797269821167,0.220089852809906
105,0.043407756835222244,0.559837818145752,0.5827316641807556,0.431874543428421,2406,795,1095,516,0.4352797269821167,0.220089852809906
106,0.043362997472286224,0.5598358511924744,0.5827268362045288,0.4318796396255493,2406,795,1095,516,0.4348713755607605,0.220089852809906
107,0.04331838712096214,0.5598339438438416,0.5827217102050781,0.4318850040435791,2406,795,1095,516,0.4348713755607605,0.220089852809906
108,0.04327336698770523,0.559831976890564,0.5827168226242065,0.4318901598453522,2406,795,1095,516,0.4344630241394043,0.220089852809906
109,0.04322842136025429,0.5598300099372864,0.5827118158340454,0.43189537525177,2406,795,1095,516,0.4344630241394043,0.220089852809906
110,0.04318423941731453,0.559827983379364,0.5827069878578186,0.4319005012512207,2406,795,1095,516,0.4344630241394043,0.220089852809906
111,0.043139711022377014,0.5598261952400208,0.5827018618583679,0.4319058060646057,2406,795,1095,516,0.4352797269821167,0.220089852809906
112,0.04309513792395592,0.5598243474960327,0.5826970338821411,0.431910902261734,2406,795,1095,516,0.4352797269821167,0.220089852809906
113,0.043050963431596756,0.5598223805427551,0.5826919674873352,0.4319160580635071,2406,795,1095,516,0.4352797269821167,0.220089852809906
114,0.04300699010491371,0.5598205327987671,0.5826867818832397,0.4319213628768921,2406,795,1095,516,0.4356880187988281,0.220089852809906
115,0.04296240955591202,0.5598187446594238,0.5826818346977234,0.43192651867866516,2406,795,1095,516,0.4360963702201843,0.220089852809906
116,0.04291817918419838,0.5598169565200806,0.5826767086982727,0.431931734085083,2406,795,1095,516,0.4360963702201843,0.220089852809906
117,0.04287509247660637,0.5598152279853821,0.5826718211174011,0.4319366216659546,2406,795,1095,516,0.4356880187988281,0.220089852809906
118,0.04283072054386139,0.5598135590553284,0.5826665163040161,0.43194207549095154,2406,795,1095,516,0.4356880187988281,0.22049814462661743
119,0.0427866093814373,0.5598118901252747,0.5826614499092102,0.4319472312927246,2406,795,1095,516,0.4356880187988281,0.22049814462661743
120,0.04274334758520126,0.5598101019859314,0.5826565027236938,0.43195223808288574,2406,795,1095,516,0.4356880187988281,0.22049814462661743
121,0.042699553072452545,0.5598084926605225,0.5826511979103088,0.43195751309394836,2406,795,1095,516,0.4356880187988281,0.22049814462661743
122,0.042655885219573975,0.559806764125824,0.5826461911201477,0.43196266889572144,2406,795,1095,516,0.4356880187988281,0.22049814462661743
123,0.04261291027069092,0.5598050951957703,0.5826411843299866,0.43196752667427063,2406,795,1095,516,0.4356880187988281,0.22049814462661743
124,0.04256952553987503,0.5598034262657166,0.5826359391212463,0.431972861289978,2406,795,1095,516,0.4356880187988281,0.22049814462661743
125,0.04252592474222183,0.5598018169403076,0.5826308131217957,0.4319779574871063,2406,795,1095,516,0.4356880187988281,0.22049814462661743
126,0.04248284548521042,0.5598000288009644,0.5826257467269897,0.43198299407958984,2406,795,1095,516,0.4356880187988281,0.22049814462661743
127,0.04243999719619751,0.559798538684845,0.5826205611228943,0.4319881498813629,2406,795,1095,516,0.4356880187988281,0.22090649604797363
128,0.04239694029092789,0.559796929359436,0.5826154947280884,0.43199318647384644,2406,795,1095,516,0.4356880187988281,0.22090649604797363
129,0.04235414043068886,0.5597952604293823,0.5826103687286377,0.43199825286865234,2406,795,1095,516,0.4356880187988281,0.22090649604797363
130,0.042311668395996094,0.5597937107086182,0.5826050639152527,0.4320034682750702,2406,795,1095,516,0.4356880187988281,0.22090649604797363
131,0.042268622666597366,0.5597921013832092,0.5825999975204468,0.4320085048675537,2406,795,1095,516,0.4356880187988281,0.22090649604797363
132,0.0422259084880352,0.5597904324531555,0.5825948119163513,0.432013601064682,2406,795,1095,516,0.4356880187988281,0.22090649604797363
133,0.042183905839920044,0.5597890019416809,0.5825895667076111,0.4320186674594879,2406,795,1095,516,0.4356880187988281,0.22090649604797363
134,0.0421413891017437,0.5597874522209167,0.5825844407081604,0.43202370405197144,2406,795,1095,516,0.4356880187988281,0.22090649604797363
135,0.042098939418792725,0.5597858428955078,0.5825793147087097,0.43202880024909973,2406,795,1095,516,0.4360963702201843,0.22090649604797363
136,0.04205732047557831,0.5597842931747437,0.5825740694999695,0.4320339262485504,2406,795,1095,516,0.4360963702201843,0.22090649604797363
137,0.04201486334204674,0.5597828030586243,0.582568883895874,0.43203896284103394,2406,795,1095,516,0.4360963702201843,0.22090649604797363
138,0.04197271913290024,0.5597811937332153,0.5825636982917786,0.43204402923583984,2406,795,1095,516,0.4360963702201843,0.22090649604797363
139,0.04193156212568283,0.5597797632217407,0.5825586318969727,0.43204882740974426,2406,795,1095,516,0.4360963702201843,0.22090649604797363
140,0.041889436542987823,0.5597782135009766,0.5825532078742981,0.43205416202545166,2406,795,1095,516,0.4360963702201843,0.22090649604797363
141,0.04184747859835625,0.559776782989502,0.5825480222702026,0.4320591390132904,2406,795,1095,516,0.4360963702201843,0.22090649604797363
142,0.04180634394288063,0.5597752332687378,0.5825429558753967,0.43206408619880676,2406,795,1095,516,0.4360963702201843,0.22090649604797363
143,0.041764698922634125,0.559773862361908,0.5825374722480774,0.43206924200057983,2406,795,1095,516,0.4360963702201843,0.22090649604797363
144,0.04172320291399956,0.5597723126411438,0.5825322270393372,0.43207430839538574,2406,795,1095,516,0.4360963702201843,0.22090649604797363
145,0.041682492941617966,0.559770941734314,0.5825271010398865,0.43207910656929016,2406,795,1095,516,0.4360963702201843,0.22090649604797363
146,0.04164116457104683,0.5597695112228394,0.5825217366218567,0.4320843815803528,2406,795,1095,516,0.4360963702201843,0.22090649604797363
147,0.04159975051879883,0.5597680807113647,0.5825165510177612,0.43208932876586914,2406,795,1095,516,0.4360963702201843,0.22090649604797363
148,0.04155920445919037,0.5597665905952454,0.5825113654136658,0.4320942461490631,2406,795,1095,516,0.4360963702201843,0.22090649604797363
149,0.041518233716487885,0.5597652196884155,0.5825059413909912,0.4320993423461914,2406,795,1095,516,0.4360963702201843,0.22090649604797363
150,0.04147741198539734,0.5597639083862305,0.582500696182251,0.43210428953170776,2406,795,1095,516,0.4360963702201843,0.22131484746932983
151,0.04143719747662544,0.5597625374794006,0.5824953317642212,0.4321093261241913,2406,795,1095,516,0.4360963702201843,0.22090649604797363
152,0.04139639437198639,0.5597611665725708,0.582490086555481,0.43211430311203003,2406,795,1095,516,0.4360963702201843,0.22131484746932983
153,0.041355691850185394,0.5597597360610962,0.5824847221374512,0.43211936950683594,2406,795,1095,516,0.4360963702201843,0.22131484746932983
154,0.04131578654050827,0.5597582459449768,0.5824795961380005,0.43212422728538513,2406,795,1095,516,0.4360963702201843,0.22131484746932983
155,0.04127543792128563,0.5597570538520813,0.5824741125106812,0.4321293532848358,2406,795,1095,516,0.4360963702201843,0.22131484746932983
156,0.04123516008257866,0.5597557425498962,0.5824688076972961,0.43213433027267456,2406,795,1095,516,0.4360963702201843,0.22131484746932983
157,0.0411955900490284,0.5597544312477112,0.5824634432792664,0.4321393370628357,2406,795,1095,516,0.4360963702201843,0.22131484746932983
158,0.041155364364385605,0.5597531199455261,0.5824580788612366,0.4321443438529968,2406,795,1095,516,0.4360963702201843,0.22131484746932983
159,0.04111528769135475,0.5597517490386963,0.5824528336524963,0.43214938044548035,2406,795,1095,516,0.4360963702201843,0.22131484746932983
160,0.04107631742954254,0.5597504377365112,0.5824477076530457,0.4321540892124176,2406,795,1095,516,0.4360963702201843,0.22131484746932983
161,0.041036203503608704,0.5597491264343262,0.582442045211792,0.43215933442115784,2406,795,1095,516,0.4360963702201843,0.22172313928604126
162,0.040996573865413666,0.5597478151321411,0.582436740398407,0.4321642816066742,2406,795,1095,516,0.4360963702201843,0.22172313928604126
163,0.04095757007598877,0.5597465634346008,0.5824313759803772,0.4321692883968353,2406,795,1095,516,0.4360963702201843,0.22172313928604126
164,0.040917880833148956,0.5597453713417053,0.5824260115623474,0.4321742653846741,2406,795,1095,516,0.4360963702201843,0.22172313928604126
165,0.04087846353650093,0.5597440004348755,0.5824206471443176,0.4321793019771576,2406,795,1095,516,0.4360963702201843,0.22172313928604126
166,0.040839727967977524,0.55974280834198,0.5824151635169983,0.43218421936035156,2406,795,1095,516,0.4360963702201843,0.22172313928604126
167,0.040800634771585464,0.5597416162490845,0.5824099183082581,0.43218904733657837,2406,795,1095,516,0.4356880187988281,0.22172313928604126
168,0.040761951357126236,0.5597403049468994,0.5824046730995178,0.43219393491744995,2406,795,1095,516,0.4356880187988281,0.22172313928604126
169,0.04072369262576103,0.5597390532493591,0.5823992490768433,0.4321989119052887,2406,795,1095,516,0.4356880187988281,0.22172313928604126
170,0.040684860199689865,0.5597378611564636,0.582394003868103,0.4322037100791931,2406,795,1095,516,0.4352797269821167,0.22172313928604126
171,0.04064648598432541,0.5597365498542786,0.582388699054718,0.4322085678577423,2406,795,1095,516,0.4352797269821167,0.22172313928604126
172,0.04060846567153931,0.5597353577613831,0.5823832750320435,0.4322134852409363,2406,795,1095,516,0.4352797269821167,0.22172313928604126
173,0.040570102632045746,0.5597341656684875,0.5823780298233032,0.4322182834148407,2406,795,1095,516,0.4352797269821167,0.22172313928604126
174,0.04053209722042084,0.5597328543663025,0.5823728442192078,0.43222305178642273,2406,795,1095,516,0.4352797269821167,0.22172313928604126
175,0.040494292974472046,0.559731662273407,0.5823673605918884,0.4322280287742615,2406,795,1095,516,0.4352797269821167,0.22172313928604126
176,0.04045602306723595,0.5597305297851562,0.5823619961738586,0.43223288655281067,2406,795,1095,516,0.4352797269821167,0.22172313928604126
177,0.040418364107608795,0.559729278087616,0.5823567509651184,0.4322376549243927,2406,795,1095,516,0.4352797269821167,0.22172313928604126
178,0.040380723774433136,0.5597281455993652,0.5823513269424438,0.4322425127029419,2406,795,1095,516,0.4352797269821167,0.22131484746932983
179,0.04034286364912987,0.5597270727157593,0.5823459625244141,0.4322473406791687,2406,795,1095,516,0.4352797269821167,0.22090649604797363
180,0.04030559957027435,0.5597257614135742,0.5823407173156738,0.43225207924842834,2406,795,1095,516,0.4352797269821167,0.22090649604797363
181,0.040268175303936005,0.5597246289253235,0.5823352336883545,0.4322570860385895,2406,795,1095,516,0.4352797269821167,0.22090649604797363
182,0.04023042321205139,0.5597234964370728,0.5823299884796143,0.4322619140148163,2406,795,1095,516,0.4352797269821167,0.22090649604797363
183,0.040193721652030945,0.5597223043441772,0.582324743270874,0.4322664737701416,2406,795,1095,516,0.4344630241394043,0.22090649604797363
184,0.04015617445111275,0.5597211718559265,0.5823192000389099,0.4322715103626251,2406,795,1095,516,0.4344630241394043,0.22090649604797363
185,0.04011892154812813,0.559719979763031,0.5823138356208801,0.43227633833885193,2406,795,1095,516,0.4344630241394043,0.22090649604797363
186,0.040082212537527084,0.5597187280654907,0.5823084712028503,0.4322811961174011,2406,795,1095,516,0.4344630241394043,0.22090649604797363
187,0.04004509374499321,0.5597174763679504,0.5823032855987549,0.4322859048843384,2406,795,1095,516,0.4344630241394043,0.22090649604797363
188,0.04000845551490784,0.5597162842750549,0.5822980999946594,0.43229061365127563,2406,795,1095,516,0.4344630241394043,0.22090649604797363
189,0.03997224569320679,0.559715211391449,0.5822927951812744,0.4322952628135681,2406,795,1095,516,0.4344630241394043,0.22090649604797363
190,0.03993566334247589,0.5597140192985535,0.5822875499725342,0.4322999119758606,2406,795,1095,516,0.4344630241394043,0.22090649604797363
191,0.03989940136671066,0.5597127676010132,0.5822823643684387,0.4323045611381531,2406,795,1095,516,0.4344630241394043,0.22090649604797363
192,0.039863280951976776,0.5597115755081177,0.5822769999504089,0.4323093593120575,2406,795,1095,516,0.4344630241394043,0.22090649604797363
193,0.039826758205890656,0.5597104430198669,0.5822717547416687,0.43231400847435,2406,795,1095,516,0.4344630241394043,0.22090649604797363
194,0.0397908054292202,0.5597092509269714,0.5822665691375732,0.43231868743896484,2406,795,1095,516,0.4344630241394043,0.22090649604797363
195,0.03975573554635048,0.5597081780433655,0.5822612047195435,0.4323233962059021,2406,795,1095,516,0.4344630241394043,0.22090649604797363
196,0.03972047194838524,0.5597072839736938,0.5822558403015137,0.43232792615890503,2406,795,1095,516,0.4344630241394043,0.22090649604797363
197,0.03968587517738342,0.559706449508667,0.5822502970695496,0.4323325455188751,2406,795,1095,516,0.4344630241394043,0.22090649604797363
198,0.03965069353580475,0.5597054958343506,0.582244873046875,0.4323371350765228,2406,795,1095,516,0.4344630241394043,0.22090649604797363
199,0.039615679532289505,0.5597045421600342,0.5822395086288452,0.43234172463417053,2406,795,1095,516,0.4344630241394043,0.22090649604797363
200,0.03958128020167351,0.5597037076950073,0.5822340250015259,0.43234628438949585,2406,795,1095,516,0.4344630241394043,0.22131484746932983
201,0.03954668343067169,0.5597028136253357,0.5822285413742065,0.43235090374946594,2406,795,1095,516,0.4344630241394043,0.22131484746932983
202,0.039512183517217636,0.5597019195556641,0.5822231769561768,0.43235549330711365,2406,795,1095,516,0.4344630241394043,0.22131484746932983
203,0.03947782889008522,0.5597010850906372,0.5822176337242126,0.43236014246940613,2406,795,1095,516,0.4344630241394043,0.22131484746932983
204,0.03944346308708191,0.5597001910209656,0.5822122097015381,0.43236470222473145,2406,795,1095,516,0.4344630241394043,0.22131484746932983
205,0.039409659802913666,0.5596992373466492,0.582206666469574,0.4323694407939911,2406,795,1095,516,0.4344630241394043,0.22131484746932983
206,0.039376065135002136,0.5596984624862671,0.5822010040283203,0.4323742985725403,2406,795,1095,516,0.4348713755607605,0.22131484746932983
207,0.03934244066476822,0.5596975088119507,0.5821954607963562,0.4323790669441223,2406,795,1095,516,0.4348713755607605,0.22131484746932983
208,0.03930911794304848,0.559696614742279,0.5821899771690369,0.4323837459087372,2406,795,1095,516,0.4348713755607605,0.22131484746932983
209,0.03927548602223396,0.5596957802772522,0.5821841955184937,0.4323887228965759,2406,795,1095,516,0.4348713755607605,0.22131484746932983
210,0.03924201428890228,0.5596949458122253,0.5821786522865295,0.43239349126815796,2406,795,1095,516,0.4348713755607605,0.22131484746932983
