Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,86.32273,0.041999996,0.38200003,0.73402816,0.28208217,407,284,123
1,69.259895,0.041999996,0.38200003,0.6958365,0.3211113,407,284,123
2,52.78769,0.04400003,0.384,0.650341,0.36733523,407,284,123
3,38.98636,0.04400003,0.384,0.6030276,0.4145968,407,284,123
4,31.452896,0.041999996,0.38599998,0.5775817,0.43951556,407,284,123
5,28.396492,0.041999996,0.38599998,0.56860006,0.4488663,407,284,123
6,27.046453,0.041999996,0.388,0.5668086,0.45053476,407,284,123
7,26.134296,0.041999996,0.388,0.56154424,0.4560886,407,284,123
8,25.684397,0.041999996,0.388,0.55936736,0.45877555,407,284,123
9,25.441088,0.041999996,0.388,0.5595148,0.45878348,407,284,123
10,25.127,0.041999996,0.388,0.5601839,0.45770705,407,284,123
11,25.0135,0.041999996,0.38599998,0.5649762,0.45007816,407,284,123
12,24.72951,0.041999996,0.384,0.5582511,0.45943674,407,284,123
13,24.566587,0.041999996,0.384,0.5633707,0.4521003,407,284,123
14,24.04604,0.041999996,0.38200003,0.55710673,0.4590138,407,284,123
15,25.407444,0.041999996,0.38,0.5739884,0.43987572,407,284,123
16,24.256258,0.041999996,0.38,0.5283112,0.49111077,407,284,123
17,39.394615,0.041999996,0.384,0.6379513,0.38061467,407,284,123
18,45.933533,0.04400003,0.38,0.42264363,0.60088515,407,284,123
19,58.29355,0.047999978,0.39600003,0.6873602,0.33452934,407,284,123
20,27.612915,0.047999978,0.394,0.5085888,0.50943774,407,284,123
21,26.703896,0.047999978,0.39,0.5541905,0.46491423,407,284,123
22,24.434587,0.047999978,0.39,0.5394408,0.48040783,407,284,123
23,24.42745,0.047999978,0.39,0.5589667,0.4588393,407,284,123
24,23.044802,0.047999978,0.39,0.54433334,0.47314978,407,284,123
25,24.392511,0.047999978,0.39,0.56526804,0.45082122,407,284,123
26,22.456423,0.047999978,0.388,0.5326417,0.48547104,407,284,123
27,28.498594,0.047999978,0.384,0.59456235,0.42158994,407,284,123
28,26.862894,0.047999978,0.38599998,0.48095682,0.5417396,407,284,123
29,46.497395,0.047999978,0.39,0.6616919,0.35320252,407,284,123
30,41.665134,0.047999978,0.39,0.4195213,0.6063798,407,284,123
31,29.654041,0.047999978,0.38599998,0.60390043,0.41451356,407,284,123
32,22.982729,0.047999978,0.388,0.52305126,0.4970574,407,284,123
33,23.828321,0.047999978,0.38599998,0.5636737,0.45477238,407,284,123
34,22.408297,0.047999978,0.38599998,0.5305422,0.48958075,407,284,123
35,24.731487,0.047999978,0.38599998,0.5761511,0.44127032,407,284,123
36,22.892008,0.047999978,0.388,0.51101005,0.5090116,407,284,123
37,38.586166,0.047999978,0.39200002,0.63762826,0.3756428,407,284,123
38,42.26185,0.047999978,0.384,0.42368042,0.60376555,407,284,123
39,48.730267,0.046000004,0.38200003,0.662629,0.3557886,407,284,123
40,30.52375,0.046000004,0.384,0.46374828,0.5635956,407,284,123
41,42.1227,0.047999978,0.388,0.6420146,0.3730579,407,284,123
42,26.531784,0.047999978,0.38,0.48815876,0.53162277,407,284,123
43,35.42164,0.046000004,0.388,0.62612605,0.3890411,407,284,123
44,46.39265,0.046000004,0.388,0.41258204,0.6141998,407,284,123
45,78.1846,0.046000004,0.38599998,0.70659804,0.29805613,407,284,123
46,30.137558,0.047999978,0.38200003,0.53980845,0.47461656,407,284,123
47,27.154411,0.047999978,0.38200003,0.56521034,0.4478092,407,284,123
48,24.065323,0.047999978,0.38200003,0.53232855,0.48640454,407,284,123
49,25.750774,0.047999978,0.38200003,0.57638794,0.44599792,407,284,123
50,29.017834,0.047999978,0.38200003,0.4724933,0.5510382,407,284,123
51,53.99193,0.046000004,0.38200003,0.6710821,0.3507917,407,284,123
52,29.945456,0.046000004,0.37800002,0.46758667,0.56967646,407,284,123
53,53.650753,0.046000004,0.38,0.67768455,0.3419213,407,284,123
54,31.294498,0.04400003,0.376,0.46376058,0.5708507,407,284,123
55,27.41481,0.046000004,0.37800002,0.5666583,0.46019334,407,284,123
56,25.19144,0.046000004,0.37800002,0.5643968,0.461326,407,284,123
57,22.789345,0.047999978,0.384,0.55278987,0.47180226,407,284,123
58,21.431623,0.046000004,0.38200003,0.5463226,0.47694454,407,284,123
59,20.323864,0.046000004,0.384,0.5449705,0.47686812,407,284,123
60,18.645058,0.046000004,0.38,0.54315287,0.477392,407,284,123
