Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,74.23172,0.0066666603,0.16042733,0.74913204,0.7120234,272,143,129
1,74.22956,0.0066666603,0.16034186,0.749128,0.7120221,272,143,129
2,74.227394,0.0066666603,0.16034186,0.74912393,0.7120209,272,143,129
3,74.22524,0.0066666603,0.16017091,0.74911994,0.7120196,272,143,129
4,74.22306,0.0066666603,0.16017091,0.7491158,0.71201843,272,143,129
5,74.220856,0.0066666603,0.16034186,0.7491117,0.7120172,272,143,129
6,74.21868,0.0066666603,0.16034186,0.7491076,0.71201605,272,143,129
7,74.21647,0.0066666603,0.1600855,0.7491035,0.71201473,272,143,129
8,74.21426,0.0066666603,0.16000003,0.7490993,0.71201354,272,143,129
9,74.21202,0.0066666603,0.15991455,0.74909514,0.71201223,272,143,129
10,74.20979,0.0066666603,0.15965813,0.74909085,0.71201116,272,143,129
11,74.207596,0.0066666603,0.1597436,0.7490866,0.71201015,272,143,129
12,74.2054,0.0066666603,0.15965813,0.7490823,0.71200925,272,143,129
13,74.20315,0.0066666603,0.15965813,0.749078,0.7120082,272,143,129
14,74.20091,0.0066666603,0.15965813,0.74907374,0.7120072,272,143,129
15,74.19868,0.0066666603,0.15965813,0.7490694,0.7120062,272,143,129
16,74.19643,0.0066666603,0.15965813,0.74906516,0.71200526,272,143,129
17,74.19417,0.0066666603,0.15957266,0.74906063,0.7120043,272,143,129
18,74.19195,0.0066666603,0.15948719,0.7490563,0.71200335,272,143,129
19,74.189705,0.0066666603,0.15948719,0.74905205,0.71200216,272,143,129
20,74.187454,0.0066666603,0.15940171,0.74904776,0.712001,272,143,129
21,74.18518,0.0066666603,0.15940171,0.74904346,0.71199995,272,143,129
22,74.18291,0.0066666603,0.15948719,0.7490391,0.71199876,272,143,129
23,74.18063,0.0066666603,0.15957266,0.74903476,0.7119977,272,143,129
24,74.178345,0.0066666603,0.15965813,0.74903035,0.7119965,272,143,129
25,74.17605,0.0066666603,0.15965813,0.74902594,0.71199536,272,143,129
26,74.17374,0.0066666603,0.1597436,0.74902153,0.7119943,272,143,129
27,74.171425,0.0066666603,0.1597436,0.7490171,0.7119932,272,143,129
28,74.16909,0.0066666603,0.1597436,0.74901265,0.711992,272,143,129
29,74.16675,0.0066666603,0.1597436,0.7490081,0.71199083,272,143,129
30,74.16439,0.0066666603,0.1597436,0.74900365,0.71198976,272,143,129
31,74.16203,0.0066666603,0.1597436,0.7489991,0.71198857,272,143,129
32,74.15967,0.0066666603,0.15965813,0.7489945,0.7119874,272,143,129
33,74.1573,0.0066666603,0.15957266,0.74899006,0.7119863,272,143,129
34,74.15491,0.0066666603,0.15940171,0.74898577,0.71198446,272,143,129
35,74.152534,0.0066666603,0.15948719,0.7489817,0.7119823,272,143,129
36,74.15015,0.0066666603,0.15948719,0.74897766,0.71198004,272,143,129
37,74.14775,0.0066666603,0.15948719,0.7489737,0.7119779,272,143,129
38,74.14535,0.0066666603,0.15931624,0.74896955,0.7119757,272,143,129
39,74.14293,0.0066666603,0.15940171,0.7489655,0.7119734,272,143,129
40,74.140495,0.0066666603,0.15940171,0.7489613,0.7119712,272,143,129
41,74.13807,0.0066666603,0.15940171,0.74895716,0.71196896,272,143,129
42,74.135605,0.0066666603,0.15931624,0.748953,0.7119667,272,143,129
43,74.13315,0.0066666603,0.15931624,0.74894893,0.7119644,272,143,129
44,74.130684,0.0066666603,0.15931624,0.7489447,0.7119622,272,143,129
45,74.128204,0.0066666603,0.15940171,0.7489405,0.71195984,272,143,129
46,74.12571,0.0066666603,0.15931624,0.74893624,0.7119576,272,143,129
47,74.123215,0.0066666603,0.15931624,0.748932,0.71195537,272,143,129
48,74.12068,0.0066666603,0.15931624,0.7489277,0.711953,272,143,129
49,74.11816,0.0066666603,0.15923077,0.7489235,0.71195066,272,143,129
50,74.115616,0.0066666603,0.15923077,0.74891907,0.7119484,272,143,129
51,74.11305,0.0066666603,0.15923077,0.7489147,0.7119461,272,143,129
52,74.110504,0.0066666603,0.15923077,0.74891025,0.71194386,272,143,129
53,74.107925,0.0066666603,0.1591453,0.74890596,0.71194154,272,143,129
54,74.10535,0.0066666603,0.15905982,0.7489015,0.7119393,272,143,129
55,74.10276,0.0066666603,0.15905982,0.748897,0.71193695,272,143,129
56,74.10016,0.0066666603,0.15923077,0.7488926,0.71193475,272,143,129
57,74.09756,0.0066666603,0.1591453,0.748888,0.7119325,272,143,129
58,74.094955,0.0066666603,0.15897435,0.74888366,0.71193016,272,143,129
