Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
166,78.05189,0.2282564,0.44548798,0.53721094,0.5740549,0.44702983,2419,805,1095,519
167,77.816925,0.22866476,0.44507962,0.5371429,0.57395667,0.44715315,2419,805,1095,519
168,77.58513,0.2282564,0.44467127,0.537077,0.5738579,0.447273,2419,805,1095,519
169,77.34948,0.2282564,0.44507962,0.5370123,0.5737564,0.44739953,2419,805,1095,519
170,77.12067,0.2282564,0.44385463,0.53694504,0.57365984,0.44751638,2419,805,1095,519
171,76.892624,0.2282564,0.44507962,0.5368798,0.5735622,0.44763255,2419,805,1095,519
172,76.66067,0.2282564,0.44467127,0.53681445,0.57346076,0.4477605,2419,805,1095,519
173,76.434235,0.22784811,0.44507962,0.5367506,0.5733636,0.44787464,2419,805,1095,519
174,76.20577,0.22784811,0.44467127,0.53668517,0.573263,0.4480008,2419,805,1095,519
175,75.9834,0.22784811,0.44507962,0.53662133,0.57316566,0.4481163,2419,805,1095,519
176,75.75863,0.2282564,0.44507962,0.53655475,0.573069,0.4482344,2419,805,1095,519
177,75.53341,0.2282564,0.44548798,0.5364909,0.57296807,0.44835913,2419,805,1095,519
178,75.31337,0.22784811,0.44548798,0.53642565,0.5728716,0.4484749,2419,805,1095,519
179,75.09083,0.22784811,0.44548798,0.53635883,0.5727735,0.44860035,2419,805,1095,519
180,74.87225,0.22784811,0.44589627,0.53629863,0.57267463,0.44871497,2419,805,1095,519
181,74.65525,0.22784811,0.44548798,0.536232,0.5725789,0.44883254,2419,805,1095,519
182,74.434715,0.22784811,0.44589627,0.5361689,0.5724772,0.44895884,2419,805,1095,519
183,74.220474,0.22784811,0.44548798,0.5361027,0.5723829,0.44907287,2419,805,1095,519
184,74.00023,0.22784811,0.44589627,0.53603745,0.57228327,0.44920242,2419,805,1095,519
185,73.78825,0.22784811,0.44548798,0.53596705,0.5721923,0.4493176,2419,805,1095,519
186,73.57945,0.2282564,0.44548798,0.5358967,0.57210195,0.4494322,2419,805,1095,519
187,73.3649,0.2282564,0.44548798,0.53582764,0.5720069,0.44955698,2419,805,1095,519
188,73.156876,0.2290731,0.44589627,0.53575885,0.57191634,0.4496707,2419,805,1095,519
189,72.95041,0.2290731,0.44589627,0.5356893,0.5718254,0.4497858,2419,805,1095,519
190,72.7393,0.22866476,0.44630462,0.53562057,0.5717313,0.44990894,2419,805,1095,519
191,72.53518,0.2290731,0.44671297,0.53555137,0.57164156,0.450022,2419,805,1095,519
192,72.32946,0.2290731,0.44630462,0.53548265,0.57154906,0.45014286,2419,805,1095,519
193,72.12598,0.2290731,0.44630462,0.5354145,0.57145774,0.45025653,2419,805,1095,519
194,71.925735,0.2290731,0.44630462,0.535343,0.57137,0.4503688,2419,805,1095,519
195,71.72048,0.2290731,0.44630462,0.53527474,0.5712765,0.4504918,2419,805,1095,519
