Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
0,74.23332,0.00666666,0.1605128,0.7491351,0.71202433,272,143,129
1,74.23279,0.00666666,0.16042733,0.74913406,0.712024,272,143,129
2,74.232254,0.00666666,0.16042733,0.74913305,0.7120237,272,143,129
3,74.231705,0.00666666,0.16042733,0.74913204,0.7120234,272,143,129
4,74.23117,0.00666666,0.16042733,0.749131,0.712023,272,143,129
5,74.23064,0.00666666,0.16042733,0.74913,0.7120227,272,143,129
6,74.230095,0.00666666,0.16034186,0.749129,0.7120224,272,143,129
7,74.22957,0.00666666,0.16034186,0.749128,0.7120221,272,143,129
8,74.22902,0.00666666,0.16034186,0.749127,0.7120218,272,143,129
9,74.228485,0.00666666,0.16042733,0.74912596,0.71202147,272,143,129
10,74.22794,0.00666666,0.16042733,0.749125,0.71202123,272,143,129
11,74.2274,0.00666666,0.16034186,0.7491239,0.7120209,272,143,129
12,74.22687,0.00666666,0.16025639,0.7491229,0.71202064,272,143,129
13,74.22632,0.00666666,0.16025639,0.7491219,0.71202034,272,143,129
14,74.22577,0.00666666,0.16017091,0.74912083,0.71202,272,143,129
15,74.22524,0.00666666,0.16017091,0.7491199,0.7120197,272,143,129
16,74.224686,0.00666666,0.16017091,0.7491189,0.7120193,272,143,129
17,74.22415,0.00666666,0.16017091,0.74911785,0.712019,272,143,129
18,74.223595,0.00666666,0.1600855,0.7491168,0.7120187,272,143,129
19,74.22305,0.00666666,0.16017091,0.74911577,0.71201843,272,143,129
20,74.2225,0.00666666,0.16017091,0.74911475,0.71201813,272,143,129
21,74.221954,0.00666666,0.16017091,0.74911374,0.71201783,272,143,129
22,74.221405,0.00666666,0.16017091,0.7491127,0.71201754,272,143,129
23,74.220856,0.00666666,0.16034186,0.7491117,0.7120172,272,143,129
24,74.220314,0.00666666,0.16042733,0.74911064,0.7120169,272,143,129
25,74.21976,0.00666666,0.16042733,0.7491096,0.71201664,272,143,129
26,74.21921,0.00666666,0.16042733,0.7491086,0.71201634,272,143,129
27,74.21867,0.00666666,0.16034186,0.74910754,0.71201605,272,143,129
28,74.218094,0.00666666,0.16034186,0.7491066,0.7120157,272,143,129
29,74.21756,0.00666666,0.16025639,0.7491055,0.71201533,272,143,129
30,74.216995,0.00666666,0.16017091,0.7491045,0.71201503,272,143,129
31,74.21645,0.00666666,0.1600855,0.7491035,0.71201473,272,143,129
32,74.2159,0.00666666,0.1600855,0.7491025,0.71201444,272,143,129
33,74.21535,0.00666666,0.1600855,0.7491014,0.71201414,272,143,129
34,74.2148,0.00666666,0.1600855,0.7491003,0.7120138,272,143,129
35,74.21424,0.00666666,0.16000003,0.7490993,0.71201354,272,143,129
36,74.21368,0.00666666,0.15991455,0.74909824,0.7120132,272,143,129
37,74.213135,0.00666666,0.15991455,0.7490972,0.7120128,272,143,129
38,74.21257,0.00666666,0.15991455,0.74909616,0.7120125,272,143,129
39,74.212006,0.00666666,0.15991455,0.74909514,0.71201223,272,143,129
40,74.21144,0.00666666,0.15991455,0.74909407,0.71201193,272,143,129
41,74.2109,0.00666666,0.1597436,0.749093,0.71201164,272,143,129
42,74.21035,0.00666666,0.1597436,0.74909186,0.7120114,272,143,129
43,74.20979,0.00666666,0.15965813,0.74909085,0.71201116,272,143,129
44,74.20924,0.00666666,0.15965813,0.74908984,0.7120109,272,143,129
45,74.208694,0.00666666,0.1597436,0.7490887,0.7120107,272,143,129
46,74.208145,0.00666666,0.1597436,0.7490877,0.71201044,272,143,129
47,74.20759,0.00666666,0.1597436,0.7490866,0.71201015,272,143,129
48,74.20703,0.00666666,0.1597436,0.74908555,0.7120099,272,143,129
49,74.20648,0.00666666,0.1597436,0.7490845,0.7120096,272,143,129
50,74.20593,0.00666666,0.15965813,0.74908334,0.71200943,272,143,129
